global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
917.172258504616	-1.7654534412251903	841204.9517704583	3.1168258531338675	1037.0397866205735	-5.807905348864551	1075451.5190340446	33.731764541369465	841.9693749967988	-0.9313316345214844	0.8673786134604597	708912.4284325	850.8879451573927	725.5263570061213	1.143611	20.29652	0.171436894201072	0.0752493204492944	-0.0281132599	0.107459794	-0.0508570985	0.06562573	-0.0453422378	0.0760930487	-0.0343134375	0.0951786574	-0.0569794339	0.0915760838	-0.0976990574	0.0686568451	-0.1011359649	0.0415891016	0.0434953624	0.1183147927	-0.1168476958	0.0319365045	-0.0475959262	-0.0151747346	-0.0730716925	-0.0241386921	0.0773019032	-0.0179782672	-0.116308897	-0.0582023767	-0.0270649998	0.0223138075	-0.1097838889	0.1849155969	-0.1386825734	-0.1065528143	-0.1895194393	-0.0074784692	0.0052955126	-0.0474202726	0.0984658287	-0.0198505669	0.0179383474	-0.0740299422	0.0303245293	-0.2529216181	0.0223405476	0.1436338906	0.0407937099	0.1546541523	0.0988817644	0.0120087983	-0.0404417865	0.0214326857	0.1259160819	-0.0991294806	-0.0476792257	-0.007558982	-0.0070799481	-0.0411023571	0.0109778522	-0.0022249921	0.0012556061	-0.1751475611	0.0265926858	-0.0018178453	0.0543632765	0.1160327297	0.0808003949	-0.0219441676	0.1198595696	-0.2257165025	-0.1096763567	0.0144207333	0.1310130747	0.1038575919	-0.0933002398	-0.0134397914	0.0499113194	0.0331404784	0.0397924873	0.0329546666	0.0484877245	-0.1572977871	0.1135616749	-0.1802712565	0.0080726514	0.0151849293	-0.0743320192	0.0800454921	-0.019009815	0.1133288174	-0.0035358933	0.0972716085	0.0849130925	0.0270873343	0.0337887347	-0.0549044389	-0.0114903243	0.0423399801	-0.1016593037	0.1678948492	-0.0218502016	0.0338631628	0.1193356244	0.0471746439	0.1243866724	0.0121471009	-0.0955565547	-0.0797994189	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0513827591797166	-0.0348948209299636	0.0026401879409207	0.0012176485277342	0.2682773498925002	0.0329164843871012	0.0719727364653429	0.0010834949444062	0.3830734363009611	0.0312009654174971	0.0009735002429838	0.1467452575994265	0.0007289290050192	0.0004520934315872	5.313374943582809e-07	2.0438847088429038e-07	0.0010598938728465	-0.000865278838831	7.487074689287237e-07	1.1233750216975528e-06	0.0010791145979611	-0.0001311201989119	1.7192506562722423e-08	1.1644883155327466e-06	0.0	0.0	0.0	0.0	0.0
918.5017584477372	1.3294999431211636	843645.4802715854	1.7675700987591771	1040.458833434365	3.4190468137915104	1082554.5840715996	11.68988111489788	842.6871289073171	0.7177539105182404	0.5151706760642263	710121.5972260572	851.4202398815739	735.2163774737829	1.10053	19.53194	0.1619464596966987	0.0742524005169002	-0.0285635162	-0.0752450809	-0.1463714717	0.0056540825	0.0730544381	0.018255349	-0.1416697079	-0.0188345741	-0.077050001	0.0070718285	0.0136174917	0.0311276894	0.0230103402	0.0369056716	0.0669848856	-0.1005182207	0.0208484404	0.0829424722	-0.0487246621	0.0457981039	-0.1303392822	-0.0168181823	-0.0395047973	0.060700561	-0.1199264508	0.0255476012	-0.0047567413	-0.153259605	-0.1100636816	0.1303732186	0.0233893282	-0.0782555431	-0.2000307634	-0.0179263017	-0.1837571993	0.15882814	-0.1485186795	0.123632581	0.037419684	0.1171119719	0.0777928974	0.0032266939	-0.0756475128	0.0055035838	-0.0214759046	-0.0303206555	-0.1387932227	0.0130586257	0.0191426248	0.0678082872	-0.0783011729	-0.0939321489	0.0721606242	-0.0339087	0.0668517228	-0.1020498012	-0.0011438838	-0.0043100653	0.0370816976	-0.0032485497	-0.1177851581	-0.0595171168	-0.027142645	0.1010996562	0.0261149402	0.2153711306	0.171879672	-0.0705597648	-0.0912572584	0.0207547101	-0.0180599095	0.0591690103	-0.0519568377	-0.223876493	-0.1831082674	-0.1461540911	0.0267886325	0.0773884297	-0.0358644552	0.0875909122	-0.0234346418	0.0336371986	-0.0357803587	-0.0585713234	0.0559671104	0.0345476034	-0.0015739724	0.1191871075	0.0266375569	0.1274509914	-0.1114960645	0.1164477865	-0.0867536514	-0.0733800209	-0.0847928527	0.0418277138	-0.12583407	-0.0430949475	0.0506980927	0.0230167806	-0.0107093714	0.0342661078	-0.0359219587	-0.04308297	-0.0270560478	-0.1187943438	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0342471634662047	-0.0171355957135119	0.0011728682054809	0.0002936286404569	0.3149241566181473	0.0466468067256471	0.0991772244216513	0.0021759245776998	0.4276191069662758	0.0445456706653147	0.0019843167750226	0.1828581006426352	0.0012391273034093	0.0005101982983901	1.5354364740544036e-06	2.603023036801536e-07	0.0016171746122579	0.0005572807394114	3.105618225189167e-07	2.6152537265314893e-06	0.0010840032920041	4.888694042999922e-06	2.3899329446062923e-11	1.175063137075726e-06	0.0	0.0	0.0	0.0	0.0
918.4589352022429	-0.0428232454943326	843566.8156528377	0.0018338303546678	1036.7558670694175	-3.7029663649475424	1074862.7279028597	13.711959899932816	843.3710436520877	0.6839147447706182	0.4677393781146598	711274.7172708116	852.316053748607	733.3426575841783	1.167873	20.727119	0.1105167779209471	0.0451974627614364	0.0378665668	-0.1542565243	0.0130929447	0.0653605535	0.0595789508	-0.0085879441	0.0235589339	-0.1210374627	0.0340148768	0.1445049788	-0.0836941019	0.0190333337	0.1750748748	-0.070210104	-0.0221552169	-0.0813249097	0.060935235	-0.0720670928	0.0882728763	0.0475450893	0.0874357617	0.0340062516	-0.0272808363	-0.0205152839	0.1225290165	0.1179602278	0.1871212669	-0.1671048233	0.0182201671	0.2364961845	0.103430336	-0.0222129649	-0.0395175252	0.0233473276	-0.0920249839	0.0928062671	0.0293290033	-0.0428708615	0.0324680801	0.000967907	-0.0348822896	0.003856897	0.0447413351	0.0373192978	-0.0823166208	0.057213385	0.111403082	0.0719240424	-0.0845541664	-0.0136795658	-0.1043779696	0.0788228942	-0.0270917727	0.0687553587	0.0490868191	0.0368965431	0.0478192381	-0.0794763666	-0.0690006008	0.2508747652	-0.0466780947	0.0453460629	0.1679338276	0.029157594	0.192232318	0.040655552	0.1693871456	-0.0688602745	0.0063403665	-0.0277420459	-0.0363636741	-0.1106550831	0.0062278347	0.055750169	-0.016529114	-0.0328898593	0.1711518955	-0.0201441461	0.0106061581	-0.0052065823	0.0128745145	-0.0118514576	-0.0034254	-0.1294379826	0.1660197722	0.1003184211	0.1828981536	0.02002197	-0.180043036	-0.0587777508	-0.0909610688	0.0804211134	0.0987422548	0.0889097416	-0.1138049937	-0.0247508017	-0.2189302997	-0.0339739783	0.0169252472	-0.0569473172	0.1858192991	0.0989445151	0.0377676963	-0.0362050013	0.017158689	-0.1260839849	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0581571362339303	0.0239099727677256	0.0033822524949319	0.0005716867977533	0.3309888448189753	0.0160646882008279	0.1095536153945997	0.0002580742069898	0.4062392945080972	-0.0213798124581786	0.0004570963807468	0.1650303644024365	0.0007532231553121	-0.0004859041480972	5.673451216983159e-07	2.3610284113806575e-07	0.0018648139922909	0.0002476393800329	6.132526254312855e-08	3.477531225843925e-06	0.00083430073025	-0.0002497025617541	6.235136934656013e-08	6.960577084956831e-07	0.0	0.0	0.0	0.0	0.0
921.9836776213656	3.524742419122731	850053.9018002182	12.423809121163162	1042.1030751575124	5.347208088094931	1085978.819252744	28.59263433738784	844.2323717770877	0.861328125	0.7418861389160156	712728.2975563668	852.6349076069148	736.9863515177859	1.172568	20.81045	0.1963201939596653	0.1364906606286957	0.0316565972	-0.065292104	0.1016715703	-0.0292247181	-0.0677701116	0.0287777576	0.1293007648	-0.1071253057	-0.0489802408	-0.0355395344	0.1325618454	0.0204464409	0.0188005396	-0.008284156	-0.040411701	-0.0351870676	0.0927891145	-0.1049683754	-0.0684652468	0.0465731064	-0.0404958787	-0.0222347589	-0.0457913032	0.0161119157	0.1487042121	0.0131469857	0.1003219704	0.1476851641	0.0034084153	0.0016622951	-0.0018696668	0.1498420292	0.1318749902	0.2022291816	0.0486441335	0.0422656504	-0.0910129885	-0.0719811689	-0.040634128	-0.2062706987	-0.0149830134	-0.0304719876	0.034948932	0.0792968089	0.0254583252	-0.0639321801	0.2601855025	-0.1961121531	-0.1247372378	-0.0108242213	-0.039396587	0.1322043175	-0.06923958	-0.100344896	0.014539943	-0.0642969669	0.044107541	0.0445460904	0.1328168038	0.0879598978	0.0548669382	0.1099669525	-0.0156530546	-0.1202839363	0.086563247	-0.2355290961	0.0082228751	-0.016427186	0.0957535705	0.0510219268	-0.0241802647	-0.2012206733	-0.0083219109	0.0277758975	0.015130045	0.0258656585	0.0473564646	-0.1438733846	0.2707965256	0.0890594772	0.1211531048	-0.1746372583	0.0406015752	-0.012576148	0.1189918498	0.0997941529	-0.1182065548	-0.0661887664	-0.0079007906	-0.0073535055	-0.1045584302	-0.0519779363	-0.0152329399	-0.0863920432	-0.0319019857	-0.062868523	0.0009743286	0.1023528188	-0.0248141003	-0.0742493461	-0.1564457739	0.0740498392	0.0940424361	0.015351044	0.0593929778	-0.0098316054	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0582012961994848	4.415996555450635e-05	0.0033873908793001	1.9501025577751877e-09	0.2014101495633014	-0.1295786952556739	0.0405660483471114	0.0167906382641628	0.3661616329713553	-0.0400776615367419	0.0016062189542536	0.1340743414602495	0.0007088617987564	-4.436135655570004e-05	5.024850497361589e-07	1.9679299554619503e-09	0.0021028856546363	0.0002380716623454	5.667811641190223e-08	4.422128076475141e-06	0.0010842612553828	0.0002499605251328	6.248026412466515e-08	1.1756224699242854e-06	0.0	0.0	0.0	0.0	0.0
921.017846342811	-0.9658312785545604	848273.8732819499	0.9328300586343368	1041.6060830463064	-0.4969921112060547	1084943.232239069	0.2470011586010514	844.0875633879975	-0.1448083890901443	0.0209694695508826	712483.8146662868	853.3189525223286	751.8604777468911	1.235269	21.923256	0.1258514237757023	0.0813530607052791	0.0104495169	0.1093082159	0.1432953412	-0.1576742071	0.0368281748	0.0071374881	0.1527321866	0.0585105987	0.1166885007	-0.0959515874	0.0762444181	-0.0103468151	-0.1072476247	0.1200319506	-0.0601900051	0.1271366259	0.0857435524	0.0116307765	0.0104679932	-0.0622694997	0.0389698144	-0.1010372072	-0.152425432	0.1512165751	0.0319715563	-0.1555814756	0.0445594716	-0.0613347467	0.0142978246	-0.1057024411	-0.0935244021	-0.002512488	0.0185174643	0.0952481787	-0.0671605008	0.0484902167	0.0251493147	0.0662644182	-0.0171646686	0.117564042	-0.1011969775	0.0135953867	-0.0208301025	-0.0352530287	0.0626215899	0.178094527	-0.0395289814	-0.0325831259	-0.1163224875	-0.0648895639	0.1022149564	0.0970981042	0.0713890134	-0.0272526498	-0.0514100286	0.0650361689	-0.0015124406	0.0111538172	0.1197749103	0.0036743077	-0.1194632804	0.1203621966	-0.0718706004	0.0948676938	-0.1759935333	-0.0623158753	-0.0120373868	0.0565510347	0.0512288531	0.0222749684	0.0304154495	-0.075191823	0.0426683153	-0.0390466486	-0.0357923389	-0.022239519	0.0549731752	0.0133150916	-0.1152931708	-0.0646417313	0.1555584736	-0.0248917678	0.0376635054	-0.0102450044	-0.058114005	0.1547252979	-0.0954067084	0.0180865888	-0.0801166466	-0.1220347886	-0.0416582281	0.0631689969	0.0101699101	-0.0770980736	-0.1706176404	0.0167112879	0.0268102921	0.0022992737	0.0494888633	0.0794554674	-0.0841353842	0.0289942518	-0.0221162502	-0.1129779411	-0.0927140403	0.0250058056	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0582832289768617	8.19327773768988e-05	0.0033969347799692	6.71298000869246e-09	0.2780615097785528	0.0766513602152514	0.0773182032203282	0.0058754310228482	0.3826718635798443	0.0165102306084889	0.0002725877147454	0.1464377551756709	0.0009530822772176	0.0002442204784612	9.08365827146286e-07	5.964364209981746e-08	0.0016950175964243	-0.000407868058212	1.6635635290962753e-07	2.873084652188011e-06	0.0010841917885643	-6.9466818499982e-08	4.825638872509442e-15	1.1754718343902555e-06	0.0	0.0	0.0	0.0	0.0
917.1096564988068	-3.908189844004255	841090.1220433593	15.273947856778005	1039.4774330312555	-2.12865001505088	1080513.3337812482	4.531150886576111	845.1877693096241	1.1002059216265252	1.2104530699820717	714342.3653905783	854.3896831202602	746.6373911676527	1.303583	23.135675	0.1182539631588316	0.0642993246724422	0.0036349954	0.0359051352	0.0316266277	0.072926996	0.1217291795	-0.045500925	-0.0688159922	0.1630801232	0.1458188279	0.1165826555	0.2023029797	-0.0993786488	-0.0664918018	0.1325222291	-0.0932839914	0.1620576012	0.1494933392	0.0779814132	0.0659258703	-0.0560057032	0.0208039482	0.0804549355	-0.1028037018	-0.0448751088	-0.1067504999	-0.1162561991	-0.0048508678	-0.0305071764	-0.1128215773	0.2310848553	-0.0742271607	0.0568148949	-0.0888262025	-0.0138238811	0.0737896265	-0.037706984	0.1352777806	-0.1065438331	-0.0499415053	-0.0834654179	-0.1397827098	-0.0900244437	-0.2058980158	-0.0200054018	0.1439730264	0.1057168305	-0.0669955145	0.0080302855	-0.0437803973	-0.0922150476	0.0966974001	0.0953403866	0.1782725003	0.0642239012	-0.0836920875	0.0052388113	0.2118296522	-0.0731348347	0.0306384051	-0.0645990898	0.0333383411	0.076328238	-0.0626791683	0.0978965962	0.0986604368	-0.067193127	0.1494284527	-0.1531147325	-0.0630931791	-0.0444524406	0.0401481231	0.1014576264	0.1108390678	0.0077545543	0.1367348377	0.1120476399	-0.0128001744	0.0088149545	-0.0124360492	-0.1452739672	0.142679217	0.1138704951	0.0394459413	0.0361123563	-0.0912390444	0.0312706658	-0.0304308718	-0.0944804585	0.0367552274	0.0726531689	0.1320928681	0.104338619	-0.1864319902	0.0736565403	0.1199883173	-0.0403357924	0.1944342836	-0.3071213168	0.085468211	0.1243216941	0.0219967069	0.4661696614	0.037657243	0.0971909258	0.3768954389	-0.0513972024	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0780006010670604	0.0197173720901987	0.0060840937668227	0.0003887747621433	0.2643714854020516	-0.0136900243765012	0.0698922822936871	0.0001874167674291	0.3822619127434876	-0.0004099508363566	1.680596882295565e-07	0.1461241699343097	0.0010440303796839	9.094810246630008e-05	1.0899994337029085e-06	8.271557342220618e-09	0.000985031292993	-0.0007099863034313	5.04080551060042e-07	9.702866481754615e-07	0.0019719896997822	0.0008877979112179	7.881851311628663e-07	3.888743376047091e-06	0.0	0.0	0.0	0.0	0.0
915.1680682625056	-1.941588236301186	837532.5931673261	3.76976487934315	1041.3695037581704	1.8920707269148809	1084450.443357538	3.579931635648205	842.5093871296702	-2.6783821799538146	7.173731101894147	709822.0674016125	852.0745120753302	738.4194143271144	1.173781	20.831984	0.1555607744110785	0.0861529076485266	0.0002460034	0.0078107011	0.1122110608	0.2176645245	0.0684954393	0.0169597532	0.0602466853	0.0691846399	-0.0380952517	0.2497623249	-0.0145419468	-0.0549862176	0.0454173636	-0.0160826072	-0.0035860765	0.0232765494	-0.0151415913	-0.0544466068	0.1855498589	-0.0875476711	-0.0378268958	-0.0530855305	-0.0303319941	-0.1254395146	0.0057902608	-0.1081639537	-0.0812941638	0.1848567352	-0.0576106551	-0.0314640176	0.0211514943	-0.0858227449	-0.1360149449	0.1178054248	0.0356303874	0.0532915696	0.1677996643	-0.1434587843	-0.0059073687	-0.0947514949	0.0917104438	0.1065653263	0.0336707263	0.0274185071	0.0481706275	0.107706419	-0.0704384356	0.0047188455	-0.0365757112	-0.0210085535	0.0609685361	0.0461411832	-0.0272637364	0.1905631861	-0.0608737903	0.0115931142	-0.0088475036	0.0100888563	-0.0214103856	-6.07316e-05	0.1356510292	0.005101018	-0.1646407362	-0.0551987317	-0.1642041315	0.1516904711	0.1169843487	-0.1305942629	-0.0749798749	-0.0584370873	-0.0270001611	-0.0143453278	-0.0815275852	0.0425901892	-0.0562840188	-0.036283157	0.0474380703	0.2076358135	0.0556377091	-0.2877784725	0.0514243716	-0.0055034937	0.0097826445	-0.0343295149	-0.0458802572	-0.0871475957	-0.0299993841	-0.1244945791	0.022342559	0.0171859231	0.1908271368	0.2157056735	-0.0675878107	-0.0314924001	0.0397174264	0.0758770876	0.0862296562	0.2008695057	-0.1243201134	0.0760833856	-0.0403966407	0.1903985796	0.0116808183	0.0339170851	0.0895535208	0.0342739946	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0699176185962926	-0.0080829824707678	0.0048884733901766	6.533460562273956e-05	0.3234175022377457	0.0590460168356941	0.1045988807537022	0.003486432104161	0.4339223507539742	0.0516604380104865	0.0026688008554353	0.1882886064838549	0.0005368776466192	-0.0005071527330647	2.8823760743937054e-07	2.572038946549949e-07	0.0010540744527909	6.904315979789992e-05	4.766957914878344e-09	1.1110729520264352e-06	0.0021312205488022	0.0001592308490199	2.5354463279630013e-08	4.54210102763675e-06	0.0	0.0	0.0	0.0	0.0
915.0121254756218	-0.1559427868837701	837247.189767415	0.0243181527810769	1032.4746048233726	-8.894898934797766	1066003.8096051794	79.11922706026643	840.8617169840353	-1.6476701456349474	2.714816908816689	707048.4270893398	849.437995407775	715.2010829884795	1.165474	20.684549	0.0768094409476995	0.0392859257826463	-0.037041643	0.1100951587	0.0170065242	0.2185429321	-0.022655967	0.0942416713	0.0118356858	0.078832777	-0.0791854995	0.1577576146	0.0218738358	0.0981530497	-0.0765923738	0.0465650642	0.0377952413	0.1345691772	-0.2432882633	-0.0659475924	-0.0060379032	0.057520155	0.0527005694	0.0530178275	0.0237745956	-0.053929936	0.0317234501	-0.0352971293	-0.0572772551	-0.0543463911	0.0729465997	-0.0189487646	0.188701625	0.0322459833	-0.1660899838	-0.0386335494	0.2045618651	0.1567534009	-0.1123563213	-0.0450219603	0.0864652143	0.0741040715	-0.0889726216	-0.0622446277	-0.074149525	-0.0023554452	-0.118409271	-0.1128231069	0.1420973	-0.0210112921	-0.0197742588	0.0118069355	0.1464441961	-0.1293121552	-0.1772360016	0.0312861844	0.0275065083	0.0366256929	0.0703400112	-0.0482981201	-0.058463107	-0.0007911558	-0.0473901977	0.0162468861	-0.1018085069	-0.0275381525	0.0033604848	0.0793066345	0.0417854602	0.033700912	0.0189654433	-0.0976215524	0.0780070231	-0.0922747371	-0.0491509619	0.0919853838	0.23318879	-0.0877930953	0.025734973	-0.1083550683	-0.0006074844	0.1149752045	-0.1348763631	0.0128292441	-0.0088100361	-0.001005575	-0.1270017191	0.0084144768	-0.0481298454	0.0049100349	-0.0127362395	0.1196232811	0.2337329285	0.1357164258	0.0369131262	-0.0080123584	0.0518913744	0.0323462656	-0.0214129136	0.2284864697	-0.0325492497	-0.0989483543	0.0951515554	-0.0602366833	0.0466328037	0.0311312044	-0.0364011205	0.0518259593	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0696448903994308	-0.0002727281968618	0.0048504107587487	7.438066936349119e-08	0.3157278166125934	-0.0076896856251522	0.0996840541829554	5.913126501367338e-05	0.4587199108478046	0.0247975600938304	0.0006149189866071	0.2104239566082178	0.0004479360691225	-8.894157749669997e-05	2.006467220209171e-07	7.910604207601487e-09	0.0006458913902442	-0.0004081830625466	1.6661341255000313e-07	4.171756879915855e-07	0.0017473558482085	-0.0003838647005936	1.4735210836189086e-07	3.0532524602684467e-06	0.0	0.0	0.0	0.0	0.0
918.7086216361614	3.696496160539596	844025.5314686156	13.664083864883972	1041.5749686848033	9.100363861430653	1084878.4153907488	82.81662241043298	842.099362886869	1.2376459028337194	1.5317673808010923	709131.3369744708	850.2668772467601	717.8571440926081	0.946458	16.797499	0.0544707597367577	0.0247557633286544	-0.0270907598	0.113455094	0.0132783157	0.0633257582	-0.0637836749	0.1103091467	0.0607547332	0.0464580723	-0.2226891169	-0.0373413742	0.1075910741	-0.0583165324	-0.1021351021	0.0893844216	0.0255922296	0.0514247006	-0.1445619655	-0.1075903099	-0.1507898315	0.1611191267	0.0493129347	-0.0018126371	-0.0053800798	0.0600836859	-0.0167409096	-0.1660812963	-0.0544857684	-0.0680642938	0.0525170003	-0.0030101114	0.1606765706	0.0655990383	0.0847895298	-0.0192997361	0.0163438084	-0.0089044709	-0.1066860419	-0.0753472584	0.0840160354	0.0180676041	-0.0259053225	0.0152286921	0.0635265496	0.0265019902	-0.0299157999	-0.0127498477	0.0078015626	-0.0190783709	-0.2530167878	0.0195779342	0.0794221493	-0.1065954813	-0.1958502173	-0.1486652872	0.1489499794	0.0201052291	0.0110517778	-0.0071456934	0.0134502443	-0.0094572782	0.0315807707	0.17818076	-0.0424512638	-0.0420749535	-0.0709491166	0.1219858481	0.0852690476	0.1728331349	0.0779880918	-0.0055537757	-0.033416397	0.0139049674	-0.0945770688	0.0642802857	0.0110079245	-0.0567395152	0.089372036	0.0427450137	-0.052971083	0.0348705643	-0.0143384632	-0.0443217931	0.0104155515	0.0125130673	-0.1029975717	-0.0118409186	-0.0797253739	-0.0491262078	0.0316413269	0.0010059616	0.0783464342	0.0255024657	-0.0878722808	-0.0936904928	0.0433269809	0.1202724401	0.1373578684	0.2475396884	0.0786197125	-0.0698974434	0.0738191288	-0.0598606346	-0.0594380413	-0.0919416972	-0.0034532041	-0.0235401861	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0590611744322728	-0.0105837159671579	0.0034882223253193	0.0001120150436734	0.3148724632547015	-0.0008553533578919	0.0991446681160833	7.316293668570197e-07	0.4513556810602068	-0.0073642297875978	5.423188036454304e-05	0.2037219508253231	0.0007251029916143	0.0002771669224918	5.257743484480077e-07	7.68215029235755e-08	0.000408705853351	-0.0002371855368932	5.625697891131555e-08	1.670404745633691e-07	0.0019463526013057	0.0001989967530971	3.9599707743227954e-08	3.7882884486094654e-06	0.0	0.0	0.0	0.0	0.0
921.608383879215	2.899762243053601	849362.0132364585	8.408621066239252	1044.1482895937834	2.573320908980122	1090245.650661623	6.621980500594282	844.3216685315112	2.2223056446422333	4.9386423782087325	712879.0799518351	853.0301735950374	735.6544221084329	0.916868	16.272354	0.0929273425835817	0.0488637757394896	-0.0383595489	0.0970545546	0.0648912541	-0.1156305539	-0.0766169512	0.0736729235	0.1177393608	-0.0316257013	-0.0186044811	-0.0959222421	0.0523840701	0.0493282567	0.0266210501	0.1111729254	-0.0394020842	0.0684345538	0.0510332326	-0.0652287022	-0.1277468277	-0.0146491684	-0.0888914034	-0.0263490807	0.0558266658	0.0585117045	-0.0825889259	-0.0588307834	-0.0312019848	-0.1081434028	0.1211281874	-0.0821481632	0.0496949971	-0.0059668457	0.0878920267	0.0783321996	-0.0147436309	0.023252999	0.0519940787	-0.0022629424	-0.1545044615	0.0027955549	0.1224997204	-0.0976622598	0.0727218221	-0.1436392565	0.0412298541	-0.1577263915	-0.0462113292	0.0521146215	-0.0115329006	-0.0234183054	0.062231429	0.0764846451	0.0064603706	-0.1242051308	0.0393705023	-0.0881434892	0.0153249475	0.0236979887	-0.0061405647	-0.0364152782	-0.0687330553	0.0727742873	0.058118865	0.0241232872	-0.1282789156	0.1185877158	0.0381766445	0.1665199727	0.1143928634	0.0556635542	0.1037128415	-0.0081357992	0.0693872465	-0.0097173933	-0.0239055213	0.0704458435	-0.0198579601	0.1014910919	0.0541389029	0.0038930379	-0.0560541401	0.0819935119	0.0029851658	0.0357091114	-0.0840628102	0.1213594342	-0.0299060957	-0.076073507	0.0111361597	0.0263011811	-0.0843451855	-0.0857714431	-0.0848765458	-0.0294660471	0.0323342847	0.101910865	0.076199682	0.0004739362	0.0436627433	-0.0811860747	-0.0051504926	-0.0200786442	0.0248583926	-0.0660793905	-0.0842219106	0.0028142548	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.059000705436361	-6.0468995911798495e-05	0.0034810832419882	3.656499466581103e-09	0.2921123920168185	-0.0227600712378829	0.0853296495697874	0.0005180208427535	0.4182154721197548	-0.033140208940452	0.0010982734486168	0.1749041811203494	0.0011070066358687	0.0003819036442543	1.2254636918573363e-06	1.4585039349479122e-07	0.0005669664773457	0.0001582606239947	2.5046425107191816e-08	3.2145098643379213e-07	0.0017471850013681	-0.0001991675999376	3.9667732864903935e-08	3.052655429005647e-06	0.0	0.0	0.0	0.0	0.0
