global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
915.3336632570596	-1.099775752976825	837835.7150915881	1.2095067068357426	1039.0849838044908	1.7773969862196282	1079697.6035679788	3.159140046622617	868.8364409538312	-0.4117818426501571	0.1695642859363587	754876.7611293202	879.503951957737	743.1955142464287	0.880366	14.93011	0.0913790464454717	0.0466759004056025	-0.100496313	-0.0497423533	0.0989073039	0.0969402385	0.0075546041	-0.0151289689	-0.1139419435	0.0775350494	0.0122589714	0.0486915934	-0.0956067851	-0.009927644	0.0591970964	0.0086307798	-0.0395918783	0.02162532	-0.0799490788	0.0738723018	-0.0472056907	-0.0442024255	0.2077108829	-0.0106014568	0.1079931064	0.1155563869	-0.1142790505	0.0489813934	0.0535911104	0.0374316568	-0.0347570428	-0.0321172221	-0.0603711046	-0.041739294	-0.012727693	0.0873717129	-0.1240269075	0.0547558203	0.092962263	0.0025642918	-0.0077251024	0.1286256026	0.0654103979	0.1489779367	-0.1315959526	-0.0089536198	-0.1877351344	0.1377508836	-0.0040953632	0.0887419068	0.0479738192	-0.0290960684	0.1080096488	-0.0370366744	-0.1267761511	-0.0351986107	-0.1296972342	0.0388951488	-0.0010501354	-0.0315769542	0.0250610804	0.0082114115	0.0236089661	0.1044732689	0.060180127	-0.084406871	-0.0316683046	-0.1680118298	-0.0198092585	-0.0101278974	-0.0119313567	-0.0348623401	-0.0713228812	-0.0577588213	0.0626784976	-0.0817993783	-0.0288784704	0.1328143057	-0.0888181928	-0.0157022673	0.0186976277	0.019642247	0.0301826393	-0.0587232406	-0.0895221194	-0.0124363483	0.0956883014	0.1205983232	0.0126651546	-0.0952826938	0.0935541354	-0.0506561934	0.0437269006	-0.0858247055	-0.0530142949	0.0162032981	-0.0063754175	-0.0158092733	-0.0237650741	-0.0741603526	-0.0259140709	0.0254925795	0.0733203665	0.0485657109	0.0475597676	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	-0.1292727858482152	-0.0146336182031631	0.0002141427817159	0.0167114531609585	-0.0911499451243571	-0.0360946524603349	0.0083083124961733	0.0013028239362323	-0.1654381557061057	-0.0126488205043671	0.0001599926601516	0.0273697833634376	-0.0031990071769469	-0.0003529523381116	1.2457535297844526e-07	1.0233646918157776e-05	-4.632698408668645e-06	0.0001262656116933	2.1461894545680995e-11	1.5943004696291133e-08	-0.0008550088619822	-8.082115574719999e-05	7.310401540680967e-07	6.532059216313157e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.7652447257608	0.4315814687012107	838625.9834476325	0.1862625641262941	1041.7316664589775	2.646682654486767	1085204.8649033983	7.0049290735611205	868.9457084239091	0.1092674700778388	0.0119393800172114	755066.6441883292	879.8193106815733	745.2608949255183	0.990132	16.791628	0.0664783808681365	0.0374518602446872	-0.0976254686	-0.033392707	0.0902554497	0.0139081414	0.0193081555	-0.0238509461	-0.0263601412	0.1453289115	-0.0412028237	0.0062602454	-0.096490059	0.0075442021	0.0570971013	-0.1476149501	-0.0457440735	0.0239447102	-0.0581330698	0.0232380105	-0.0510484216	-0.01095238	0.0267231261	0.1518927227	-0.0752257577	0.0372584472	-0.011892311	0.0298449376	-0.0188684749	0.0743949784	0.1426069171	0.0490477228	-0.0936334719	-0.0134348042	-0.0715365822	0.0610966821	0.0453651013	-0.0180783161	-0.0413650361	-0.0093071433	-0.0314107787	0.0924438183	0.0897685538	0.1186829332	0.1458447894	0.1029033027	0.0052702839	0.0853793807	-0.031398763	-0.0271414905	0.1112390121	-0.1120406711	0.0812725257	-0.033510989	-0.0491523746	-0.0730895198	-0.1130961432	-0.0508426687	-0.0429336509	0.089259049	0.0049403452	-0.0370242907	-0.0258962835	-0.1163718648	0.0696440622	-0.0175605518	-0.0105477726	0.0384810512	-0.1701276673	-0.0190012876	0.0395777532	-0.0100522338	-0.0044278538	-0.0302672446	0.1356028367	-0.0278930243	0.0334331266	-0.1026503977	-0.0262906737	-0.1239939703	-0.0253096944	-0.0202464219	-0.1405889708	0.0345654364	-0.0458676608	-0.0064617939	0.0675684746	0.1592331642	-0.0309993563	-0.0916539283	0.0719794653	-0.0412120652	0.0439303015	-0.1719531501	0.0109137951	-0.0798178532	0.0061244578	-0.0026271269	0.0081286908	-0.0243732435	-0.0027123904	-0.1144345215	-0.0356417978	0.0168838026	0.0299931117	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	-0.1568128408431164	-0.0275400549949011	0.0007584546291221	0.0245902670532885	-0.0844348684737639	0.0067150766505932	0.0071292470141818	4.5092254423342055e-05	-0.1850683864910181	-0.0196302307849123	0.0003853459606689	0.0342503076783888	-0.0032410100867048	-4.200290975789984e-05	1.7642444281302775e-09	1.0504146382122255e-05	-3.775798498972805e-06	8.568999096958403e-07	1.4256654304845288e-11	7.342774552367393e-13	-0.0010640094210692	-0.000209000559087	1.1321160481240142e-06	4.368123369867857e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.5393552413686	-0.2258894843921552	838212.310995781	0.0510260591589537	1035.876397620307	-5.855268838670554	1073039.9111468242	34.28417317310642	868.190430262219	-0.7552781616900575	0.5704451015259125	753754.623198897	878.9317720519012	740.0538362722622	0.881947	14.95693	0.0812600297196008	0.0370058312952904	-0.0758993506	-0.0285579159	0.0951151218	-0.0029692757	0.0367598422	-0.0102808451	-0.0731042524	0.0942216612	-0.0869939631	-0.0623100381	-0.0899736695	0.0170043706	0.0644855826	-0.0532790123	0.0023022035	0.0767464441	-0.1362395702	0.1015360446	0.0523043467	-0.2055766903	-0.0244651389	-0.0929410226	-0.0383193423	0.1226008192	0.0242653912	0.0231536055	0.0323317742	0.0477908051	0.0236503586	-0.0956839068	0.0796645693	0.0412227941	-0.0360319416	0.045872517	-0.0900022283	0.1130079172	-0.0115821691	0.07978678	0.0531803129	0.1503120257	-0.0215386655	0.1171208408	0.1192547246	-0.1354297233	-0.0810685553	0.002581026	-0.0419113857	0.0077822046	0.0796143465	-0.0433339703	0.1330641606	-0.0585923966	0.0327333062	0.1290486817	0.0330891446	0.046190723	-0.1157242642	0.1388285193	-0.0048925742	0.1270472894	0.0586338064	-0.0152276745	-0.0075900565	-0.0262659434	-0.020597291	-0.0965833546	0.0200971131	-0.0696066321	0.0208912095	0.0724094047	0.0243283194	-0.0114830437	0.1234216066	-0.0823729147	0.12633435	0.0402825027	-0.1666196777	-0.0236201146	-0.114775338	-0.0372696081	-0.117308133	0.0289002299	0.1004047638	0.0231858554	0.0462570519	0.1820323855	-0.0612098052	-0.0748088341	0.027906777	-0.0609313308	0.1056793569	-0.1206532811	-0.0137126002	-0.0109043113	-0.0535410502	-0.0031629937	0.0302984683	-0.062118594	-0.0010277048	-0.1151514307	-0.0843206995	0.0038842541	0.0297994498	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.1612150979187419	-0.0044022570756254	1.9379867359894765e-05	0.0259903077969495	-0.0656963257248861	0.0187385427488778	0.0043160072137503	0.0003511329843515	-0.2067336245667235	-0.0216652380757054	0.0004693825408769	0.0427387915264949	-0.0037780142352345	-0.0005370041485297	2.8837345553810814e-07	1.4273391561634523e-05	-3.852664917314286e-06	-7.686641834148091e-08	1.4843026965104294e-11	5.908446268647553e-15	-0.0008720105996294	0.0001919988214398	7.604024858660256e-07	3.686354743427223e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.398798952665	-0.1405562887036922	837954.9611239815	0.0197560702941556	1035.6388096703424	-0.2375879499645634	1072547.7440954037	0.0564480339683639	869.0555182562935	0.8650879940744289	0.7483772374917191	755257.4938117148	879.806570233255	745.9042934934904	0.8319109999999998	14.10837	0.0805133083750756	0.0370727082857475	-0.070547795	-0.0137630701	0.1048274699	-0.0336018849	0.0713403692	0.0304291339	-0.0780422453	0.042130369	-0.0106694146	-0.0792373545	-0.0763359586	-0.0037025609	0.0708476801	0.0280490519	-0.0366403591	0.0477558428	-0.0464022872	0.0392937159	0.010275232	-0.1007768107	0.0622519986	-0.0576430633	-0.1440123675	0.0289779937	-0.1286817548	0.0119667008	0.1043821029	0.0214782873	-0.022186886	0.0744774549	-0.060840154	0.04192249	-0.0444854679	0.0775088805	0.0183251257	0.0234895538	-0.02331462	0.0881571783	0.0935448039	-0.1063807039	0.0651261683	0.0601368138	0.2132707691	-0.0721423658	0.1111018513	0.0750587738	-0.0026292543	0.0774998402	0.0443620626	-0.0106486927	0.070775239	-0.0279759865	-0.0062418478	0.0400735831	0.0387645452	0.026103536	-0.0155334008	0.1389125861	0.0744560017	-0.0154373132	-0.0294168398	0.0823954659	0.092642664	0.0622898234	-0.0486829125	-0.0041907828	-0.1084334426	-0.0007856998	-0.0459137031	0.0285516381	-0.1555270422	-0.0883788697	0.0776450374	0.0221260341	0.0854039113	-0.070686622	-0.1181934813	-0.0074821416	0.1008800607	-0.0486739013	-0.0255392964	0.0254323934	0.0782115304	0.0307299107	0.0213819989	0.2110286847	-0.0281933883	-0.1348881826	0.0518534825	-0.0318267176	0.1112422001	-0.1317105948	0.0031817113	-0.025106647	-0.104248791	0.0249401169	-0.0214642206	-0.0662404733	-0.0542957727	-0.1253547078	-0.1015178783	-0.0133811609	-0.0312289758	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.1567145204955693	0.0045005774231725	2.0255197141970796e-05	0.0245594409341562	-0.0833788805165482	-0.0176825547916621	0.0069520377161928	0.0003126727439601	-0.2282629481095952	-0.0215293235428716	0.0004635117722136	0.0521039734796837	-0.0034151045102561	0.0003629097249784	1.3170346848389796e-07	1.1662938815971557e-05	-0.0001751673849836	-0.0001713147200662	3.068361276199274e-08	2.9348733311389843e-08	-0.0010738032069321	-0.0002017926073027	1.1530533272176625e-06	4.0720256362021735e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.3272519481372	-1.0715470045277016	835994.3236550324	1.14821298291229	1032.5812595367431	-3.0575501335993067	1066224.0575464868	9.348612819473136	868.6180777971803	-0.4374404591131906	0.191354155269159	754497.3650760683	879.4610690870385	741.9408942366771	0.950054	16.111958	0.0510128769888587	0.0254212962093866	0.0175949529	-0.0103212722	0.0748519802	-0.0605606495	0.0579247749	0.0663696979	-0.0746835123	-0.031258738	0.0433413447	-0.0723199201	-0.0593777458	0.0015958516	-0.0040404384	0.0276641702	0.0140579997	0.0073857135	0.0274361559	0.0942168903	-0.0570485457	-0.0193219327	-0.1166009341	-0.1102210217	0.0698328018	-0.0266106556	-0.0509020483	0.0007039108	0.1214680661	0.0921126925	-0.0796322202	-0.0608814298	-0.1406134148	0.0680249695	0.0537868831	-0.1361810682	0.018859469	0.0123484895	0.0172992064	0.0804296361	0.1222146357	-0.0446664309	0.1346570544	0.0556853688	-0.1614761951	-0.0545705546	-0.0113264579	0.009566336	0.0175651162	0.0446361135	-0.0261437958	0.0092027577	0.0134962333	-0.0360094692	-0.0403556601	-0.0198314435	0.1467942635	-0.0779966195	-0.0207209855	-0.030590778	0.0925930374	0.166520019	-0.0232370236	0.0911731951	0.0223967449	0.0030385044	-0.1219801491	0.0546795698	-0.0205323384	0.0661588461	-0.1055186826	0.1046973748	0.0556588674	-0.0385398846	-0.0971880545	0.0964414095	0.070204026	0.0464011949	-0.0373368227	0.1324050488	0.0196060354	-0.0192058172	0.0009669922	-0.0177069296	0.0450279297	0.0592592093	-0.0878115343	0.178398456	-0.0311998373	-0.1355936106	-0.0036908663	-0.0202248149	0.1026750443	-0.0309967562	0.0774510298	0.0269677259	-0.1044724038	0.0093832273	-0.0019753457	0.0063594086	-0.0105524378	-0.0519474309	-0.0523924944	-0.0800128415	0.0890596346	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.1611892242008821	-0.0044747037053128	2.0022973250340144e-05	0.0259819659984822	-0.0836949165482536	-0.0003160360317054	0.0070048390560191	9.987877333610156e-08	-0.2088173502615546	0.0194455978480405	0.0003781312756677	0.0436046857702567	-0.0030651652236159	0.0003499392866401	1.22457504334252e-07	9.39523784806431e-06	-0.0003099329856761	-0.0001347656006925	9.60584556101016e-08	1.8161767130010352e-08	-0.0010229773061888	5.0825900743300045e-05	1.0464825689772938e-06	2.5832721863677883e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.6251623334626	-0.7020896146746054	834710.9372488459	0.4929298270339359	1038.119569820828	5.538310284084901	1077692.241244981	30.67288080280057	867.9038468125625	-0.7142309846177568	0.5101258993880503	753257.087312044	878.4742944537253	737.8384182105945	1.008416	17.101715	0.0431519855314132	0.0219471011924453	0.1113727078	-0.0558007152	-0.0661660534	-0.0599223287	-0.0527538055	0.0866291685	0.0321620259	-0.1104251137	0.084953777	-0.100777675	-0.0269261889	-0.0085248964	0.0410465877	0.1023120641	0.1025077355	-0.0544996058	0.0985052053	-0.0039270298	-0.0095667068	-0.202950312	-0.1362001191	-0.0429444537	0.044799325	0.03514039	-0.210486504	0.1170632686	0.0515341456	0.0284893562	0.0397622437	-0.0559811105	-0.0178167675	0.1000853981	0.0272941408	-0.0447386487	0.011507863	-0.1158695372	0.1224481589	0.0069188502	0.1045906041	-0.0327675045	0.0961627873	0.0251732394	0.0083182569	-0.0541935415	0.1123147869	0.1200780069	0.0279627625	0.0285027253	-0.0265346906	0.1450129787	-0.0968411583	-0.0535246863	-0.0203626761	-0.0250797712	0.1772382946	0.0118480176	-0.147076211	0.0114181221	-0.0247875255	0.0352585172	-0.0258583013	0.194940082	0.1389749607	-0.0241962062	-0.0657689523	-0.0519481633	-0.1691599793	-0.1036726242	0.0801790394	0.168088318	-0.0473975168	0.1090480899	-0.0173398292	0.0074657276	0.0548820609	-0.0149206468	-0.0441934212	0.0314760912	0.164736285	-0.0150808104	0.0229423181	-0.0579572542	-0.0302518931	0.0923691678	-0.1761317513	0.0879309987	-0.0467756601	-0.1114282215	0.0029307265	-0.0486631693	0.0681685208	-0.0527839693	0.0859208145	0.0235517982	-0.0872285748	0.0513999333	-0.0669919599	0.0550458656	-0.0643440469	-0.1018552	-0.0802226752	0.0364143276	0.0821566724	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.1502264989942858	0.0109627252065963	0.0001201813439553	0.0225680010000801	-0.0835446218746511	0.0001502946736025	0.0069797038441784	2.2588488913282723e-08	-0.2057325349731726	0.003084815288382	9.516085363435343e-06	0.0423258759464876	-0.0031630077448485	-9.784252123259994e-05	9.57315896115177e-09	1.0004617993971594e-05	-4.6603669483502586e-06	0.0003052726187277	2.1719020093275497e-11	9.319137174489807e-08	-0.0008470094388925	0.0001759678672963	7.174249895729876e-07	3.096469032080827e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.5051401636476	1.8799778301849983	838149.6616660601	3.534316641987094	1035.7301662445068	-2.3894035763212287	1072736.9772688737	5.709249450536678	868.4378259231366	0.5339791105741369	0.2851336905295463	754184.2574941042	878.5423094650795	733.0697504154687	0.880336	14.929603	0.0669299229969489	0.0387856622323473	0.1165455678	-0.0994998699	-0.1164915808	0.0378358691	-0.1160961535	0.0335652544	0.0753923596	-0.1387296305	0.0155061362	-0.0484657132	-0.008137605	0.0039677164	-0.0054145109	0.058591356	0.1184276044	0.0094713387	0.1021725681	-0.0959453552	-0.0017292204	-0.021219436	-0.0380204238	0.0139981003	0.1297635612	0.024596766	-0.0391019425	0.0266314841	-0.0908837002	-0.0486337874	0.116223988	0.0360953383	0.1673278707	0.1136708634	-0.1147248906	0.0609429947	0.0687669171	0.1022978638	0.1466318019	-0.0430201612	0.071699375	0.0466189309	-0.1302764297	-0.0737196375	-0.0401200498	0.0739971413	0.1030354941	-0.0256219082	0.0030098489	-0.055191911	-0.0414433023	0.1533192003	-0.0881571243	0.0365605927	0.0369653118	-0.0521638103	0.0502794954	0.0265500458	-0.0438850534	-0.093366845	-0.0292638271	0.0007662155	0.0965212869	0.1090980707	-0.0302885247	-0.0761066954	0.0762489482	-0.0920940028	-0.0242344436	-0.1127797493	0.1254598405	0.0976514681	-0.0003919924	-0.1366556916	-0.0757361759	-0.0139158338	-0.0423776614	-0.1183266049	0.0510380812	-0.0016768686	-0.098284221	0.0023343434	0.0281739814	-0.109366572	-0.063138207	0.09031822	-0.1518857718	0.0465598359	-0.0645938092	-0.0289287243	0.0063177568	-0.0692521006	0.0954982709	-0.0375746101	0.0624375478	0.0332653421	-0.0504159017	0.0177642207	-0.1092683311	0.0499013472	-0.0090847832	0.029073831	-0.0025739732	0.0141942294	0.0237615663	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.1387111383945125	0.0115153605997733	0.0001326035297428	0.0192407799147016	-0.0790504748986933	0.0044941469759578	0.0062489775817089	2.019735704151069e-05	-0.1808642241454237	0.0248683108277489	0.0006184328834255	0.032711867575726	-0.0036010140586128	-0.0004380063137643	1.9184953089739046e-07	1.296730225032703e-05	-4.6239943227721625e-06	3.637262557809606e-08	2.138132349702919e-11	1.322967891444368e-15	-0.000764010033413	8.299940547949996e-05	5.837113311557334e-07	6.888901309950448e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.2792378156444	4.774097651996726	846913.8755545433	22.792008390800653	1037.586965560913	1.8567993164062957	1076586.711101903	3.447703701406886	869.942534653256	1.5047087301193187	2.2641483624972927	756800.0135989315	880.0966808313373	749.7593840745881	0.999206	16.945517	0.0762664456492612	0.0434800572990996	0.0915277326	0.0071978816	-0.1532344153	0.0424156863	-0.0565654718	-0.0626382865	0.1046985074	-0.1444738361	0.0057985122	0.0148100717	0.0329349126	-0.0002599377	-0.0879504344	0.0612861558	0.0116907897	-0.0723331483	0.1655977123	-0.0188158647	-0.047813108	-0.0592495842	-0.0110177034	0.0842113363	0.2709449502	0.0169220621	-0.112350624	0.1119716584	-0.0390463155	-0.1173897029	0.0090224759	-0.0230798404	0.045096634	0.0560659209	0.0525953848	-0.0670983552	0.1362274243	0.1529841729	-0.0498618815	0.1172339903	-0.0547270299	-0.0651445372	-0.0504734919	0.0512188926	-0.1412689746	-0.0329640773	-0.0141649023	0.0462198794	0.0229289092	-0.0285851168	-0.10077593	0.0442628031	-0.1044766005	0.0658912517	-0.037207034	-0.0986544898	0.0566770101	0.0400723769	-0.0896095662	-0.2489901611	-0.0604523591	-0.0346503687	0.0009057463	0.081342706	0.0564539938	-0.1096512911	0.0322028208	-0.0504366474	0.0600308732	-0.154162276	-0.0163248548	0.2196180961	-0.0172195273	-0.0773330888	0.0062017926	0.0845448526	-0.0541807496	0.061273468	-0.0159195334	-0.0753370923	0.0326469331	0.00515324	0.0337656001	-0.0963381716	-0.0551555682	-0.0222451747	-0.133585366	-0.030648907	-0.0402689612	0.0181482382	0.0166055733	-0.0898882638	0.0962804192	0.0628601747	0.0550756059	0.0046949813	0.0294470919	0.0891888609	-0.1311571253	0.0210923672	-0.0154824566	0.0702597778	0.093616685	-0.0026995739	0.057539002	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.1297200914453498	0.0089910469491626	8.083892524204781e-05	0.0168273021245899	-0.0835137443322224	-0.0044632694335291	0.0069745454923878	1.992077403627524e-05	-0.2077578553107315	-0.0268936311653077	0.0007232673972556	0.0431633264433148	-0.0030559741093855	0.0005450399492272	2.970685462536976e-07	9.3389777572345e-06	6.932007050886035e-05	7.394406483163252e-05	4.805272175353371e-09	5.467724723824672e-09	-0.0008633959813793	-9.938594796629998e-05	7.454526206619245e-07	9.877566653160089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.3218735111632	0.0426356955188111	846992.3508630975	0.0018178025323727	1045.8229663848876	8.236000823974564	1093745.6770180855	67.8317095725097	870.0612320549744	0.1186974017184638	0.0140890731747143	757006.5475250201	881.1326537811417	754.399158099612	1.05103	17.824396	0.0631768155307665	0.0308695573408133	0.0451646343	0.0876609553	-0.1283665827	-0.1024903994	0.0034844828	-0.0925756442	0.0837179671	0.0343167256	0.1576699263	0.0472760226	0.056666214	0.0032745655	-0.0627604523	-0.042074962	-0.0137185029	-0.112198249	0.1412004194	-0.0384806678	-0.0018696089	0.0624464491	-0.0121645581	0.0097780362	0.1679950212	0.09315767	-0.0148531769	-0.0423708364	-0.0644688993	0.0585254913	0.0737849389	0.0570422251	0.0674574729	-0.0876736631	0.0217504821	0.0673028605	0.0274393694	-0.1145848459	-0.1733835564	0.024546606	0.0127630618	-0.0147244911	0.0661035647	0.1322736171	0.0523610377	0.1347058476	-0.0234137715	-0.0554829723	0.0074139751	-0.0580499122	-0.0342564489	-0.0447845101	-0.1581369431	0.0271824215	-0.0867220146	-0.0679888618	-0.0832569047	-0.0348167008	0.0647441957	-0.1306379044	-0.0825146805	0.09079841	0.064729646	0.0158946987	0.0770852401	-0.0236627799	0.0462118011	0.0993266843	0.0435349621	-0.0090135131	0.0578940681	-0.0509755362	-0.0500871611	0.0471903398	0.0606873796	-0.053068428	0.0737850986	-0.0389355178	0.0519647284	-0.148973612	-0.0702320626	-0.0076729067	0.0068475693	-0.0681756472	-0.1002132251	-0.0641744063	-0.1134670799	-0.0767443422	-0.01960709	-0.0281987158	0.0008110637	-0.0390828379	0.0014700057	0.1620135242	0.0655845057	-0.1310295429	-0.0435988515	-0.0764568936	-0.1843083237	-0.0309851366	0.0754173135	0.1030734766	0.0591580037	0.0347206186	0.1191325983	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.1284548269088219	0.0012652645365278	1.6008943473951457e-06	0.0165006425561753	-0.0922344129707823	-0.0087206686385599	0.0085071869360648	7.605006150356219e-05	-0.2264745878551082	-0.0187167325443767	0.0003503160771377	0.0512907389441411	-0.0029342828031731	0.0001216913062124	1.4808774007680156e-08	8.610015568997386e-06	0.0004081041661019	0.000338784095593	1.6654901038972717e-07	1.1477466342679383e-07	-0.0010924035757999	-0.0002290075944206	1.193345572420408e-06	5.244447830231003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.0120478200708	-0.3098256910923282	846422.1681340804	0.0959919588608388	1045.196721988254	-0.6262443966336377	1092436.1876549916	0.3921820443150289	870.4361554449337	0.3749233899592354	0.1405675483385249	757659.1007057567	881.3169574880528	753.693994931192	0.879178	14.909966	0.0298450528738683	0.0186867035936195	0.0740900553	0.059271446	-0.1500716099	-0.0796697962	-0.0506131121	-0.0377274215	0.1309688676	0.0242430997	0.0819265183	-0.0351483322	0.0538212768	0.0361168593	-0.0714413527	-0.1545799354	-0.0535030041	-0.0457496779	0.1151363491	-0.1119736179	0.0010076023	-0.1003674439	0.0296780338	0.1040271793	0.0847409002	-0.0584030864	0.1581800389	-0.0009115572	-0.0389034999	-0.1123868332	-0.216727035	0.0178776043	-0.0769092893	-0.0971857091	-0.1254721114	-0.0699738086	-0.0334922462	0.0288136304	-0.0735602332	0.0559421994	-0.0207411314	-0.17017075	-0.0440788932	0.0275143439	-0.0391179398	-0.0241897135	-0.0451630278	0.0968003476	-0.0226077918	-0.1375367899	0.0180838754	-0.0966492472	-0.1436491173	0.0503544934	-0.0363827028	-0.0376015129	-0.0681687412	0.0732859568	-0.0677944073	-0.1000178255	-0.0868386483	0.0139204046	-0.0497915432	0.0469119627	-0.2018893166	0.0744782036	-0.0027636286	0.1463259464	0.0469609447	-0.0010841414	-0.0824728754	-0.1153495313	0.0039704509	-0.1585706399	0.0888609551	-0.0361013917	0.1195736677	0.1217031866	-0.0119676335	-0.0606647753	0.1954726805	0.0044951327	-0.0863203932	-0.0157638041	-0.0921340528	-0.0657788569	-0.1245341508	-0.1061015585	-0.0216969288	-0.0309936641	-0.0229403075	-0.0357971296	-0.0457834339	0.0937442883	0.1076840891	-0.040238308	0.0155729562	-0.0623496329	-0.1128459105	0.0575702924	0.023609095	0.0054222476	0.0967833798	0.0016478458	-0.0321444202	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1287172822370479	-0.0002624553282259	6.888279931421568e-08	0.0165681387464918	-0.0801677629834927	0.0120666499872896	0.0064268702217774	0.0001456040419157	-0.2229942015429955	0.0034803863121126	1.2113088881541432e-05	0.0497264139217981	-0.0026832985440485	0.0002509842591245	6.299309832832433e-08	7.2000910764928e-06	0.0003789676016148	-2.9136564487099998e-05	1.4361644307367376e-07	8.489393901109364e-10	-0.001092993977113	-5.904013131001213e-07	1.1946358340052937e-06	3.485737105103475e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
