global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
933.2881535883974	-3.46440862456393	12.00212711795294	871026.7776284402	1061.9299856763366	-8.349025481338003	1127695.2944785445	69.70622648803128	891.6106243512891	-2.30292335577019	794969.5054560954	5.303455982551833	909.2752320458272	714.5342408178792	0.732149	20.275841	0.0514680511624921	0.0261901770014741	0.0361793832	0.0067880791	0.0121237692	0.0379815755	-0.0114143838	0.0110382062	-0.0803927439	-0.0262483032	-0.0162036022	0.0254804288	-0.017251856	0.0261549846	0.0174374773	0.0624452856	-0.0249603098	0.0078953688	-0.0450930312	0.0529140549	0.0202815351	-0.0449245536	-0.0300078616	-0.0308837948	-0.0176703262	0.0133849672	0.0387017069	-0.0531759469	0.0096925478	0.0572408643	-0.0641526585	0.0023099515	0.0362168351	0.0246220831	-0.024082622	0.0060557549	0.0299158956	-0.0597232889	-0.057193689	0.0255021801	-0.0274041784	0.0324495913	0.0118980615	0.0471726594	-0.0038213679	0.0186292447	-0.0045585655	0.0259408687	0.0007065801	-0.0087150606	-0.0129321697	0.0240124913	0.0036443205	0.0139107968	-0.0198789583	-0.0018281607	0.0259521352	-0.0148058976	0.0213166802	-0.0268728399	0.0240310178	0.0084581532	0.005216052	-0.0363417463	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0166073753473341	-0.0018005229644586	3.2418829455427924e-06	0.0002758049159272	0.2693379101701794	-0.0112004083107137	0.0725429098548396	0.0001254491463267	0.4976231003455211	0.0208511179278048	0.0004347691188392	0.2476287499974885	-0.0036650129758704	-5.0315077995400064e-05	1.3432320113298409e-05	2.5316070736831918e-09	0.0014308955005948	0.000161676953559	2.047461933622443e-06	2.6139437312151335e-08	0.0027901365830002	0.0001403280076358	7.784862151796032e-06	1.9691949727033233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.1553907519126	3.867237163515142	14.955523278872642	878260.22641537	1061.242370640466	-0.6876150358705218	1126235.3692425964	0.4728144375552189	892.6638962920924	1.05327194080337	796848.8317433796	1.1093817812836977	911.0406501732884	719.6291772917546	0.738141	20.441799	0.1092002007274622	0.0648858257436186	0.0339099528	-0.019567109	-0.0189265399	-0.0005363835	0.0066503693	-0.0152951181	-0.0170079878	-0.0217932922	-0.0094375607	0.0103435658	0.0205202569	-0.0719329126	0.0155291967	0.0281152683	0.0346954314	0.0059492475	-0.0458922055	0.0343053598	0.0027927712	0.0299445933	0.0323440507	0.025890088	-0.0220282012	0.0357289212	-0.0581113227	-0.0569083195	0.0082728575	0.0492221343	-0.0212205267	-0.0069631731	-0.0248106187	-0.0011603336	0.008887221	-0.0718312411	-0.0836683602	0.0323695188	0.034538039	-0.0253237514	-0.0150200334	0.0167296559	0.0034254128	0.0532509957	-0.0084262963	0.0091017888	0.0203657987	-0.0121369125	-0.0106929821	0.0030448684	0.0155553061	0.0095503599	-0.0076348135	0.0127605471	0.0253189307	-0.0088101002	0.0247976742	0.0309785914	-0.028032396	0.0161840259	-0.026431355	0.0100813762	-0.0596355602	-0.0096998019	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0113106750044096	-0.0052967003429244	2.8055034522736508e-05	0.0001279313690553	0.2269888848044843	-0.0423490253656951	0.0515239538247834	0.0017934399494242	0.5428107931994788	0.0451876928539576	0.0020419275854636	0.2946435572138473	-0.0039790336935039	-0.0003140207176334	1.5832709134039287e-05	9.860901110305825e-08	0.0014439572179083	1.3061717313500023e-05	2.085012447149477e-06	1.7060845917778623e-10	0.0027903897913509	2.532083506999461e-07	7.78627518767532e-06	6.411446886418688e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.7735221631028	-0.3818685888097661	0.1458236191195622	877544.6318258652	1073.2617485676335	12.019377927167398	1151890.7809384542	144.46544575607885	894.5977651130233	1.9338688209309112	800305.1613452161	3.739848616568712	914.21210608062	728.3933556978631	0.77122	21.357878	0.1370899391287571	0.0974353743618756	0.0182321294	-0.0167773927	-0.0231896527	0.0138969069	0.0037681408	-0.0085592236	0.0270897991	-0.0400886531	0.0171315154	0.0440967266	0.0235250603	0.1108196458	-0.0374407118	0.0826624473	-0.0704566279	0.0326935208	-0.0107585018	-0.0159913702	-0.0093345499	0.0768008204	0.0141163955	-0.0031901441	0.0119449591	-0.0663360722	-0.0113746743	0.0609038545	0.0320988927	-0.0031175851	0.0238427715	0.0072919906	-0.0701089898	-0.0444030225	-0.0401641375	0.1170339196	-0.0174497104	-0.0013604943	0.0262630079	-0.0079077135	-0.0095729369	0.0109416634	-0.0016049737	0.0329674358	0.0016277374	0.0086344224	0.0190779626	-0.0028901406	-0.0096001551	-0.0141003444	0.0067181295	0.0058315203	0.0126638449	0.0295547542	-0.0144539631	-0.0331492749	0.0439404325	0.0117971543	-0.0023628236	0.0120229502	0.0008741866	0.0182884963	-0.0259209636	0.0017329489	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.020284679164277	0.0089740041598674	8.053275066131743e-05	0.0004114682087976	0.3212898391574299	0.0943009543529456	0.1032271607458071	0.0088926699918763	0.5387467672690747	-0.0040640259304041	1.6516306762997022e-05	0.2902480792428785	-0.004443857798333	-0.0004648241048291	1.974787213180502e-05	2.1606144843017442e-07	0.0013138083195161	-0.0001301488983921	1.726092300429719e-06	1.693873575270317e-08	0.0027904358818404	4.609048950008146e-08	7.786532410662411e-06	2.1243332223571197e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.1861862051628	-3.587335957940013	12.86897927512939	870836.4581241368	1065.5962404023617	-7.665508165271831	1135495.347559648	58.76001543184911	892.9867811544414	-1.6109839585819827	797425.3913165701	2.595269314808476	912.0633736378828	711.9191872486924	0.712314	19.726545	0.1028901957027267	0.081933247974103	-0.0012717036	-0.0137748313	0.0508466779	0.0714234623	-0.0292748564	0.0382389033	-0.0504056249	-0.0486418736	0.0075311869	-0.0062149915	0.0118947655	0.0062376134	0.0344867186	0.056952171	0.0464693	0.0177790669	-0.0187515738	-0.0001813865	-0.0267894321	-0.0114180573	-0.0408840361	-0.0291455833	-0.0415124508	-0.0645082767	-0.0071366183	0.0581732067	0.0173921681	0.0187560491	-0.0180665338	0.0198409562	0.0058890441	0.0125111477	-0.0575101665	0.1518600368	0.0044023115	-0.077197445	0.0221396152	-0.0222849143	-0.0055958364	0.0202360054	0.0026058337	0.0177785069	-0.0105240221	0.0198741246	0.0040685173	0.0085174664	0.0049451193	0.0103721201	0.0025339359	0.0308204617	0.0060661447	0.0149143614	-0.0017658125	-0.0101878144	0.0015114688	-0.0205234585	-0.0053178562	-0.0021124909	0.0256797236	0.0364580148	-0.0246731664	-0.0448228774	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.019598600404592	-0.000686078759685	4.7070406449091083e-07	0.0003841051378188	0.2410765022567318	-0.0802133369006981	0.05811787994034	0.0064341794167448	0.5535344818131733	0.0147877145440986	0.0002186765014377	0.3064004225561783	-0.0045519104668017	-0.0001080526684686	2.071988889777887e-05	1.1675379163206716e-08	0.0013491588567833	3.535053726719988e-05	1.820229620836821e-06	1.2496604850796875e-09	0.0027910939860694	6.58104228999732e-07	7.790205639072771e-06	4.331011762273317e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.013262078582	1.827075873419176	3.338206247230445	874249.800262831	1060.3615712157084	-5.234669186653264	1124366.6617110458	27.40176149369714	890.168587744568	-2.818193409873402	792400.1146071586	7.942214095453872	908.3931041694836	712.6514348678878	0.757127	20.967587	0.0596443551347252	0.0322410170562015	1.28924e-05	0.0084579027	0.0245230652	0.0082392761	0.0282200997	0.0077964121	-0.0252172088	0.0190540508	-0.0344064878	-0.0355047012	-0.0315613282	-0.0568001807	0.0638735103	-0.094359749	-0.0249246826	-0.035983368	-0.0332890845	0.0611803065	0.0120657366	-0.0374865347	0.0024612438	-0.0393590264	-0.0316772346	0.086953303	-0.052377872	-0.0972920201	-0.0331232932	0.0431040765	-0.0400966518	-0.0017097418	0.029528337	0.0256313209	0.0106715429	-0.1513433752	-0.0416787703	0.0305450314	-0.0163038805	-0.0104405893	0.0009097793	0.0170622232	0.0020276794	0.020290509	-0.0003982472	0.0060374176	0.0140751926	0.0201423778	-0.0008624317	-0.0046808098	0.002026527	0.0138120495	0.0069139113	0.038909339	0.0231920277	-0.0031300422	0.0195415726	0.0232937053	0.0046071134	0.012160486	0.0057645891	0.0059783533	0.0088196858	-0.0226605209	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0202086651387816	0.0006100647341896	3.721789799018296e-07	0.0004083901466914	0.2633503484655364	0.0222738462088046	0.0693534060369194	0.0004961242249334	0.5434178555438223	-0.010116626269351	0.0001023461270737	0.2953029657238465	-0.0041941535232426	0.000357756943559	1.7590923776528318e-05	1.279900306647488e-07	0.0015241567976931	0.0001749979409098	2.3230539439540854e-06	3.0624279322669866e-08	0.0027912154600481	1.2147397870010054e-07	7.790883744411526e-06	1.475592750123248e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.9841622611746	1.9709001825925725	3.884447529743436	877939.3203282751	1065.230615878324	4.869044662615579	1134716.265004513	23.707595926545256	890.5998652662279	0.431277521659922	793168.1200122233	0.1860003006891245	909.0723243824788	717.9106617453424	0.707363	19.58943	0.0597795700571677	0.0325093728935245	0.0064925174	0.0185111214	-0.0146680439	-0.0009544221	-0.0106404024	0.0187694322	0.0039118286	0.0089329791	0.0184407816	-0.0740614448	-0.0698221181	-0.0516613138	-0.0470436422	0.0480617669	-0.0411494909	-0.0282111442	-0.0311941699	0.0622878744	0.0082634809	-0.0441177783	0.0182233536	-0.0397757712	-0.0523210258	0.0649512151	-0.036658996	-0.0991311038	-0.0229584463	0.0376220322	-0.0427556964	0.0031943167	0.0354656401	0.0204436906	0.0153111996	-0.1487535279	-0.0403571169	-0.0176128192	0.0772843786	-0.0285700651	0.0023031192	0.0240863367	-0.0002401743	0.0167351832	-0.0122701948	0.0111280602	-0.0026700227	0.0159247653	0.0036477784	0.0184716863	-0.0011115385	0.0159125373	-0.0329831971	0.0221947879	0.0417090774	0.0187370239	-0.0167520127	0.0506683099	0.0107831781	0.0279481841	-0.0053551366	0.0009798369	-0.0337783565	0.0137950031	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.017998445036099	-0.0022102201026826	4.885072902302287e-06	0.0003239440237174	0.2674512397933455	0.0041008913278091	0.0715301656669976	1.6817309682499955e-05	0.5163935638553312	-0.027024291688491	0.0007303123412646	0.26666231279121	-0.0044437627249329	-0.0002496092016902	1.974702715550307e-05	6.23047535684686e-08	0.0012458099244812	-0.0002783468732119	1.5520423679358532e-06	7.747698182684153e-08	0.0027902881961866	-9.272638614998828e-07	7.78570821777827e-06	8.598182688436739e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.1333967273332	1.1492344661586458	1.3207398582069476	880094.270055164	1062.9332478374515	-2.2973680408724704	1129827.0893582732	5.277899915222212	891.5727406018484	0.9728753356205287	794901.9517842908	0.9464864186587568	909.8897299387444	728.0567666995887	0.664482	18.401901	0.0293913366184331	0.0145227080002172	-0.0038661445	0.0267066867	-0.0321459805	-0.0175119875	-0.0036463352	-0.0124398549	0.0312205068	0.0217428137	-0.0145551455	-0.0118650856	-3.83082e-05	-0.0827057788	-0.0458282717	-0.0926674951	0.012765197	-0.017357536	-0.0243807834	0.0328692381	0.0094210234	-0.030362401	-0.0009953996	-0.016588404	-0.0377347121	0.0538590827	0.006212727	-0.0901980282	-0.017097188	0.0288149191	-0.0224839651	-0.0032238734	0.0118560718	0.0298424488	0.0153709644	-0.1454089038	-0.0523084099	0.0383508875	-0.0384066593	-0.0094897719	0.0054150221	0.018968192	-0.0037797595	0.0037782998	-0.0071859671	0.0139044747	0.0047192491	0.0359065796	0.0038601758	0.0173333162	0.0098467538	0.0151962352	-0.0048512945	0.050272152	0.0403888935	0.040886179	-0.0014798888	0.064360809	0.026100586	0.0175782889	0.0428016537	-0.0042276681	0.0164176353	-0.0260930211	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0147617841717817	-0.0032366608643173	1.0475973550603215e-05	0.0002179102719342	0.2586867372924928	-0.0087645025008527	0.0669188280510351	7.681650408745323e-05	0.5092391676423631	-0.007154396212968	5.118538517213222e-05	0.2593245298610868	-0.0046137143608608	-0.0001699516359279	2.1286360203613186e-05	2.8883558554569607e-08	0.0012110723498215	-3.47375746597e-05	1.4666962365021696e-06	1.206699093238231e-09	0.0027903145264049	2.6330218299945585e-08	7.785855156266201e-06	6.932803957227894e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.4448459182904	0.3114491909572052	0.0970005985478976	880678.7288306039	1060.088790053621	-2.844457783830421	1123788.2427973505	8.090940083993472	892.789820802335	1.2170802004866346	797073.6641282656	1.4812842144165863	910.3548915402964	719.1698508441809	0.616206	17.06496	0.050935967423467	0.0259434372384303	-0.0070557214	0.0316653678	-0.0469858419	-0.0061892593	-0.0293550046	-0.0022928534	0.0251150213	0.0086463292	0.0131782283	-0.07874042	-0.0584823492	-0.0847778545	-0.023353662	-0.0041655846	-0.0121543372	-0.0002873279	-0.0305743002	0.0235195519	-0.0390894453	0.0049215497	-0.0070877813	-0.0362503039	-0.0436744794	0.0787252081	9.33559e-05	-0.0408795844	0.0011462593	0.0301220074	0.0125227204	0.0369461803	-0.0053831041	0.0399212236	0.0484950001	-0.1420743549	0.0008020356	-0.0044630854	0.0800321788	-0.0031620966	0.0104845176	0.0277826627	0.0035078768	-0.007668341	-0.0180468106	0.009260208	0.0087060097	0.0438125867	0.006459956	0.0352855215	0.016506686	0.0215060341	-0.0281309021	0.0446653584	0.0443034989	0.0514346405	-0.0111549052	0.0585475741	0.0135106754	0.0073867597	0.0417112414	-0.0258095333	-0.0083413945	-0.0343724807	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0155266479071798	0.000764863735398	5.850165337271338e-07	0.0002410767952335	0.266672823572506	0.0079860862800131	0.0711143948321329	6.37775740718148e-05	0.5069638234989924	-0.0022753441433707	5.17719097077142e-06	0.2570123183367175	-0.004418274602114	0.0001954397587468	1.9521150459685623e-05	3.819669929900744e-08	0.0008288548188688	-0.0003822175309527	6.870003107620312e-07	1.4609024096757818e-07	0.0030108507019991	0.0002205361755942	9.065221949728474e-06	4.8636204745715874e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.4537566517702	2.008910733479752	4.0357223350901545	884453.268400427	1057.3835571009083	-2.7052329527127768	1118059.9868273698	7.318285328443088	892.9488010694797	0.1589802671446705	797357.5613314213	0.0252747253413908	910.5314265365148	724.9482102746674	0.640188	17.72912	0.0482705563943061	0.0300700856179301	-0.0121154627	0.0552995615	-0.0619116333	-0.048867385	-0.0171822694	-0.0301477635	0.0349802909	0.0369617134	-0.0163192384	-0.0218357269	-0.0215724854	-0.1187316696	-0.1177085814	-0.0985427205	-0.0102091442	-0.0041426557	-0.0025378436	0.0120575932	-0.004090734	0.0289308206	-0.0196618756	-0.0485086658	-0.0229130892	0.0425554278	0.0159708683	-0.0266988518	-0.0076747294	0.0140693598	-0.0001884709	0.0044737048	-0.0444051227	0.0551716844	0.0186695013	-0.1545470782	-0.0358894429	0.0402958729	-0.0707537261	-0.0257629784	0.0143535308	0.0248295007	0.0027874103	-0.021999999	-0.0116339931	0.0143113252	0.0125145045	0.0574291715	0.0004539826	0.0362817806	0.0265647776	0.0107218834	-0.0220387526	0.0551538189	0.0563102665	0.0713391687	-0.0149847323	0.0716786631	0.0368575023	-0.0082533706	0.0695515843	-0.0313095675	0.0268362812	-0.0529657937	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0191555234765132	0.0036288755693334	1.316873789770482e-05	0.0003669340796592	0.2645272254402471	-0.0021455981322588	0.0699746529991153	4.603591345152866e-06	0.5069424002885086	-2.1423210483817456e-05	4.589539474339461e-10	0.2569905972102744	-0.0044410063674645	-2.2731765350499783e-05	1.9722537555860236e-05	5.167331559501825e-10	0.0003641209031457	-0.0004647339157231	1.3258403210764026e-07	2.1597761242332541e-07	0.0026488231934281	-0.000362027508571	7.016264310042638e-06	1.3106391696212548e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.1286405259578	0.6748838741876853	0.4554682436385793	885723.1180182376	1058.077877569636	0.6943204687277102	1119528.7950022656	0.4820809132942673	894.0591754533984	1.1103743839187246	799341.8092124107	1.2329312724628871	912.2660287431024	730.5831427198468	0.720936	19.965324	0.0231981265236557	0.0131598398257481	-0.0106925065	0.0339906512	-0.0766146009	-0.0670936433	-0.0300786079	-0.0434022847	0.1225259548	0.024907304	-0.0015992273	-0.0500958846	0.0267626182	-0.0277717044	-0.0344444058	-0.0195615797	0.0900236394	0.0197947222	-0.0094587406	-0.0051885757	-0.0545182543	0.0387857454	-0.0469473949	-0.0093731575	-0.0778267993	0.0110301279	0.0236888687	0.0400200304	0.0175974825	0.0100223666	0.0309067746	0.032595916	-0.0352868225	0.0620577982	0.0425139156	-0.0267592307	-0.1119189969	-0.0060280532	0.0608335141	0.0076156675	0.0126371945	0.0236022265	0.0060658953	-0.016173979	-0.0088361871	0.0032554091	0.0105357443	0.0291632234	0.0088091755	0.0315864154	0.0240567992	0.0181891741	-0.0504630961	0.044363259	0.1091872701	0.0464801694	-0.0206291573	0.1506155894	-0.0129637527	0.0629524502	-0.0127062598	-0.0023410014	-0.0304399195	0.0463048521	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0115581740229657	-0.0075973494535475	5.771971871931852e-05	0.0001335913867451	0.2626410904305203	-0.0018861350097267	0.0689803423825327	3.5575052749170628e-06	0.5070332271708651	9.082688235650949e-05	8.249522558603215e-09	0.257082693455302	-0.0044407437250197	2.626424447996212e-07	1.9720204831301844e-05	6.898105381032207e-14	0.0001629628226123	-0.0002011580805334	2.6556881553767962e-08	4.0464573363881845e-08	0.0027198787740104	7.105558058229967e-05	7.397740545312316e-06	5.048895531887683e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.8911176848612	-0.2375228410966201	0.0564171000426102	885276.0953382674	1063.4818100535542	5.403932483918197	1130993.560314784	29.202486290746297	893.1069970081605	-0.9521784452379052	797640.1081049345	0.9066437915756744	911.2850737254512	731.1730398524891	0.7310449999999998	20.245264	0.0231641635120205	0.0136975739357054	-0.0201224537	0.0398623729	-0.0914982996	-0.0313733275	-0.041123487	-0.0371880964	0.0297020292	0.0421298867	0.0181496334	-0.1025290813	-0.0033080893	0.0182140731	-0.0343189608	-0.0120559674	-0.0904983975	-0.0021944331	-0.0051071605	0.014126108	-0.0177246935	0.0360834842	-0.0151376687	-0.0293966199	-0.0466344845	-0.005590536	-0.0137207263	-0.0004695244	-0.005237282	0.0114373406	0.0098867475	0.0389835824	-0.0183876209	0.0169040053	0.0338424152	-0.0723571787	0.0573450602	-0.0529445992	0.0447950597	-0.0548946623	0.0179714074	0.0233946602	-0.0001968207	-0.023948073	-0.015156801	0.0162641418	0.015384937	0.0541677636	0.0047240604	0.0495837636	0.023076136	0.005321685	-0.0179742129	0.0648115875	0.0465362664	0.0762867724	-0.0267212475	0.0677136666	0.0392625526	-0.0037273446	0.0800313622	-0.0521375708	0.0250434637	-0.0606087554	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0048145228892195	-0.0067436511337462	4.547683061367641e-05	2.3179630650818483e-05	0.2728123524635606	0.0101712620330403	0.074426579656702	0.0001034545713447	0.5069729182485361	-6.030892232899987e-05	3.637166112485339e-09	0.2570215398374368	-0.0044407347676775	8.957342200431595e-09	1.972012527685974e-05	8.023397929563273e-17	0.0001637367067393	7.738841269999924e-07	2.6809709133831533e-08	5.988966420225404e-13	0.0025968827870215	-0.0001229959869888	6.7438002095285536e-06	1.51280128153736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.9784623765274	0.0873446916662032	0.0076290951622641	885440.4666564938	1060.1387017626282	-3.3431082909260117	1123894.0669749507	11.176373044858236	893.8727102833508	0.7657132751902509	799008.4221893032	0.5863168198025809	912.7019844117068	727.9388664800471	0.739873	20.489761	0.0189464888624071	0.0103742939728231	-0.0154051739	0.0465432497	-0.0650215957	-0.0430163021	-0.0250344455	-0.0249881684	0.0907590023	0.0306809878	-0.0021900654	0.0264899764	0.1217950996	-0.0035838903	-0.0657845847	-0.0187025107	0.0621325381	0.0002269603	-0.0048638657	0.0009399992	-0.0231035564	0.0731240852	0.0331056583	-0.0104901496	-0.0691813019	0.0505984961	-0.0300134864	0.0821147101	-0.0006875957	-0.008101085	0.0255374858	0.004283452	-0.0844179623	0.0077656162	-0.0057847477	-0.0322244977	-0.1218340811	0.0637543098	0.0053681425	0.0444568786	0.0195795465	0.0246964193	0.0058064541	-0.027958611	-0.0072359628	0.0181585613	0.0111622166	0.0368280858	0.002073378	0.0254982111	0.0135701064	0.0071733835	-0.0387381509	0.0484244714	0.0865675201	0.0549582556	-0.0400438237	0.0940172613	-0.0047121033	0.0329755555	0.0284451466	-0.0135822972	-0.0083867603	-0.00866109	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	0.0048390242051254	2.4501315905900087e-05	6.003144811207124e-10	2.3416155257789512e-05	0.2765781461216647	0.003765793658104	0.0764954709120969	1.4181201875416972e-05	0.5069846938232132	1.1775574677130862e-05	1.3866415897668562e-10	0.2570334797710172	-0.0046078086503984	-0.0001670738827209	2.123190055868632e-05	2.7913682287437073e-08	0.0002226953574047	5.895865066539999e-05	4.9593222209607075e-08	3.476122488284671e-09	0.0025200269541334	-7.685583288809987e-05	6.350535849558863e-06	5.906819048923534e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
