global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1010.8310363783786	0.3899239915045882	0.1520407191508702	1021779.3841057868	1195.7575366779909	2.1166905548611794	1429836.086522217	4.480378905038528	949.6373843943228	-0.3449013799747717	901811.1618392908	0.1189569619085019	982.4732959126316	818.4511846465795	1.263898	21.295124	0.0202990244873539	0.009618493145677	0.1108709157	-0.0539111445	-0.0031910582	0.0737203406	0.0701923124	0.012102913	0.0622206473	0.0649325957	0.0329455877	-0.0858440257	-0.0024514451	-0.0892898889	0.0552307836	0.0568327229	0.0055467455	0.1757038121	-0.055059053	0.0621883697	-0.009707283	0.1205951414	-0.0221710214	0.2123239314	0.0981461054	-0.0229750362	0.0513357271	0.1306601951	0.10223144	-0.0464646675	-0.0852711493	-0.0389648761	-0.0122255491	-0.0489039703	0.1377893667	-0.0812409746	-0.0669077916	0.0807091574	0.1128527245	0.0179750502	-0.0661472104	-0.0670783698	0.1190949876	0.0203419215	0.0401187208	0.0346536042	0.0708081294	-0.0164712762	-0.0842004767	0.0667239684	-0.0395973402	0.005614452	0.1104873891	-0.1411157778	0.0350055872	0.0479269793	-0.0233445114	0.0109682545	0.101660447	0.0856856541	0.0293709676	-0.0534576148	-0.0023918352	-0.0547219446	0.0643288907	0.1196921385	-0.0111531894	-0.0977818794	0.0695257371	-0.0955013138	-0.1208307854	-0.046638934	0.0429445537	0.1769634743	0.0754289756	-0.0428315147	-0.0145605716	-0.1735401222	0.1317179667	-0.0743661624	0.0304109112	0.0277189399	-0.0573401149	-0.1424548895	-0.1165219462	-3.81173e-05	0.0636236848	0.0230384166	-0.016003304	0.0424911326	0.0009315143	0.094589135	0.1206905923	0.1084407787	0.0874562035	0.0383646231	0.144244546	-0.0456596255	0.3060698801	0.0845256521	-0.0427958069	0.0247550014	-0.0400127018	0.0017330019	-0.1301427735	-0.0051977774	0.1300043937	0.0	0.0	0.0600519560194925	-0.0040937308478988	0.003606237421767	1.6758632255038256e-05	0.1199454612801247	0.0028446683004972	0.0143869136817018	8.092137739853657e-06	0.0602196287698646	0.0054855632024128	3.009140364766645e-05	0.0036264036891803	-0.004163020773291	3.785360199750048e-05	1.432895184185172e-09	1.7330741958852395e-05	-0.0023059414151285	2.574414846079993e-05	6.627611799717073e-10	5.3173658100048285e-06	0.0026062179322335	-9.390349227260008e-05	6.792371910295461e-06	8.81786586099026e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.5221367040812	0.6911003257025641	0.4776196601861902	1023177.03304239	1192.9169930926823	-2.840543585308524	1423050.9524092868	8.068687860037402	949.3750703295495	-0.2623140647732498	901313.0241632372	0.0688086685778647	981.9310118209484	812.7970662032559	1.185824	19.979666	0.0486275775660655	0.0287346397543635	0.0016353109	0.1013333822	0.1194978796	0.0589903261	0.0113919788	0.0813502001	-0.0022812295	-0.0811492077	0.0187666476	-0.1313254377	0.0383133031	0.0658765473	-0.0693527461	-0.072902124	0.0363556756	0.1229726857	-0.0270916521	0.0088392836	-0.0798838534	0.0650628574	0.0579757404	-0.0738954003	-0.0247630883	0.1204192233	0.1506057919	-0.048382913	-0.0378151515	-0.0673608704	-0.0036682991	0.0641114002	-0.1331031249	-0.0434316203	0.105633203	-0.0748334946	0.0311004799	0.0513066462	-0.0887390026	-0.1586321993	0.0177381223	0.0451715107	0.1645751587	-0.0325310665	-0.0493360769	-0.0691010877	0.0008370289	-0.0906322687	0.0655867981	-0.0784567599	-0.0155456767	0.0787165653	0.0899566683	-0.0428838624	0.0088973839	0.0078074889	0.0471705696	0.0087080184	0.0857574397	0.0921918956	0.0197365008	-0.0589028664	-0.1204760089	0.0407180798	0.08959094	0.0213407385	-0.0342112276	0.0282336375	0.0878965518	0.0338307196	0.0288587777	0.0117593167	0.081107829	-0.0155874272	-0.0916598698	0.1477082696	0.1377903687	0.0017190404	-0.0430330504	-0.0583705459	0.0001403319	0.1385182273	-0.0865425128	-0.0754368558	0.0234608429	-0.086898296	0.0651901357	-0.0364399356	0.0359851292	0.1163604046	0.0790460684	0.1544992332	-0.000677978	0.0273394268	0.0999907624	0.1041516284	0.0046550135	0.0925592053	0.1342337036	0.0171518388	-0.0394414821	0.067976532	0.0823970708	-0.0017330019	-0.1301427735	0.0051977774	0.1300043937	0.0	0.0	0.0600160654374093	-3.589058208320478e-05	0.0036019281105873	1.28813388227126e-09	0.1128806116090572	-0.0070648496710675	0.0127420324772348	4.991210087478264e-05	0.0737117716462094	0.0134921428763448	0.0001820379193957	0.0054334252792229	-0.0045417957491115	-0.0003787749758205	1.434704823078204e-07	2.0627908626647288e-05	-0.0024280718916298	-0.0001221304765013	1.49158532904346e-08	5.895533110922715e-06	0.0026660063686431	5.978843640959972e-05	7.107589957645568e-06	3.574657128304749e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.0734740473886	-0.4486626566925906	0.2012981795104534	1022269.5699222554	1195.2189381486278	2.3019450559454526	1428548.3101091334	5.298951040591713	949.612285269914	0.2372149403644243	901763.4923355484	0.0562709279320974	981.9844089064488	809.8778837827753	1.143225	19.261921	0.0461686487164949	0.0250688206443604	-0.1474033746	-0.0094809412	0.0560401054	-0.004995747	-0.1150162967	-0.0550557708	0.0715530701	-0.0879668344	0.038550288	-0.0341133877	-0.0170958429	-0.0098472773	-0.050613228	-0.0682103487	-0.1078931082	0.0629515489	-0.0027788631	-0.0220378337	-0.017063745	0.0642325547	0.0748740046	0.084248767	-0.0623472276	-0.0524593953	0.0432885158	0.0552906727	-0.0816224335	0.058112838	0.1130029739	-0.0475827009	0.0014022485	-0.0987996541	0.1157693521	0.1958553144	0.0217889406	-0.0217044953	-0.0337361746	0.2970281379	0.0478853326	0.149542945	-0.0526596534	-0.0650495771	-0.1722062794	-7.04402e-05	-0.1661757577	0.0737479814	0.0036014973	-0.0418505898	0.1532640961	0.0175023989	0.0227763445	0.0090504077	-0.0148732796	0.1025656789	0.0249878942	0.0815044003	-0.0014300132	0.0251646185	0.0202411548	-0.013627356	-0.1093975478	0.1362426276	0.0243153056	-0.0382645773	-0.0857309941	-0.0556644424	0.0340627178	-0.1221356953	0.0862213237	0.1183351396	-0.0100902642	0.0652181926	-0.1441824183	0.055448377	-0.0269160601	-0.085845627	-0.1722755539	-0.1032082404	-0.0228999288	0.1721403074	0.0708517785	-0.0037783333	0.0482026017	-0.03510354	0.0095241618	-0.0181703858	0.0452012391	0.0532479026	0.0021125727	0.0834645861	0.142779731	0.0047368822	0.0338705478	0.1400507216	-0.061027082	0.0248179024	0.0577042127	0.0493357361	-0.0147271287	-0.0631013241	0.0324843672	-0.0051977774	-0.1297738696	0.0155601911	0.1285313919	0.0	0.0	0.0751655958851813	0.015149530447772	0.0056498668047743	0.0002295082727879	0.1230551806880839	0.0101745690790266	0.0151425774941769	0.0001035218559438	0.0739746538624857	0.0002628822162762	6.910705963433649e-08	0.0054722494140745	-0.0045057910069499	3.600474216159961e-05	1.2963414581232682e-09	2.0302152598310595e-05	-0.0026987641353268	-0.000270692243697	7.327429079771602e-08	7.28332785812621e-06	0.0027709427222529	0.0001049363536098	7.678123570006312e-06	1.101163830892103e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.772789786475	-1.3006842609136129	1.6917795465883914	1019641.0869931604	1194.454094191729	-0.7648439568988579	1426720.5831313836	0.584986278404702	949.037638208221	-0.5746470616929855	900672.4387358382	0.3302192455123819	981.70418740206	812.787156716429	1.099183	18.519876	0.0808259676401328	0.0456146283386358	-0.0601572103	-0.1323342195	-0.0212798934	-0.0733361782	-0.0437100082	-0.1368471137	0.0666620578	0.0468620729	-0.0438837557	-0.0451189358	0.0291562347	-0.0440153578	0.0341562417	0.0543774931	-0.1498601598	0.1136454397	-0.0801403445	-0.0107346836	-0.1579358745	-0.0571856568	0.1487790036	-0.0083585674	-0.083344312	-0.1696579077	-0.0013883524	-0.0182237856	0.1312787396	0.0190981129	0.0882856506	0.0137863125	-0.0886512014	0.0477561234	-0.0054693804	0.0935073124	-0.0880000414	0.0893852139	0.1107012988	0.1348702253	0.0413413647	-0.1238624921	-0.029625211	-0.1516895113	-0.0300630648	-0.0838837828	-0.0169624604	-0.0461860104	-0.0664258795	0.0837317173	0.1113787937	-0.0660639254	0.0570224314	-0.085462632	0.0034479288	0.1287538083	0.0993633319	0.059950486	0.0147646631	0.0890654449	-0.111907209	0.1542709042	-0.0741123293	0.0905286777	0.0360978083	-0.0569521223	-0.0287363114	-0.2032770362	0.1402955228	-0.0064629942	0.0495117612	-0.0706173295	-0.0798591512	-0.078649891	0.0196860454	-0.0477891125	-0.0171361932	-0.0893583301	0.0153763194	-0.0920767472	-0.0097300684	0.1219653639	0.0992894864	-0.0566102626	-0.1129075238	0.0257590743	0.1312286146	-0.1085704021	-0.0276424169	0.0955030947	0.0136169296	0.0097445316	0.1355206627	-0.0712487031	0.049235766	0.0351700736	-0.0248279665	-0.005382803	0.1130113865	-0.0494170632	-0.1796319805	0.0701496322	0.1959909649	-0.0086588688	-0.1290371077	0.0258233934	0.1256020782	0.0	0.0	0.0697210299541666	-0.0054445659310147	0.0048610220178697	2.9643298177166057e-05	0.1233426028258151	0.0002874221377312	0.0152133976718467	8.261148525797914e-08	0.1034284089448576	0.0294537550823719	0.0008675236884523	0.0106974357768647	-0.0048520537215632	-0.0003462627146132	1.198978675313716e-07	2.35424253169353e-05	-0.0022200301401014	0.0004787339952253	2.291862381844731e-07	4.928533822958642e-06	0.0026831349423113	-8.78077799416001e-05	7.199213118651863e-06	7.710206218272468e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.8802735534211	0.1074837669461885	0.0115527601569425	1019858.1669123328	1194.201581922628	-0.2525122691008619	1426117.418266507	0.063762446046466	948.7157765045314	-0.3218617036895921	900061.6245885959	0.1035949563019667	981.0596303008324	813.9433368696373	1.325796	22.338017	0.1514190947829023	0.0729628539824513	0.0997128873	-0.0815993035	-0.0500507047	0.0835043288	0.0378962235	0.053376511	0.0703203378	0.1481986775	0.0382823416	-0.0898116092	0.0428659645	-0.0690207689	0.0014619708	0.1200024035	-0.0058460395	0.1693056705	-0.0373815936	-0.0383319814	-0.0602542463	-0.0990720279	-0.0637138744	0.1456921423	0.1842826491	-0.0165247703	-0.1295616358	0.0393277752	-0.0041794659	0.0385828456	-0.0754428128	-0.0019896486	0.0146918646	0.1309006431	-0.0668881813	0.0376610447	0.044567923	-0.0424560798	-0.1341520075	-0.0619810491	-0.0692296513	-0.2252436023	-0.0721065206	-0.0485627731	0.106200837	0.0336983925	-0.0940468148	0.1254823899	-0.124651574	0.0084962017	-0.0658861962	-0.0471921801	0.1855881996	-0.0245154169	-0.0085745759	0.0529369179	0.0093842834	-0.0399775159	0.0118321579	-0.0066848696	0.0134813166	-0.0435343449	0.0039031749	-0.2080122548	-0.0798434954	0.1057146502	0.1666475857	-0.0585702776	-0.0736993592	-0.1040849798	0.0783967038	-0.0040136397	-0.1261439928	0.1698693682	0.0391099585	0.0561661587	-0.0369035274	0.0687568776	0.1222038863	-0.1095344953	0.1422912831	0.0100589194	-0.0049032824	-0.0819425132	-0.0474876815	0.0440349031	-0.1204808591	0.0841501183	-0.0505353128	-0.0791957308	-0.0537106946	0.0545436767	0.0400571149	0.0236230045	0.0228031908	0.0670149269	0.140062511	-0.0069948767	0.048112742	-0.0574195701	0.0987198574	-0.1351181847	0.0511220591	-0.012113823	-0.127934576	0.035921946	0.1212496427	0.0	0.0	0.0802244930936524	0.0105034631394858	0.0064359692921334	0.0001103227379225	0.1531169513549599	0.0297743485291447	0.0234448007922371	0.0008865118303349	0.1651711808511393	0.0617427719062817	0.0038121698826711	0.0272815189837597	-0.0043858714920816	0.0004661822294816	2.1732587108443545e-07	1.923586874505408e-05	-0.0025049253923394	-0.0002848952522379	8.116530474775358e-08	6.274651221186697e-06	0.0029200276847515	0.0002368927424401	8.526561679715204e-06	5.6118171420838875e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.8351928802988	0.9549193268776436	0.9118709208444516	1021787.7871653507	1190.4058848235566	-3.795697099071504	1417066.1706225546	14.407316467899827	949.079095879304	0.3633193747725727	900751.130235077	0.1320009680851331	980.8107291288154	810.0560899979953	1.302869	21.951735	0.1253341054987246	0.0519650370251904	0.0474176763	0.0960816178	0.0606349271	0.0862342204	0.0122171433	0.0814543401	0.0292267818	0.0397480972	0.1615613193	-0.0967306701	0.0118732462	0.1021239731	-0.1140746014	-0.0384103299	0.1244725773	0.1142846104	0.0412551948	-0.1371441743	0.0929652895	-0.0906119054	-0.0041461193	-0.0824640032	0.211507677	-0.0486540724	0.0326216434	-0.0323855791	-0.1596409919	-0.0525735978	-0.0148455657	-0.0508498914	0.1036499462	-0.1089717226	-0.1384364782	0.02500108	0.1466152721	-0.0346596843	-0.0513422779	0.0160752728	-0.0701436527	0.0815376624	-0.2202193109	-0.0318071072	0.1015208495	0.0227211287	0.1332846155	-0.0456990101	-0.0090967855	-0.1237568687	-0.1060657929	0.0913647588	0.1713571881	0.2322612442	-0.0862960138	0.0256458187	-0.0518845033	0.0170352493	0.0544327414	-0.0220266814	-0.057333442	-0.0827361658	-0.1243746355	-0.2147294875	-0.0179503462	-0.0572166463	0.0717526205	0.0925542291	-0.1361055526	0.0201147386	0.2787713469	-0.0277981389	0.0660137966	0.1532420996	0.0584194888	0.0411868468	0.0173235125	0.1236696264	0.0328101727	-0.112933317	0.1680333963	-0.0310377523	-0.0667530579	0.0144831772	0.195371223	-0.0245634063	-0.1450882514	-0.0321246351	-0.0136467678	-0.0314052467	-0.0043747154	-0.0010075746	0.0230950845	0.0607916738	0.0898515484	-0.0647277939	-0.1056257232	0.0075137103	-0.1566571303	-0.0814321685	0.1129581892	-0.1652583192	0.0031295494	-0.0155601911	-0.1264693999	0.0457914608	0.1155234003	0.0	0.0	0.0949262004991169	0.0147017074054645	0.0090109835411985	0.0002161402006358	0.1782999828057541	0.0251830314507942	0.0317908838685322	0.0006341850730516	0.1754681801500552	0.0102969992989158	0.0001060281945618	0.0307890822451722	-0.0048761223316752	-0.0004902508395936	2.403458857222303e-07	2.3776568993461597e-05	-0.0019759566720625	0.0005289687202769	2.7980790703138135e-07	3.90440476986831e-06	0.002436199897751	-0.0004838277870004	5.935069941801982e-06	2.3408932747380121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.4538555914892	0.6186627111903817	0.3827435502174336	1023038.901990889	1191.479948270119	1.074063446562377	1419624.4671297653	1.1536122872414525	950.7316065139844	1.652510634680425	903890.5876246616	2.730791397731901	982.394809190617	804.7764438147246	1.306688	22.016081	0.1713574780152993	0.0845404944448829	-0.1121653961	-0.001992682	0.0552535922	0.0904169937	-0.0903652485	0.0467784637	0.0664947941	-0.0401886847	0.0490143981	-0.060611462	0.0078348435	-0.0881638765	-0.0472682003	-0.136155468	-0.0007827922	0.0704736	0.0656187686	-0.0701246246	0.0790015259	0.0333948673	-0.0521046649	-0.0948287376	-0.0053461302	-0.001870883	0.1196054887	-0.0482656017	-0.0426016042	0.1194361204	0.0228575625	0.0939200329	0.2376959914	0.0737448854	0.1205381606	0.0119428048	0.0314370814	0.0032949219	-0.1789685951	-0.0681124994	-0.0087664453	-0.0130379694	0.0547875634	-0.0785214817	0.0228360767	-0.097251812	-0.1283667734	0.1242798329	-0.0648150709	-0.0794202239	0.098176261	0.0943371673	0.0338705918	0.0850241253	-0.0760163746	-0.0140936499	-0.0329930999	-0.0259397025	-0.0977219051	0.0094186063	0.0515446659	-0.1225912631	0.1265720259	0.008160863	-0.0880516252	-0.1773277097	-0.0734130681	0.002002319	0.0007418268	-0.0718786385	0.0513605784	0.0387872277	-0.1752656419	-0.0061239735	-0.0128263444	0.1388114313	0.1020585981	-0.0614772091	-0.000888959	-0.1680549408	0.0005439125	0.0441617704	0.0499901281	0.0076804333	0.1334644471	0.0140111989	-0.0753502635	-0.0237687524	0.0023333027	0.0233719505	0.0165730837	-0.0314910144	0.0491093553	0.0306963399	0.0185713629	-0.1807475421	-0.0149947081	-0.0804320338	-0.0806430269	-0.023349069	0.0172868655	-0.0890290957	-0.0715510419	-0.0189955306	-0.1246457325	0.0553690099	0.1084882316	0.0	0.0	0.0861677491859609	-0.008758451313156	0.0074248809997746	7.671046940492409e-05	0.13832212933454	-0.0399778534712141	0.0191330114636412	0.0015982287681658	0.117005419467091	-0.0584627606829641	0.0034178943866735	0.0136902681846699	-0.0045189722777537	0.0003571500539215	1.275561610161308e-07	2.042111044710646e-05	-0.0027493685393558	-0.0007734118672933	5.981659164701091e-07	7.559027365199445e-06	0.0025888062274955	0.0001526063297444	6.701917683519481e-06	2.3288691878087053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.3895153755316	-0.0643402159575998	0.0041396633894705	1022908.7518115526	1196.5902831514004	5.11033488128146	1431828.3057323485	26.115522598841995	951.9417030785872	1.21009656460285	906193.0060601612	1.4643336956636193	984.896007449128	825.2972178093236	1.368767	23.062031	0.0780694385234857	0.0403231848173209	0.0353951004	-0.1498216754	0.0294531282	-0.0160156548	0.0554650065	-0.0993325035	0.1389338377	0.0453728622	0.0754989619	0.0354471779	-0.0244614897	-0.1499583629	0.1839906617	-0.0740055025	0.0336736889	0.0179010634	0.1152676847	-0.1356536302	0.0263438109	-0.0130356474	-0.0255429341	0.0499155721	0.0269693898	-0.1054898489	-0.111943377	0.0945423599	0.0555787396	-0.0652769344	-0.0028813632	0.0151904229	-0.025506445	-0.105382109	-0.1549406481	-0.0693445122	-0.0231524736	-0.0516936428	-0.2414688937	0.0653180946	0.0806177786	-0.0539137947	-0.0097841329	0.096707269	-0.0177499381	0.1112859841	-0.0596649894	0.2606101708	-0.1201713627	0.1504668828	0.0447120737	0.1214004062	-0.0299246403	0.1067144811	-0.1035547265	-0.0641022649	-0.0315005877	-0.0446344348	-0.0149175052	-0.0321241054	-0.1646633855	-0.081161894	-0.0466550537	0.0104768691	-0.0443265212	0.0379227778	0.0452515898	-0.0595047887	-0.1116891277	-0.0835418008	-0.0399862591	-0.0422700974	0.148931904	-0.0145097185	-0.0228693278	0.1299764443	0.0650439866	-0.1186693879	-0.0850679413	-0.142657885	0.0795323201	-0.1191170582	0.1270987304	-0.0273113861	0.0550345866	0.0236129137	-0.0162362446	-0.1373406727	-0.0766956954	-0.0035284934	0.0082078705	0.0514579812	-0.0432636606	0.0548836346	0.0962236677	-0.001714691	-0.0553364868	0.0210477599	-0.0055465057	-0.2081483715	0.1405095427	-0.2263063986	0.012783686	-0.0224174065	-0.1224687433	0.064593527	0.1002238479	0.0	0.0	0.0691577042577904	-0.0170100449281705	0.004782788058208	0.0002893416284583	0.1510888210671197	0.0127666917325797	0.0228278318514521	0.0001629884177947	0.1254496596134515	0.0084442401463604	7.130519164940638e-05	0.0157376170971308	-0.0045658997632314	-4.692748547770013e-05	2.202188893259757e-09	2.0847440647876557e-05	-0.0021625520064738	0.0005868165328819	3.443536432636512e-07	4.676631180703858e-06	0.0024255810115277	-0.0001632252159677	5.883443243483739e-06	2.664247112773495e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.5880431229076	-1.8014722526239664	3.2453022769740687	1019268.016816742	1190.0960414045949	-6.494241746805528	1416328.5877668872	42.17517586595172	950.5120965641293	-1.429606514457987	903473.2457147364	2.0437747861807147	982.993311434014	817.4082769869069	1.185552	19.975088	0.0976770570648171	0.0515990653539856	0.119174278	-0.0199714632	0.0017175943	-0.0598841162	0.1775844635	-0.0891799972	-0.0030003801	-0.0342107134	-0.0176146652	-0.0155297356	0.1213285932	-0.005959278	0.140769951	-0.0172219046	0.1513418945	0.0568175319	0.0026925436	-0.0226038726	-0.1323295529	-0.0595522258	-0.015120002	0.0140096195	-0.0415948738	-0.2336142097	-0.1144517158	0.0604011711	0.0711507204	0.0240784899	0.0464495572	-0.0253509708	-0.0557684003	-0.0541911758	-0.0438798395	0.0994908244	-0.0267032631	0.0234721423	0.00674359	0.0891074365	-0.0170351919	0.1385781304	0.0825782526	0.0269747743	0.0499777626	-0.0774753069	-0.0221268649	0.0397607825	0.0068879911	0.154132616	-0.0994322747	0.1355920268	0.0194994969	-0.0212577267	-0.0826214557	0.0344607465	0.0242159097	-0.030595436	-0.061661141	-0.0744914523	-0.1994257015	0.078385524	-0.0122422317	0.109135489	-0.1124638478	-0.009214399	-0.0321875695	-0.1364625674	-0.0913161729	-0.0202956239	-0.0103568329	0.0726894009	-0.0435881481	-0.0019140748	0.0321322001	-0.1186520114	-0.1497104838	-0.0440756956	0.0047832822	-0.0931066272	0.0502312977	-0.09539188	-0.0478459889	-0.0759860798	0.0137939981	0.0426580395	-0.0305470069	-0.0378426341	-0.0599715599	-0.0427990742	-0.1066672847	0.0853523287	0.0121558584	-0.0076096592	0.1366835261	-0.1327173905	0.0614326569	0.1071329715	0.0597240841	-0.0603413202	-0.0335514939	-0.1132414783	0.1085617337	-0.0258233934	-0.1199446031	0.0734061966	0.090823888	0.0	0.0	0.0482667797546696	-0.0208909245031208	0.0023296820278857	0.000436430726595	0.1423290984817384	-0.0087597225853813	0.0202575722746243	7.673273977283968e-05	0.1276365757949165	0.0021869161814649	4.7826023847534256e-06	0.0162910954806514	-0.0048209710776837	-0.0002550713144523	6.506137545642415e-08	2.3241762131862736e-05	-0.0016819573295525	0.0004805946769213	2.3097124348508877e-07	2.828980458435377e-06	0.0018444571270043	-0.0005811238845233	3.4020220933569564e-06	3.3770496916356575e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.5169448325092	-1.0710982903983677	1.147251547694306	1017106.4280142984	1190.4907014491191	0.3946600445242438	1417268.1102368156	0.1557565507438781	948.2480380542064	-2.2640585099228474	899174.3416736517	5.125960936354064	980.9872974484466	811.4440529292983	1.16495	19.627968	0.0941150346794015	0.0539050806664067	0.0587431167	0.1263163441	0.0039312739	-0.0944331236	0.0886331536	-0.1028693054	-0.1136167135	-0.0720648848	0.0522115069	-0.0520634069	0.0907226901	0.1576432926	0.001156209	0.0312523575	0.0758760075	0.0512388056	0.0928981887	-0.0379805369	-0.0097422401	-0.054735677	-0.1351615944	0.0403185737	0.0658053078	-0.0139507238	-0.1536821568	-0.1859401248	0.0119422602	-0.05613246	-0.0055826879	-0.0343944747	-0.0489672851	-0.202003386	0.1708301031	0.0502788758	-0.0458277863	0.0798876561	0.0938038014	-0.1310189516	-0.0799391088	0.131285011	-0.0345050949	0.0171782836	-0.0602090068	0.1032988465	-0.1188544181	0.0611433184	0.1354603052	0.0316413606	-0.0888732976	0.0259207275	0.0360040375	0.0874860495	-0.0930847399	-0.0187330285	0.1455842128	0.1426975511	0.0008050284	-0.1028072554	0.0459306267	0.0559493569	-0.0589314988	-0.0459256601	-0.1438116267	-0.0654603864	0.0230241937	-0.1372883805	-0.1189522763	-0.0434155342	0.014612535	0.1040393419	0.0588549695	-0.1156996732	0.1616780613	0.0887905024	-0.1141012331	-0.1118913971	-0.0617563288	-0.0051370092	0.0356154915	-0.0949419223	-0.0797260275	-0.0032108194	0.1650291923	-0.0202690329	0.0017557113	-0.1819079212	-0.1605476395	-0.0242699932	-0.0817161011	-0.0511981619	-0.0445165528	-0.0672054028	0.0102116246	-0.0883728871	-0.1069862842	0.1557152851	-0.0352268919	-0.1602254351	0.0682899487	-0.1135499246	0.1165548598	-0.0292110772	-0.1170804669	0.0817508294	0.0803948571	0.0	0.0	0.0327914777833058	-0.0154753019713637	0.001075281015213	0.0002394849711048	0.1522240906799652	0.0098949921982268	0.0231721737833422	9.791087060296952e-05	0.1187672718454706	-0.0088693039494458	7.866455254765649e-05	0.0141056648616159	-0.0047303074745222	9.066360316150027e-05	8.219888938226006e-09	2.2375808803520592e-05	-0.001409896449565	0.0002720608799875	7.401712241957298e-08	1.9878079984959923e-06	0.001009672878946	-0.0008347842480582	1.019439322479104e-06	6.968647408062612e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
