global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
937.3483994491008	3.291989682132225	878622.0219497911	10.837196067265031	904.2453418333838	-2.9330542628749754	8.602807308969066	817659.6382273731	859.0871122259842	1.7265850726822691	738030.6663927808	2.981096013209237	879.4621102955302	785.712762091179	1.269707	22.284204	0.0361009708664283	0.0264714845223927	-0.0784847245	0.0531868515	-0.131884618	0.0771142813	0.1574901799	-0.0560380207	-0.0782621486	0.0760733169	-0.0345041661	0.1546294932	-0.04918304	-0.0842316734	-0.0040441134	-0.0585223126	0.0383897257	0.056313336	-0.085584885	0.130235234	-0.0226242138	0.0449691705	-0.1470597873	-0.0100954969	0.2399408826	0.0802379915	-0.0675073088	-0.0154710383	-0.0546760003	0.0431615828	-0.057226721	0.0709033362	-0.026648841	0.1411760032	0.0314958194	0.0036066443	-0.1321861994	0.098088081	-0.0019712119	-0.0720530304	-0.1344259861	0.0938325561	-0.2160179287	-0.0462236473	-0.0470966499	0.0572135691	0.0975214902	0.0091025905	-0.1195971261	0.0141640785	-0.013925225	0.1289426637	0.0310536824	-0.0094436376	-0.0300501917	0.1619999404	-0.1015561208	0.024121304	0.0580897785	0.076953468	0.1687320841	0.1059412361	0.1419685666	-0.113926687	-0.1083560664	-0.0119596826	-0.04054202	-0.079555425	0.0562111993	0.1714597877	-0.0685939089	0.0412355272	-0.0488745758	0.0990078248	0.0989500878	-0.0372986564	-0.1107781389	0.1621018556	0.0680504622	-0.021357418	0.0840373854	-0.0343676655	0.0324877974	-0.0364578535	0.0426385203	0.1563352236	-0.0829701424	-0.0389497539	0.0580344064	0.0546317412	-0.1033037587	0.0498185877	0.088464721	-0.1808760688	0.0856048103	0.0426324776	-0.0408375043	0.027368617	-0.0216074832	0.0598690828	-0.1203061429	-0.1638413741	0.1288223943	0.1096545868	-0.0103231079	-0.0611373039	-0.0417129498	0.09688787	-0.1042362576	0.1594698841	-0.2072917634	-0.0122295117	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0195609497067152	0.0020547028771034	0.0003826307534286	4.221803913177e-06	0.0685719038540355	-0.008382334673982	0.004702105998167	7.026353458664093e-05	0.0443957312905993	-0.0022526336352228	0.001970980956827	5.074358294537533e-06	-0.0008858853788158	-0.0004680005265532	7.847929043996135e-07	2.190244928540725e-07	0.0004362340398187	1.2374835690003418e-07	1.9030013749654318e-07	1.5313655835458235e-14	-0.0005273066385499	1.0171869229997233e-07	1.0346692363216451e-14	2.780522910587949e-07	0.0	0.0	0.0	0.0
936.7394181455734	-0.6089813035274574	877480.7375077073	0.3708582280460011	914.785527750027	10.540185916643168	111.09551915740298	836832.5617808953	858.3003719587971	-0.786740267187156	736679.5285046095	0.6189602480137175	879.4396132972593	823.4285611518267	1.360051	23.869801	0.036843274076039	0.0191034682862618	-0.120115923	-0.0900648459	-0.1093221327	-0.0829356468	-0.1944676499	0.0031860694	0.0809113008	0.1500182091	-0.0903796375	-0.0123988678	-0.0057920194	0.089437844	0.0685619074	0.2380897315	0.2372627886	0.0454312798	0.0157741798	0.0937921106	-0.1990300597	-0.0332825791	-0.082184548	0.003582935	-0.1345441141	0.0031885809	-0.1344436634	-0.1820767192	-0.0057742244	0.0777190061	-0.0963620989	-0.0958538215	-0.0964326432	0.1087341657	-0.0492081322	-0.1423195373	-0.135279038	0.0501463356	0.0158887365	-0.0918101873	0.1487844082	-0.0582200254	0.144705939	-0.0348465698	0.1417274427	-0.0911072123	-0.0954624464	-0.0014014772	-0.1551892484	0.1002248711	-0.1660459037	0.0885137114	-0.0758356423	-0.007990677	0.0500788447	0.0994142914	-0.0782071974	-0.1037322651	-0.0943952112	0.1332396365	-0.0871162148	-0.0423087878	0.0053330863	0.1867353027	-0.0502577643	-0.000378293	0.1793417006	-0.1493284867	-0.0831478663	0.0953944011	0.0059451897	-0.194165407	0.1586936321	0.0448753941	0.010132454	-0.0298314208	-0.132074578	-0.1373910538	0.1784671932	-0.1564251908	-0.1292679817	-0.011227909	-0.0499699047	0.1411606272	-0.0512761322	-0.1105604344	0.0987949751	0.1438947324	0.0345804108	-0.0917986679	-0.1187332642	0.1757717223	-0.0285967035	-0.0409303021	-0.1209366688	-0.0392157408	-0.1502938648	-0.0994742601	0.0084732586	-0.1742032908	-0.0075436128	0.0255134836	-0.0991616509	-0.0671462881	-0.0417986122	0.1267777007	0.0441762004	-0.0098363289	-0.0462974921	0.1288220344	0.1113256718	0.0802374518	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.030532793817585	0.0109718441108697	0.0009322514983071	0.0001203813631932	0.083428337975576	0.0148564341215405	0.0069602875773669	0.0002207136348076	0.0434324613211956	-0.0009632699694036	0.0018863786964171	9.27889033955003e-07	-0.000871835731835	1.4049646980800017e-05	7.6009754330427e-07	1.9739258028510304e-10	0.0005457633068355	0.0001095292670168	2.9785758708802015e-07	1.1996660333237481e-08	-0.0006047622420368	-7.745560348690003e-05	5.999370511519881e-09	3.6573736939337706e-07	0.0	0.0	0.0	0.0
932.376902095668	-4.362516049905366	869326.6875615149	19.03154628568192	910.2047700472403	-4.580757702786627	20.98334113163902	828472.7234167496	857.7452098301479	-0.5551621286491581	735726.8449865645	0.3082049890862644	878.5859345583056	786.828442622126	1.332931	23.393841	0.0749826129142416	0.0387866400669927	0.0627904877	-0.0739578572	-0.0466266929	-0.1359481507	-0.0163353632	0.0363894756	0.0363998657	0.0592536201	0.07680297	-0.0470641923	0.0649543278	0.0580051959	-0.0849719931	-0.0071715367	-0.0176239871	-0.1083426285	-0.031055885	0.1211761448	0.0209107576	-0.140250213	-0.0026297609	0.0062388278	-0.0731825118	-0.0585103686	-0.0756861425	-0.0886588674	-0.0891174633	0.1464964744	-0.0883851632	0.0281586742	-0.1660420662	-0.0701138508	-0.0164374761	-0.0850559566	0.0282075325	-0.0637060767	-0.079215178	0.1029400584	-0.0905276712	0.1324142214	0.1126572179	0.1031663915	0.0319002097	0.0234600384	-0.0557271585	0.0739380674	0.0379903531	0.0300814951	0.0030919292	-0.002671796	-0.0303156161	-0.0914102792	0.0080868965	-0.0337925873	-0.146490669	0.0197218235	-0.0136008945	-0.0656845203	-0.0420161587	-0.0090085426	-0.0481354813	0.1004388244	-0.0254172018	-0.0374980248	0.1855786451	-0.1426617939	-0.1258878121	0.1041808249	0.0324537964	0.1216656652	0.2105096097	0.0998140887	0.0183921106	-0.0498831036	0.1751368137	-0.1163886943	-0.0137539573	0.0241043889	0.0600789393	-0.026646747	-0.0576668518	0.0217520757	0.0391589708	0.0332786588	0.1087738639	-0.0851724304	0.0703873158	0.1164117783	0.0486580791	0.1059507691	0.0128892533	-0.0181315793	0.0284044783	0.0823215484	-0.1327649619	-0.0989916506	0.0719966306	0.1554719172	-0.1190381636	0.1206977677	0.0264030763	-0.0093205348	0.0206747246	0.1178836645	0.1625263638	0.2205352113	-0.0268745458	0.2376823423	0.0934539828	-0.0963848701	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0221554909710448	-0.0083773028465401	0.000490865780168	7.017920298265051e-05	0.1059349933707949	0.0225066553952189	0.0112222228204703	0.0005065495370791	0.0721524547628931	0.0287199934416974	0.0052059767283113	0.0008248380232911	-0.0009328981920377	-6.106246020270002e-05	8.702990367072095e-07	3.728624046006324e-09	0.0004362183455215	-0.000109544961314	1.9028644496951482e-07	1.2000098549285762e-08	-0.0004677964389378	0.000136965803099	1.8759631218554044e-08	2.1883350828288682e-07	0.0	0.0	0.0	0.0
932.2716556652592	-0.1052464304087834	869130.4399568436	0.0110768111137909	900.3849896858075	-9.81978036143289	96.42808634678308	810693.1296515116	857.5639217921665	-0.1812880379814032	735415.879959561	0.0328653527151467	877.3789526967533	785.9932393030571	1.229028	21.570263	0.0913467131274328	0.0685289275000757	0.0443453251	-0.096873648	0.0229433193	-0.0918772034	0.0197555391	-0.1464615172	0.0147762812	0.0518830928	0.0833922674	-0.1151540513	-0.0647247498	0.0494362621	-0.0999901823	0.1566775652	0.1195042809	-0.0809267889	0.0431457414	-0.0706002896	0.0410495502	0.0145029966	-0.1269912802	-0.1713356134	0.1107683782	0.0502667843	0.109477879	-0.2196007189	0.1411929773	0.1431296371	-0.1701391358	0.0376516966	-0.0104082477	0.0279273253	-0.0317849344	-0.0231517879	0.0172613671	-0.0384871448	0.109839342	0.2109263633	0.0195611916	0.01028024	-0.044802942	-0.1400088124	0.0268519727	0.007574466	-0.0091713182	-0.0478848723	0.0174042621	0.0240673325	-0.0797008125	0.0448039675	-0.0760668	-0.0313409385	0.0213125565	-0.0999492185	-0.0017885837	-0.0317183609	-0.0456590519	0.0280640387	-0.0454645589	0.020058461	0.271417737	-0.2045670445	-0.0793714294	-0.0198684418	0.2343426355	-0.066845289	-0.0448546004	-0.0235110451	0.0414008241	-0.0367641367	-0.0619280051	-0.1027741674	0.0450652952	0.0467275117	0.0190784766	-0.0174567195	0.0744389147	-0.036790936	0.0561022331	0.1551650029	0.0290356483	-0.0305719471	-0.001891106	0.1560776743	0.0210527645	-0.0038661124	0.0524127719	-0.118391296	0.0176873283	0.0266857412	-0.1305137083	0.0366916412	0.1128578595	-0.0304349293	-0.1556241715	-0.0791331142	0.0989143309	-0.1994033099	0.014629207	-0.1160017144	-0.0274267272	0.0959113981	0.040822861	0.0439508104	-0.0188501381	-0.0238303652	-0.0043646731	0.0557600843	-0.0646650303	-0.0346432856	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0307205662573011	0.0085650752862562	0.0009437531911692	7.33605146592384e-05	0.0377602262476983	-0.0681747671230966	0.0014258346862773	0.0046477988722884	0.0696742687915232	-0.0024781859713698	0.0048545037316334	6.14140570869455e-06	-0.0007498852724173	0.0001830129196204	5.623279217883682e-07	3.3493728747982994e-08	0.0004361976210973	-2.072442420003292e-08	1.902683646509437e-07	4.2950175842290997e-16	-0.0005273364898274	-5.954005088960001e-05	3.545017659936158e-09	2.780837735034835e-07	0.0	0.0	0.0	0.0
929.8197174231497	-2.451938242109577	864564.7069088658	6.012001143119402	913.4985518660282	13.113562180220695	171.9655130545146	834479.6042613306	859.0628294406977	1.4989076485311443	737988.9449266572	2.2467241388251646	881.6282803494813	779.014114163836	1.277093	22.413839	0.129442771630281	0.0881068243274691	0.1485095807	-0.0533595458	0.1344630412	-0.0276231762	-0.0328448352	-0.2084639559	0.0274562757	-0.0644478261	0.1387779283	-0.2015564733	-0.0757576274	0.0863786695	0.068466628	-0.0390904682	-0.1883518744	-0.0325923256	-0.0419910383	-0.0419445528	0.089833638	0.0575267208	0.0374168916	-0.1522362216	-0.0983125066	-0.1937901146	-0.1021766033	-0.0162878205	0.0451400545	0.0157326237	0.0535460326	0.0548025964	0.0043584626	0.0786149458	0.1676954849	-0.0126165094	-0.0204813481	0.1652874806	-0.065598402	0.0293775882	-0.159211787	0.024223483	0.0175741795	0.1387745452	-0.1392497379	-0.0904797623	-0.0627673875	-0.0975898845	-0.2133542001	-0.0587319765	-0.1244044089	0.1271056677	-0.1052457208	0.0094156076	-0.0817630665	-0.11125927	0.0133003605	0.0902341732	-0.1276727338	0.0430529402	0.0833893797	-0.2469832492	0.0051847609	0.0608398978	0.0392085356	0.026512591	-0.0654742202	-0.1098433742	-0.1347538784	0.3231951812	-0.1677722633	0.0479531386	-0.0171847188	0.0047065174	0.2002795639	0.006661652	0.1430983429	0.0570424511	-0.0863060607	0.0356308075	-0.039252874	-0.148982699	-0.0559530933	-0.0649449229	-0.0115607432	-0.0644798197	0.1850844292	0.0486200392	0.0084505559	-0.0288042802	0.1483932183	-0.0296481412	-0.0806985988	0.0419069981	-0.0603072903	0.1829997105	-0.2537793465	-0.061871517	0.0852889746	0.0239225403	-0.1020003356	0.1669889194	0.1384803007	-0.0065702916	-0.1718141566	-0.1559852127	0.0265910402	0.0027795431	-0.3017882593	-0.020542242	0.2028746327	0.0225114046	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0193465535089671	-0.0113740127483339	0.0003742891326753	0.0001293681659992	0.1192280488544526	0.0814678226067543	0.0142153276336397	0.0066370061202855	0.0654735119492855	-0.0042007568422377	0.0042867807669732	1.7646358047606937e-05	-0.0003433215188029	0.0004065637536144	1.1786966527313003e-07	1.6529408575303057e-07	0.0006775905558842	0.0002413929347869	4.5912896142345924e-07	5.8270548965032585e-08	-0.0005273833900852	-4.690025780002168e-08	2.199634181708494e-15	2.781332401377582e-07	0.0	0.0	0.0	0.0
930.95721747064	1.1375000474903345	866681.3407606764	1.2939063580405132	895.7537888368946	-17.744763029133537	314.8766149601044	802374.850215652	856.6522776094595	-2.4105518312381946	733853.1247334745	5.8107601310858135	876.9153213651063	771.4855040378928	1.584065	27.801395	0.3627479432280709	0.2112827303988705	0.1095119599	0.1888312502	0.0814735926	0.1923607765	-0.0978358461	0.022418232	0.0933192129	-0.2581290136	0.0273786712	-0.0064457481	-0.0242987922	-0.2935563315	-0.0911025455	0.3484891417	-0.063507991	0.3670743404	0.0883690988	-0.2570746728	0.0699958052	-0.1116482669	0.0342794845	0.0776570969	-0.2599582157	0.1664736854	0.2467176549	-0.0586481898	-0.0587472863	0.0552963424	-0.1973969992	-0.0319094441	-0.0932187968	-0.0942360959	0.0203561514	-0.1266995398	-0.0458924851	0.1205526371	0.0737935579	0.0008305116	-0.0115226698	-0.0029612196	-0.1253897997	0.0147137212	-0.0801107527	-0.1281189457	-0.0406367492	0.219768173	-0.0701800358	-0.1333555983	-0.042056367	-0.1038746307	-0.0207437017	0.3592968973	-0.0752491631	-0.0770942024	0.1426782404	-0.265581466	0.1322631823	-0.0338710544	-0.2106555883	-0.055496765	0.0432979568	-0.135881691	-0.008832742	-0.3816233703	-0.0245649122	-0.1081048122	-0.032950231	-0.105921315	-0.1058561375	-0.0335428115	0.1327671729	0.1722373945	0.170336836	-0.0168978642	-0.0027870023	0.0156545324	0.0550359395	0.0063290744	0.0369988512	0.1272519411	0.0108655022	0.0654859437	-0.0554018879	-0.0876697579	0.1007334406	-0.1646465918	-0.3290721061	-0.0257539763	0.0756111349	-0.1033017048	0.1897276605	0.2860110111	-0.006326733	-0.1183903646	-0.0438817888	0.0698191568	0.1391109027	-0.6173864388	-0.0751071936	-0.0201309594	0.2428476283	0.0306881487	0.0228583582	0.0295591878	-0.0349197669	0.0675468861	0.1333233397	-0.0205997299	-0.1224643226	-0.1428865905	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0238575225676243	0.0045109690586572	0.0005691813830647	2.034884184816263e-05	-0.0122315738636729	-0.1314596227181255	0.0001496113991824	0.0172816324051919	-0.0217148355168177	-0.0871883474661032	0.0004715340815224	0.0076018079338699	0.0020543175801681	0.002397639098971	4.220220720187718e-06	5.7486732489144695e-06	0.000853736782572	0.0001761462266878	7.288664939163905e-07	3.102749317634983e-08	-0.0007453781441301	-0.0002179947540448	4.7521712791096434e-08	5.555885777468321e-07	0.0	0.0	1.0	0.0
931.1849186376348	0.2277011669948478	867105.3526981786	0.0518478214508156	912.3224898262258	16.568700989331205	274.52185247386484	832332.3254427239	858.4363826092025	1.7841049997430218	736913.022987173	3.183030650108048	879.5369063380507	767.3901519928796	1.383857	24.287622	0.1329920746120031	0.0786439569653086	0.1062115573	0.0580912938	-0.0652915275	0.1485464125	-0.0864459362	0.201491729	0.1466518554	-0.0524023341	0.1143217184	0.1699593851	0.1663853698	-0.2045142593	0.1642991758	-0.00141548	-0.1555826352	0.1069541657	-0.0403533559	-0.0948290642	0.1271776285	-0.2173621593	-0.0230294435	-0.0433054701	0.0906082118	-0.1005589833	0.0944123941	0.0274376295	-0.209947362	-0.1776242199	0.0746474496	-0.0823139699	-0.2019180614	0.0585550741	-0.0778600837	0.2068896376	-0.115216062	0.0251579896	-0.1502077977	0.0096351112	0.040583557	-0.0083692666	0.0864021233	0.1429247854	0.1441688108	-0.068522989	-0.0086163646	-0.050932927	0.0818243374	0.149649032	0.0756588433	-0.0316460909	0.0759818502	0.1619282075	-0.0755632266	-0.1116790632	-0.095840966	-0.1305515946	0.0417311982	-0.0959382254	0.2031311121	0.0392058741	-0.2560922847	-0.0638722418	-0.0452810964	-0.0465376283	-0.0076251356	0.1204652852	0.0618372173	-0.0395987121	0.1451794249	-0.0190041856	0.0857054468	-0.0136798938	-0.1082224076	-0.1379181362	-0.026809004	0.0514663888	-0.0735211861	-0.1393917224	-0.1565646393	0.0363095643	-0.0146507847	0.1574101751	-0.1774088834	0.1490433331	-0.2491063263	-0.0419854586	-0.2777551118	0.1171123392	0.1239614109	0.0506399232	0.0427752614	-0.0044215398	0.0187790062	-0.1113504423	0.0399339278	0.0493675555	-0.0024926708	0.0731535269	0.1822996958	0.1158444491	-0.0377950233	0.2632505116	-0.0877504201	-0.0883923412	0.1547742929	0.1290540935	0.1684421323	0.1702653176	0.2085912853	-0.1452008085	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0436705821169169	0.0198130595492926	0.0019071197424303	0.0003925573287038	0.0576928601419268	0.0699244340055997	0.0033284661113559	0.0048894264710034	-0.0499411975877635	-0.0282263620709457	0.0024941232165	0.0007967275157601	0.0021259242096342	7.16066294661e-05	4.519553745108799e-06	5.127509383495341e-09	0.0009470644531321	9.33276705601e-05	8.969310783864037e-07	8.710054092174556e-09	-0.0008810082238272	-0.0001356300796971	1.8395518518641705e-08	7.761754904511577e-07	0.0	0.0	0.0	0.0
930.0960633975096	-1.0888552401252127	865078.6871475442	1.1856057339481347	912.7200751977464	0.397585371520563	0.1580741276471441	833057.9356689798	858.3251588864434	-0.111223722759064	736722.0783774384	0.0123707165043851	880.2666506707864	782.1725413294324	1.263771	22.180037	0.1162513917457963	0.0616844176606798	0.1251885313	0.09072017	0.1228411765	0.1523276927	-0.1518897553	0.0057229217	0.1272273553	-0.1609443542	0.0781321959	-0.0911359508	0.0711937236	-0.0714724208	0.0884275218	-0.0327834881	0.0326541556	0.0271017836	-0.0850861122	-0.1745699181	0.0231086849	0.0019221863	0.1293784939	-0.1441398357	-0.0108419903	-0.1092413718	-0.0992663953	0.0192731723	-0.1197317574	-0.1511604267	-0.0051892484	0.0854674337	0.0099106957	-0.0267837365	0.0848745598	-0.0803558455	0.0871767671	0.0274098614	0.0168243824	-0.0728004641	-0.1805170368	0.1072233958	0.2497659719	-0.1562676615	-0.0235026038	0.025043134	0.0013736978	0.1898657464	0.0888426395	0.0348662852	-0.0846662581	-0.0209035315	-0.0235693784	0.0982489987	-0.1285205667	-0.163164806	0.0793866939	-0.0083905856	-0.1562591478	-0.0692213781	0.0843993506	0.0057155428	-0.0749469969	0.1164272102	-0.1090589559	0.0202190442	-0.127316815	-0.0685441004	-0.0043631391	0.0297582064	-0.0390538447	0.0442628968	-0.00189735	0.0993871634	-0.0708003958	0.0904855186	-0.0037343584	-0.0828230044	0.0677024824	0.2007139296	-0.1774991632	0.0389682959	-0.1456157881	0.1105492345	0.176892546	0.0945579975	-0.0550983104	-0.0441308893	-0.2145333551	-0.0981327963	0.1332749479	-0.1609612777	-0.1062885558	-0.1304975068	0.0725296634	-0.064186282	0.0292297816	0.0860065446	-0.1098114527	0.0835156606	0.130322281	0.2216444239	-0.0051827225	-0.1035937939	-0.0660840752	-0.0919990473	0.2284313888	0.058805729	-0.1410465785	0.0051293704	-0.1186026251	0.002499468	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0377629499358107	-0.0059076321811062	0.0014260403878545	3.490011798724163e-05	0.0247437617611012	-0.0329490983808256	0.0006122537460901	0.0010856430841093	-0.0082206845080889	0.0417205130796746	6.757965378153284e-05	0.0017406012116312	0.0018671444559815	-0.0002587797536527	3.4862284195024515e-06	6.696696090055219e-08	0.0012850734659655	0.0003380090128333	1.651413812928583e-06	1.1425009275660953e-07	-0.0009977024194249	-0.0001166941955977	1.3617535286194272e-08	9.954101177262992e-07	0.0	0.0	0.0	0.0
928.1097730611924	-1.9862903363172109	861387.7508516981	3.9453493001471385	903.9193831835788	-8.800692014167566	77.45217992823278	817070.2512949816	857.0957665120749	-1.2293923743685582	734613.1529729211	1.511405610155561	877.9475661180841	751.9728114611341	1.155781	20.284731	0.1218816406012677	0.0693439604552893	0.1790274157	0.1014956125	-0.0068551857	0.166243341	-0.0043276531	-0.019941756	0.0886667247	-0.1842337677	0.160473595	-0.0135604568	-0.0481558602	-0.0386232535	0.0727742361	0.1226525322	-0.0510916999	0.0826259686	0.0946445308	-0.134918167	-0.0218813259	-0.0117440158	0.0820668598	-0.0656430406	0.1465850375	0.0391372256	-0.0028823792	-0.0948370142	0.0019234588	-0.2074518378	0.0594746675	0.0994466001	0.0672048735	0.0505474795	-0.0064414257	-0.0733310043	0.0911304511	-0.0228035913	-0.0326466216	-0.059837281	-0.0071550289	0.0436265483	0.0516472108	0.2069308752	-0.0427858686	0.2115739435	0.1034712355	-0.0131405664	-0.1257372234	0.0126637402	0.12870128	-0.0115253269	0.1344952454	0.1362997726	0.0514042886	-0.0561889158	0.1153552333	-0.0626454754	-0.0883851997	-0.0936861042	0.0364361294	0.01250743	-0.0655187823	-0.1313977854	-0.122764741	0.101161942	-0.0876763459	-0.0755771006	-0.0315052785	-0.0043019146	0.1950637811	-0.0475597216	-0.0338952079	0.0168673656	-0.032406539	-0.04893675	0.060068122	-0.0436685394	-0.1708735451	0.0394414379	-0.0401368031	-0.0637948628	0.1279940768	0.0548593955	0.0762597945	-0.010213098	0.0342704392	-0.019996601	-0.1742103545	-0.0562394418	0.188956655	-0.0275663472	0.0566907614	-0.0272995383	-0.1138847362	-0.0488236323	-0.0360137084	0.195744092	0.0512457839	0.0650676133	0.0294244941	0.0321778008	-0.0168920507	-0.0492141093	-0.1684629744	-0.0903195841	-0.033551356	-0.1456043584	0.0029251592	0.0023175583	-0.0351190474	0.0332374	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	0.0424491043542332	0.0046861544184225	0.0018019264604765	2.1960043233300745e-05	0.0779883163652783	0.0532445546041771	0.0060821774894907	0.0028349825949971	0.0077889649894942	0.0160096494975831	6.066797560756638e-05	0.0002563088770354	0.0011021562602469	-0.0007649881957346	1.2147484220014322e-06	5.852069396132787e-07	0.0014129878379411	0.0001279143719756	1.9965346301694645e-06	1.6362086557912186e-08	-0.0009317793455134	6.592307391150003e-05	4.345851673941096e-09	8.6821274872538e-07	0.0	0.0	0.0	0.0
931.1972695919376	3.0874965307451703	867128.3548954796	9.532634827363465	907.3869387386768	3.467555555097988	12.023941527690916	823351.0565935472	857.925507394891	0.8297408828161679	736036.1762387812	0.6884699326165536	879.319836225666	770.1646111772144	1.204457	21.139029	0.0818199409594088	0.0437128961095216	0.1078940832	-0.056058496	-0.0093622304	0.1864029532	0.0340467769	-0.0813324528	-0.1159528992	-0.1018887439	0.1465955768	0.0208185873	0.0535359416	-0.1470884662	0.072909377	-0.0658302066	-0.1069270483	-0.0615927256	-0.0734261011	-0.0453192297	-0.0863916184	-0.1893306728	0.1542101425	-0.0928864199	0.1291610789	-0.1244043757	0.0635044508	0.1072023976	-0.000395574	-0.1526732891	-0.0130325352	-0.0480571833	-0.0436892185	-0.0260467225	0.016027443	0.0685941588	0.0350886179	-0.0197282855	-0.020236825	-0.0248694633	-0.0048675951	-0.1620346787	-0.061037771	-0.0428010486	-0.2125808655	-0.0499809022	0.0711708555	-0.015521132	0.1676142953	-0.0438549521	-0.0977276791	-0.0306530101	-0.0022444777	-0.0642915813	-0.054639164	-0.0093459064	-0.0395488745	-0.1268869771	-0.0806325075	-0.2141131806	0.1661676023	-0.0739215175	-0.0775109422	0.0157248964	-0.0925831569	-0.0262871353	-0.0714965527	0.0761869052	0.0552016312	-0.1000696991	-0.0678091736	0.0827094797	-0.1662588173	0.0233028842	-0.0287422086	-0.0085521616	-0.0556692204	0.1914756756	0.0096208005	-0.0501907975	-0.0441582011	0.1098108063	0.0435299971	-0.0763594839	0.0890067391	-0.0251527367	0.0920737368	-0.0110975604	-0.120020474	0.1254009576	0.1674277165	0.0490514632	-0.0442207012	-0.0597106459	0.118360196	0.0180645745	0.0898470485	0.1835089172	-0.0009746105	0.0791895277	0.1153318625	0.0458070346	0.006600397	-0.1229292262	0.058410579	-0.030725805	0.0102362123	-0.1098366684	0.0267109271	0.0949817185	0.0980773256	0.0892874464	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	0.0412416036144236	-0.0012075007398096	0.0017008698686892	1.458058036640738e-06	0.0405849169040664	-0.0374033994612119	0.0016471354801099	0.0013990142912549	0.0108280025304665	0.0030390375409723	0.0001172456387997	9.235749175438966e-06	0.0014916501236234	0.0003894938633764	2.2250200913057044e-06	1.517054696079516e-07	0.0011721781776967	-0.0002408096602443	1.3740016802683566e-06	5.798929246702335e-08	-0.0011048758862408	-0.0001730965407274	2.9962412411792485e-08	1.2207507239963935e-06	0.0	0.0	0.0	0.0
