global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
916.8841895473192	-0.4684135893239727	840676.6170418444	0.2194112906633673	1065.8220856134792	2.759885867070352	1135976.7181814667	7.616969999254669	848.5034805124737	0.818098961630767	0.6692859110213392	719958.1564417819	866.1630949197546	721.6161169068426	0.987584	18.948734	0.0719447343322162	0.0352858912665559	-0.0084589076	0.0294588151	-0.036936982	0.1610209271	-0.0156658556	-0.029408947	0.148063773	0.0345675556	0.0446680703	0.0381110197	-0.1055647168	0.0242218493	0.0049866473	-0.0624852011	0.0643153564	-0.0531501037	0.0678657772	0.1458261735	-0.0994938478	-0.0993586503	-0.1007692	0.0687753544	0.0742066403	-0.0772009428	-0.145156375	-0.0248248372	0.1291959111	-0.0925699264	0.017070611	-0.1107316239	0.1150036312	0.0511435433	0.0558283298	0.0405449157	-0.0028399821	-0.1689151928	0.0181963605	0.0102938309	-0.0165473458	-0.0198286263	-0.1238969421	-0.2113447575	-0.0584685196	-0.0144447842	0.0588317296	-0.0476873567	0.0492392411	-0.1808164877	0.0524564237	0.0131434673	0.1170459108	-0.1824684682	0.007057737	0.0009272553	-0.0576728585	-0.0699744636	-0.0131585826	-0.062796676	0.0568136691	0.0293618756	-0.1148209358	0.0559227861	0.0248325011	-0.0899145014	0.0996022379	-0.0206903248	-0.0230419601	-0.1392440122	-0.0785414239	-0.06635976	0.0155670841	-0.0085445433	0.0525993233	0.0717099793	0.0411775354	0.0454538873	-0.0285501581	-0.0405840995	0.0412300573	-0.1308091898	0.0980811068	-0.04851256	0.078470537	0.03291544	-0.1482556963	0.0099301743	0.0741891798	0.0670679264	-0.0557120839	0.039320523	-0.0442417084	-0.0691129506	0.0750671795	0.0344452276	0.0185248178	-0.1237830955	-0.0540487397	0.1082719048	0.0660596525393089	-0.0078085779934582	6.097389027991972e-05	0.0043638776936142	0.1050595674477392	-0.0171491925861176	0.011037512712306	0.0002940948063557	0.1435198665685533	-0.0158346664732604	0.0002507366623193	0.0205979520998553	0.0017169430126267	-0.0005180162821466	2.683408685690894e-07	2.9478933086076488e-06	0.0003178260004645	3.198315691080002e-05	1.0229223259808552e-09	1.0101336657126036e-07	0.0003792275403508	7.304650653009999e-05	1.4381352736051768e-07	5.335792116251941e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.9012781657138	0.0170886183946095	840707.9539019198	0.0002920208786365	1068.8220819569951	2.999996343515932	1142380.6428788856	8.99997806110896	847.8465943174192	-0.6568861950545397	0.4314994732532308	718843.8474956464	865.3490197304793	730.29957907948	0.93469	17.933865	0.0454157755478078	0.0202315940998845	-0.0079886743	0.0069564754	0.0234526568	0.0716726208	-0.1069813683	-0.025777532	0.0704461088	0.0370779252	-0.0044154554	-0.0278224932	-0.1230541299	0.0137639739	-0.0054739864	-0.0204468297	0.0684552891	-0.0476549861	0.015600376	0.0167642492	0.0017162929	0.0498778398	-0.0158248397	-0.0499680774	0.1220273083	0.103972042	-0.0843421858	0.0282444013	0.0890780668	-0.0408532661	0.1539607562	-0.027507324	-0.0397524319	0.1408161276	0.1002764	0.007509144	0.0539053692	-0.0026072087	0.1714933391	0.1552570927	0.0421886417	-0.0155534865	0.0172450933	0.1146279024	0.2375292513	0.0036227698	0.0125405707	-0.0564507152	0.0239218957	-0.1129478721	0.076515151	0.0608452312	-0.0124401676	-0.0281288236	0.0370214164	0.0216717586	0.0129498624	0.0160214728	0.0110026729	-0.0053451117	-0.0452163702	-0.0768181965	0.0373027734	-0.1295677182	-0.0351702055	-0.219987851	-0.0595528801	-0.1052011198	-0.0027325109	0.1826641857	-0.1220783719	0.0252954159	0.0082769755	0.0096510982	0.0415721017	0.03715032	0.0290071675	0.0478198075	0.0127372383	0.0172572124	0.0210737943	-0.0488656171	0.0811174841	-0.0809214388	0.0409198478	0.0615666104	-0.0304957942	0.00036797	-0.0529396671	-0.0239190319	-0.0425268673	0.0180097235	0.0609092938	-0.1109761552	-0.0749941962	-0.0384132412	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	0.0798599387096032	0.0138002861702943	0.000190447898382	0.0063776098107015	0.0987739543637786	-0.0062856130839605	0.0097562940606578	3.950893184125666e-05	0.1368629130979854	-0.0066569534705679	4.431502950930616e-05	0.0187314569816667	0.0019119678225395	0.0001950248099127	3.80346764815237e-08	3.655620954426437e-06	0.0003362102288335	1.838422836899996e-05	3.379798527235429e-10	1.1303731797227445e-07	0.0002191781221729	-0.0001600494181779	4.803904923923868e-08	2.5615816259084317e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.3957437810128	-0.5055343847010363	839781.1592199557	0.2555650141150553	1065.0741969517298	-3.747885005265289	1134383.0450123723	14.046642012692391	847.5872820540417	-0.2593122633775238	0.0672428499379742	718404.2006997576	865.2388348918772	725.0141262934612	0.904265	17.3501	0.0770241536882198	0.0409313625100547	0.0233469044	0.0024599945	0.0260662677	-0.0503987044	-0.0442250824	-0.0402621529	-0.0292451399	0.0181547258	-0.0001794833	0.0022569447	-0.0615438258	0.0710351016	-0.0036938571	-0.0023902329	0.0833077929	-0.0229283203	-0.01974846	-0.1242540132	0.0162122151	0.114440818	0.0152584267	-0.0202904495	-0.0745825026	0.0625024609	0.087540443	0.0215434807	0.0440345178	0.0931361286	-0.03076523	0.0100595104	0.0396546917	0.0367451315	0.0462747727	0.0460173404	-0.0049302278	0.2338753693	0.1196714463	-0.0295244784	0.1596563952	-0.0179949727	0.1226659387	-0.1594875061	-0.0940302545	0.0198220621	-0.0031961567	-0.0774821325	-0.0035427659	-0.0013031553	0.091890368	0.0258667686	-0.1007001812	0.1034963695	0.0029491438	0.0560462671	-0.0720717868	0.0488298622	0.1075707731	0.0586950846	0.0142645615	-0.0462627927	0.0280211716	-0.0114568915	-0.10441731	-0.1085041576	-0.0166710069	0.0045938682	-0.0445528501	-0.0585354695	-0.2101517723	0.0823497295	0.0007605135	0.0090909547	0.0244109278	0.0441627924	0.0001060552	0.0448052743	0.056360832	0.0381685488	0.03876077	-0.017970462	0.0531381773	-0.0170551175	0.0124878477	0.0488898513	0.0484382607	0.0196052934	-0.1457801278	-0.0721389405	-0.0586849901	-0.0046955903	0.0402937396	0.0232174562	-0.0473343913	-0.0287785804	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0959604059203655	0.0161004672107623	0.0002592250444048	0.0092083995044013	0.1130742532674276	0.0143002989036489	0.0127857867519863	0.0002044985487337	0.1215890354920219	-0.0152738776059635	0.0002332913371219	0.0147838935518801	0.0023769354241489	0.0004649676016094	2.1619487054639797e-07	5.649822010573912e-06	0.0003963818465826	6.0171617749100006e-05	3.6206235825438067e-09	1.5711856830023182e-07	0.0003210291021713	0.0001018509799983	1.0305968444091097e-07	1.0373622126634474e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.3926724303788	2.996928649365941	845282.8861186737	8.981581329390364	1065.5376651605702	0.4634682088403679	1135370.5158758394	0.2148027806056988	848.3162966933784	0.7290146393366967	0.5314623443672141	719640.539235568	865.435066894973	731.7898664745219	0.89083	17.092316	0.1154811622912569	0.0544327121399514	-0.0077356883	-0.0279551957	0.0619417262	-0.077231301	0.0316176233	-0.0280596955	-0.0574078399	-0.0780915779	0.0091016398	0.0354792102	0.0640322835	0.1088484418	0.0045522579	-0.0070085813	0.1045278619	-0.0422326753	-0.0007337824	-0.0189874318	-0.0191984381	0.0752242636	0.0683740891	0.0138945774	-0.0443903431	-0.0665215102	-0.0587632588	0.1136368056	0.072018885	-0.0129221277	0.1407328881	0.0161128163	0.0580215556	-0.0492827745	-0.1313755072	0.1038914697	0.0800584034	0.0973514864	-0.001890594	0.0009329241	0.0404609619	0.1271451737	0.0858096324	-0.0190292832	-0.109695038	0.0262571345	0.0133404743	-0.1081143311	-0.0095484957	-0.007515807	0.05090648	-0.0195761701	-0.0566748708	0.081426129	0.0490888092	0.1094669134	-0.0303289672	-0.0960164486	0.0178971396	0.0246292857	0.1126187215	-0.0483485579	-0.0491407371	-0.0528662811	0.0587028307	0.0450131207	0.0373221276	0.1253347664	-0.1360579289	0.081524911	-0.0630422955	-0.0191000618	-0.0088498923	-0.0042106094	0.018860229	0.0591290673	0.021893575	0.020042571	0.0066036578	0.0550614876	0.0140855467	-0.0191164522	-0.0226296976	0.0340801216	-0.0033434223	0.0854271939	-0.0744866541	0.1192481958	-0.0911133807	-0.044051884	-0.148033145	0.0968915081	0.0171908246	0.145316434	0.0276018135	-0.0291007667	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0763039973786021	-0.0196564085417633	0.0003863743967607	0.0058223000159537	0.1506880179499887	0.0376137646825611	0.0227068787536961	0.001414795293595	0.1417147374972103	0.0201257020051884	0.0004050438812016	0.0200830668239032	0.0020389854681758	-0.0003379499559731	1.1421017274222045e-07	4.157461739432086e-06	0.0005480501044239	0.0001516682578413	2.3003260436615062e-08	3.003589169590477e-07	4.8941574750820767e-05	-0.0002720875274204	2.395277739090177e-09	7.403162257779004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.8090186688496	-1.583653761529149	842373.3947498767	2.507959236405423	1065.9534936017155	0.4158284411453223	1136256.8505217026	0.1729132924653488	849.2470312875905	0.93073459421214	0.8662668848632371	721220.5201507858	866.9614777513235	740.4260699949858	0.8953029999999998	17.178139	0.0750181720680812	0.030595252559154	-0.0133010848	-0.0263455632	0.0456078868	-0.0534894333	-0.0088243822	-0.0301393238	-0.0589552042	-0.0695600658	0.0282936448	0.1468548457	-0.0682886102	-0.0644987485	0.0373002679	-0.0314874461	0.0842534933	-0.0140484914	0.0236734717	-0.0553243209	-0.1512396067	-0.0915379999	0.1052746559	0.0417684684	-0.0032532318	-0.0819787813	-0.1068297151	0.0793464317	0.0006469943	0.1088680827	-0.0552566877	0.0082404614	-0.0430100902	0.0255631038	-0.035935583	-0.0359615062	-0.0449976517	-0.0491419656	-0.2163567191	-0.0496131242	-0.0862511616	-0.08688611	-0.1585450361	-0.0380006214	0.0586186463	-0.0164821451	0.0266910672	-0.0578615252	-0.0167081947	0.0386617108	0.1144662495	-0.0809056371	0.0859972424	3.94662e-05	-0.0409452362	0.1382993501	-0.022541987	-0.0715129996	-0.1046992426	-0.0111837734	0.0534446256	0.1470265967	0.037173994	-0.0042299339	0.1351509287	0.1266822717	-0.0289313503	0.0719978058	-0.087081146	-0.0581231949	0.1305501579	0.0110113454	-0.0131739653	-0.0122066356	0.0339069543	0.0690922773	0.0421201991	0.066129863	-0.0031053229	0.0038276767	0.0218954606	-0.0408806387	-0.0169096385	0.0319671522	-0.0148637667	0.0262748372	-0.0835984238	0.0464412911	-0.0826475889	-0.0051573366	-0.041570236	0.0952773857	-0.030198485	0.0905429622	0.0092832789	0.0518626905	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0636698351089393	-0.0126341622696628	0.0001596220562561	0.0040538479027995	0.1303960046092243	-0.0202920133407644	0.0170031180180488	0.0004117658054217	0.1526591391735294	0.0109444016763191	0.0001197799280526	0.023304812773203	0.0022965137918998	0.000257528323724	6.632083752009347e-08	5.273975596385999e-06	0.0003039170095353	-0.0002441330948885	5.960096801988616e-08	9.236554868487964e-08	-7.234890226327654e-05	-0.000121290477014	5.234363658701141e-09	1.4711379814307264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.1729786482972	-1.6360400205524002	839372.9268052932	2.676626948849098	1064.883028935727	-1.0704646659885384	1133975.8653153284	1.1458946011299531	848.6336006399491	-0.613430647641394	0.37629715946574	720178.9881351247	866.7087992264364	727.2636920893804	0.872803	16.746445	0.0495839967700654	0.0257360548896513	0.0227716669	0.0191727599	-0.0041154154	-0.0949255075	0.0800018648	-0.0055915725	-0.1391436149	-0.0133110088	0.0365085049	0.0546404628	0.0012490457	-0.1235729915	0.0131687363	-0.0103200231	0.0630858487	-0.0452866822	-0.0066503028	-0.0037168528	-0.1466418987	-0.10077322	0.0202449713	0.0546469277	-0.0425605575	-0.0947340491	-0.0020934893	0.0044615817	-0.0245216028	0.1168729921	-0.0313353671	-0.0942287047	-0.0316373853	0.0459296182	-0.0734571137	-0.0944452578	-0.0841317239	0.0156285311	0.08836481	-0.1856680246	-0.0356153759	-0.0971439936	0.0208998436	0.1473553024	0.0727662743	-0.0065983257	0.0011212348	-0.0500209842	0.0688085463	0.119771705	0.0590560398	-0.0920217184	0.1515244478	-0.0374090831	-0.0490068961	0.031368295	-0.0182475398	-0.0530136839	-0.0972143781	0.0092010719	0.0665535506	0.1284877421	0.0688153991	-0.0014222618	0.0192413568	-0.0369870685	0.143145851	0.0308781579	-0.0252521404	-0.0904563704	0.1102423057	0.2017621242	-0.0140209824	-0.0084066777	0.04180795	0.084089962	0.0074473157	0.0513999265	-0.0473124409	0.0289322364	-0.0108524638	-0.0429768624	-0.0760966026	0.0820902864	-0.0557527671	-0.0037253762	-0.1046734947	0.0656906354	0.028023141	0.0181324983	0.0711634934	0.1041610402	-0.0889286475	0.1093096089	0.0408361689	0.0031296947	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0546519514857237	-0.0090178836232155	8.132222504186002e-05	0.0029868358011978	0.1258132890205416	-0.0045827155886827	0.0158289836941663	2.1001282166755436e-05	0.1713746944114902	0.0187155552379607	0.0003502720078651	0.0293692858846316	0.0021710121138658	-0.000125501678034	1.5750671189349832e-08	4.71329359855205e-06	0.0004914570426253	0.00018754003309	3.51712640113983e-08	2.41530024746006e-07	-4.003376698314852e-05	3.231513528012801e-05	1.6027024988610327e-09	1.044267968172974e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.6780382675915	-0.4949403807056569	838466.2697655848	0.2449659804530606	1065.5802972327729	0.6972682970458663	1135461.369850685	0.4861830780652425	846.9377568274301	-1.6958438125190014	2.875886236458982	717303.5639398792	864.6767512322623	722.254026988196	0.864413	16.585453	0.0725348680881193	0.0331799099213565	0.0339880111	0.0142482924	-0.0022315804	-0.0977156329	0.1108675671	0.0030930144	-0.1077659547	-0.0061659216	0.0384773205	0.008014466	0.095123983	-0.0908438132	-0.0379545816	-0.0224348596	-0.005186586	-0.0697753202	-0.0111336391	0.0515849413	-0.0481331006	-0.072093702	-0.0457935281	-0.111537314	-0.0599422637	0.0145175341	0.0780172922	0.0902315936	0.1255344273	0.1231695873	-0.0188643381	-0.0208194929	0.002373539	0.1178600983	0.0508747021	-0.0556718926	0.0685881821	-0.1673460447	0.0111848587	0.1139613048	-0.0387426651	0.1803591096	-0.0240832042	0.1107640561	-0.1655543605	0.031499524	0.0096730667	0.0169802441	0.0844286285	0.0746450466	-0.0496574055	-0.0792275747	0.0726499585	-0.0954999789	0.0785301888	0.0654672099	-0.0391295336	0.0448788428	0.0458766957	-0.0168691603	0.0802977164	0.0390660748	0.160507981	-0.0451351386	-0.0041907027	-0.0935436413	-0.0464493009	-0.0903870812	-0.0073179472	-0.0398540925	0.0486950835	-0.1523675697	-0.0204306674	-0.0084208488	0.0344388504	0.0694986578	-0.0040619813	0.0811521061	-0.0726375004	-0.0331483231	-0.0067396126	-0.0848579562	-0.0020249751	0.0816179203	-0.0466846115	-0.0628019903	0.0121917652	0.0011788994	-0.0069111128	0.0283708909	0.0590420959	0.0930459459	-0.0494129532	0.0058866241	-0.0159012058	0.0266601955	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0731839442526762	0.0185319927669525	0.0003434347559143	0.0053558896963788	0.1321647487275328	0.0063514597069912	0.0174675208062118	4.0341040409532985e-05	0.1526950495130421	-0.018679644898448	0.0003489291335321	0.0233157781457903	0.0024250835132429	0.0002540713993771	6.455227598143796e-08	5.881030046202527e-06	0.0005746581365995	8.320109397419993e-05	6.922422038503647e-09	3.302319739600096e-07	-0.0002821966879464	-0.0002421629209632	7.963497068791788e-08	5.8642880289453994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.2668478877424	1.5888096201508688	841378.4702339148	2.524316009083948	1064.6492228002592	-0.9310744325136966	1133477.967609196	0.8668995988807021	847.5431422352598	0.6053854078296581	0.3664914920130814	718329.3779500178	864.5734849292493	721.087784586663	0.860306	16.506662	0.0360792536321626	0.0181901580309623	0.0284200293	-0.0068703869	0.0266514655	-0.1143460278	0.1325157508	0.0018161083	-0.0476847399	-0.0123384997	0.0109571447	-0.0999149533	0.1182404815	-0.0367623856	-0.0447995711	0.0126742118	0.0474144612	-0.0310774571	-0.0696984117	-0.0245750312	0.0510903061	-0.0163472167	0.0137667816	-0.0756268019	-0.1053755784	0.1347361919	0.120668447	0.0095367688	0.0344577021	0.102918902	0.1251649567	0.0758152553	-0.0562146308	0.050136494	0.0840640147	-0.0038772772	-0.0121416569	-0.0904752637	-0.0032527562	-0.1440905784	0.0435112327	0.0502767724	0.0163331358	0.0171569482	-0.0602874153	0.0487060163	-0.0012665995	-0.0630290461	0.056625522	0.1111976054	-0.0959205464	-0.0252412396	-0.0360826736	0.0222522557	-0.0324991864	0.0225343485	-0.0340241492	0.1111649277	0.1146267672	0.1334968537	0.0223546364	-0.04879169	0.0800379405	-0.0324705453	-0.075789433	-0.0818071438	-0.0850645808	0.0445642109	0.0045497669	-0.1249448114	-0.0052054935	-0.0440123261	-0.0282749353	-0.0083932861	0.0396054882	0.0302242473	-0.0215049772	0.0263649622	0.0053938631	0.0594198646	0.013300241	-0.0724897396	0.0130434656	0.1379612888	-0.0683256777	0.0130725119	0.0373751988	-0.0370510826	-0.077811523	0.0207934498	0.0884447433	-0.0018797122	-0.048900987	-0.0146571325	-0.0174391427	-0.0007063213	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0669807999780829	-0.0062031442745933	3.847899889141964e-05	0.0044864275657039	0.1261052483959019	-0.0060595003316309	0.0159025336729921	3.671754426903514e-05	0.1595931644203005	0.0068981149072583	4.758398927374043e-05	0.025469978129685	0.0023600443556915	-6.503915755140012e-05	4.230092014995847e-09	5.5698093608313074e-06	0.000301668075284	-0.0002729900613154	7.452357357704044e-08	9.10036276455531e-08	-0.0002818560244397	3.406635066999816e-07	7.944281851295278e-08	1.1605162479712845e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.5217540444768	0.2549061567343642	841846.1691448534	0.0649771487410842	1065.093481248425	0.4442584481657832	1134424.1237978889	0.1973655687666698	847.9370372902052	0.3938950549454603	0.1551533143104871	718997.2192084909	865.4516009801259	727.7194673715203	0.837989	16.078455	0.0823217782797498	0.0410922145646518	0.020596607	-0.0015924622	0.0130479753	-0.0311654927	0.1868706045	0.00456162	-0.0595659712	0.0025462349	0.0352883289	-0.0920404291	0.1042720937	-0.0827143031	-0.014140745	-0.0074796775	0.0030674307	-0.0253347323	-0.0390648839	-0.0318132058	0.0401028727	-0.1715063798	0.1236809264	-0.0253402426	-0.0293345712	0.0462084009	0.0858669708	-0.0724128332	-0.0041547668	-0.1344803643	0.0356792694	-0.1291587714	0.1076959807	0.0757274672	-0.0013104193	-0.0739462195	-0.0316334722	0.0506374286	-0.0973419293	-0.0260231306	0.0469434025	-0.0099098609	0.0767653371	0.0342891788	0.0626169034	0.015223168	0.011211669	-0.0301230686	0.08410454	0.1381988791	-0.0996389956	-0.0388410566	0.0042815019	-0.0233657337	-0.1314817635	0.0296775947	0.0409959009	0.0111825351	0.032408794	-0.0001807222	-0.1589007437	-0.0111105435	0.0472423135	0.0304309011	0.0342479679	0.024920997	0.1189996412	-0.0819297532	-0.0991212255	0.0598622411	0.0190645652	0.016408198	-0.0311196879	-0.0316454102	0.051032998	0.0281353371	-0.0140083962	0.0063862978	0.0114120698	0.0402932876	0.0169939037	-0.0670733362	-0.0081825575	0.1776009463	-0.062994068	0.0324435996	-0.0308314964	-0.028672701	-0.0310605243	-0.0097473122	0.0475994656	-0.0079226388	0.0238901481	-0.0358347626	0.0630994216	0.0954736321	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0546292217262589	-0.012351578251824	0.0001525614853109	0.0029843518664167	0.1543957743408412	0.0282905259449393	0.0238380551343079	0.0008003538582412	0.1736426587003521	0.0140494942800515	0.0001973882895252	0.0301517729205269	0.001953063203687	-0.0004069811520044	1.656336580869099e-07	3.814455877596128e-06	0.0004392172880587	0.0001375492127746	1.8919785934939692e-08	1.9291182612963906e-07	-0.0002899292557192	-8.073231279499989e-06	8.405897332188928e-08	6.517706329229703e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.752525272858	-1.7692287716188275	838602.6875436164	3.130170446323865	1068.2634654242872	3.1699841758622824	1141186.8315603074	10.048799675217277	847.6896842325913	-0.2473530576139637	0.0611835351109768	718577.8007543503	865.9392332806375	732.5477047379928	1.063986	20.414667	0.0775937061798893	0.0369140240596128	0.0338445846	0.0544240787	-0.0319244668	0.1315748058	0.1175260609	-0.007026733	-0.0263121924	0.0699304755	-0.0046052869	-0.088845204	0.0245336986	-0.0297377901	-0.0260966695	-0.0171862225	-0.0097463798	-0.0242333475	-0.032348087	0.0804820584	-0.0288772834	-0.0622223845	-0.0093475443	-0.003295101	0.0598253849	-0.1486753548	-0.0158710937	0.0293289101	-0.0078818791	-0.0901910362	-0.1219322279	-0.0493746256	-0.0661628241	0.1607856867	0.0700336463	-0.0217750117	-0.1332117551	-0.0839971384	0.0320592956	-0.0719219468	0.0824327702	0.0397673851	-0.0410135797	0.1354947585	0.0034380063	0.0157640508	0.0012230332	0.0011774998	0.073930937	0.0329718009	-0.04089623	0.0258948483	0.0997805276	-0.0742452468	-0.0789864755	-0.0526944427	0.0221425205	-0.0364229844	-0.1000779988	-0.2035972634	0.0021178349	0.0217863953	0.046512849	-0.1320127756	-0.0794750636	0.1175004392	0.0291001857	-0.0027296979	-0.0065091747	-0.0225502461	-0.0558604443	-0.1198182999	-0.0320815269	-0.029278125	0.0635955127	0.0327057877	0.0321966645	-0.0116825285	-0.0790839479	0.0356167308	-0.0059415488	-0.058225226	-0.0644036635	0.0219795043	-0.0014318162	-0.011942436	-0.1037414041	-0.0757664758	0.1259742816	0.022715473	-0.0121594142	0.0842418612	0.0908513692	-0.0153467107	-0.0081219302	-0.0280275992	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0261339665462259	-0.028495255180033	0.0008119795677751	0.0006829842074392	0.133936697031217	-0.0204590773096242	0.017939038811632	0.0004185738443611	0.1892358559571292	0.0155931972567771	0.0002431478006887	0.0358102091798273	0.0020760398767566	0.0001229766730695	1.512326211926727e-08	4.309941569883559e-06	0.0003912930221268	-4.7924265931900006e-05	2.2967352651114717e-09	1.5311022916512437e-07	-0.0001999066660516	9.002258966760003e-05	3.996267513186592e-08	8.104066650461087e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
