global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
927.5131725369936	0.9947386926871786	0.9895050667289972	860280.6852296388	1093.1799212680774	5.75831543997424	1195042.34026368	33.158196706245725	855.3981560648787	0.402236670402317	0.1617943390163422	731706.0053991945	874.0036460129129	791.1759415614752	0.700407	14.735974	0.033854286697268	0.0188306012687584	-0.0775577951	0.0543504293	-0.0033790444	0.0400658943	-0.0789539181	-0.0614645918	-0.0544107313	0.0140570361	0.0126601454	0.0005354947	-0.0763182695	0.0416779988	-0.0708082102	0.0023760031	0.0600337112	0.0326123673	0.0578692711	0.0459611579	-0.0247689358	0.0229924024	-0.061242241	0.004472733	-0.1565349103	-0.079699288	0.094951728	-0.0272158464	-0.0193030904	0.0020315049	-0.1124565345	0.1393162916	0.134326587	0.141348122	0.2263354708	-0.0922811422	-0.0184517473	-0.0241197614	0.0038088452	0.0128862792	0.1321651372	0.0879361515	0.0375085036	0.0434409072	-0.0462755635	0.0472463587	0.0308244376	-0.0315004177	-0.0541095163	0.0589177435	-0.0229218993	0.0169831216	0.0046731319	0.0638696895	-0.070750413	0.0266995357	-0.1383618494	-0.0062195422	0.0467395275	-0.0193110727	-0.0102939215	0.1575823262	0.0063411287	0.0791266137	0.1756808919	-0.2147526543	-0.0001094613	-0.0744437322	0.0309674726	-0.0829190832	-0.0792365776	-0.0971636085	-0.0418577195	0.0575247523	0.0422541971	0.0653134293	-0.0537236526	-0.0369865572	-0.0500621596	0.0049324462	-0.0443393079	-0.0406035956	0.0771842697	0.0071966812	0.0406621531	-0.1627052578	0.0794121085	-0.0575562134	0.0826568714	-0.0706672645	0.0797351513	-0.0710095275	0.0278879033	0.0304271722	0.0059041839	-0.0094190033	-0.0126257079	-0.0935102874	0.1569569355	-0.0322419555	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0393116130118897	-0.010391764480019	0.0015454029175965	0.0001079887690081	0.0911728791250254	0.0001590142861971	2.5285543214775347e-08	0.0083124938879464	-0.0423100918782068	9.88743886551971e-05	9.776144731938968e-09	0.0017901438747423	0.0044900652731089	6.104459819950003e-05	3.726442969338403e-09	2.0160686156778497e-05	0.0002540176894376	0.0002130673752322	6.4524986547217e-08	4.5397706388352754e-08	-0.0004380723459184	-0.0001899806974162	1.9190738025845035e-07	3.609266539074574e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.1416459938918	-2.3715265431018224	5.62413814463648	855887.0651522874	1087.9081319744666	-5.271789293610709	1183544.1036161736	27.7917623562285	853.888049492263	-1.5101065726156548	2.280421860657	729124.8010657014	872.9598036849204	782.6192655115951	0.765842	16.112673	0.0300658496332773	0.0168094070660852	-0.0557073561	0.0151686168	-0.015573002	0.0395270787	-0.0160429477	-0.0144527211	0.0074309157	-0.0208146045	0.0173063049	-0.0543772151	-0.0540524843	0.0825934223	-0.0156287155	0.0550787994	0.0358827417	-0.0905999682	-0.0099837676	0.0651598076	-0.0080698883	0.0274688595	-0.0982472409	0.0291870744	-0.1337394199	-0.1002864804	0.0958905616	-0.0135394811	-0.0123557054	0.0166993974	-0.0948958694	0.2627832637	0.0386544114	0.0664222143	0.1407116727	0.0312828329	-0.0030470441	-0.0195612192	0.0921944957	-0.1536537498	-0.1062891154	-0.0224687027	0.0558271092	-0.0833903295	-0.1119246518	-0.0535716422	0.2265572198	-0.058715029	-0.033077833	-0.0651939946	-0.0576845936	0.0060144536	0.0732204187	0.0300849389	-0.078615667	0.01917653	-0.1106535124	0.0174508595	0.0787147903	-0.0025824639	-0.0719884294	0.1378566224	0.0252992383	0.0925138306	0.0679840626	-0.2404519065	-0.0432165907	0.140126256	0.1839667795	0.0432851203	-0.051074445	-0.0633578069	-0.0365182731	0.1701716649	-0.0933086624	-0.0124553538	-0.0625254218	-0.0258475749	-0.010944789	0.0135566115	0.0106333117	0.0275006906	0.0728228327	0.0063470809	0.0507090073	-0.0906033833	0.1079791582	-0.0311311712	0.0932624615	0.0287670153	0.1251628651	0.0029000917	0.0422600416	0.0650259889	0.0402960998	0.000546998	0.0095067314	0.0132029887	0.1187158596	-0.0410991821	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0472042461367721	0.0078926331248824	0.0022282408533409	6.229365764399091e-05	0.091223130687652	5.025156262659925e-05	2.525219546415026e-09	0.0083216595724564	-0.0555245538028401	-0.0132144619246332	0.0001746220039575	0.0030829760750044	0.0045950582502066	0.0001049929770977	1.1023525239838248e-08	2.1114560322791744e-05	0.0001809950131927	-7.302267624489998e-05	3.275919480062565e-08	5.332311245967481e-09	-0.0004379179388383	1.544070801000287e-07	1.9177212115638507e-07	2.384154638501667e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.4988112543156	3.3571652604238125	11.270558585796485	862110.0425006772	1089.478834687994	1.570702713527453	1186964.1312331096	2.467107014282504	855.4208179508727	1.5327684586096666	2.349379147708653	731744.7757837401	873.9746043161119	789.1682239296996	0.864755	18.193699	0.0277069108275704	0.0134703906253769	-0.0978682926	-0.0593476808	0.0022940232	0.0039759984	-0.1245069658	-0.0919832012	0.0580101626	-0.0343325911	-0.0370294903	0.0256687511	-0.0721406118	-0.0420732915	0.0210652021	-0.0379743607	0.0411519326	-0.0264590455	-0.0144437655	0.1197834892	-0.0388828837	0.0430161532	-0.1317865998	0.0006922402	-0.0266495651	0.0020580522	0.0595591794	0.107444112	0.0803369672	0.0438366268	-0.0518477252	0.1261051234	0.0601607133	0.0581204406	-0.078462563	0.1041879783	-0.0517273668	0.0588032942	-0.1328939894	-0.1074482983	-0.085584651	0.0061650849	-0.2144253869	0.0345549281	-0.0317903382	-0.0535191819	-0.019069706	0.0088465386	-0.0577783169	-0.014626291	-0.0915624221	0.0748786142	0.0238750644	-0.0008311806	-0.1255685772	-0.0713210586	-0.0899848008	-0.0231912365	-0.0532872204	-0.0428886081	-0.0538073276	0.0690008679	-0.183725359	0.1336304074	-0.0964911536	-0.0707688994	-0.1067629071	0.0937671879	0.0314287405	0.0549455136	-0.1715044289	-0.0758292875	-0.018829487	-0.0006994405	0.0082954137	-0.1968992334	-0.0816835786	-0.0080570146	-0.0204292264	0.0259151941	-0.0540900139	-0.0047254423	0.12389715	-0.0691423959	-0.0208703457	-0.0659405529	0.1233716858	-0.0538069229	0.0201398502	-0.0363399115	0.0441868178	-0.0333687786	0.1253435565	0.0735639073	-0.0603835132	-0.1513055183	0.0777758691	-0.0332443851	0.017005448	0.0129083037	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0397129190475453	-0.0074913270892267	0.0015771159392768	5.611998155778326e-05	0.0911063100351157	-0.0001168206525363	1.3647064859008422e-08	0.0083003597282146	-0.0545781185238354	0.0009464352790046	8.957397373446982e-07	0.0029787710216018	0.0044830210656359	-0.0001120371845707	1.2552330726529204e-08	2.009747787493524e-05	4.081135802924685e-05	-0.0001401836551634	1.665566944191371e-09	1.9651457174985948e-08	-0.0003070922224364	0.0001308257164018	9.430563308092737e-08	1.7115368072070364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.1430837241388	-2.3557275301767504	5.549452196432653	857741.0115300572	1085.8946403760588	-3.5841943119353346	1179167.16999745	12.846448865709606	854.5797873394471	-0.8410306114255945	0.7073324893549094	730306.6129291346	873.4523901143808	787.0898405475381	0.906746	19.077162	0.0259235254581038	0.0157002460569512	-0.100696289	-0.1243498416	0.0485367369	0.0589048946	-0.053551232	-0.0724511261	0.1517616697	-0.0244166886	0.0479957419	0.0360447108	0.0429809782	0.0041165781	-0.0507271495	0.0161552166	0.0777836441	-0.1101971393	0.0246738179	0.1014723365	-0.0647801035	0.0006117234	-0.0594193005	-0.1182353603	0.0580487931	-0.1673520925	0.0078847301	0.0634802754	-0.0750361377	-0.1583693479	0.0097755066	0.0488246701	0.0378997682	-0.0075515285	-0.1530837416	-0.1279029536	-0.2411375182	-0.088021916	-0.0646906324	-0.1225221739	-0.1227265492	0.0560750862	0.0499894388	-0.0073595834	0.0296448126	0.2054026494	0.0935765949	-0.0307710746	-0.0844469431	-0.0675892554	-0.152274172	-0.0069267392	-0.0277979474	-0.062565092	-0.0474595798	-0.1035169435	-0.0304272546	-0.1097016413	-0.1703100497	0.0577225943	0.0588680336	0.2117196109	-0.1972825399	-0.0804349096	-0.0286497418	0.0305607356	0.0970623335	-0.078016194	-0.0091464006	0.0589155443	-0.0642236012	0.0097900953	-0.2019883954	0.051864874	0.0660126973	0.0284942442	-0.0862508178	-0.0024295227	0.0282114181	0.0535230418	0.0448078196	0.0651760431	0.0904214684	-0.1507517229	0.0087538779	-0.0486731053	0.1120949973	-0.0564374335	-0.0768101828	-0.0448855789	0.0434949136	-0.1249693683	0.1216029665	-0.0063980688	-0.0633560744	0.0501562978	0.115124631	-0.0531909235	0.1332357933	-0.0666490395	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0396635022108995	-4.9416836645797824e-05	0.001573193407634	2.4420237440774672e-09	0.0911590735761791	5.276354106339976e-05	2.7839912655490723e-09	0.0083099766952672	-0.0649955286239674	-0.010417410100132	0.0001085224331943	0.0042244187411089	0.0045080520693611	2.5031003725199848e-05	6.265511474909685e-10	2.0322533460070893e-05	0.0001930141809334	0.0001522028229041	3.725447404139128e-08	2.3165699299993008e-08	-0.0004379370954123	-0.0001308448729758	1.91788899538162e-07	1.71203807840794e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.1289682326388	3.985884508500021	15.887275315100457	865139.8975455132	1092.2520480209523	6.357407644893556	1193014.5364059648	40.41663196335103	857.2690474938441	2.6892601543970613	7.232120178027706	734910.2197910028	875.6493127533386	789.6358514173531	1.086415	22.857241	0.0220240416431373	0.0127654199788906	-0.1511199428	-0.0937350315	0.0353677057	0.0748891631	-0.1142493507	-0.1493629688	0.1257360555	0.0211244311	0.0379103933	0.0303402814	-0.0659742026	-0.2466764289	-0.0605930031	-0.09952492	0.0553533914	0.1358122718	0.0622976122	0.0128745997	-0.2333343088	0.0423233748	-0.0612329082	-0.1440039401	0.0937059192	-0.2450819311	-0.0359258923	-0.1214763224	-0.009052598	0.0388203966	-0.0615765684	-0.0661486525	-0.0585673668	-0.135631463	-0.1786035964	-0.0319220388	-0.1034495004	-0.147757297	0.0392224478	0.0180014501	0.1204571607	-0.048415936	-0.0718227256	0.0173983215	0.1707090578	-0.0239455979	0.0432462731	0.0575541891	-0.0751340831	0.1435024495	-0.053220213	-0.0333131434	-0.1398735579	-0.2067353472	-0.0995019517	-0.1630669475	-0.0234941127	-0.0495732386	0.117896231	0.0535603515	-0.0759840952	0.1696307688	-0.1431995126	-0.1577145796	0.0174469429	0.0663384729	-0.042447237	-0.0035104823	-0.0968019524	0.0950322941	0.1686578638	0.1709102634	-0.1225765453	-0.0988785842	0.1733612153	0.1332269938	-0.1062325379	0.0293728416	-0.0169092831	0.0378889203	-0.0300317792	-0.0248981734	0.1912122435	-0.1023632932	-0.0472150465	-0.1030571452	0.031430809	-0.0063742251	-0.0921278003	-0.2050267863	-0.1234629135	-0.1293149645	0.3209847721	-0.0440989598	0.14570615	-0.0739100809	0.1922346517	-0.1297415032	0.0084809365	0.0212396698	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0346542659796114	-0.0050092362312881	0.0012009181505856	2.5092447620849406e-05	0.091034112093709	-0.00012496148247	1.5615372101124713e-08	0.0082872095646899	-0.0710173009755266	-0.0060217723515591	3.626174225400273e-05	0.0050434570378485	0.0044710968426988	-3.695522666229915e-05	1.3656887776619058e-09	1.9990706976791183e-05	0.000373021275603	0.0001800070946696	1.391448720524893e-07	3.2402554131390354e-08	-0.0004383362056368	-3.991102245000399e-07	1.9213862917206707e-07	1.5928897130047228e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.8700800469836	-11.258888185655223	126.76256317708678	844322.22400555	1063.8808340865571	-28.3712139343952	1131842.4291367084	804.9257801112204	853.0677024214015	-4.2013450724426775	17.651300417738366	727724.5049145288	872.4163062318405	790.5476564807657	2.259713	47.542446	0.6084838167366653	0.391652312746303	-0.1471193672	-0.1522324012	0.0658326852	0.0965102985	0.2618384905	0.0770266466	0.3836803993	0.088411196	-0.0707078427	-0.1439097208	0.1748294641	0.3698418773	-0.1582589948	0.0174851494	0.0929195517	-0.6195341382	-0.042097352	0.0569888369	-0.0507708191	-0.34241915	0.2631782487	0.1652393948	0.0903970893	0.0666436953	-0.1541739883	0.0006971274	0.0532582815	0.210313977	-0.021824566	0.0956329366	-0.1475529773	0.0133020433	-0.0581486443	-0.0157607394	0.025423164	-0.0076006529	0.0072036747	0.1048402651	-0.0948776603	0.1081301615	0.0079000732	0.0930829045	0.035821415	0.0438583751	-0.0603980456	0.0094887548	-0.1214741912	-0.4386536579	-0.3261908977	-0.1692054666	0.1960723257	-0.1222399612	0.1730045648	0.3431618505	0.2703927503	0.2408024571	-0.001372637	0.1485876973	-0.0910268478	-0.0767029246	-0.2257198256	-0.0091441023	0.0834564039	0.0071405471	0.0490879603	0.0219165747	-0.0378664103	-0.1462675485	0.1127040676	0.0611615274	-0.006533163	0.0175045253	0.0077618016	0.0896136103	-0.1654230692	-0.095514958	0.3438049471	0.1942642313	0.4319963169	0.3617609761	-0.2458087058	0.0374896519	0.1815457424	0.3082830553	0.0946065799	0.0698934491	0.2194065336	-0.1892663112	0.112799321	-0.2039519757	0.0470843615	-0.0481487373	0.1038735413	-0.1255156221	0.011015655	-0.074869468	-0.1020597213	0.0803018113	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0780431341803762	0.0433888682007648	0.0060907307926962	0.0018825938837433	0.1075183189983874	0.0164842069046784	0.0002717290772762	0.0115601889202389	-0.2375853063580137	-0.1665680053824871	0.0277449004171002	0.0564467777972312	0.0109690664064871	0.0064979695637883	4.222360845191911e-05	0.0001203204178299	-0.0007598737815575	-0.0011328950571605	5.774081638984953e-07	1.2834512105386923e-06	-0.0004283461016109	9.990104025900011e-06	1.834803827652555e-07	9.980217844830364e-11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.434098579434	10.564018532450405	111.5984875539556	863847.743602165	1094.601732489768	30.720898403210867	1198152.9527696015	943.773598700404	855.8890298935869	2.8213274721854305	7.959888705308231	732546.0314921853	875.8648152099872	822.0663789348838	2.19811	46.246372	0.570378340499492	0.3582974738119326	-0.2493044574	0.0224960186	0.1086584396	-0.0100455013	0.0763669657	-0.2766943903	-0.0356323874	-0.1271322886	-0.0270590875	0.1571988127	0.130463417	0.0249211518	0.4292609482	-0.1087619344	0.0431523395	-0.1362707398	0.2546834179	-0.1603716548	0.2751764871	-0.1163918199	-0.1337594674	0.0370572723	0.3172498376	0.1996860794	0.2064591398	0.0548214528	-0.3638339455	0.1455955529	-0.0456598779	-0.1662230263	0.092795497	-0.0204148529	-0.0774439496	-0.0518909718	-0.0885507118	-0.0736336645	-0.067837201	0.0209471388	0.0895160051	0.0248976466	-0.054210046	-0.109397099	-0.0671611544	-0.1062606894	0.0629506244	0.1208438182	-0.0614398971	-0.0161896582	-0.037380193	-0.2211980123	0.0518684555	0.2728680017	0.107784691	-0.0424404094	0.3763880305	-0.0215654336	-0.0731159114	-0.1189052991	0.2613184667	0.2924353775	0.1005412613	0.1996083577	-0.1962952151	0.0282485222	-0.0011151249	-0.1685342272	-0.1142128225	0.1729816417	-0.0605055755	0.1065156476	0.1097558148	-0.0955396326	-0.150677695	0.0241785516	-0.0874938931	0.0629829529	0.092636854	0.0346224039	0.1876674272	-0.170530284	-0.0946412973	-0.045856188	0.1475326593	0.1097612166	-0.0061016486	-0.2070047296	-0.0796818946	0.0949630761	0.1876568807	0.033739484	-0.3413605516	-0.2018781366	0.0050458792	0.1742219581	0.0713274446	0.1394391686	0.0120493122	-0.1551123662	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0748623924656044	-0.0031807417147717	0.0056043778056741	1.011711785608944e-05	0.1936610908027347	0.0861427718043472	0.0074205771341358	0.037504618090905	-0.0517096997413659	0.1858756066166478	0.0345497411351068	0.0026738930473422	0.0057851007421803	-0.0051839656643068	2.6873500008711845e-05	3.3467390597175064e-05	-0.0008950560844713	-0.0001351823029138	8.01125394349095e-07	1.8274255021078386e-08	0.000156090338443	0.0005844364400539	2.4364193755250284e-08	3.4156595246287586e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.7180948766874	-2.716003702746661	7.376676113333575	858806.4273718769	1094.146110020327	-0.4556224694410957	1197155.710072613	0.2075918346596022	856.7051056830379	0.8160757894510198	0.6659796941281052	733943.6381033851	876.0081658666178	806.8467760780711	1.750785	36.83503	0.2524051926056497	0.1211255512556765	-0.0759654378	0.0836779526	0.0454435596	0.0584069088	0.1030735977	-0.1769358703	-0.1295993047	0.0081903779	0.1636064241	-0.0310507596	0.1448547079	-0.2130451593	-0.0267288241	-0.0953797256	0.0614844098	0.1394077736	0.0493558268	-0.198323168	-0.1845169869	0.1286618732	0.0874971842	-0.2111786224	-0.0724636631	0.0976952513	0.0720754212	-0.024807776	0.0651832036	0.0978295168	0.0845840574	-0.0086737627	-0.0137967179	0.08241367	0.0765270025	0.0207202638	0.0093045429	0.0782661509	0.1290859217	-0.0151598071	-0.1458904423	0.0554713755	-0.0498711333	0.0675200977	-0.0797401261	-0.002181606	-0.0320911647	0.092725917	-0.0663303591	0.1237373045	0.1677912504	-0.1385228641	-0.2239334128	-0.0690694552	0.0129916053	-0.0907286024	-0.1550781064	0.2160688136	-0.0917477181	-0.0905122991	-0.0689809709	0.0269079741	-0.1968359337	-0.0393620624	0.0124418225	0.0131693521	0.1118065655	-0.0443170534	0.0256812588	-0.1053531541	-0.0221672678	-0.1030972419	0.056581419	0.0472013972	-0.0863059437	0.0658664128	-0.0537415612	0.0708685361	-0.0324385565	-0.0080460133	-0.0274559556	-0.1085937198	-0.06172038	-0.098510874	0.2406702224	-0.189252352	-0.1559950697	0.0809316321	-0.0807244605	-0.1191626429	-0.2722660186	-0.0399712121	0.1108444157	-0.0975196457	0.1181940403	0.0214507914	0.0051606685	-0.0823384211	-0.1777177105	0.0805588172	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0412011709923234	-0.033661221473281	0.0016975364911386	0.0011330778310732	0.1623177871948513	-0.0313433036078834	0.0009824026810559	0.026347064039833	0.0481783209128394	0.0998880206542053	0.0099776166702149	0.0023211506059805	0.005269988446579	-0.0005151122956013	2.653406770796413e-07	2.7772778227076143e-05	-0.0001939974231055	0.0007010586613658	3.7635000171574384e-08	4.914832466760075e-07	-0.0003779916419955	-0.0005340819804385	1.4287768141845426e-07	2.852435618291103e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.0405726395938	-7.677522237093513	58.944347701065375	844635.5741577126	1077.2436705171392	-16.90243950318768	1160453.925669239	285.69246115891934	853.4568377432485	-3.248267939789457	10.551244608664044	728388.5738907055	873.2110523269046	774.445701263569	1.444901	30.399483	0.2375718423199081	0.1386807213369614	0.0520561787	0.001836999	-0.1092803894	-0.0987659569	0.2198096834	0.0894024025	-0.0380384026	0.0398349812	0.0425281502	-0.1800352432	0.2084676485	-0.1343919084	0.0311000567	0.0117060911	0.0188719103	0.0443969865	-0.0615181873	-0.2324658779	0.090991112	-0.0757995848	0.0791022447	-0.1655801167	0.1477280739	0.046383591	0.0630984556	-0.0621834271	-0.0730304936	-0.2192948897	0.0478545628	0.0370468194	0.0368584093	-0.2397408506	0.0567547218	0.1005752456	0.1250648754	-0.1199576432	-0.0304830688	0.1516245315	-0.1158494073	0.0876611441	0.0038487869	0.0068688278	-0.1281830319	0.0947340004	-0.0541228864	0.0014931998	-0.0143589485	-0.0037713155	0.1885652089	-0.1175682938	0.0054715795	-0.0859890263	0.2029806961	-0.0799445991	0.0921024659	-0.0391957689	-0.1473499829	-0.1520605668	0.0825086434	-0.0035402502	0.0647839359	-0.2029592469	0.0659897818	-0.0261736618	0.0482961661	0.0930806548	0.0607577496	-0.1302225847	0.1192891815	0.0478228349	0.0457773937	-0.0108441355	-0.2029502605	-0.0425244651	-0.0216826813	0.1207662668	0.0083088594	-0.0512333496	-0.0620869137	-0.0241681532	-0.1549381043	-0.0149585414	0.0818836584	0.0863866872	-0.2013887312	-0.0993421101	-0.0358169497	-0.0235567	0.071776013	0.0158129213	-0.0257718099	-0.0548705806	-0.0258918643	0.085615208	-0.1040603451	0.0292141662	-0.0074818988	0.073509646	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0465548997146356	0.0053537287223121	0.0021673586874397	2.86624112321106e-05	0.2028971085955646	0.0405793214007133	0.0016466813253423	0.0411672366764403	0.141066464099012	0.0928881431861726	0.0086282071445749	0.0198997472933978	0.003707888006835	-0.001562100439744	2.4401577838483986e-06	1.3748433471230828e-05	-0.0005198636673668	-0.0003258662442613	2.702582326480589e-07	1.0618880914896528e-07	-0.0004650379382044	-8.704629620889998e-05	2.162602839693993e-07	7.577057683687556e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.240502797258	3.1999301576641983	10.239553013928822	850527.5449997393	1078.6901948907405	1.446524373601278	1163572.5365534236	2.0924327634225697	854.6748124938235	1.217974750575081	1.483462493038431	730469.0351113525	873.6401101431626	758.7103593143416	1.217755	25.620523	0.0670128702962743	0.0315765268961449	0.0861681433	-0.0861798173	-0.0373857599	-0.083635668	0.0594295907	0.0806953206	0.0087093481	-0.0570511117	-0.0228161913	-0.0355408479	0.0556713832	-0.1182067553	0.2476640941	-0.0295416857	-0.0444817886	0.0627242077	-0.0957059402	-0.0767012345	0.0036113893	0.0011481897	-0.1362988359	-0.0410145076	0.0906473593	0.0239204617	-0.0050978412	0.0207838371	0.3174502525	0.0583265213	-0.1217547533	-0.0311783983	-0.2319778948	-0.0895487658	0.0345827207	0.0066748321	0.1104236863	0.0393135356	-0.09842153	0.0309663848	0.0323860183	-0.1094841311	0.0595821009	0.0891347545	-0.0589856367	-0.0363416886	0.1066453008	0.0283708599	0.0248441852	0.0123012487	0.0814466752	0.0099635824	0.0558195296	-0.0696191602	-0.0596012762	-0.1853925959	0.0521853808	-0.0766132485	-0.0014690147	-0.0932854658	-0.2040589005	-0.1885478444	-0.0598099086	0.189256702	0.1022559919	0.1507709273	-0.1035743576	0.1080521552	0.0267782685	-0.166274211	0.0253915289	0.1761826461	0.0370865427	-0.1295648116	-0.0099508421	0.0337274896	-0.0120649375	0.1403103784	-0.0074326255	-0.085025681	-0.1046815907	-0.0726760162	-0.0468067579	-0.1234174792	0.04775221	0.1473416365	-0.0434225418	0.1045914619	-0.0978470022	0.0887213633	-0.0318136348	0.0230134418	0.1781794277	0.0275953672	-0.0930166626	-0.0544376185	0.0137404238	-0.074706617	-0.0373366161	0.1400543971	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0556446616582491	0.0090897619436135	0.003096328371061	8.26237721915643e-05	0.2046556693518084	0.0017585607562438	3.092535933400801e-06	0.0418839429978367	0.12390972139913	-0.017156742699882	0.0002943538200699	0.01535361905721	0.0033139646972888	-0.0003939233095461	1.5517557380383122e-07	1.0982362014876448e-05	-0.0003998304036414	0.0001200332637254	1.5986435167604485e-07	1.440798440057144e-08	-0.0001988384135453	0.000266199524659	3.953671470121175e-08	7.086218692873077e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
