global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
963.7178416961252	0.4921301238296109	928752.078403438	0.2421920587805482	939.866125560942	4.2580375671384445	18.130883923162283	883348.3339769364	915.9517145834092	0.9152162705089496	0.8376208218043106	838967.5434482871	914.601151934409	725.1583767970195	1.116338	16.107031	0.0817150567294794	0.0422883691669414	0.0338334741	0.0626447072	-0.0284124149	0.1636131571	-0.1416880355	0.0723698646	-0.0888433137	-0.0179912195	0.1196834754	0.0799599708	-0.0802687517	0.0218167565	0.0585625309	-0.0173965454	0.0070110895	-0.0369353915	-0.1505081836	-0.1940382139	0.0377913204	0.0266452768	-0.078916157	0.0184676635	0.0525765448	0.0332124262	0.0354531806	-0.0330026398	0.0522338539	-0.1253480201	-0.1317825568	0.1581776285	0.0021854413	0.1797632367	0.1293225039	0.1677994054	-0.0370087905	-0.0578098393	-0.1294875716	0.002858039	-0.0297525476	-0.0555911765	-0.1322928726	-0.0312044758	-0.0393837184	-0.0305413903	0.1322339955	0.119340323	0.0929510886	0.0508658458	-0.0230062012	0.0617604693	0.1471584197	0.0942974724	0.1863482215	0.0127008911	0.0150775925	-0.0154787484	-0.1027321532	0.0252201797	-0.0248499474	-0.048762851	0.0494311392	0.0319808167	0.0262179856	-0.1180082535	0.1695179857	-0.0300330092	-0.0408146225	-0.1892977448	-0.0047246247	-0.0133002784	0.0461180629	0.0077788212	0.1569381731	0.0680370765	0.0064669559	0.1724977145	0.1610550774	-0.061590835	0.1226739547	0.1258818906	0.0220554769	-0.0107198817	-0.028088716	0.1782583882	0.0090893165	-0.0564388284	-0.0238957155	0.0626562209	-0.0235423901	0.1424563519	0.0810453671	0.0249487377	-0.077151253	-0.0202717522	0.0649172468	0.0017263623	0.0368260282	0.0426534335	0.0150378298	-0.1093273868	-0.0271523208	-0.0553783317	-0.0276213608	-0.063965508	-0.007375766	0.0646268886	0.0185248178	-0.1237830955	-0.0540487397	0.1082719048	-0.0077122992939564	-0.0003189710669459	5.947956039956038e-05	1.0174254154866927e-07	0.0371859551488427	-0.0101812957114474	0.0001036587823639	0.0013827952603317	-0.0063128909077647	-0.0344027490189659	0.0011835491400619	3.985259161333822e-05	0.0029668329195618	0.0002977626951442	8.802097572595594e-06	8.866262261953781e-08	-0.0014222771904452	-0.000194504063428	3.7831830690042295e-08	2.022872406460692e-06	0.0011651141225861	0.0002439740600701	1.3574909186495775e-06	5.952334198708878e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.3965247188974	-0.3213169772278661	928132.863840449	0.103244599854853	946.5543837774368	6.6882582164947735	44.73279797050985	895965.201448283	915.9284961420666	-0.0232184413425784	0.0005390960183787	838925.0100450676	914.682628110766	726.0520560279566	1.097184	15.830665	0.0741732965253504	0.0327295665492735	0.0787400251	0.1655012671	0.0472211416	0.0446420421	0.0107197184	0.1802948113	-0.049485486	0.030676017	0.0976360534	0.0303183382	0.0452073616	-0.1172921052	-0.0906152774	-0.0597587114	-0.2113780396	-0.0029640781	0.030651581	-0.1003270168	-0.0280711862	-0.1876827067	0.0156874563	0.0171718472	0.0381865036	-0.0524715901	-0.0239875682	0.0691071777	0.0110509303	-0.0340364382	0.1202304284	0.0302166199	-0.1748083234	-0.1228350093	-0.0378794411	-0.0348966053	-0.2116237772	-0.022140477	0.1052152233	-0.1288371661	0.1096408979	-0.012812544	0.0798210345	-0.093333328	0.1412520624	0.100638929	0.0531424603	-0.0317426935	0.1183659658	-0.152346322	-0.0797004499	-0.1441969112	0.1725398749	0.0676469001	-0.0160162311	-0.0107341701	0.1050016979	-0.0246674148	0.0934165187	-0.0324720124	-0.0290129978	-0.0200334287	-0.0591577949	-0.0518325198	-0.1484285177	0.1440797264	0.1519769246	-0.0553543178	-0.0916634863	-0.0258641209	-0.0649155151	-0.0615299314	-0.003097656	0.1120699804	-0.2156081524	0.0150052311	-0.0978662243	-0.1663020792	0.0201568389	0.060880461	-0.0292778373	0.194695037	0.1234579536	-0.0144285399	-0.0080359279	0.1055912549	-0.0243500547	-0.1169280445	-0.1157282779	-0.0208931461	-0.044494504	0.0127668879	-0.0013847233	0.1554967097	-0.016985196	0.0301145003	-0.0400914563	-0.0477678252	-0.0762582605	-0.0747453959	0.0181668049	-0.0461246587	0.0555370858	0.0238997859	-0.0912174975	-0.0170961871	0.0003163566	-0.0521654183	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	-0.0006746810671529	0.0070376182268034	4.55194542374576e-07	4.952807030623683e-05	0.0502549930994575	0.0130690379506148	0.0001707997529546	0.0025255643314265	0.0155737172203274	0.0218866081280921	0.0004790236153526	0.0002425406680587	0.0030790210742526	0.0001121881546908	9.480370775691636e-06	1.2586182052926904e-08	-0.0011811577044824	0.0002411194859627	5.813860651096485e-08	1.3951335228581327e-06	0.0008748211188429	-0.0002902930037432	7.653119899735432e-07	8.427002802224955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.6921183517404	-0.7044063671569347	926776.1147365614	0.4961883300912303	936.937057313465	-9.617326463971835	92.492968314613	877851.0493672151	914.8905233221088	-1.0379728199577585	1.0773875749710613	837024.6696646021	913.5961441940927	726.9214361200782	1.004637	14.495356	0.0550420956970875	0.0286824726743363	0.0650926343	0.0945352439	0.1319254612	-0.0549057277	-0.0628813348	0.1560746515	0.0753389254	0.0394192793	0.0505341636	0.1188402227	-0.0361424499	-0.0082508187	-0.1746024595	-0.0718332207	-0.1748008458	-0.1578220719	-0.045685735	-0.0600117046	0.051430377	0.0362884721	-0.1192653868	0.063785745	-0.0373867294	-0.112829363	-0.0669983226	-0.1030159285	0.0011796795	0.0346275772	0.0283343963	0.0814819321	0.0923009569	-0.0571499032	-0.027598342	0.0695941277	0.0394449242	-0.0591746888	0.0291706069	-0.076018213	-0.0246360678	0.0796705209	0.2021869607	0.1165935989	0.0625478475	0.077775596	0.0344385647	0.0341180442	0.0120988802	-0.0822724871	-0.070315608	-0.1897778542	0.0518048785	-0.0212098194	0.1068440727	-0.0235319771	0.0268427517	-0.0266551916	-0.1650751197	-0.1444610442	-0.0217896916	0.08574163	0.0021721434	-0.027490132	-0.0053851792	0.0441793448	0.0156195576	0.0292380849	0.0745840693	-0.0652961784	0.0623711145	-0.0842904042	-0.0345259524	0.0044967036	0.0124988849	0.0457969741	0.0517174171	-0.1164620851	-0.0855645289	0.1027668497	-0.0719635153	0.0732603616	-0.0185594847	-0.0755288638	-0.0100324304	0.1497945724	0.0348303127	-0.0660693446	-0.0621136275	-0.0604035417	-0.020119866	-0.0513451737	-0.0150574176	0.0375575273	0.0085697858	0.026496957	-0.0491966248	-0.0419658741	-0.0202595124	-0.0504400277	-0.0016994074	-0.1121621994	-0.1469863157	0.0662023949	-0.0320453847	-0.1147422952	-0.0039101973	0.0286101811	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	-0.0004943808503554	0.0001803002167974	2.444124251981285e-07	3.2508168177225494e-08	0.0607904709337816	0.010535477834324	0.0001109962931975	0.0036954813563509	0.0259111330531283	0.0103374158328009	0.0001068621661002	0.0006713868160969	0.0026239149787098	-0.0004551060955428	6.884929815497651e-06	2.0712155820021226e-07	-0.00103095236035	0.0001502053441324	2.256164540593275e-08	1.062862769311236e-06	0.0008003545222548	-7.446659658809991e-05	6.405673612937092e-07	5.545274007414814e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.7913309200532	0.0992125683127369	926967.1468948072	0.0098431337112094	931.4145002819243	-5.5225570315406	30.498636166618528	867532.9713354269	914.9338788886288	0.0433555665199492	0.0018797051482657	837104.0027381921	913.0386511320556	717.5533294428081	1.037277	14.966301	0.0550924078744711	0.0247803653494783	-0.0134483463	-0.0272455066	0.096383912	-0.085817362	-0.12711032	-0.003341289	0.1258113552	-0.0174642561	-0.0060739548	0.0732742376	-0.1339765524	-0.0432363742	-0.1379937768	-0.0374017195	-8.67088e-05	-0.097281771	-0.1799232541	0.0449019629	-0.0166982246	0.0153314893	-0.0801317975	0.1221540504	-0.1242163095	0.0860811803	0.0550625936	-0.1257637821	0.0997374749	0.1500071087	0.0322654672	-0.040294206	-0.025270641	0.229888273	-0.0885334294	0.1487578391	-0.0216258533	-0.1084601591	0.1901512536	0.0226747734	-0.0622362628	0.0437664244	0.0183876334	-0.0680091099	0.0449034488	-0.0840104984	0.0859446596	-0.2353737378	0.1258537883	-0.1715405123	-0.0295150625	-0.049566535	-0.1200486662	0.02390152	0.1578024462	-0.0043790002	-0.0359153938	-0.0044299681	-0.0797724939	-0.1599063917	-0.0353040807	-0.0362503021	-0.0447157091	-0.0368661321	-0.0078105028	-0.2097972847	-0.0783968243	-0.1302842973	-0.0250229886	-0.1038480227	0.1263566715	-0.1130221323	0.0915786429	-0.091249393	0.0201787807	-0.0439432295	-0.1936698147	-0.029208801	-0.1255365973	-0.1312733629	-0.1305013895	0.0044324081	0.2654510126	-0.1514934847	-0.0007101226	0.1088454888	0.0247631013	-0.0289978981	0.0216573623	-0.1002081032	0.0088621246	-0.0757058288	0.0650407428	0.0311281287	-0.0253016477	0.0172727992	0.0173140708	0.0021165892	-0.0976038799	-0.0473685501	-0.0491420139	-0.1344648124	-0.0154996882	-0.0450536027	0.0576869022	-0.0783163763	0.0813273495	0.0238196438	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.0125390523699167	-0.0120446715195613	0.0001572278343355	0.0001450741120141	0.0470565370564912	-0.0137339338772903	0.0001886209397457	0.0022143176797489	0.0310770767972528	0.0051659437441245	2.6686974767459067e-05	0.0009657847022623	0.0029139670563043	0.0002900520775945	8.49120400522675e-06	8.413020771688592e-08	-0.0009826263933541	4.832596699589991e-05	2.335399086088807e-09	9.655546289160863e-07	0.0009449336523343	0.0001445791300794	8.928996073138397e-07	2.090312485454497e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.5818318644156	0.7905009443624067	928489.9466991829	0.6248917430378568	936.2706859225318	4.856185640607464	23.582538976042127	876602.7973178482	915.1678004237076	0.2339215350788208	0.054719284573632	837532.1029323671	913.6750308948248	721.0766876829856	0.992026	14.313407	0.1022990919324976	0.0627323748091119	-0.0480190856	-0.0719725844	-0.0160272741	0.0309942144	-0.0964482042	-0.0953006386	-0.0417146626	-0.0094849704	0.0791618603	0.0756007222	-0.0748650679	-0.0044864026	-0.0860562105	0.0351031727	0.090206815	-0.0493639427	-0.0083936448	-0.0615381457	-0.1093653589	-0.0585816763	-0.0721375119	0.0066028692	-0.1028035969	0.1026646449	0.0055853495	-0.1592076931	-0.0477540078	0.0101931373	0.0545031095	0.1148731571	-0.0643424176	0.1046531503	0.0603760998	0.1435892934	0.1330060891	0.2563313621	0.1501481306	0.154366098	-0.0172907117	-0.0149546045	-0.1313273509	-0.0502074569	0.0297744612	0.0063414559	-0.0148786129	0.0372024709	0.1411270318	0.1363847104	0.0542655254	0.1010948658	0.0054574848	-0.0131309546	0.0757258357	-0.1058204516	0.0056967515	0.0528393779	-0.0064623537	-0.1182569989	0.0209462944	-0.1172820505	-0.0737198887	-0.1230837702	-0.008301763	0.0061611932	0.0770622743	-0.0631284905	-0.0423837164	0.0369973225	0.1221009186	0.1548998872	-0.0348276174	0.0498423823	0.2325708091	0.1112359848	-0.1611486899	0.0182529755	-0.0885749064	-0.1246650209	0.0262013598	-0.0461686815	0.0671601672	0.1652346865	0.0301146021	0.092726356	-0.0265415858	0.0470343834	0.0944267143	0.009966005	0.0383607467	0.0281958092	0.0527821932	0.1447452773	-0.0776027058	0.0313308734	-0.0599527259	0.0136297645	-0.1410918817	-0.0333845293	0.0041656309	-0.053014644	-0.043197163	0.1758876856	-0.0353541392	0.0414041134	0.0318025979	-0.0082900991	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0088868660360788	0.0036521863338379	7.897638794321092e-05	1.333846501707232e-05	0.0670442651606464	0.0199877281041552	0.0003995092747656	0.004494933490931	0.0854396277592073	0.0543625509619545	0.0029552869470911	0.0072999299916319	0.0024879959961295	-0.0004259710601748	6.190124076756422e-06	1.8145134410644333e-07	-0.0010002741975814	-1.7647804227299965e-05	3.1144499404510646e-10	1.0005484703471135e-06	0.0009872473185832	4.231366624890011e-05	9.746572680497189e-07	1.7904463514233082e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.0988442534432	-0.4829876109723727	927559.383802318	0.2332770323528001	940.4449475606284	4.174261638096596	17.424460223284875	884436.6993923131	916.2777285059616	1.1099280822539868	1.2319403477760127	839564.8757560446	914.7392872039684	723.9422470811774	0.959988	13.851148	0.0658031555704472	0.041493228785704	-0.0178138089	0.0213081774	-0.0650657221	0.0505353168	-0.112500514	0.0147270668	-0.0921628366	-0.0333892265	0.0378879331	0.1195490239	-0.0592360991	-0.0085800126	0.0238241221	-0.0149344855	-0.0328275205	0.0153094538	-0.0261490235	-0.1981170728	0.0165864302	-0.0251655507	-0.0105064231	-0.1363684545	-0.0140678002	-0.0334754517	-0.041804329	-0.0581797064	0.0573623558	0.0012413588	0.0980979759	-0.0014709238	0.0880913417	0.0670683413	0.0806552662	-0.1170054562	0.1457514465	0.0172679068	0.179467152	0.0212536664	-0.0457472178	-0.1644256721	0.0945301771	0.0716332262	0.0888349583	0.0145705401	-0.0591260164	-0.133590079	0.0158816149	0.0105781924	-0.0153807115	0.0321047987	0.1521202601	0.0555902033	0.0605349229	-0.0755979133	0.0508097549	0.068688893	-0.0631635425	-0.0251485561	-0.0436434618	0.0376565663	0.0126699304	-0.0881337578	0.0980462478	0.0882932576	-0.0672977355	-0.0144378213	0.0994490979	0.0454947592	0.0351814714	0.1469396916	0.0547195139	-0.0547780155	0.0101535544	0.1886781553	-0.0006832344	0.0366503502	-0.1055391836	0.0310472896	-0.101318039	-0.0416301607	0.0184485366	-0.0433507946	-0.0015824868	0.1027708164	0.0044335962	0.017491694	-0.0155607332	0.0523554526	0.0640773908	0.0973157299	0.0168163453	0.0137247086	-0.0450159149	-0.0120730996	-0.0352096263	0.0286996528	-0.0171750377	-0.011384712	0.0162492754	-0.0490342231	-0.0305835258	-0.0117976885	0.0452265064	-0.0537610014	0.0301273868	0.0722353864	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0097660208618464	-0.0008791548257676	9.53751634740191e-05	7.729132076704594e-07	0.0440524685087382	-0.0229917966519082	0.0005286227132826	0.0019406199817133	0.0519963182580909	-0.0334433095011163	0.0011184549503874	0.0027036171123966	0.0024709221116288	-1.707388450069994e-05	6.105456081736127e-06	2.9151753194324165e-10	-0.0010009689389418	-6.94741360400021e-07	4.82665557850472e-13	1.001938816726273e-06	0.0008352380526112	-0.000152009265972	6.976226045297497e-07	2.310681694134627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.9873552266064	-0.1114890268368071	927344.6463263342	0.0124298031050183	941.1489922659738	0.7040447053453818	0.4956789471248654	885761.425643258	915.5713985563018	-0.7063299496597892	0.4989019977864004	838270.9858543425	914.129063820927	725.127460454771	0.909161	13.117794	0.0747477400662596	0.0372784582462345	0.0147123218	0.1173081454	-0.1019170884	0.0440327018	-0.1232386951	0.0465445267	-0.1027232653	0.0231375785	0.0320787115	0.1097104112	-0.1217863145	-0.0879041411	0.0390102129	-0.0050212196	-0.0277514157	0.0219167985	-0.0347154398	-0.1703047308	0.0925572609	-0.0603018533	-0.031741284	0.0798850821	0.0597709264	0.0770413174	-0.1108862459	-0.0144111821	0.0273212326	-0.1486236654	0.0262379635	-0.0928018882	0.011252417	-0.0351924556	-0.0343834084	-0.0180026103	0.0149208493	0.0092836333	0.0553837877	-0.0279883889	-0.0240793631	-0.1286171284	-0.0514851984	0.0399217804	-0.012997351	-0.037985517	-0.0634686774	0.0147324728	0.0290297936	0.0916850349	-0.0153278169	0.0232161166	0.1503711779	0.0412442684	0.0505711249	0.0028697181	0.0818370777	-0.0640054133	-0.076330588	0.0297145515	-0.0616594453	-0.055641148	0.0194248543	-0.0385337431	0.09720994	0.1252881188	0.0110731564	-0.0266838333	-0.0548547855	0.0410803821	-0.0296654392	-0.0209865351	0.0270186769	0.0086441584	-0.0007386015	0.0366935006	-0.0706742805	0.1216661169	-0.0182958005	0.111112008	-0.0240599696	-0.0214876715	0.1172682928	-0.0006025754	-0.0208754642	0.0920319015	-0.0052330405	-0.031705372	-0.1338769252	0.0993758691	0.0385673088	0.0879881271	0.0279609399	-0.0672082711	0.0046198088	-0.0299177701	-0.0375898275	-0.0069125873	-0.0597676224	0.0678469154	-0.0325608843	-0.0016740684	0.0569022294	-0.1493044012	0.1531929924	-0.0778335515	-0.0865080085	0.1463308994	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0257216453220507	-0.0159556244602043	0.0006616030380733	0.000254581951915	0.044538642130206	0.0004861736214678	2.3636479021111602e-07	0.0019836906428025	0.0300363948013284	-0.0219599234567625	0.0004822382382268	0.0009021850126612	0.0029080545608501	0.0004371324492213	8.456781328881069e-06	1.910847781622126e-07	-0.0012312019182061	-0.0002302329792643	5.300722474091559e-08	1.5158581633943802e-06	0.0008947929946821	5.955494207089999e-05	8.006545033321606e-07	3.546791125068253e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.0491646887986	0.0618094621921727	927463.6936077926	0.0038204096164856	941.7662069229852	0.6172146570114592	0.3809539328297732	886923.5885021071	915.0616196442538	-0.5097789120479774	0.2598745391688195	837337.767745965	913.7094154217148	719.9751161205832	0.995286	14.360435	0.0849476457481728	0.0383382912474332	0.0885264847	0.1658767943	0.0136844049	0.0114779507	-0.0511002005	0.1394580944	-0.0407687394	0.070041721	0.0171586968	0.0719823275	-0.083914665	-0.0529401673	0.0364549851	-0.0151021177	-0.0511731994	-0.0439370178	0.0343001191	-0.0695004855	0.1260770794	0.0907420441	-0.014101262	0.0178205894	0.1556166856	-0.1796186136	-0.0337486428	-0.0335070859	-0.1720316891	-0.0250197558	0.1286334351	-0.1426243653	0.1702756827	-0.0264985047	-0.0410843382	-0.0425666595	0.0272651702	0.0625196353	-0.1545638741	-0.0429407611	0.0167649061	0.0028550071	-0.1956700195	-0.0168799075	0.2251138126	0.0045872735	-0.0410698938	-0.0006929807	-0.0213540457	0.0014334511	-0.0394177453	-0.0284608413	0.107282096	-0.0166380282	0.0326451258	0.0933011982	-0.0723718696	-0.0139851955	-0.0609639221	-0.0358494917	-0.09617229	0.0583856356	-0.1753325408	0.181315742	0.0182658041	0.2085490567	-0.1253558203	0.0977836091	-0.0050175988	0.0265149898	0.0033450204	-0.026130406	-0.0157087117	0.0958149941	-0.0113525939	0.0979195841	0.0918649114	-0.0137601416	0.2103660434	0.1039385903	0.0454966344	-0.0630593069	0.1020418925	0.0522162786	-0.0405283932	0.0782176025	0.0127093678	-0.1184358639	-0.1513372426	0.0239969157	0.0024548242	0.0307681325	0.0241510192	-0.0742097261	0.0469067787	-0.0686104715	-0.012737942	0.0086484786	0.0098286845	0.0273861905	-0.0645695381	0.0001727172	-0.0346265279	0.006800281	0.0694977559	0.0861987903	0.0246581242	0.050975816	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0217171448531701	0.0040045004688805	0.0004716343805735	1.6036024005264936e-05	0.0303336164191989	-0.0142050257110071	0.0002017827554503	0.000920128285067	0.0054124006010383	-0.0246239942002901	0.0006063410903759	2.9294080266119758e-05	0.0032588541018116	0.0003507995409615	1.0620130056894292e-05	1.2306031793879926e-07	-0.0014521065884971	-0.0002209046702909	4.879887335637536e-08	2.1086135443566856e-06	0.0011653712907895	0.0002705782961074	1.3580902453963854e-06	7.321261432438385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.8036472592468	2.754482570448204	932776.6850592636	7.587174230902943	939.0854413168772	-2.680765606108025	7.186504234891728	881881.466093314	915.4253239481774	0.363704303923555	0.1322808206925176	838003.5237256255	914.0523469650436	728.0437047419124	1.052735	15.189338	0.0383598649985912	0.0194392734773447	0.1089041448	0.0193043469	0.1421999959	-0.0383384555	-0.0063927352	0.105196502	0.1605772443	0.0540415675	-0.0031431775	0.0127351276	-0.0291942618	0.0110991958	-0.0253256158	-0.0110930525	-0.0664621698	-0.0738174056	-0.082515449	-0.016521407	0.0259149866	0.1582394771	-0.0107962082	0.1745363194	-0.0962895045	-0.0572811134	-0.0097494132	0.0849052841	-0.0217867981	-0.1098268963	0.1104166702	-0.0855614883	-0.0269494612	-0.2599788396	0.0145034113	-0.0171205647	-0.0702327019	-0.015274889	-0.0783984799	0.0750421197	-0.058241325	0.2206724543	-0.1088351862	0.040667984	-0.0486791356	-0.1683950028	-0.0079408855	0.0396589655	-0.1559677978	-0.0391330758	-0.0267364547	-0.1049804183	-0.0340829838	0.0099028881	0.0891959171	0.0182905139	-0.1429054548	-0.1041363607	-0.0480581722	-0.050599203	0.0816081086	0.0168911274	0.0180118551	0.0048739825	-0.0569757813	0.1045588878	-0.154195123	0.0222255943	-0.0777231553	-0.0273367624	-0.0595316552	-0.0174736811	-0.1646766256	0.2031995019	-0.0559242938	-0.2449468433	0.0570546722	-0.0231984057	-0.0591022383	-0.0534053881	0.0980574473	-0.1996379071	-0.0298146526	-0.0862750862	-0.0461004254	0.0412487241	0.0497618957	-0.0926961459	-0.0241685956	-0.0308208763	-0.0184970339	-0.086103597	0.0136909798	-0.104867268	0.1039108851	-0.0609940535	0.0183370529	0.0256664837	-0.1046891706	0.0755935696	-0.0526285259	0.1027293757	-0.1377576711	-0.0226349804	0.0299526988	0.0197620357	-0.003342913	-0.0050886419	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0225689287821211	-0.0008517839289509	0.0005093565463724	7.255358616191984e-07	0.0375452958507196	0.0072116794315207	5.200832022301872e-05	0.001409649240518	-0.0041682673147462	-0.0095806679157845	9.178919771254254e-05	1.7374452407181497e-05	0.0029742770412913	-0.0002845770605203	8.846323918352528e-06	8.098410337437474e-08	-0.0013232695439557	0.0001288370445414	1.6598984046162687e-08	1.751042285960726e-06	0.0011644707214045	-9.005693849999455e-07	1.3559920610083167e-06	8.110252171991799e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.8365010463132	-1.967146212933585	928980.8007491996	3.869664223058945	939.8920370737712	0.8065957568940121	0.6505967150394243	883397.0413546833	916.1403023450006	0.7149783968231986	0.5111941079238713	839313.0535807891	914.715318771306	727.3720073250576	1.103661	15.924121	0.0532549536955511	0.0251341220044885	0.0349099568	-0.0886302931	0.0012265456	-0.0318504003	-0.0389793024	-0.0815955136	-0.0040652154	-0.0813540109	0.0057282376	0.1060850517	0.0090995662	-0.1164081035	0.0348201056	-0.0157084914	-0.0081086407	0.0860781353	-0.0723237802	0.0703219043	-0.052045759	0.0010854331	-0.1422999279	-0.2134075416	0.0015545627	0.0239690578	0.0605235587	-0.0122047593	0.0930451665	0.0908559275	-0.0319825407	-0.0627828217	-0.1107722473	-0.0109935888	0.114245796	-0.1527516887	0.1562156939	-0.0653732094	0.068026725	-0.0646138483	-0.2198336069	0.1416340189	-0.0682042198	0.0507917524	-0.1046461659	0.0392083556	-0.0204292488	0.1586907425	-0.0082810612	0.0673076668	-0.0047359645	-0.0120766813	-0.0747061517	0.1003100517	-0.0147614145	-0.0647450891	0.1207284943	0.1433900606	-0.0857889913	0.0151309105	0.0222892379	-0.0114129513	-0.0063971759	-0.0669217788	0.0846907545	-0.0795459595	-0.1187608589	-0.1772740181	0.1297237161	0.0033227887	-0.168339086	0.1885845917	-0.0010181519	0.024043989	0.0218452318	-0.1605464723	0.0948731495	0.0743210281	-0.093600251	0.0318886967	0.0805392262	0.0962051306	-0.142656771	0.0665623946	-0.0322018155	-0.0085411598	0.0627095779	-0.026456571	0.0918965136	0.0130533046	0.0981028239	-0.010524795	0.0119948853	-0.135619577	0.0457485788	-0.0740610008	-0.0219103175	-0.0335594774	-0.1673335009	-0.0482426324	-0.0563337128	0.1787786844	-0.0076316657	-0.0366677395	0.0263142337	0.102636109	-0.0541871456	-0.044239805	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0180803890074514	0.0044885397746697	0.0003269004666607	2.014698930879192e-05	0.0400391135381994	0.0024938176874798	6.2191266583871206e-06	0.0016031306129248	0.0092278903012754	0.0133961576160216	0.0001794570388732	8.515395941237259e-05	0.0033140845219582	0.0003398074806669	1.098315621868291e-05	1.154691239171857e-07	-0.001238962323796	8.430722015969998e-05	7.107707371056121e-09	1.5350276397859842e-06	0.0009310566498835	-0.000233414071521	8.668664852922863e-07	5.448212878401055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
