global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
927.4290798953996	0.9944690151731947	0.9889686221395438	860124.6982356275	1095.2743875603926	5.668947052537305	32.136960684471404	1199625.984045793	857.9927302534862	-2.220703687536002	4.931524867835996	736151.5251678316	896.23193359375	728.3012936135204	0.706584	27.182314	0.1184666132600493	0.0664137895176337	-0.0667409361	-0.0677857142	-0.1858690049	-0.0914756061	0.0099854603	0.0725695471	-0.0912545745	0.0275344791	-0.1219348414	-0.0224640156	-0.079339092	0.0596883858	0.0569205159	-0.1004323976	-0.016861358	0.057469293	0.1330019872	-0.1955816138	0.050029051	-0.041547446	0.0133658887	-0.0853363517	0.0774658436	-0.0662057402	0.1400670049	-0.016506279	0.1471892534	-0.0028982559	0.061832728	0.0740634817	-0.0173477117	-0.0852783114	-0.0559346745	0.155554934	-0.1369303925	-0.0528484122	0.028491664	-0.1576599883	0.045186311	-0.0090186177	0.0078152794	0.0182660773	-0.0291272715	0.0178030851	0.111863442	0.0090387949	0.0037203007	0.0766884232	-0.026638114	0.0016281796	0.0133238501	-0.0388330229	-0.0306208319	-0.0108563609	-0.0531108449	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	1.346736615435404	0.0102352713052054	0.0001047607786911	1.813699511354407	-0.6085539283750876	0.0074713869210967	5.582162252473517e-05	0.3703378837407512	-2.191751754167143	-0.0091471000110772	8.366943861264877e-05	4.803775751894748	0.0226317761946661	0.0012067894997588	0.0005121972937254	1.4563408967283294e-06	-0.016201744755018	-0.0003409140860329	0.0002624965331067	1.1622241405564805e-07	0.0280824087278821	0.0002845535146616	8.097070270627021e-08	0.0007886216799598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0052218361805	-5.423858059219128	29.41823624655629	850093.6290931844	1096.4233113339071	1.1489237735145252	1.320025837346856	1202144.0776364098	853.6853312361991	-4.307399017287139	18.55368629412621	728778.6447678589	890.6075911697898	721.8436956417033	1.057462	40.680618	0.907445012872336	0.4285697261202273	-0.0723646387	-0.0379417572	-0.1385258274	0.0101918136	-0.0639791569	0.0782079003	-0.0509374338	0.0348837508	-0.0283483115	-0.011264132	-0.0810627951	0.0533975316	-0.045615388	-0.0553545673	-0.0976852927	0.1270206677	-0.0136783994	-0.1345593804	0.1664591923	-0.1373629405	0.0344340972	-0.0862147235	-0.0124387493	0.0666988998	0.0673994184	0.0936101628	0.0584625816	0.0074085419	0.1359914472	0.1079905155	0.0812612057	-0.0720023891	-0.0387841098	0.1096259168	-0.0690772229	0.0669408633	0.0236201753	-0.0057248007	-0.0392425739	0.0689275501	-0.070255964	-0.0585400865	-0.061225547	0.0589635446	-0.0656927639	0.0770142374	0.0054098399	-0.0417671759	-0.0486685917	-0.0358809573	0.0508325653	-0.0398368066	-0.0292459829	-0.1036890903	0.0777586053	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	1.30595673853621	-0.0407798768991938	0.0016629983599134	1.705523002928135	-0.4146653305011654	0.1938885978739222	0.0375927883855155	0.1719473363196407	-1.920843404323513	0.27090834984363	0.0733913340149986	3.689639383933143	0.0204649309967105	-0.0021668451979555	0.0004188134007001	4.69521811190323e-06	-0.0119614888504648	0.0042402559045532	0.0001430772155197	1.7979770136098274e-05	0.0264521460652791	-0.001630262662603	2.657756349077425e-06	0.0006997160314588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2161515448604	7.210929708679941	51.99750726352298	863442.656291841	1097.9095815022786	1.4862701683714477	2.2089990133908914	1205405.4491545083	861.3321841660367	7.646852929837564	58.47435973056534	741893.1314802353	897.8427831720174	745.6715909896359	0.973625	37.455391	1.2494346884801448	0.5881134945754956	-0.0335758587	0.011565391	-0.0712407064	0.0306780107	-0.1514502326	0.0445788929	-0.0374316709	-0.0890945112	0.0917569324	-0.0113739724	0.06218717	0.0572746398	0.0607605177	-0.0683347232	0.0149451578	0.0682101249	-0.0519591304	0.0802823054	0.0221163855	-0.0540837875	-0.0061835078	-0.0238287098	0.0776214313	0.0102020203	-0.005529812	0.057874494	-0.1391986772	-0.0316405857	0.0935176714	-0.0128966718	0.0476394417	-0.0350578401	0.0166002007	0.0447927704	-0.0303595884	0.1634419188	0.055027002	0.0593449647	-0.0030225061	0.014316292	-0.0302668001	-0.0349881153	0.0448031043	-0.122989649	-0.143408198	0.0310678781	-0.1106928021	0.0206732108	0.0309886421	-0.0392087322	0.0323883172	-0.0072810243	0.0407352376	-0.0149267298	0.1367564546	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	1.078954230801898	-0.227002507734312	0.0515301385176664	1.1641422321653154	-0.1238340391208794	0.2908312913802859	0.0845828400459248	0.0153348692449914	-1.5721534994484614	0.3486899048750516	0.1215846497617725	2.471666625828043	0.0205765989587874	0.0001116679620769	0.0004233964247107	1.2469733754408e-08	-0.0102123727766703	0.0017491160737945	0.0001042925577296	3.059407039606288e-06	0.0206547104113406	-0.0057974356539385	3.361026016155733e-05	0.0004266170621763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.4258537626764	-3.790297782183984	14.366357277628827	856413.0108123785	1079.4411261039868	-18.46845539829178	341.08384479869284	1165193.144724643	857.7067559823829	-3.625428183653753	13.14372951483095	735660.8792578229	893.9236441882089	730.6200132290237	0.857068	32.971443	0.4471864214376388	0.2379330191185502	-0.0116462023	0.0216418587	-0.0507870185	0.0449608876	-0.1048546806	0.0352482162	0.0569985805	0.0117192146	0.0788790849	-0.0075547155	0.0365241858	0.0474196845	0.0182202064	-0.0312502504	-0.039235981	0.0514554475	8.21003e-05	0.0048845214	0.026651175	-0.0938231658	0.0009240604	-0.0230298994	0.0305818708	0.0308960072	0.0223088846	0.008578303	-0.036496428	-0.0346114728	0.081575876	-0.0076548637	-0.0414895341	-0.0221908933	0.0174569862	0.0451414157	-0.0113506313	0.1688424863	0.0296569443	0.0452807694	-0.021839944	0.0336295708	-0.0184326653	0.0729478978	0.0571870195	0.0116978512	-0.1322106148	0.0877360522	0.0127978344	-0.0859017942	-0.0623491633	0.0819143334	0.0175376474	-0.0043655927	-0.0542407244	-0.0854010243	0.0249383625	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	1.0609225317164288	-0.0180316990854692	0.0003251421719089	1.125556618303597	-0.2785903152666833	-0.1547562761458039	0.0239495050065163	0.07761256376039	-1.4204215522749806	0.1517319471734808	0.0230225837930559	2.017597386167265	0.0188322495685691	-0.0017443493902183	0.0003546536238128	3.0427547951549595e-06	-0.0106785457498106	-0.0004661729731403	0.0001140313393307	2.173172408864669e-07	0.0208975180286397	0.000242807617299	5.895553901846543e-08	0.0004367062597573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.4360571760128	1.0102034133363986	1.0205109363165106	858283.7680358365	1083.3940439056933	3.9529178017064623	15.62555914704785	1173742.6543703312	856.7134945073984	-0.9932614749844788	0.9865683576883424	733958.0116710782	891.877393430901	734.9680472735578	0.903854	34.771297	0.7799191617395183	0.439948949539617	0.0448999627	0.0063998303	-0.0136871905	0.1227482703	-0.1567687377	-0.0426154768	0.0652180798	-0.0861148729	0.1127706452	-0.0525869305	0.0109937094	0.2065134018	0.0227774488	0.0194346651	-0.017027522	0.0689547119	-0.0614916545	0.0387283942	0.028432554	-0.1623497282	0.0696036216	0.0509272474	0.0011155521	0.0359765071	-0.0354496046	0.0737498483	-0.1210785207	-0.1275472775	0.0902299109	0.0671662806	0.2159100074	0.0442914549	0.0042487486	-0.0114593772	0.0389127756	0.2232582358	-0.0320319391	0.0776536732	-0.0681436458	0.0365435822	-0.1032125268	-0.0322798985	0.1164689633	0.0024829457	-0.0640116427	0.0479344192	-0.0324661837	-0.0121266531	0.0584510096	-0.0385586139	0.0067442723	0.0205091985	0.0674033176	0.0581495545	0.02789797	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	1.0307345272860573	-0.0301880044303715	0.0009113156114881	1.062413665739612	-0.0839580826571477	0.1946322326095356	0.0378817059705723	0.0070489596434644	-1.0464425389861844	0.3739790132887961	0.1398603023804615	1.0950419873998525	0.0163560451246316	-0.0024762044439375	0.0002675202121189	6.1315884481758266e-06	-0.0112713593185456	-0.0005928135687349	0.0001270435408877	3.514279272763259e-07	0.0214508982441835	0.0005533802155438	3.0622966295530335e-07	0.0004601410354823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.3488385446608	-1.087218631352016	1.182044352358951	856270.4729959527	1083.9074621367872	0.513418231093965	0.2635982800196561	1174855.3864758108	856.9600890081965	0.2465945007980963	0.0608088478238623	734380.5941529361	895.9207220630612	735.2970898535943	0.7623999999999999	29.329573	0.2191246214302682	0.1138954298403054	0.0570376221	0.0181746709	0.012208427	0.0890259224	-0.1271093573	-0.0498014664	-0.0193234014	0.0225814488	0.0092667178	0.0419078979	0.0305513159	0.061224251	0.009934114	0.0435745215	0.0077328728	0.0556777273	-0.0942154404	0.0617648009	0.0210286047	-0.0645512886	0.1007275557	0.0598787051	0.0210248619	0.0164547204	-0.0685192394	0.1091951581	-0.0765865102	0.0164424414	-0.0150089427	0.1247203452	0.0067031014	0.0385087875	0.004635501	0.0022364822	0.0358733598	0.2080048483	-0.0371457938	0.0452659871	-0.0505723791	0.0285932348	-0.0357851741	0.0776712415	0.1747086827	0.0661813748	-0.0342567778	0.0282180255	0.0284772255	0.0201146027	-0.0586220784	0.0284184272	-0.0436268348	-0.0066101625	0.0316412289	0.0007568666	-0.0185233455	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	1.0201142597769175	-0.0106202675091398	0.0001127900819656	1.0406331030002085	-0.1105443898275098	-0.0265863071703621	0.0007068317289568	0.0122200621223364	-0.969052763655398	0.0773897753307863	0.0059891773257495	0.9390632587481648	0.0148316949902683	-0.0015243501343632	0.0002199791762843	2.323643332133408e-06	-0.0109343767197873	0.0003369825987582	0.0001195605942502	1.1355727186589705e-07	0.0216801309394615	0.000229232695278	5.2547628584416955e-08	0.0004700280775521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.306914833428	-2.041923711232812	4.16945244249478	852495.658979223	1093.3490983394154	9.44163620262816	89.14449418277871	1195412.250839613	857.1693293370776	0.2092403288810373	0.0437815152302446	734739.2591561753	896.9233694629636	727.1097103424255	0.630117	24.24062	0.0844776449527381	0.043071060343444	0.0599795598	0.00926258	-0.0156804991	0.0857197022	-0.1065252756	-0.0524008383	0.0041859116	-0.0159077171	0.0606807669	0.0219637945	0.0081438934	0.0694395608	-0.0022341494	0.0371264116	0.012199839	0.0757841985	-0.0520228227	0.0986030948	0.0387268561	-0.0526011766	0.0802404985	0.0473542119	0.0008697091	0.0185168518	-0.0310726128	0.0789901684	-0.1292061622	-0.0215242851	0.0058776003	0.0881195777	0.052822296	0.0393646711	0.0002280252	0.000871847	0.0345235975	0.2008977367	-0.0438524988	0.060306839	-0.0653233128	0.0368618465	-0.0925907436	-0.0039304662	0.1450685901	0.0152870495	-0.0438748248	0.0357967671	-0.0055072317	0.0036270328	0.0156204448	-0.0240325137	-0.0281000793	0.0240735402	0.0495611749	0.0730497482	-0.0045732603	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	1.0227800800174407	0.0026658202405231	7.106597554783161e-06	1.0460790920804823	-0.1456542742948983	-0.0351098844673885	0.0012327039873133	0.0212151676203734	-0.9511532579990316	0.0178995056563664	0.0003203923027422	0.9046925202021724	0.014697937990707	-0.0001337569995613	0.0002160293811786	1.7890934931641755e-08	-0.010771201414635	0.0001631753051523	0.0001160187799146	2.662618021154648e-08	0.0219592473265171	0.0002791163870555	7.790595752297083e-08	0.0004822085431471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.3222489639012	0.0153341304732066	0.0002351355573693	852523.9754317563	1080.197942231831	-13.151156107584484	172.95290696605667	1166827.5944018818	856.9620973554808	-0.2072319815968057	0.0429450941965388	734384.0363039045	894.4457573915827	717.5817894155122	0.667331	25.672241	0.1503447477641127	0.0693028627682972	0.0590969088	0.0032951084	0.0077666583	0.0689794589	-0.1283724106	-0.0500528595	-0.0053147658	0.0621308621	0.066809928	0.0293103866	0.0653812985	0.0412892529	0.0173953328	0.032919305	0.006277366	0.0588509896	-0.1204694414	0.0678254147	0.0270257333	-0.0787357803	0.0776599576	0.0495329436	0.0268030261	0.0240414022	-0.0632861042	0.1080752682	-0.0777901975	-0.0061105121	0.0439734938	0.0564899237	-0.0271587106	0.0374815882	0.0055670261	0.0073374747	0.0318759055	0.207045939	-0.0607837639	0.0490135113	-0.0483056692	0.0187346131	-0.0337085646	0.0605759285	0.1779985158	0.0420458308	0.0027653609	0.0163866526	0.0279357657	0.0262396668	-0.0602733644	0.0248467793	-0.0356453826	-0.0031882311	0.0056813121	-0.020347882	0.0434951654	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	1.0231998584080344	0.0004197783905937	1.7621389720944186e-07	1.0469379502462215	-0.183712260228944	-0.0380579859340456	0.001448410293356	0.0337501945584272	-0.9106476032333432	0.0405056547656884	0.0016407080679971	0.8292790572746324	0.0141535059871008	-0.0005444320036061	0.0002003217317268	2.9640620655066093e-07	-0.0103424141003876	0.0004287873142473	0.0001069655294238	1.8385856085949762e-07	0.0224132545821392	0.000454007255622	2.0612258815751013e-07	0.0005023539809637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.0715219097236	1.7492729458224403	3.059955838986318	855757.3206483723	1096.3278847409968	16.129942509165858	260.1750453489957	1201934.8308606683	857.5543327272945	0.5922353718137856	0.3507427356274128	735399.4335793554	895.5108626890267	720.3459967267984	0.693374	26.674141	0.0911433294711136	0.051550326307319	0.0432572283	0.000335597	-0.0128482305	0.0980615228	-0.0838125434	-0.0227206547	-0.0505786142	0.037320924	0.0594035085	0.0333660677	0.0417824187	-0.0061077171	0.0076241533	0.0163375163	0.0184801978	0.0597612464	-0.0549769724	0.0844911267	0.0204641803	-0.0363683762	0.1189411757	0.0345388347	0.0119886314	0.0030125184	-0.039000972	0.0655241171	-0.0915011989	-0.0303567256	-0.0129501322	0.0559773183	0.030298992	0.0318863662	0.002074847	0.008296946	0.037072267	0.1850983376	-0.0574117609	0.0589064053	-0.0694040223	0.0613156188	-0.0853266742	0.0004559518	0.1232245822	0.0356779019	-0.0424769309	0.0273132217	0.0238487367	0.0020986968	0.0255078213	-0.0328917835	-0.0509286294	-0.0267591158	0.0159745048	0.1148351386	0.0026927432	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	1.020348522396418	-0.0028513360116164	8.130117051140905e-06	1.0411111071565533	-0.1404403959398905	0.0432718642890535	0.0018724542390502	0.0197235048117532	-0.9305970974122316	-0.0199494941788884	0.0003979823179935	0.8660109577120705	0.0138213501617828	-0.000332155825318	0.0001910297202946	1.1032749229268197e-07	-0.0101939003967124	0.0001485137036752	0.000103915605298	2.205632017932537e-08	0.0224339977529771	2.0743170837903e-05	4.302791364104296e-10	0.0005032842551805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.2550545358196	3.183532626095939	10.134879981417306	861657.4462712974	1082.432908509907	-13.894976231089686	193.07036446254733	1171661.001425217	859.6193702334449	2.065037506150361	4.264379901807702	738945.4616805444	895.76829346454	730.7923924618154	0.8201669999999999	31.55188	0.1754499499618627	0.0841037900308006	0.0575498567	0.0306826013	0.0215688428	0.0593761639	-0.1279814112	-0.0732619462	-0.0170268478	0.0205102024	0.08317465	0.021701744	0.0392901775	0.0795480351	0.0579850645	0.0176494977	0.0142563287	0.0622438289	-0.104204277	0.0981109824	-0.0125499369	-0.0319115703	0.1034888075	0.0657042709	0.0507862388	0.0183915914	-0.0542426139	0.0971172966	-0.1027789259	-0.0397997718	-0.0135840306	0.053307684	-0.0122424525	0.03315441	0.0139171467	0.0099014138	0.0344332503	0.2139218542	-0.0721528628	0.0582404615	-0.0329189136	0.0167010929	-0.0367693378	0.0943934746	0.1748112499	0.060938141	0.0456649849	0.0342910574	0.0465345378	0.0209190717	-0.1233959437	0.0577665601	-0.1176498169	-0.0320800572	0.0315833157	-0.0548816356	-0.0319587011	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	1.0139488359613864	-0.0063996864350315	4.0955986466726525e-05	1.0280922419474503	-0.1492840071146162	-0.0088436111747257	7.820945860973341e-05	0.0222857147801967	-0.892248648567076	0.0383484488451556	0.0014706035288295	0.7961076508697734	0.0127544193011515	-0.0010669308606312	0.0001626752117095	1.1383414613674456e-06	-0.0107533975097966	-0.0005594971130842	0.0001156355580036	3.1303701954955496e-07	0.0232447338494006	0.0008107360964234	6.572930180440099e-07	0.0005403176517294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.7720946427264	-11.482959893093152	131.8583679063859	840471.0735156122	1080.6379365084465	-1.7949720014605646	3.221924486027345	1167778.3498212332	848.1020760953701	-11.517294138074815	132.64806426293254	719277.1314772769	882.3460301296992	737.3626648778699	1.82564	70.232452	3.02370232822784	1.342974440066634	0.101224647	-0.0905332677	-0.0239278291	0.0557849319	0.1541987474	-0.0579137147	0.0899533989	-0.0662774542	-0.2691736647	0.080420415	-0.0173249623	0.0769803592	-0.2131033489	0.1522364287	0.0576807854	-0.042002384	0.2149083302	0.0126574892	0.1309595533	-0.0068358627	0.1545422173	0.0396236732	-0.2827641132	-0.0712978707	0.0473894356	-0.180730151	0.0195996552	0.0694758571	-0.0167800422	0.2385781297	0.1079611169	0.1039388977	-0.104071075	-0.0181254016	0.0952860192	-0.1756065615	0.0528084203	-0.0341641986	-0.1168419156	0.1853614004	-0.0805056609	0.008261694	0.0149183925	-0.135875162	-0.1756513543	-0.1237134769	0.1604917425	0.0424604645	0.295736553	-0.0041665575	-0.2178531406	-0.0759812538	-0.0347680501	0.36884198	0.1661025625	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.5443926502049408	-0.4695561857564456	0.2204830115821416	0.296363357597159	0.4780563060626974	0.6273403131773136	0.39355586853741	0.2285378317663114	-0.0365928598024751	0.8556557887646009	0.7321468288463714	0.0013390373885235	0.0155364271607206	0.002782007859569	0.0002413805689203	7.739567730704242e-06	-0.0018659053076111	0.0088874922021855	3.4816026169712736e-06	7.898751764390809e-05	0.0134912331005656	-0.009753500748835	9.513077685752488e-05	0.0001820133705737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.8464200840092	-2.925674558717219	8.559571623525194	835115.2795003594	1064.130206325598	-16.50773018284849	272.50515578972704	1132373.0960145595	842.5955927741876	-5.506483321182486	30.321358566460905	709967.3329624846	874.0119989324747	723.9362658747921	1.58594	61.011173	2.0061266435306977	0.9310828794880376	0.0922374826	-0.1487298949	-0.071966835	-0.0400547409	0.3776500587	-0.0628344268	0.3050678001	-0.2632443188	-0.1979125316	-0.1484263753	-0.1780949279	-0.1040037605	-0.3447196058	0.1996161291	0.023988157	-0.0548443003	0.483924463	0.0030865153	0.0477113338	0.2299336333	-0.0938127577	-0.015295335	-0.4281733826	-0.0454230314	0.1552188802	-0.4083917741	0.027729326	0.1182672261	-0.171643722	-0.0326157512	0.0820712875	0.1017841325	-0.1836012041	0.0533623979	0.0536356488	-0.3658308458	0.1785502285	-0.0994737212	-0.0692603839	0.1201957195	-0.0901226674	-0.0752468252	0.1234958176	-0.194734837	-0.4183285813	0.0402644402	0.0156818397	-0.2213000145	-0.0768433129	0.0405301161	-0.17832987	0.0480853983	0.26984821	0.0056059929	-0.1647017899	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.1163056973491905	-0.4280869528557502	0.1832584392053213	0.0135270152358814	0.617221212413213	0.1391649063505156	0.0193668711595477	0.3809620250528366	0.6663350363643517	0.7029278961668267	0.4941076272095211	0.4440023806866818	0.0116361010838316	-0.0039003260768889	0.0001353988484331	1.5212543506060334e-05	0.0014398449776222	0.0033057502852333	2.073153559583873e-06	1.0927984948320043e-05	0.0059783716995358	-0.0075128614010298	5.644308643108344e-05	3.5740928177810564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
