global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
939.7520999036124	-3.1075139409348367	883134.0092732491	9.65664289310436	1009.4055130953168	-45.63265353272891	2082.339068438076	1018899.4898672196	881.4729345678928	-3.81976687352892	776994.5343757326	14.5906189681089	894.7174928653875	747.5377570014651	1.069358	43.654331	0.1716183035539811	0.098966828540434	0.0125247613	0.2769593859	0.1032700959	-0.0133134156	-0.0649291557	0.0568958299	-0.1219997692	0.2061465325	0.0294367357	0.005473964	0.0202300089	0.0471847716	0.1386438915	-0.0752366197	-0.0058129731	-0.0921038544	0.0438102426	0.0443222827	0.1484040394	-0.0393652731	-0.0108518211	-0.105159426	0.0132696863	-0.0322196824	0.0537054116	-0.1291540914	-0.026763444	-0.0517247697	0.0060078681	0.0796488833	-0.1061093872	-0.0390402483	-0.096323332	0.0231418126	-0.0746094605	-0.0615246464	-0.0191528356	0.0643759298	-0.0977564933	-0.1469988087	-0.0283106973	0.0389634384	-0.0826929805	0.0121831259	0.0172209631	0.1217369846	0.0391524714	0.1384001199	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.2381947082876934	-0.0196548474736744	0.0567367190562593	0.0003863130292134	0.2264933626563419	-0.0274652235522835	0.0007543385047769	0.0512992433273772	-0.1540665294319154	-0.0179511561282481	0.0003222440063407	0.0237364954911952	0.0069295441121586	-0.0017544238714399	4.8018581602351925e-05	3.078003120678514e-06	-0.0063706599623198	-0.0002203394041922	4.058530835550452e-05	4.8549453039773903e-08	0.0059217352821792	-0.0001561782523633	3.506694875220597e-05	2.4391646511254705e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.7293529750904	12.977253071478003	907693.2200203344	168.40909728118527	1003.4757189131052	-5.9297941822115945	35.16245904339047	1006963.5184481732	887.623221330293	6.150286762400128	787874.9830447662	37.826027259754255	900.0250317951632	787.1542122598504	1.15562	47.175797	1.54744254434223	0.8454361601200933	-0.0119983224	0.150077803	0.0572554134	0.0049879407	0.0498271643	0.0558437922	-0.0127809827	0.1280078232	0.0845068874	-0.0867146587	0.139825945	-0.0269428326	0.0452333338	-0.0540395941	0.0528461118	0.0045974265	-0.0318949281	-0.0277903142	0.0625708173	-0.0239245289	0.0618216323	0.0302888571	0.0067800192	-0.0178850333	0.0667273908	-0.0127537367	-0.0056214334	0.0354650439	0.0278213027	-0.0360355077	0.0397089825	0.0096786497	0.0181239932	0.0411921386	-0.0617315028	-0.0503976648	-0.0401157625	-0.0089528099	-0.0523146301	-0.0503006399	0.1934884006	-0.0250061819	-0.0363752002	0.0758954785	0.1222450795	0.1000029432	-0.0685281491	0.0154670859	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.1540133450938725	-0.0841813631938209	0.0237201104670042	0.0070865019091699	0.1204325910604353	-0.1060607715959066	0.011248887271519	0.01450400898953	-0.6923331516716473	-0.5382666222397319	0.2897309566173702	0.4793251929035962	0.0144459281796947	0.0075163840675361	0.0002086848409728	5.649602945071053e-05	9.042995064501014e-05	0.0064610899129648	8.177575973658969e-09	4.174568286341562e-05	0.0035205335164247	-0.0024012017657545	1.2394156240269664e-05	5.765769919862529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.7664759379824	11.037122962892	928845.8201419176	121.81808329799786	1023.9367649918896	20.46104607878442	418.6544066381393	1048446.4987020562	890.2294366570011	2.6062153267081385	792508.4498906415	6.792358329168409	904.427905110918	827.7482952785371	0.943761	38.527119	0.5203522460271711	0.2507394373222057	-0.0698034845	0.0397839932	0.0456308091	-0.00838945	0.1208424499	-0.0038793936	-0.0815258582	0.0750517197	-0.0236549335	-0.0372604112	0.1457065595	-0.0434660968	0.0485150281	-0.0250762217	-0.0449004798	0.0529299939	-0.0348379168	-0.0474260771	0.0575363317	-0.0101772932	-0.0434880487	0.0964201851	-0.0385337738	0.0374174027	0.0888042275	0.0005992358	-0.027833034	0.0507874112	0.069187991	-0.0175602954	0.0597563968	-0.011937212	0.0739402487	0.0901542495	0.0259115647	-0.0286451273	-0.0474557646	-0.0569568871	0.0376775225	-0.0551717598	0.1037582627	-0.0622392496	-0.0737604102	0.0755016412	0.0918020893	0.0011943249	-0.0854785996	0.0341843945	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.1295712668490694	-0.0244420782448031	0.0167887131928727	0.000597415188925	0.2552428885663147	0.1348102975058794	0.0181738163136237	0.0651489321636761	-0.6094675891608432	0.0828655625108041	0.0068667014502319	0.3714507422375304	0.0113594687069595	-0.0030864594727351	0.0001290375293043	9.526232076836848e-06	0.0021351093464345	0.0020446793957894	4.558691921231958e-06	4.180713831566073e-06	0.0030869862296357	-0.0004335472867889	9.529483981960436e-06	1.8796324988210337e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
966.0455993597856	2.279123421803206	933244.1000424072	5.194403571811955	1054.1669665837692	30.230201591879563	913.8650882856776	1111267.9934364257	889.7683021386622	-0.4611345183388948	791687.6314907176	0.2126450440036445	903.8303648593158	838.383664451492	0.841588	34.356087	0.4620525097325263	0.2242881941757846	-0.0550431253	0.060499589	-0.0714009158	0.0148509968	0.0754534739	-0.0468371387	0.0046730159	0.0697677711	0.0011610197	0.0934560043	0.0121512238	-0.0372391364	0.0254882562	-0.0866707112	-0.0415463676	0.0703008056	0.0386530538	-0.0343700607	0.0413823358	-0.0829289371	-0.034362702	0.036098548	0.0786748972	0.0278881401	0.0758472546	-0.0730106128	-0.0435194406	0.0148261069	0.0089578363	0.004716369	0.0594224135	0.0130738967	-0.0083691558	0.0211614653	0.0041846104	-0.0657393817	-0.0306874706	-0.0163166351	-0.0448302478	0.0647683031	0.0713313506	0.0280100719	0.0247857127	0.0318281214	0.0968340661	0.0749271321	-0.0200938655	-0.0150630449	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.1966396106211618	0.0670683437720924	0.0386671364652421	0.0044981627363315	0.1781536164530024	-0.0770892721133123	0.0059427558749603	0.0317387110552834	-0.5128350708680287	0.0966325182928145	0.0093378435916111	0.262999809912216	0.0096229966106897	-0.0017364720962698	9.260206376934544e-05	3.0153353411236354e-06	9.598240062835828e-05	-0.0020391269458061	9.212621230382673e-09	4.158038701112684e-06	0.0037366346986459	0.0006496484690102	1.3962438871124535e-05	4.220431332872969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.8803075341108	-0.1652918256747853	932924.7684821883	0.0273213876349036	1051.2441053659902	-2.922861217778973	8.54311769839638	1105114.1690667411	888.3151130184782	-1.4531891201839926	789103.7400170317	2.1117586190211264	902.5181882959852	846.5285886226181	0.619283	25.280949	0.2911189558083651	0.169801566512155	-0.0633042976	0.0417278551	-0.0731007911	-0.0262400431	0.1144429365	-0.0314607773	-0.0179426659	0.0489674374	-0.060925501	0.0993154659	0.0254295205	-0.0172931817	0.0477357297	-0.0669461943	-0.0701322007	0.0218163386	0.0056148422	-0.0208110529	0.0632952219	-0.0530498677	-0.0643617929	0.0438242606	-0.0344340923	0.03805635	0.0757389819	-0.0757504409	-0.0784841837	0.0133312765	0.0345388306	-0.036724085	0.0336469521	-0.0075915102	-0.0051744907	0.0299506	0.0356565261	-0.035598139	-0.0349885348	-0.0414591002	0.0212249536	0.0366921964	-0.0478177489	-0.0081813968	0.004842039	-0.0010760421	0.0430691428	0.0070517201	-0.0866083676	0.0619755887	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.2350309080812707	0.0383912974601088	0.0552395277535067	0.0014738917206705	0.250730379451042	0.0725767629980395	0.0052673865272736	0.0628657231796634	-0.5033805567271514	0.0094545141408772	8.938783764004843e-05	0.2533919848909369	0.0067349175395865	-0.0028880790711032	4.535911426502987e-05	8.341000720944326e-06	7.879842325086983e-05	-1.7183977377488446e-05	6.209191506823223e-09	2.9528907851003467e-10	0.004245299274352	0.000508664575706	1.8022565928813613e-05	2.587396505782661e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.5060798271492	-0.3742277069616193	932201.9901831892	0.1400463766577516	1063.7978274243026	12.55372205831236	157.59593751735832	1131665.8176326663	889.1897132351803	0.8746002167021061	790658.3461232622	0.7649255390553709	904.5027901237532	850.0490320688007	0.651561	26.598627	0.3569579036330669	0.1704697200254779	-0.0574915458	0.0043389157	-0.04481781	-0.0269897768	0.0808247484	-0.0656214072	-0.01271299	0.036666251	-0.0419601434	0.0562877674	-0.1160405801	-0.0379353909	0.048187568	-0.0569534496	0.0160303157	0.0471688219	0.0534065489	-0.0391366572	0.0560980177	-0.0344404935	0.0040009374	0.0026219977	0.0565371794	0.0326375045	0.0754009647	-0.0460490099	-0.0538192067	0.039131992	-0.0005132534	0.0157368989	0.0651263008	-0.0120816564	-0.0173506235	0.0234879884	0.0017119231	-0.0533686352	0.0174896748	-0.043584909	-0.0066159365	0.0478786317	0.0571670243	0.0070168441	0.0347476834	0.0059579062	0.1202107632	0.0616132626	-0.0068535002	-0.0540005256	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.2237769557634266	-0.011253952317844	0.0500761259307465	0.0001266514427723	0.1690895942812602	-0.0816407851697818	0.0066652178031384	0.0285912908942011	-0.5720950737397459	-0.0687145170125944	0.0047216848482741	0.3272927733972853	0.0084512749495634	0.0017163574099769	7.142404827311786e-05	2.945882758782614e-06	0.001396779649049	0.0013179812257981	1.950993387997448e-06	1.737074511556342e-06	0.0033726649274701	-0.0008726343468818	1.1374868712986894e-05	7.614907033579996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.7740644950916	-3.7320153320575855	925009.3511354086	13.927938438712893	1050.868378202794	-12.929449221508548	167.170657171568	1104324.3483065704	888.3179251119805	-0.871788123199849	789108.7360752542	0.760014531752315	903.7336882642036	839.8286717744927	0.670944	27.389893	0.2761506814901839	0.1469809613330943	-0.0557646956	0.0105268261	0.000141027	-0.0502587123	0.0592555868	-0.0380851715	0.0227672385	0.0138368494	-0.0509347844	0.0054973955	-0.0071479789	-0.0304101448	0.0579111835	-0.021206012	0.0199708292	-0.0406041825	-0.0170210284	-0.0324673085	0.0552305736	0.0050795703	0.0298326109	-0.0145848096	-0.0652639363	0.0291089169	0.0726472206	-0.0033347171	-0.049812567	0.0604410152	0.0282640632	-0.0280230385	0.0486916077	-0.0236039427	0.0310889123	0.0295920164	0.006355371	-0.0276797163	-0.031139313	-0.0608244927	0.0196104586	-0.0178137477	0.0539506017	-0.0477393566	0.0168120652	0.0134300149	0.0153167117	0.0279905695	-0.0449847385	0.0050805946	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.2231635762013866	-0.0006133795620399	0.049801981742992	3.762344871283762e-07	0.1135973676456671	-0.0554922266355931	0.003079387216976	0.0129043619360248	-0.6418763268214818	-0.0697812530817358	0.0048694232816572	0.4120052189338377	0.0103040870869848	0.0018528121374213	0.0001061742106961	3.432912816576055e-06	0.0021217363625918	0.0007249567135427	4.501765192344281e-06	5.255622365107772e-07	0.002945157334218	-0.000427507593252	8.673951723298076e-06	1.8276274228820293e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.7744756664748	-0.9995888286167656	923087.5930921896	0.9991778262954376	1042.2075898768535	-8.66078832594053	75.00925442674776	1086196.6603969196	886.9739505098644	-1.3439746021160772	786722.7888830754	1.806267731133068	901.1571437226244	838.9382842905525	0.660487	26.963036	0.2641059773501298	0.1444971535400546	-0.041716817	0.0168434441	0.0119673417	-0.0697128925	-0.0203882226	-0.0330696208	-0.0211040553	0.0230049102	-0.0396052188	-0.0424762956	-0.031404361	-0.0133054116	0.0519781108	-0.032898894	0.0806130619	0.0102849505	0.0311856616	-0.0169694322	0.0606929752	-0.003763809	0.0765012503	-0.0175965587	0.0252128346	0.0061101569	0.0623877549	0.0058628072	-0.0375871193	0.0645660392	0.0060500258	0.0208707863	0.060383238	-0.0242501805	0.0270579622	0.0248674368	-0.0065601809	-0.0166823271	0.009545235	-0.0594657236	0.0047024602	-0.00093922	0.0807391492	-0.0199247559	0.0261932965	-0.0033730804	0.0878113333	0.0418767794	0.0177781549	-0.071805892	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.2481739067567758	0.0250103305553892	0.0615902879949208	0.0006255166344898	0.238145745795208	0.1245483781495409	0.015512298499681	0.0567133962403558	-0.6908099754288415	-0.0489336486073597	0.0023945019660285	0.4772184221519965	0.0101264287163633	-0.0001776583706214	0.0001025445585475	3.156249665188606e-08	0.003087144165929	0.0009654078033372	9.530459101229462e-06	9.320122267443584e-07	0.0027759511074199	-0.0001692062267981	7.705904550785769e-06	2.86307471872501e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.7119103248086	5.937434658333814	934531.9175638407	35.25313032198357	1034.852527726168	-7.355062150685399	54.09693924044492	1070919.7541412394	888.0475166252749	1.073566115410472	788628.3917843178	1.152544204157531	901.5516359001928	845.5058875443226	0.693693	28.318586	0.2295158813256445	0.1394775381720762	-0.0440112802	0.0172239532	0.0152351389	0.00289583	0.1284539824	-0.0201306804	-0.0966725684	0.0411044985	-0.0129807082	-0.0092726111	0.1030787167	-0.0052630715	0.0420230878	-0.0084647581	-0.0260514018	0.0482993193	-0.027527269	-0.008711401	0.0495882616	-0.0060920005	-0.0209005631	0.0658002949	0.0290485265	-0.0126306455	0.0604376206	-0.0126183759	-0.0223604068	0.0531482735	0.032448671	0.0351812191	0.0925022255	-0.0115120772	0.0859356351	0.0354728776	0.0276977082	-0.000266402	0.0301926511	-0.0200117208	0.0442811548	0.0151945693	0.040922267	0.0315674684	0.0344053673	0.0184287668	0.0371745096	0.0240570462	0.0280588606	-0.0602219665	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.2534950422164428	0.005321135459667	0.0642597364283161	2.8314482580125573e-05	0.203511969543598	-0.03463377625161	0.0011994984574465	0.0414171217475143	-0.5586913800723039	0.1321185953565375	0.0174553232389845	0.3121360581670955	0.0101356758227841	9.247106420799678e-06	0.0001027319243845	8.550897715759463e-11	0.0036608082537297	0.0005736640878007	1.3401517070575495e-05	3.290904856322093e-07	0.0022100148164848	-0.000565936290935	4.8841654890823446e-06	3.2028388539737785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.9386639470732	1.2267536222645958	936905.2571636452	1.5049244497393066	1047.276930210954	12.424402484786016	154.3657771039569	1096788.9685520798	888.1775490918646	0.130032466589796	788859.3587108316	0.0169084423674264	901.4882000804652	860.9507359106422	0.638158	26.051476	0.1674638244395105	0.0813968616055203	-0.0452269905	-0.0244349668	-0.0193821317	0.0216240819	0.0986045596	-0.0190984437	0.0205529555	0.0250740128	-0.0222288654	0.0243597165	0.0387907	-0.0118312296	0.0187824954	-0.045195238	0.0021678012	0.0243895045	-0.0379239908	-0.0114809167	0.0340021129	-0.0391479736	0.0048814647	0.050757959	-0.0153334104	0.0035285438	0.0565916556	-0.0061175423	-0.0193962128	0.0511285179	0.0398840728	-0.006719491	0.0918407403	-0.0207318011	0.1084105695	0.0212391324	0.032915627	-0.0294264466	-0.0241875284	-0.0246796889	0.0159164053	0.030338838	0.0547885841	0.0053073286	0.0261422137	0.0512600523	0.01033009	-0.0061468677	0.0102555203	-0.0376692902	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.2358544768705002	-0.0176405653459426	0.0556273342598573	0.0003111895457244	0.1783060563021337	-0.0252059132414642	0.0006353380623362	0.0317930497140196	-0.5807881998618925	-0.0220968197895885	0.0004882694448135	0.3373149330988175	0.0110124809128156	0.0008768050900315	0.0001212747358551	7.687871659051485e-07	0.0045190870925788	0.0008582788388491	2.042214815031232e-05	7.366425652161595e-07	0.0018946882241151	-0.0003153265923697	3.5898434666004314e-06	9.943085985548697e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.4632673128386	-4.475396634234585	928261.4674611303	20.02917503371825	1048.7653680144056	1.4884378034514611	2.2154470947434106	1099908.7971463916	886.8915209283441	-1.286028163520541	786576.5698945915	1.6538684373680157	902.1066127077362	857.9419669971003	0.641178	26.174757	0.0564475936478644	0.0268767196176424	-0.0477903984	-0.041357748	0.010635839	-0.0315521249	0.0548131153	-0.0314977439	-0.022571099	-0.0339133295	-0.0702436714	0.0147431831	-0.0401380764	-0.0048584366	0.0670610189	-0.0126092245	0.0299949863	-0.0333756562	-0.0073945944	-0.0091513169	0.0627550234	0.0151583093	0.0360894721	-0.0209115805	-0.0428949035	0.0202612321	0.0582571667	0.0084540449	-0.0293935465	0.0583732287	0.0405873992	-0.0023804914	0.0593288197	-0.02963482	0.0913423079	0.0215515783	0.000430139	-0.0257269782	0.0091180649	-0.0281871198	0.0300055623	-0.027794946	0.0412136245	-0.0435271132	0.0262625202	-0.0115591957	-0.0192444611	-0.0038498613	0.005368965	0.009684321	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.2278529426393305	-0.0080015342311696	0.051916963469402	6.402455005258046e-05	0.1969812105267578	0.018675154224624	0.0003487613853134	0.0388015973005868	-0.589273639426473	-0.0084854395645805	7.20026846041496e-05	0.347243422122921	0.0111662443025132	0.0001537633896976	0.0001246850118234	2.3643180011296018e-08	0.0042552679591847	-0.0002638191333941	1.810730540446392e-05	6.960053514481428e-08	0.0019028150135732	8.12678945810003e-06	3.6207049758795775e-06	6.604470689628579e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.0422438252936	-7.421023487545085	914016.771978502	55.071589602695816	1048.241511113226	-0.5238569011796699	0.2744260529135664	1098810.2656209392	885.3247031598427	-1.566817768501437	783799.8300250636	2.4549179196918227	900.23124796399	854.8468642301791	0.745106	30.417402	0.1115084568285415	0.0589935164435405	-0.0315049249	0.0348562038	0.0191078751	-0.0708952742	-0.0877746763	-0.0052840573	0.0205255722	0.0313254732	-0.0306598244	0.0012309558	-0.0540518933	0.0026183085	0.0688570429	-0.0402671817	0.1059280901	-0.1034125436	0.0274118253	0.0010296068	0.0747419142	-0.0110664782	0.10050075	-0.1211040333	-0.0261959819	-0.0194621641	0.045805354	-0.0056666551	-0.0195976609	0.0543632989	0.0235329623	0.0215395798	0.0517854938	-0.0277911131	0.1154904166	0.0043133102	-0.0298871517	-0.0476356286	0.0158820501	-0.0043050431	-0.0166196543	-0.0505409321	0.0614144133	-0.0182130787	0.0170857038	7.49321e-05	-0.0316288173	0.0119549548	0.0477842356	0.0060008611	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.2199100789294163	-0.0079428637099142	0.0483604428147421	6.308908391427205e-05	0.1968574122348627	-0.000123798291895	1.5326017076144318e-08	0.0387528407518066	-0.5350315700579458	0.0542420693685272	0.0029422020893801	0.2862587809586705	0.0116653647219383	0.000499120419425	0.0001360807340958	2.4912119308708704e-07	0.0047372680378625	0.0004820000786778	2.2441708462553618e-05	2.3232407584540558e-07	0.001899941002512	-2.874011061200065e-06	3.609775813026304e-06	8.259939579900324e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.7390585641664	-3.303185261127169	907711.713713734	10.911032869327762	1042.4137966349974	-5.827714478228472	33.962256039753754	1086626.5234149897	884.6322521137884	-0.6924510460543161	782574.2214799132	0.4794884511817165	899.7492869450496	811.3639473507078	0.746237	30.463593	0.0828152912301241	0.033130530619935	-0.012211086	0.105881591	0.0898832064	-0.0457770648	-0.0177476185	0.016250781	-0.0838545803	0.1314010018	0.0149461704	-0.0183335591	-0.1448837773	0.0221802912	0.0738276792	-0.0158050381	0.055529328	-0.0593820422	-0.0190927344	0.0200272007	0.0832230614	0.0173756925	0.051286281	-0.0424592375	-0.0600281677	-0.0138917382	0.0408434437	0.0042763295	-0.0253447312	0.0543945487	0.0464315347	0.0213435346	0.0333831899	-0.0283701884	0.1079282605	0.0123681072	-0.0277132167	-0.0407865723	0.0468117126	0.0092549199	0.0011352696	-0.0830714517	0.0524037499	-0.039616736	0.0146439423	0.0065704906	-0.0465712484	-0.0062325606	0.0454217114	0.0369661947	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.2388684883044192	0.0189584093750029	0.0570581547048384	0.0003594212860301	0.2117279935814195	0.0148705813465568	0.0002211341895845	0.0448287432660136	-0.5236043159475514	0.0114272541103943	0.0001305821365035	0.2741614796789032	0.012044634728834	0.0003792700068957	0.000145073225751	1.4384573813066458e-07	0.0049340915423621	0.0001968235044996	2.434525934840921e-05	3.873949192350428e-08	0.0017248535859439	-0.000175087416568	2.975119892943531e-06	3.0655603440491334e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
