global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
829.0936352398575	-2.9440077334968464	8.667181534889238	687396.2559952418	879.7163427944841	-0.4157657717248639	0.1728611769379716	773900.8437797023	783.6912073951058	-0.2806085420958197	614171.9085483988	0.0787411538971414	785.7710642398999	683.14701283622	1.264593	24.239019	0.1676951380570425	0.1038466383647257	-0.0241726267	0.0003769567	-0.0695922085	0.2059941131	-0.0474950446	-0.1256402951	-0.1704315577	0.0016032904	0.0308769327	-0.1087461294	0.0298720754	-0.0788119864	-0.0091884653	-0.0673341408	-0.0250657402	0.1239684541	0.2040011989	-0.148863559	-0.0521644519	0.0901517991	0.0624413161	-5.54845e-05	0.1007080614	-0.0584722772	0.1817385937	0.1518120061	0.1168209137	0.0993025192	-0.0926270094	0.1066243732	0.0750344395	0.1935078444	0.134025492	0.1600447233	0.0716370425	0.0377218491	-0.0355059246	0.1565142789	0.0221487567	0.0466226858	-0.1132490567	-0.0688036321	0.0230468175	0.0771888791	0.0616337341	-0.0164217132	0.1408229161	0.0090640691	-0.0155568903	-0.1775856726	-0.0492639648	0.0732215138	-0.0034321198	-0.2274306917	0.1126688143	-0.0410853256	-0.144719343	-0.0088129901	-0.0502550073	0.0047867978	0.1768052911	-0.1480068107	0.0978905825	-0.1177348415	-0.0015789191	-0.0576458956	-0.0209537483	0.0833994136	-0.0903954509	0.278134128	0.0237210899	-0.1845241243	0.0977125934	-0.1215618081	-0.0579957377	0.0239721519	-0.0342621478	0.0164033089	0.0028295131	-0.0569193001	0.0802582492	-0.0001299776	0.1606816058	0.1119210884	0.1387635909	-0.0223283852	-0.0430250922	0.0379807164	-0.0687826247	0.1431549866	-0.0604471558	0.0376877219	0.2516916505	-0.0488974695	0.0493186546	0.0487223867	-0.0890043711	0.1017567129	-0.0584714536	0.0247624631	0.0952914299	0.0356079709	-0.1474047402	-0.0056987924	0.0324255407	-0.095487384	0.0310546421	-0.1051521831	0.0531542813	0.1186683594	0.013881423	0.1086384852	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0630330874173381	-0.0060193709450686	0.0039731701093617	3.623282657433717e-05	-0.0470947753083521	-0.0975510227196707	0.0095162020336537	0.0022179178613441	-0.0440883698488363	-0.0192444093182331	0.0003703472900076	0.0019437843559277	0.0003230199300167	0.0005460552976289	1.0434187518799377e-07	2.9817638806858655e-07	-0.0009401666627257	-9.930846739830008e-05	8.839133537007802e-07	9.862171696999228e-09	-0.0010208527792255	0.0002522429364542	6.362649899103766e-08	1.0421403968524272e-06	0.0
825.0206579292494	-4.072977310608053	16.58914417272801	680659.0860100116	881.1003548758371	1.384012081352921	1.9154894413308448	776337.835362326	781.1212295090654	-2.5699778860404194	610150.3751897541	6.604786334736783	783.4001278428894	668.5356510348314	1.216392	23.315134	0.1439102755034682	0.0765820116862087	0.1085886411	-0.0638774653	0.0705705931	0.0853233053	-0.1165938605	-0.0200338216	-0.0418972209	0.1807296081	0.0342170046	0.0849197568	0.067880251	-0.0921502824	0.0862219715	0.1362013642	0.0861014365	0.0766435683	0.0483857191	-0.0812220959	-0.0154118272	0.0039132502	0.0733969495	-0.0967890603	0.1371870538	-0.0649488829	0.1174796575	-0.1177403559	-0.0045573217	0.0331449435	-0.099424424	-0.0547671123	-0.0531778942	-0.137249688	-0.0150799678	0.0921035405	0.0870271547	0.0919331791	-0.0176135174	0.178084627	-0.0750887479	0.0942945354	-0.0409213154	-0.0773099848	0.068357502	-0.0869257512	-0.0044332338	0.0593156332	0.0350675011	0.0028045663	0.2065474822	-0.0285856089	-0.0356446732	-0.0257948272	0.0165353825	-0.0858434418	0.0853791501	0.022476007	-0.0404067333	-0.1507026292	-0.0285247529	-0.111029368	0.0768418112	-0.0388563076	-0.0940533212	-0.0497530949	0.058089646	-0.1515399848	0.0825279091	-0.0928433883	-0.1105120201	0.0427185439	-0.0977267796	-0.0641913829	-0.028697808	-0.0517210658	-0.0371787119	-0.0393904223	-0.1195698068	0.1037834841	-0.0750752568	-0.0903793433	-0.1543108352	-0.0151274026	-0.0011297218	0.0089818193	-0.0631155765	0.142097636	0.0480109531	0.0225563373	-0.0785179344	0.1779150025	-0.0238025245	-0.0326662251	0.1386594141	0.0147450128	0.0870532685	-0.0262085411	0.103096472	0.0281104759	0.126788691	-0.0208795364	0.0902364474	-0.0489862644	-0.1218474	0.0751940186	0.1300100356	0.0128596207	-0.0570152608	-0.1496609865	0.0595667067	-0.0797396603	0.0805347125	0.1182877697	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0737977505916518	-0.0107646631743137	0.0054461079923876	0.0001158779732564	0.017928879130352	0.0650236544387041	0.004228075636564	0.0003214447068707	-0.0153601108153509	0.0287282590334854	0.000825312867095	0.0002359330042598	0.0004887905459311	0.0001657706159144	2.389161977916228e-07	2.7479897100639537e-08	-0.0008411215508175	9.904511190820002e-05	7.074854632496363e-07	9.809934192907865e-09	-0.0004977945299088	0.0005230582493167	2.7358993217825106e-07	2.477993940071232e-07	0.0
823.1836692682081	-1.836988661041346	3.374527340794477	677631.3533498705	872.939584666285	-8.160770209552084	66.59817041311275	762023.5184773462	778.6654246045078	-2.455804904557567	606319.8434745185	6.030977729249002	780.2368291725259	659.3174191300262	1.157042	22.177547	0.0889525735668139	0.042684448040729	0.1629685902	0.203915715	-0.0074459213	0.0536599295	0.0252608042	-0.0439747892	0.0522242048	0.1142076192	-0.0402396271	-0.1193694714	0.0850977007	-0.1967316734	0.2434872029	0.027513166	0.0355621016	0.1032729284	-0.1127165512	0.0456693933	0.1253577808	0.0652738194	0.2610535793	-0.0006366093	0.0070522406	0.0291303534	-0.0371048798	-0.0194992007	0.0955989556	-0.0459473668	-0.0352331271	0.1074084085	0.0281581824	0.0178711839	-0.0161288008	-0.1760387177	0.1179706687	-0.0701828426	0.1245498868	0.0196349298	0.0680404547	-0.1301796829	0.0597843214	-0.0705615472	-0.0469566785	-0.0764518416	-0.0861330186	-0.0167902294	0.0795962697	-0.1623761315	0.1066154075	-0.0711077717	-0.113896108	0.1010408222	-0.0213889572	0.1041234384	-0.0560699451	-0.0706339389	-0.0491509716	0.0398701813	-0.201810406	-0.2064476632	0.031456789	-0.0065269742	0.0886401755	-0.018628832	-0.0142043829	-0.1397899795	-0.0069284163	0.070753531	0.0162595002	-0.1708826632	0.0246745908	-0.0290942238	0.050082799	0.1208072785	0.0113406403	0.0236618394	0.083568543	0.0045028673	0.1206746233	0.019992672	-0.0631991164	-0.1026773147	-0.0003463592	-0.0781611658	0.0852411502	0.0177184469	-0.0651636724	0.1351173492	-0.1039686945	0.1808743782	-0.0579393202	-0.0555973281	0.1153679381	-0.1589865623	-0.113294954	0.0384488695	0.0051779368	-0.0358245241	0.0914222039	-0.076656779	-0.0165215746	-0.1148010059	-0.0879848101	-0.1372729792	0.0905567597	0.0433426878	0.032613185	-0.0225658767	0.0883569038	-0.0784799043	-0.0546268101	-0.0397979307	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0872659905439121	-0.0134682399522602	0.0076153531056101	0.0001813934874116	-0.0070618278464138	-0.0249907069767657	0.0006245354351985	4.986941253238537e-05	-0.0043372512286481	0.0110228595867028	0.0001215034334681	1.881174822040945e-05	0.0008689628919095	0.0003801723459783	7.550965075157213e-07	1.4453101264672022e-07	-0.0008410387330151	8.28178024000082e-08	7.073461504316447e-07	6.858788394366804e-15	-8.86343526678979e-05	0.0004091601772409	1.674120506398064e-07	7.8560484728573e-09	0.0
823.5456961292999	0.3620268610918629	0.1310634481520269	678227.5136130932	868.4763699987252	-4.463214667559782	19.920285168720778	754251.2052461626	778.5224158970873	-0.143008707420563	606097.1520542373	0.0204514903981002	779.6922050271855	657.2259744988443	1.185491	22.722836	0.1011894338743752	0.0485586723613726	0.1639840801	-0.1006344473	-0.0509786957	0.0161572054	0.1270502463	-0.0846687521	0.080610122	-0.0503835034	0.2104793736	0.0191339025	-0.0013424953	-0.0688396778	0.0897433921	-0.0458955945	0.0324425698	0.0751320558	-0.1081218479	0.1341159837	-0.124941241	0.0405554488	0.185183609	0.020605664	-0.0018762124	0.1061649132	0.0382838168	0.1457761119	0.0511510782	-0.130502866	-0.0644623482	-0.1780101738	0.0102641332	0.0489566151	0.0982718413	-0.1444695187	0.0264350306	-0.0370274993	-0.0407666969	0.0767333616	-0.0838916539	0.1308778277	-0.0925500647	-0.0061761184	-0.1613310602	-0.0235916352	-0.062521763	0.0416698471	-0.091656812	0.0312635714	-0.088705491	-0.0031222134	0.0110181217	-0.0302925839	-0.0527898791	0.1119031123	-0.0340579997	0.1968145796	-0.0187319349	0.0379431956	-0.0985966395	-0.1058745308	0.0945140781	-0.063936453	0.1024814418	0.0917371167	0.0467220297	-0.0271121702	-0.1104431079	-0.0748478563	0.1811135449	-0.0387341651	0.059771454	-0.0896001476	0.0310326556	0.1280598285	-0.1568613925	-0.0018737245	0.0723107652	0.1834038226	-0.0714221876	0.0866893225	0.0343483541	0.0199850028	0.0136638387	0.075486215	-0.0631529574	-0.0077106918	-0.124789656	-0.0457035301	-0.070155754	0.1906629808	-0.1216999036	-0.1104160581	0.0879850228	0.0086570772	0.1460349263	-0.069734751	-0.0590466014	0.0141110492	0.077247064	0.0731716294	-0.0195031259	-0.0564973084	-0.1103837376	-0.0846422508	-0.0895634823	0.0900894514	-0.0298586385	0.0979558022	0.1034721712	0.0003100378	-0.0911889351	0.0782687111	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0730573758479238	0.0142086146959883	0.0053373801657847	0.000201884731579	0.0121497872722358	0.0192116151186496	0.0003690861554671	0.0001476173307605	-0.0345638693670053	-0.0302266181383571	0.000913648444082	0.0011946610656194	0.0004008440306582	-0.0004681188612512	1.60675936914312e-07	2.1913526825921387e-07	-0.0008410745822275	-3.584921239995365e-08	7.074064528691636e-07	1.2851660296969909e-15	-0.0003713313606318	-0.0002826970079639	7.991759831174253e-08	1.378869793886639e-07	0.0
824.6592617634699	1.113565634169959	1.2400284216043422	680062.8980122712	871.1529941276964	2.6766241289711843	7.164316727790751	758907.5391776502	779.8477820000847	1.3253661029974635	608162.5630904518	1.7565953069746836	781.2112208453449	666.4882115274864	1.165308	22.335979	0.1653923921958026	0.0960121014134728	0.1187493548	0.0391592063	0.1247903486	-0.0821900198	-0.0339344982	-0.1233393964	0.1417539821	0.1018204312	-0.018713681	-0.0412022332	-0.1379043824	-0.0187106648	-0.1173792473	0.0622348346	-0.045901325	-0.0269419494	-0.0874033988	-0.0057887009	0.1530954407	0.0631753411	0.0271381738	0.0322928701	0.1740796199	0.0410917305	-0.0595426235	0.2160033507	-0.0639831246	-0.1742393187	0.0623404441	0.0921078229	0.0063355054	-0.0558644442	0.130833006	-0.1108061225	-0.0748913962	-0.0868260259	-0.0777191502	0.041465454	0.0656603951	0.0604742992	0.0336407755	0.1438732209	0.1071489584	0.0099105475	-0.2997165189	-0.0469415298	-0.0337064517	-0.0425780609	-0.0574057093	0.0232755161	0.1447554878	0.2378872885	-0.0691371711	0.1032745896	-0.0502079532	-0.0924226546	-0.0701133198	-0.1768729793	-0.0292021737	-0.0170249955	0.1097375704	0.0560945144	0.1541892699	0.1415586203	-0.2137906956	0.0280958558	-0.1596879239	-0.1326102211	0.0972847997	-0.0311767938	0.0362902012	0.080378444	0.1077947387	0.1005339209	0.0776104531	-0.1257426385	0.0717493198	0.0012378399	-0.0582447422	-0.1829107286	0.0448321815	0.1127213423	-0.0457822569	-0.1231933563	-0.0762320438	-0.039716666	-0.1536240293	0.0266441342	-0.0038625168	0.1695614014	-0.0592554335	-0.1553468451	0.0021484352	0.0121127293	-0.1118952227	-0.0748083469	0.0896254853	0.0742324684	0.075756563	0.0231863654	0.0448392121	0.0140836233	-0.0555771654	0.0566596833	-0.0101584779	0.1051362069	-0.0551510542	-0.1399196717	0.0012131796	-0.0525195112	-0.0180357804	-0.0052564241	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0707225994676861	0.0023347763802376	0.0050016860754667	5.451180745715853e-06	-0.0181639225959315	-0.0303137098681673	0.0009189210059714	0.0003299280840709	-0.1207276379673629	-0.0861637686003576	0.0074241950194159	0.0145751625691786	0.0011068876590275	0.0007060436283693	1.2252002897073793e-06	4.984976051608864e-07	-0.0006326964497087	0.0002083781325187	4.003047974739936e-07	4.342144611202254e-08	-0.0003541503745791	1.718098605269999e-05	2.9518628174307155e-10	1.2542248781451685e-07	0.0
823.7678294650608	-0.8914322984090859	0.7946515426469055	678593.4368615774	864.3938043152757	-6.759189812420686	45.6866469203316	747176.6489386351	779.4448992370409	-0.4028827630438627	607534.3509466408	0.1623145207578572	780.8892599615073	668.40494030235	1.338088	25.647724	0.3169311104406134	0.1776040321842472	0.0351814154	0.1303527708	-0.1162666234	-0.2372891527	-0.1412724471	-0.055085318	0.2482965636	0.0056840458	0.0412371909	-0.1906124328	0.1544588501	0.026792039	-0.0982355303	0.0289454605	0.0891331262	-0.0798765409	-0.1864408063	-0.2533407275	0.1012892395	0.1212805271	0.0226086691	-0.0179450801	0.0012015002	0.2076462488	-0.0701172432	-0.0148399895	0.0960141067	-0.0184961323	-0.0320206612	-0.1324347619	0.0611411655	-0.0022500044	0.0454305671	0.077083442	-0.0255987816	-0.0316172669	-0.1392809424	-0.2295666749	-0.0803407754	-0.0097867111	0.0468596371	-0.094424588	-0.0840097488	-0.0076919692	-0.1036814869	-0.0336055514	0.0140602267	0.0965755909	-0.1517064571	-0.037680926	-0.0072875006	-0.1283382128	-0.1328748763	0.1476556467	0.2387902793	-0.1845427666	-0.1152460806	0.0232954866	-0.1610585196	0.0095493228	-0.1035266206	0.0268446279	0.0158401684	0.0410765653	0.0583380359	0.049233777	-0.0812860382	-0.1119678341	0.0861443286	-0.0105376085	0.1478213717	0.0430622419	-0.0605711825	-0.1174706897	0.0016472574	0.0541416236	0.0049184026	-0.1582340541	-0.133082584	0.0915306055	-0.074241949	0.0534071052	-0.0334254063	0.136290913	-0.0220182571	-0.1151432676	-0.1142964004	0.0426514531	0.2283333584	0.1537379201	-0.0499201552	-0.188117216	-0.1047042283	-0.1533378558	-0.0956452567	-0.0272606257	0.0092728153	-0.1203662674	-0.0947501963	0.0366087993	-0.0471461226	-0.1663922769	0.0334439195	0.2051404183	0.011255709	-0.0491840916	0.1591530597	-0.0481386989	-0.1371332213	0.1480842537	0.1521520284	-0.1484732845	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0610645120793975	0.0096580873882885	0.0037288746354948	9.327865199981928e-05	-0.068056095385117	-0.0498921727891855	0.0024892289056259	0.0046316321190681	-0.2287975076500572	-0.1080698696826943	0.0116790967332345	0.0523482995068779	0.003849832707308	0.0027429450482805	1.4821211874258444e-05	7.523747537886514e-06	-0.0006076045805012	2.509186920750001e-05	3.691833262460393e-07	6.296019003262871e-10	-0.0005723330687	-0.0002181826941208	4.76036880138542e-08	3.275651415275589e-07	0.0
827.0431524595684	3.2753229945076328	10.727740718350448	684000.3760302609	855.4095084655461	-8.98429584972962	80.71757191546887	731725.4271732671	778.4257750679826	-1.0191241690582729	605946.6872901894	1.0386140719587151	778.7538469271375	668.4312395892439	1.254716	24.049702	0.1213792992723245	0.0630329655882388	-0.0275451674	-0.0711089248	-0.1153000397	-0.2304662752	0.1323083965	-0.0234561027	0.2318192775	-0.2232757803	0.0648519766	0.0261438417	0.0069086064	0.1747975717	-0.1083057526	0.0440030109	-0.1265519722	0.1168232694	-0.1832538706	-0.0834362373	-0.0849600498	-0.001711297	0.0712297712	-0.0526977344	-0.0888743466	-0.0087772118	-0.121478745	0.0945872803	0.0204703137	-0.0291136966	-0.0229275941	-0.0568873374	-0.0744159506	-0.178123597	-0.0501024713	0.0288499667	0.0223492055	0.1289253648	-0.03024063	0.0609156704	0.0760596068	0.0639392198	0.0024735282	-0.1646585279	-0.1361374746	0.1374353429	0.0500118784	0.0360927928	0.021355179	-0.1409541334	0.1500380788	-0.0307088825	0.05641348	0.1148771109	-0.0451628449	0.1708435348	0.1401797309	0.0378879915	0.010542876	0.0542806955	0.0648419405	-0.0536462152	-0.1076988277	-0.0139781372	0.1596299196	0.0203730686	-0.0288951452	-0.0625925334	-0.0174508772	-0.0908367117	-0.0451736239	-0.0753057745	-0.1154264366	-0.0077874893	-0.1699409761	-0.0216817974	-0.1294396989	0.1211295679	-0.1504313135	0.1206238178	-0.0599733749	0.0816139493	0.043287721	-0.0039608106	0.0015679285	-0.0476262965	-0.0437861727	-0.0369984248	-0.0380072302	0.1757820729	0.1678004908	0.1288734018	0.0049024664	-0.065211417	-0.1417995215	0.0430496335	0.040082983	-0.0540245833	-0.1083059977	-7.00464e-05	-0.1046775522	0.03347627	-0.208808426	-0.0305424467	-0.046899357	0.0099212257	0.1303218686	0.0828856459	-0.060546322	0.1375733837	0.0029990072	0.0674431722	-0.0573856733	-0.2349983457	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0697589617069383	-0.0086944496275407	0.00486631273843	7.55934543258443e-05	-0.0161615756981063	0.0518945196870107	0.0026930411735455	0.0002611965290456	-0.2469007731476153	-0.018103265497558	0.000327728221675	0.0609599917808901	0.004383933467322	0.000534100760014	1.9218872645905892e-05	2.8526362184753255e-07	-0.0006130688910637	-5.464310562499925e-06	3.758534651900748e-07	2.985868992344825e-11	-0.0002581568500722	0.0003141762186277	9.870669635126315e-08	6.664495923920038e-08	0.0
831.9346902897261	4.891537830157631	23.927142343863228	692115.3289074624	875.8952372132851	20.485728747739017	419.6650823259408	767192.466572917	779.3939886553111	0.9682135873284778	607454.9895520352	0.93743755068748	780.8062295802423	692.7661060539316	1.290787	24.741083	0.2333920526078708	0.1267538174127021	-0.1490343889	-0.1267919206	0.116895846	-0.0848573988	0.0330846364	0.0300217887	0.0491656552	0.0525036156	-0.0979576757	0.1739196382	-0.0557994386	0.0461233032	-0.0947713189	0.0884481362	-0.026398401	0.0974486694	-0.0803521209	0.0416612522	-0.0432935965	-0.0997684889	-0.0065397207	-0.0871254012	0.0734938529	-0.299133971	-0.0858398237	0.1418530179	-0.034663488	0.0442524647	-0.1328147322	-0.0235861544	0.014217678	0.1080015464	-0.103790171	-0.0609893046	-0.0598090607	0.0276214585	-0.1029152274	-0.0150119786	0.1240951933	-0.0984617885	-0.00262279	0.0490424944	-0.0202150828	-0.0559434414	0.0009496632	-0.1004689587	-0.1207042143	-0.111927331	0.0138152909	-0.086804188	-0.1498410463	-0.014481285	-0.1617086299	0.0916101761	-0.0278684873	0.0491351371	0.0808661181	-0.1088618215	0.2511981136	-0.0877710075	-0.0056816262	0.0517893128	0.1573535919	0.0096917247	0.1138426841	-0.0327602353	-0.0154860331	0.1813784994	-0.0254690498	-0.0090481325	-0.0521055858	-0.0676069256	-0.0563057555	-0.0314716525	-0.0090871658	0.031772187	-0.0715445002	-0.0679884883	0.0231520067	-0.1883121062	-0.0698754223	-0.1191823812	-0.0391487372	-0.0918618636	0.0853735494	-0.0356658759	-0.1094179999	0.0405902584	0.0160981164	0.1494312857	0.0597633559	-0.0015329667	-0.1106844275	0.2047377125	-0.0450707444	-0.0693543131	-0.0235283397	0.1550100439	-0.0903710586	0.0458389424	-0.063886925	-0.0741481372	0.0569124988	-0.0164184093	0.1271139284	0.1879674986	-0.0645199788	-0.1634988598	-0.1328902135	0.0081359029	-0.0953032199	0.0083004434	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0725793621231218	-0.0028204004161835	0.0052677638061992	7.954658507608089e-06	0.0050099398678753	0.0211715155659816	0.0004482330713606	2.5099497479726377e-05	-0.1721968448051996	0.0747039283424157	0.0055806769097887	0.0296517533608659	0.0023520495307531	-0.0020318839365689	5.532136995115878e-06	4.12855233168673e-06	-0.0009128787751482	-0.0002998098840845	8.333476581160778e-07	8.988596659476133e-08	0.0001040734949402	0.0003622303450124	1.3121082284780233e-07	1.0831292349067836e-08	0.0
829.6729070586878	-2.2617832310382937	5.115663384206023	688357.132707214	876.6880153035883	0.7927780903031589	0.6284971004647236	768581.8761769446	782.0026690614952	2.608680406184135	611528.1744193024	6.805213461609023	783.2423797429385	690.501545429858	1.303992	24.994188	0.1208010754082684	0.0649401155815723	-0.1306875218	0.1205036794	0.1398309744	0.0257889461	-0.0336828163	0.0324484388	-0.063893529	0.0245050219	-0.1542517738	-0.0699224532	-0.0131095259	0.1520352024	-0.0303090914	0.0756901921	0.0832686214	0.1007826515	0.0570581157	-0.0724865623	0.2310487038	-0.0028393502	0.0282542148	0.1233188405	0.0590724766	-0.2110770666	-0.0849970647	0.1259736673	0.0784328179	0.0763394786	0.0212768071	0.019179038	0.1722292637	0.0166459509	-0.0230025393	0.0239331811	0.0262096533	0.048714614	0.0508314013	0.1674240413	0.0532346243	-0.0092439811	-0.1131563836	0.0364965672	-0.0090054263	0.09754437	-0.0498034036	0.153446449	-0.0397060355	0.0173548969	0.0038582997	0.0047236441	-0.0669054253	-0.0192013329	-0.0537477764	-0.0360895659	-0.0566054874	-0.2262942433	-0.0268881551	-0.0015261861	0.051495124	-0.0394424105	0.1332999504	0.0581491368	0.2435074832	-0.0875491938	0.061737001	-0.0343442288	0.1241044842	0.0536431462	0.000207945	0.0538631992	0.0393963898	0.0515231165	0.0624384802	0.0227703433	-0.0365882877	0.0044945562	0.0139048861	0.0789446431	0.0791888894	-0.1825629919	0.062885554	0.1135624841	-0.0098128547	0.1549797758	0.0386813196	0.0414139732	-0.087962822	0.0654469016	-0.0147703469	0.1307687603	0.1063295688	0.0359576451	-0.0517989422	0.0720671461	-0.2082483191	0.0298278903	0.015504495	0.0279827392	-0.1001033816	-0.0592873944	0.0073557591	-0.0849312693	-0.0996953694	-0.0115118839	-0.1308826273	0.1606894063	-0.0665066611	-0.0187124284	0.046101273	0.1120745628	0.0193439786	0.085066153	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.072350582083672	0.0002287800394498	0.0052346067278461	5.2340306450653155e-08	-0.0205346291516264	-0.0255445690195017	0.000652525006392	0.0004216709943948	-0.1177586976922526	0.0544381471129469	0.0029635118610908	0.0138671108821753	0.0020010741456153	-0.0003509753851378	4.004297736250003e-06	1.231837209726271e-07	-0.0013728953053397	-0.0004600165301915	1.884841519423788e-06	2.1161520804942725e-07	0.0001048731643383	7.996693981000103e-07	6.394711462576328e-13	1.099838059832808e-08	0.0
826.413228724918	-3.2596783337697843	10.625502839648158	682958.8246115436	875.8222623176763	-0.8657529859119677	0.7495282326154877	767064.6351712525	780.8598855070746	-1.142783554420589	609742.1607941217	1.3059542522541556	782.788417378925	670.1622641491796	1.387784	26.600269	0.0373806636777767	0.0243705159014678	0.034700415	-0.0020424676	-0.187409622	0.1553346306	-0.0177350992	0.1177165403	-0.0888130557	-0.1144813336	0.1124579146	-0.037743477	0.0237832877	0.0841678879	-0.0189019125	0.0616838719	-0.0901187144	0.0779957194	0.0537079699	-0.0416111	-0.0978884001	0.0292896759	0.2497117947	-0.0524144509	0.0436579	-0.0091913983	-0.0883796626	-0.0055286365	-0.0511556251	-0.0234885914	0.089054567	0.126851577	0.1246020838	0.0998248189	0.104392663	0.0436474259	-0.021106053	0.1728330574	0.0320470726	0.0161877221	-0.0275375321	0.1120255562	-0.0045468013	0.1285029772	0.1213292152	0.1306021106	0.0892175391	-0.0524422923	0.0265801928	-0.0799639325	0.0247761054	0.0621939675	0.0036586651	-0.1981262375	0.0814726739	-0.0840328213	0.085971784	0.0766078823	-0.0254725204	0.0864388665	-0.0481817306	-0.1925638216	-0.0076477908	0.0851203492	0.0571797514	0.0750718663	-0.0966761512	-0.0770628152	0.082019042	0.0976742499	-0.0386749587	0.2546335489	0.0554576504	0.0081700626	-0.0909999144	0.019547898	0.0025287536	0.000680655	0.0154965275	-0.0440046528	-0.0999969744	-0.1010091534	0.2551432276	-0.0310575236	0.0165835474	-0.0905294671	0.0070759589	-0.0053253756	0.0730492462	-0.0195491697	-0.0534027242	0.1671454521	0.0823121347	0.034685948	0.0336937135	0.0063206827	0.0358813338	0.0924146816	-0.1830089559	-0.0642479164	-0.2109712142	-0.0819140504	0.1486676457	0.0652577247	0.0339194104	0.0044102061	0.0712593464	0.2209745857	-0.065609109	-0.0513164949	0.0270686273	0.062819583	-0.1207440431	0.0935344557	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0722798626410821	7.071944258989216e-05	0.0052243785434136	5.001239560225052e-09	-0.0204795358588825	5.509329274390115e-05	3.0352709053651914e-09	0.0004194113889952	-0.0982092167162846	0.0195494809759679	0.0003821822064297	0.0096450502480261	0.0021520623896273	0.000150988244012	4.631372528848366e-06	2.2797449829827312e-08	-0.0011698899384449	0.0002030053668947	1.368642468074612e-06	4.1211178988092336e-08	0.0001047593759156	-1.1378842270000097e-07	1.2947805140554091e-14	1.0974526842225994e-08	0.0
