global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
894.0509431306187	-0.636841159918049	0.4055666629657661	799327.0889127488	1077.1750362359203	-3.2862219208655006	10.79925451317694	1160306.0586898562	825.8505994929824	0.257193135106263	682029.2126829184	0.0661483087457884	856.156822899289	720.0753662783452	1.093804	22.116009	0.0979254018799126	0.0473779782130637	-0.027807475	0.1102238834	-0.0635591363	-0.062170311	0.0228570066	-0.0182776387	0.0789599695	0.0275290239	-0.0369337874	-0.1553102212	-0.0253222597	-0.0727126427	0.0304667364	0.0814941872	-0.0617147303	-0.1315378063	-0.0058057344	-0.1427499767	-0.0204729016	-0.1202685258	0.00626562	-0.005718825	-0.0393174758	0.0774465041	0.0221973437	-0.0363213728	-0.0851844356	-0.0283906597	-0.0551059957	-0.0678696477	0.019566211	0.0688822196	0.0906409441	-0.0056735879	-0.062195004	0.0076642465	0.2467437953	0.0115254904	-0.043785803	0.1540092066	-0.0746739006	0.0389489558	0.1087908783	0.1043937738	-0.0979088888	0.0290211947	0.0433993192	-0.0525130408	-0.0022424231	-0.0700333329	0.0212583447	0.0846392112	-0.0568615466	0.056894937	-0.1406367897	-0.0942186559	-0.0179854173	0.0519613254	0.0850974651	0.060186215	-0.0498990664	0.1226301353	0.0963389344	-0.0053643018	-0.1131019371	0.1196268325	0.0256414755	0.041946224	0.1044050103	0.0956800942	0.0238565635	0.0236350413	0.1257114606	-0.0025383418	0.0277290233	0.0554999777	0.0213033865	0.0967653576	-0.0025879048	-0.0193237855	-0.0114175216	0.0014816125	-0.1787675804	-0.0347254641	0.0050347946	-0.03112979	0.0477125457	0.1419825174	-0.0683627139	0.0644160683	-0.1341401555	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	-0.0251514270637471	0.0060735997485466	3.688861390554535e-05	0.0006325942833429	-0.0180560669443821	-0.0075092534096796	5.638888677078618e-05	0.0003260215535	-0.153628125864742	-0.0228294573985863	0.023601601056713	0.0005211841251138	-0.0019681880970692	-0.0007420748331607	5.506750580104808e-07	3.873764385444879e-06	0.0022940654070227	0.000293713932117	5.2627360916982255e-06	8.62678739196883e-08	-0.0015832468044833	-0.0001944730611841	2.5066704439065807e-06	3.781977152635359e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.0999329779878	0.0489898473690573	0.0024000051452435	799414.6901512423	1080.394330811732	3.219294575811773	10.363857565851104	1167251.9100501304	824.7548894837845	-1.0957100091978873	680220.6277274096	1.2005804242564342	854.8990496958963	721.7563056212205	0.933569	18.87615	0.1005123348017294	0.0648153167634229	-0.0645544417	0.05623119	-0.0462004372	-0.0750271959	-0.00624778	-0.0525757278	0.0343347127	0.079214255	-0.0067587626	-0.0823945651	-0.0576214075	-0.0191012009	0.0191397401	0.011739252	-0.1404146257	-0.0688945102	0.0124648774	-0.02520892	-0.0068621275	-0.0503022288	-0.0763831767	-0.0569271963	-0.0775159647	-0.1611474845	-0.019333267	-0.0265595207	-0.043910066	0.0278195064	0.1351102454	-0.1641614348	0.088421281	-0.0708880858	0.1288549911	-0.0368798173	0.0245037069	-0.0641427942	0.125277335	0.0978455437	-0.0774799835	0.0929165347	-0.1786590489	0.0370235308	0.0212180773	0.1411898136	-0.0022982517	0.0048531013	0.0589384143	-0.0251995195	-0.0202066696	-0.0153591275	0.0975368056	-0.0257517365	0.1389550439	-0.0575636651	0.0508129521	0.1004682959	-0.0790900008	0.15874617	-0.050602106	-0.0408087847	-0.0317659743	0.1127020292	-0.0183318206	-0.0249429442	-0.1648795903	0.0748415868	0.0685816935	0.055959251	0.0784960347	0.1150776406	-0.0797776455	-0.0332510486	0.0164017771	0.0348600597	-0.0917732678	-0.0228172995	-0.0364028357	0.1407694058	0.0257772151	-0.0481502874	0.0103094854	0.0327603592	-0.0885944841	-0.0070657764	0.1337532321	-0.0027864222	-0.0024375327	0.0586068296	0.092536437	0.0934814492	0.0426735187	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.0234489494995386	0.0017024775642084	2.898429856633296e-06	0.0005498532326319	-0.074617654616631	-0.0565615876722489	0.0031992132000054	0.0055677943804868	-0.14694186592979	0.006686259934952	0.0215919119629283	4.470607191774439e-05	-0.0012982340985192	0.0006699539985499	4.4883836017313334e-07	1.68541177455796e-06	0.0022930089282884	-1.0564787342997456e-06	5.257889945210318e-06	1.1161473160275924e-12	-0.0015430170891612	4.022971532210008e-05	2.3809017374435024e-06	1.618429994897214e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.4695383680239	-0.6303946099639006	0.3973973642715384	798287.8159915698	1076.4757685244665	-3.918562287265559	15.355130399179886	1158800.0802203408	826.0301901529002	1.2753006691157225	682325.8750440365	1.6263917966470094	855.4132432468854	710.6517252818247	0.970109	19.614975	0.1817577325467023	0.1008721205435982	-0.0219761994	-0.0259169987	-0.0864149701	-0.0476248012	-0.1134896515	-0.0141036026	0.0667438327	-0.0711287379	-0.0146067909	-0.0252068515	0.0282994629	-0.0177888725	0.0235309681	0.0903218027	-0.01914707	0.0001888494	0.1176855887	-0.0270352157	-0.0438177173	0.1497088763	-0.0843385338	0.0154227113	0.0428693774	0.0529961702	0.0070689932	-0.0502236125	-0.0153818968	-0.0418582077	-0.103558943	0.0073837506	-0.1065339056	-0.1261911885	-0.033623384	0.0340132014	-0.0909529838	0.0830697666	-0.0312282851	-0.0296196651	0.0795833614	0.0704237556	0.0445771227	0.0315357947	0.0446059469	0.0241678962	0.0345542349	0.0929061965	-0.1039616347	-0.0260149933	0.0205306094	0.0352299869	0.1027257197	0.0595296078	-0.0475655655	0.1005388526	0.0641496812	-0.02427025	-0.0303987273	-0.1446192252	0.011275391	0.0008926498	-0.0425630143	0.0742586529	-0.0369745447	0.0612571464	0.1362738619	-0.0126175363	0.0734011761	0.0268213885	0.0380030997	0.0535688316	-0.0520699769	0.0051937227	-0.0934750795	-0.028886885	-0.0840217884	-0.153926687	0.1555003023	-0.0216533618	-0.0832099763	0.0595118354	0.0318596524	-0.0258517588	-0.0764255048	0.0158115032	0.1073406101	-0.0182949046	0.1707274593	0.0875566326	0.0266714732	-0.0790642637	0.0223835131	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0345055098092785	-0.0110565603097399	0.0001222475258829	0.0011906302071982	0.0087788997169298	0.0833965543335608	0.0069549852747105	7.706908023991012e-05	-0.1066318932749084	0.0403099726548816	0.0113703606633914	0.0016248938954373	-0.0020550928582232	-0.000756858759704	5.728351821406772e-07	4.223406655920002e-06	0.0024710959070193	0.0001780869787308	6.106314981687537e-06	3.171497199349994e-08	-0.0015479642556967	-4.9471665354999545e-06	2.396193336914638e-06	2.4474456729970622e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.0780954896576	0.6085571216336803	0.3703417702910699	799375.6408344132	1083.1331900439216	6.657421519455056	44.32126128770327	1173177.5073747218	824.1296392041584	-1.900550948741852	679189.6622147763	3.6120939087635535	855.0989976463349	721.2783463357667	1.037514	20.977863	0.1238801484229932	0.0570483126989769	-0.0460880708	0.0286946336	-0.0638869995	0.0048539301	-0.0816408725	-0.0314184684	0.0285687012	-0.0070646411	-0.0116289724	-0.0008776764	-0.0573399386	-0.0558132181	0.0134054498	-0.1343288002	-0.1448841052	-0.0921067999	-0.1087483377	-0.0613968163	-0.0416205503	0.0127504466	0.0029749462	0.0029566454	0.0695512446	-0.0742804226	-0.1873040749	0.0062705934	-0.2464224355	0.0681403653	0.0236382107	0.0732529422	0.0057267183	-0.0138767419	-0.0787573929	-0.0190921869	-0.1108621643	-0.0303589678	0.0534389541	-0.0265724677	-0.0290114475	-0.0266250262	0.0040939234	0.0314372165	-0.0815777203	0.1367905504	-0.0565995373	-0.0012189648	0.0929785033	-0.089927432	0.0038129813	0.0689213038	0.0152520114	-0.0375875209	-0.1424335223	-0.2019849221	0.0027656238	-0.0105108498	0.0929541141	0.1379403437	0.1432561585	-0.1253328766	-0.1327220946	0.0003236183	0.0798050189	-0.0103367203	0.0908771038	0.0218132484	-0.0810160659	0.0468933777	0.056802115	0.0576391339	-0.0559356363	-0.0409498686	0.0952939373	0.063919315	-0.0896635804	-0.0551815022	-0.0863314393	0.1626032053	-0.035786934	-0.046078927	-0.1017109614	-0.04639299	0.1513000024	-0.0718729958	0.0216791156	0.1244213577	0.094498847	-0.0484006906	-0.1350983622	0.1285560905	-0.1579505792	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.055653615510792	-0.0211481057015135	0.0004472423747623	0.003097324919423	-0.0273541556737058	-0.0361330553906356	0.0013055976918627	0.0007482498326213	-0.1127375122783576	-0.0061056190034492	0.0127097466747128	3.727858341528008e-05	-0.0014632223613953	0.0005918704968279	3.503106850153052e-07	2.141019678887238e-06	0.0022939620087696	-0.0001771338982496	5.262261697678259e-06	3.1376417909134994e-08	-0.001988827227167	-0.0004408629714703	3.955433739520778e-06	1.9436015961362259e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.6944616127524	0.6163661230948492	0.3799071976989747	800478.1796405329	1078.921466345926	-4.211723697995467	17.738616508256612	1164071.5305420433	825.6641007889149	1.5344615847565135	681721.2073315674	2.354572355093472	856.4090130580806	716.5266426228992	1.052199	21.274778	0.1733962993669761	0.0966895833071371	-0.0521210732	0.0441932492	-0.1206320415	0.0403521379	-0.0504826949	-0.068972573	0.0510229274	0.0246545743	0.0101563946	-0.0056380773	-0.0435365523	-0.0620931205	0.0556701721	-0.0883520186	-0.1151927746	-0.1365996447	-0.1162246818	-0.1001971218	0.0399244859	0.00532613	-0.0894183679	0.1710323276	0.033347235	0.0092218542	-0.0575282079	-0.0506288822	-0.0472561209	-0.0003754322	0.0508901605	-0.186949514	0.0237272308	-0.0684708845	-0.1785667198	0.0886305946	-0.0546982847	0.0704990031	-0.0370208514	-0.0018811995	0.0377445088	-0.1030891063	0.0793784226	0.0771553111	-0.0328909361	0.1406721798	-0.0553551559	-0.0191984285	0.0692858169	-0.1123002615	0.0426008821	0.099452707	-0.0397881209	0.1265038966	-0.0073135294	-0.135668569	0.0351223929	0.1209619981	-0.0418348162	0.1589668004	0.041808592	-0.0306601731	-0.1495747336	-0.0645599208	-0.0969556213	0.1885491708	0.1007612475	-0.0037326384	-0.0604419691	0.0638740545	0.1277922303	-0.007846114	-0.0265544213	-0.1273987491	0.2048214049	0.0640752147	-0.122785394	0.0019540454	-0.1795378824	0.1709911567	0.1019688028	-0.0975896051	0.0819340122	-0.0082744702	0.1496734643	-0.0051134054	0.0681741362	0.0156030582	0.3025584026	-0.1463369903	0.2042811433	0.1257876065	-0.208475067	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0388309130135127	0.0168227024972793	0.0002830033193119	0.0015078398054629	-0.0571198754946635	-0.0297657198209576	0.0008859980764597	0.0032626801765258	-0.1652356922755586	-0.0524981799972009	0.027302834001783	0.0027560589030185	-6.732246598053723e-05	0.0013958998954147	1.9485365180189458e-06	4.532314425700592e-09	0.002291068594306	-2.893414463600065e-06	5.248995303815271e-06	8.371847258170053e-12	-0.0019014265960146	8.740063115239994e-05	3.615423100031669e-06	7.638870325837863e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.5322195935113	-0.1622420192411482	0.0263224728074451	800187.8918908939	1081.8465597652694	2.925093419343284	8.556171511885385	1170391.9788759486	825.9768125312273	0.3127117423124446	682237.6948392462	0.0977886337800847	855.5410823652958	719.3028619625053	1.094413	22.128323	0.1384137951922373	0.0913761969251953	-0.065778585	0.0438520935	-0.0546594205	-0.0708927528	-0.1026048802	-0.057558887	0.0794893562	-0.0172906705	-0.039058082	-0.0706056395	0.1044479577	-0.1240998852	0.0412488926	0.0332363608	-0.0885088515	-0.1168020883	-2.13203e-05	0.0182337655	0.0035461012	0.0257859446	-0.0014720043	0.010057947	-0.0350649961	-0.1073304577	0.07357556	-0.070158329	-0.0069386073	0.1033081466	-0.0533302781	-0.0521136144	0.0693671178	0.0587295884	0.0113859195	0.0306308395	0.1757515794	0.04543029	0.0820837607	-0.0640167054	0.0935322956	0.0696872058	0.0644751689	0.0422441679	0.0371631867	0.0906817309	-0.0747696226	0.0592808874	0.0371292834	-0.0343684023	-0.0529604689	0.067947981	0.0742775473	-0.0298762445	0.0250390629	0.1149589809	0.0709119151	-0.1194121866	-0.0547788841	0.052219298	0.0406819909	-0.0111403167	-0.072178656	0.0502342174	-0.0748216824	-0.0912026509	-0.1338660711	0.0519618813	-0.0806279272	0.0533176292	0.0618586686	0.1045917821	-0.0583689589	-0.0392274401	0.0536457293	0.067951946	-0.0956423969	-0.0153126662	-0.0297249748	0.0403526631	-0.0262567066	-0.0270229265	-0.0151181565	0.0516824861	0.0395901607	-0.0293765635	0.0924709382	-0.020498688	-0.0523308694	-0.1051734214	-0.1400209628	-0.0030288793	0.0518843838	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0544564922616643	-0.0156255792481515	0.0002441587268402	0.0029655095494447	-0.0564825980142558	0.0006372774804076	4.061225870347843e-07	0.00319028387844	-0.1010559326631437	0.0641797596124149	0.0102123015264178	0.0041190415439073	-0.0012223256463352	-0.0011550031803546	1.3340323466293856e-06	1.4940799856887644e-06	0.0022931664865022	2.097892196200116e-06	5.258612534816845e-06	4.401151666877345e-12	-0.0018991040915402	2.322504474399885e-06	3.6065963505047287e-06	5.394027033607487e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.0956148126721	-2.4366047808391613	5.937042858008257	795834.5859679994	1074.864253220049	-6.982306545220354	48.75260469142699	1155333.1628502936	824.0756626217865	-1.9011499094408464	679100.6977255364	3.614370978166938	853.753638452719	705.287868463076	0.981263	19.840494	0.0725085691844695	0.0529552596995795	-0.042622351	-0.0139963516	-0.0871375309	-0.0826220511	-0.1462838994	-0.0295661495	0.056907567	-0.128533275	0.0004221429	-0.0838293909	-0.0820429859	0.0098310838	-0.002284868	0.0537069013	-0.1231075384	0.0815091029	0.0039936059	-0.088414851	0.0534549344	0.1472607972	0.0690943898	0.0857228796	0.0751291372	0.0540946712	-0.1732882084	-0.1122297451	-0.0209276698	-0.0517067609	0.0089868334	0.0445868173	-0.0804328409	0.1722561172	-0.0559718879	-0.0271290636	0.0237500943	-0.153978477	0.0198256628	-0.069781794	0.0257830304	0.0580900656	0.1355762773	0.0081817935	0.0177069919	0.0643253136	0.1316061889	0.1261297665	-0.0584192821	-0.1502419307	0.0479661735	0.0587538344	-0.0462014638	0.0595096258	-0.1407086643	0.0150016543	-0.0955272421	0.0593066637	0.0303729748	-0.0445477105	0.0269681658	-0.176935447	-0.0001162936	0.0511290415	0.0410561564	-0.0810526715	0.0066621481	0.0379487606	0.0370338518	0.0401506692	0.05202792	0.096320269	-0.0402395844	-0.0466096692	0.0099139225	0.0355450978	-0.1007404995	-0.1074451787	-0.029009049	0.1126400017	-0.1312863716	-0.0475088556	-0.0642840996	-0.0353367681	-0.039768664	0.0652123581	-0.0595314391	-0.0099593563	0.0473918492	0.067487338	-0.0638570596	-0.1014085886	0.0754073677	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0533792530663106	0.0010772391953536	1.1604442840062853e-06	0.0028493446579172	-0.0046805410117372	0.0518020570025186	0.0026834531096921	2.1907464162553888e-05	-0.1105827294864809	-0.0095267968233372	0.0122285400606802	9.075985771314792e-05	-0.0013254198838852	-0.00010309423755	1.0628421816015841e-08	1.7567378685982572e-06	0.0021942640082106	-9.89024782916e-05	4.814794537728449e-06	9.78170021222041e-09	-0.0018990512841166	5.2807423600153426e-08	3.606395779704907e-06	2.7886239872860404e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.9711478041597	4.875532991487603	23.770821951084056	804557.2399931118	1083.1799197891382	8.315666569089217	69.15031048826803	1173278.738634404	826.0045614907908	1.9288988690043425	682283.5356035937	3.720650846846232	854.6302363590114	724.3892876849292	0.988175	19.980251	0.0416461974932458	0.0204153211371285	-0.0633826394	0.0540401475	0.0044133664	-0.0376407585	-0.071724576	-0.0076205339	0.0016825514	-0.10613476	-0.0487399499	0.1602476841	-0.21671313	0.0389626599	0.0436580461	0.0039042739	-0.0122912874	-0.032601852	0.0294274378	-0.0083108629	0.0749487716	0.0315190702	-0.0269619463	0.0109006845	0.0293003184	-0.0578921315	-0.2152906256	-0.0624645644	-0.0666336707	-0.0545585087	-0.0112482742	-0.0314883559	0.1130073139	0.00648558	-0.0567228533	-0.2287320611	0.0267130384	0.1369788898	0.0347734798	-0.1903311916	-0.0860815377	-0.0887314886	-0.0555195981	0.0296947488	0.0362797447	-0.077603084	-0.0262481041	0.034505872	-0.0133024987	-0.1309155701	-0.0975896489	0.0514097095	0.0318305414	-0.0246525261	-0.1081047915	-0.0791484499	0.0411891115	0.2695758164	0.007308062	0.1512673947	-0.0782494927	-0.1736564358	0.0933255612	-0.0085866816	-0.0405402418	-0.0073480431	-0.057923483	0.1415699522	-0.1604780698	0.0524300276	0.0564034603	0.050206012	-0.0481534201	-0.0012103451	-0.047156445	0.0049928317	-0.068681478	-0.0832733489	-0.0280544994	-0.0180037205	-0.074919408	-0.0743095262	-0.0396475386	-0.0087624389	0.0362378621	-0.0161477749	0.0570887271	0.1461088099	-0.0072682697	-0.059234497	0.0708863671	-0.0283584469	0.1636255763	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0496505150576496	0.0037287380086609	1.3903487137233184e-05	0.0024651736454898	0.0008791010153998	0.0055596420271369	3.0909619469908006e-05	7.728185952769594e-07	-0.1034318764157831	0.0071508530706978	0.0106981530588898	5.113469963870826e-05	-0.0010561964250005	0.0002692234588847	7.24812708138418e-08	1.1155508881838367e-06	0.0024290088379099	0.0002347448296993	5.900083934644404e-06	5.510513507055336e-08	-0.0018992222832676	-1.709991510000751e-07	3.607045281260196e-06	2.924070964274648e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.0942559368862	-1.8768918672735708	3.5227230814376718	801193.7270112078	1086.1013145076415	2.92139471850328	8.534547101298855	1179616.0653752268	825.6097655185433	-0.3947959722474934	681631.4849195841	0.1558638597028435	855.6615535665385	720.224215310959	1.086017	21.958555	0.0562158686859763	0.0304077848222382	-0.0190919327	0.0446927187	-0.0208873048	0.0830088793	-0.1163266253	-0.0683408861	-0.0142378251	-0.0875822557	0.066794069	0.073185326	0.0290585131	-0.1180103379	0.0330901724	-0.0661485859	-0.0197692326	-0.0119210581	0.0651583463	-0.057340443	0.0245711661	0.0988277494	0.0268501856	0.0560145634	-0.0550079298	-0.1323871812	0.0626021039	0.127592271	-0.193325118	-0.0226316071	0.0454424607	0.0210269231	-0.1226635691	0.1618397212	-0.0592970762	0.0192807858	-0.0485633993	-0.021307051	-0.0754470074	0.2105726948	0.0201697135	0.0231802826	-0.0096387219	0.0424790815	-0.0792895445	0.05023157	0.0103227293	0.0237412602	-0.1032235034	-0.0567237365	0.0660143597	0.0440222615	0.032059861	0.0405739739	0.0797706953	-0.0208657625	0.0759060161	-0.0438632183	0.0213512554	0.0624458574	0.218792844	-0.0554624731	0.0386256833	-0.0037033747	0.0373480356	-0.017927441	0.037722508	-0.0890370842	0.1279498095	0.0403064856	0.101391521	-0.0606249359	-0.069261073	-3.74231e-05	-0.0096096312	-0.0056326589	-0.0580159965	-0.0451728404	0.0337611247	0.004234929	-0.0396634586	-0.1239385478	0.1165309683	0.0599424274	0.0075694682	0.0662851936	-0.0710825025	-0.0826872365	0.1172963292	-0.0426915189	-0.1153430968	-0.0531955245	0.1206805673	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0552068268482202	-0.0055563117905706	3.087260071403391e-05	0.0030477937306493	-0.0184516823506157	-0.0193307833660155	0.0003736791855438	0.000340464581568	-0.0810309496188779	0.0224009267969051	0.0065660147961371	0.0005018015213603	-0.000948629051463	0.0001075673735375	1.1570739849756058e-08	8.99897077279591e-07	0.0024999043016058	7.089546369589989e-05	6.249521517187183e-06	5.026166772656661e-09	-0.0018993163806839	-9.409741630003222e-08	3.6074027139341896e-06	8.854323754341571e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.5378141425916	-0.5564417942945283	0.3096274704377142	800197.9009310058	1080.08906688505	-6.012247622591531	36.14712147535752	1166592.392404618	825.7998371212982	0.1900716027548696	681945.3709895626	0.0361272141738049	856.2318961168853	710.8766437829493	1.143915	23.129223	0.1114967572025504	0.0740111934431015	-0.0218014579	0.1185073224	-0.0980205083	0.0862831861	0.1331206376	-0.0402416397	0.10872523	0.0518109604	-0.0799871614	0.0409539995	0.115515413	-0.1407991564	0.0294729987	-0.0627658784	0.0422059526	-0.1591822989	0.099850131	-0.0289140645	-0.1304099689	-0.1556219308	0.0461921983	0.0474071144	-0.0669294634	-0.0131551443	0.0244534903	-0.0512903102	0.032085912	0.1768958597	0.077030064	0.0444722926	0.0088165902	0.098102331	-0.149003408	-0.101337837	0.0027429791	0.1653339247	-0.1684899074	0.1798040827	0.0990253534	0.0646718548	0.0669743597	0.0337136138	-0.0073601644	0.0336365006	-0.2823088733	0.0607990614	-0.0112242331	0.1125253108	-0.0536101022	-0.0523733872	0.0522686212	-0.0392439767	-0.0170381078	0.0383671588	0.0505106689	-0.010316319	0.0085559592	0.0337082542	-0.1086862607	-0.1458964471	0.0964160077	-0.0425926413	-0.0359351023	0.0934087342	-0.0314944705	-0.1569811064	0.065311354	0.0397835698	0.1242365938	-0.061658425	0.0148088891	0.1237145252	0.1113328238	-0.0359064724	0.1126428684	-0.0233243135	0.1025511595	-0.0333697191	-0.0602465681	-0.0156148655	-0.1417720981	0.0058284083	0.1258511175	-0.0728531693	0.1060945497	-0.0836668155	-0.0002527791	-0.120720533	0.0600555468	-0.0143224038	0.1312463137	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0537853725879671	0.0014214542602531	2.0205322139917056e-06	0.0028928663044264	0.0498413540548057	0.0682930364054213	0.0046639388214722	0.0024841605740164	-0.0784617571181769	0.0025691925007009	0.0061562473300717	6.600750105658219e-06	-0.0015369484734733	-0.0005883194220103	3.461197423145336e-07	2.362210610111907e-06	0.0026939640082777	0.0001940597066718	7.25744207789565e-06	3.7659169753583764e-08	-0.0018974340286426	1.8823520413001164e-06	3.600255893050887e-06	3.543249207386716e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.390290054168	2.8524759115763345	8.136618826123241	805309.3326835037	1081.63282035161	1.5437534665600197	2.383174765516077	1169929.5580617783	826.8047998472701	1.00496272597195	683606.1770504845	1.0099500805929726	855.9829941103287	726.2059651085531	1.354472	27.386538	0.0993740819277848	0.0708305623042112	0.0030904592	0.1172839318	0.0496609424	0.0021088446	0.1182097906	-0.0042438608	-0.2046755769	-0.012532079	0.114950454	-0.1891401416	-0.1674092645	-0.0555771237	0.0514973804	0.0149499652	-0.0098067421	-0.0648714733	-0.0217955532	0.0962880181	0.0178616462	0.0862759962	-0.0492406587	0.0159990991	0.2645393758	0.2544301687	0.0442324972	-0.0043877043	-0.1536473444	-0.0354822755	0.0673749095	0.0990420489	-0.0010180388	-0.1113692003	-0.06734357	0.0048145218	0.0642491575	-0.2688389604	0.0522396573	-0.0643287756	0.1084423042	-0.0668167503	-0.087972681	0.0573791337	0.0539889619	0.0951101677	0.1372243268	-0.2893992165	-0.0738913375	-0.0193571989	-0.0044661219	-0.0162914816	-0.052345377	0.131883214	-0.0987822489	0.0251337501	-0.0348913663	-0.0485131558	0.0156973911	0.0186789597	0.0030654365	-0.0801515156	-0.0814977201	0.0097121618	0.043725852	-0.0135445679	0.1359501961	-0.0201669972	0.2291060897	0.0346144275	0.1135610585	0.0016547089	-0.0116588658	0.0320950794	0.0516499027	-0.0891565344	-0.0300459288	0.0895086634	0.0131960306	-0.1187329634	-0.1004702948	-0.1463587052	0.1594412972	0.0254316732	-0.0902558169	0.2479193878	0.0476694958	0.081713497	0.1430449307	0.0862425041	-0.1008784858	-0.0404567571	-0.0296661673	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0527485910039899	0.0010367815839771	1.0749160528742584e-06	0.0027824138529062	-0.0178598968678898	-0.0677012509226955	0.0045834593764977	0.0003189759161316	-0.0941702460655591	-0.0157084889473821	0.0088680352440479	0.00024675662501	-0.0017788934943397	-0.0002419450208663	5.8537393122042684e-08	3.164462064204108e-06	0.0027501975610106	5.62335527329004e-05	7.563586624588654e-06	3.1622124529638902e-09	-0.0018970613927673	3.726358752998999e-07	3.5988419279282083e-06	1.3885749556052258e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
