global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
875.8105062057099	0.962921435210319	767044.0427803018	0.9272176903875008	982.1606383292906	-3.1876048426473744	10.160824632868993	964639.5194833996	779.0580611081467	1.3634419077450275	1.8589738357954	606931.4625775849	800.4518108908464	665.1767612214906	1.020179	16.528429	0.0490073219764319	0.02697377146792	-0.0013662155	-0.1307030911	-0.0220573024	0.0059197856	-0.0910313443	-0.0501265614	0.121747124	-0.0414195935	-0.0293522696	-0.0962564007	0.0263000536	-0.1041408624	-0.1302006052	-0.1328336727	0.0200651142	-0.0544562553	-0.0053737131	0.1120007208	0.0466698934	-0.0357365415	-0.0051786522	0.0307577891	-0.0709967877	0.0384913299	-0.0776140884	-0.0210685055	-0.1732505661	-0.044237296	0.0929941271	-0.0764358485	0.1536860886	-0.1077196681	-0.083560136	-0.0148448708	-0.0660493246	-0.0711312257	-0.0510678946	-0.0228384395	0.0148165464	-0.1240983943	-0.1279334329	-0.0285757703	-0.0323405663	-0.1885837229	-0.0369349267	-0.1662639725	-0.0274591743	-0.1219506863	0.027287274	-0.0746403803	-0.0275596524	0.1487873272	0.0577361065	-0.0586875008	0.000663587	0.026475351	-0.0929101468	0.0283964918	0.0771896026	0.0827300868	0.0418330968	-0.1070760656	-0.0401078485	-0.0492645506	0.0237401571	0.0779819456	-0.0752348909	-0.1307975924	-0.0464465812	0.1864504983	-0.183590812	0.0593090541	0.1446151079	-0.0438195118	0.0001590828	0.142514514	-0.0034288727	0.0253331378	0.002449335	-0.0395896339	0.0055693758	0.0305585888	0.06884929	0.0861233167	-0.0071444499	-0.0521869964	-0.1239775479	-0.0974436455	0.0020050161	0.0730111146	-0.1308692592	-0.0622275871	0.0851678376	0.1236945256	0.0031787903	-0.1382570621	0.0741027982	0.0343878355	-0.0066845496	-0.0782530865	-0.0782873033	0.1490980578	0.0133749791	0.0037206738	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0228387584251237	0.0028736253337911	0.0005216088864011	8.257722559006011e-06	-0.0868748708892326	-0.0222862106161158	0.0075472431920208	0.0004966751836258	-0.2314335317776894	-0.0037725284269499	1.4231970732145217e-05	0.0535614796310947	0.0025900380447854	0.0001196763838119	6.708297073435778e-06	1.4322436842317129e-08	0.0014220303013943	5.367117400070006e-05	2.8805949186134222e-09	2.022170178083564e-06	-0.0007498432501364	-0.0002281515941788	5.2053149926327865e-08	5.622648997751198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.5718162266995	-0.2386899790103598	766626.0053705213	0.056972906079966	985.83304719002	3.6724088607294334	13.486586840364057	971866.7969319604	779.0200602895205	-0.0380008186261875	0.0014440622162604	606872.2543334882	800.5271615217572	667.8273277572505	1.03109	16.705212	0.074982204580845	0.0371714624824638	-0.0118828519	-0.001641013	-0.0567843796	-0.1391236853	0.0181260541	-0.0808854525	-0.0017398156	-0.0502049896	-0.0410392036	-0.0735226707	-0.148763423	-0.0016493533	-0.0451611288	-0.0161413513	-0.0113589338	0.0372770454	0.0571062372	0.0059185685	-0.0525043543	0.0361251664	-0.0487909095	0.2427519538	-0.0286523617	0.0705084434	-0.0570637406	0.0837958145	0.040857712	-0.0752031049	0.0964008418	0.1175014902	-0.0194442587	0.0343849667	-0.0384275107	0.0840089087	-0.0697473697	0.127090255	0.1228141203	0.2455769572	0.1014717766	-0.0919066481	0.0939838927	-0.0188825795	-0.1764830532	-0.0805077642	0.1150934436	-0.0552788076	-0.1548556683	-0.0577803156	-0.005777587	0.0205432256	-0.0544216146	-0.0004620567	-0.0187783833	0.0231705709	-0.0479013813	0.1972667889	-0.0192053233	-0.0897134051	-0.0819148775	0.0482186464	-0.0296570403	0.0854737313	-0.0479833272	-0.1534949339	-0.0765696487	0.0718933267	-0.0832191541	-0.0083460367	-0.0007046972	-0.1010588406	-0.1081991813	-0.0156746012	0.047090878	-0.0602397673	-0.1142581857	-0.2690986723	0.0128149374	0.0957597914	0.0089832912	0.0100694827	0.0078354693	0.015491141	0.0312538019	0.009010581	-0.0082276708	0.107927292	-0.0840816676	-0.0939556027	-0.0247664101	0.0395969005	0.0410846601	-0.1022701967	0.1237167784	-0.1193770744	-0.0926626572	-0.0417377639	-0.0685234628	-0.1541296352	0.0181044532	-0.1083375953	0.0513610558	0.0352202972	-0.028974603	-0.0364124384	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0065230229690769	-0.0163157354560468	4.2549828655104816e-05	0.0002662032234717	-0.0582689369652626	0.0286059339239699	0.0033952690150617	0.0008182994556625	-0.2270590581801812	0.0043744735975081	1.913601925529633e-05	0.0515558159016709	0.002805562587048	0.0002155245422626	7.871181429843467e-06	4.645082831750335e-08	0.0012597587430274	-0.0001622715583669	2.6332058654822265e-08	1.5869920906339746e-06	-0.0008857683815733	-0.0001359251314368	1.8475641356138527e-08	7.845856257949831e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.3143801308148	-0.2574360958847137	766175.2640637925	0.0662733434643635	987.458728814894	1.6256816248740051	2.6428407454529856	975074.7411127264	779.2929473562339	0.2728870667133378	0.0744673511794097	607297.4977991659	801.0445038953774	669.8261070093397	1.251826	20.281456	0.1167443058637877	0.0640917800508947	0.146290505	0.091884443	-0.0771958422	0.0532930564	0.0957449318	-0.0932070869	-0.1748676689	0.0832671977	-9.94548e-05	0.0349089575	-0.0808342481	-0.0632151189	0.1141049518	0.0014540085	-0.0271247828	0.1202582275	-0.0579579071	-0.0093721709	-0.0357888432	0.1670460236	0.1527092532	-0.0932873877	0.1053429253	0.0715624845	0.024618204	0.116470066	-0.2265352172	-0.0156443765	0.101285573	0.0543739944	-0.1240101386	-0.0488540576	0.0055686646	0.0734354276	0.1782529678	-0.1210091736	-0.1117942065	0.0259821508	-0.0650216642	0.141760115	-0.0345884578	-0.0587665767	0.0656747145	0.0095895343	-0.0414536333	-0.0800017309	-0.1562897247	0.1735250345	0.0027396724	0.1210375597	0.0773757265	-0.0751525165	0.0092591888	0.1248061005	0.1013708524	0.0628238056	0.2448510099	0.1169552439	-0.0419692494	-0.0085555825	0.1595497359	-0.0207200073	-0.1142117808	0.1535679669	0.0517324241	0.0346135956	-0.0658267529	0.0704777826	0.0006437696	-0.0466953889	-0.1825978404	-0.1038258605	-0.0339597211	0.0021456963	0.1268487266	0.1127217834	-0.0513564605	0.1177192853	-0.2639569233	-0.0787965224	0.082666083	-0.1003384777	-0.1114121584	-0.0648187291	-0.2378014757	0.0683929483	0.0454653082	-0.0408788534	-0.0115653652	-0.0343109757	-0.0141744458	-0.0654541663	0.0669109839	0.1584221893	0.0772825257	-0.0347767925	0.0195925909	-0.0697990485	0.1452350018	0.0530051256	-0.2963312932	-0.1214277108	0.1224874758	0.0545405983	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0035861834338106	-0.0029368395352663	1.2860711620937586e-05	8.625026455903177e-06	-0.0241777007196049	0.0340912362456577	0.0005845612120867	0.0011622123887572	-0.1737909760587825	0.0532680821213987	0.002837488572892	0.0302033033594643	0.0029473038583999	0.0001417412713518	8.686600033738938e-06	2.0090588004452844e-08	0.001348758643586	8.899990055860011e-05	7.920982299440708e-09	1.8191498786479467e-06	-0.0011839901688921	-0.0002982217873188	8.893623443161957e-08	1.401832720033143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.1036872860764	-0.2106928447384461	765806.4635016869	0.0443914748239789	980.3852276217552	-7.073501193138782	50.03441912933577	961155.1945389608	778.7418130776317	-0.5511342786021487	0.3037489930503108	606438.8114354371	799.7977778261007	679.1866535639895	1.498948	24.285198	0.3061873325069502	0.1388858681024713	0.2581064385	0.2880097801	-0.0286821377	0.0684145735	0.0034288308	0.1346771478	-0.3348439599	0.0303705982	-0.111136426	0.034012328	0.2897147913	-0.0181539602	0.0819633337	0.1027183576	0.023659109	0.0009531407	-0.4083605998	-0.1568506871	-0.0561016958	0.0752565565	0.0732176323	-0.1244181591	-0.0674854401	-0.0442625314	0.0832165122	-0.1190084954	0.009277919	0.115646989	0.0040121292	-0.1246587199	-0.0553811307	-0.0534440515	0.069843865	-0.1340130913	-0.1284355797	-0.0488192302	0.0621985987	-0.0435151562	-0.0352476876	-0.2108576395	-0.1119829883	0.0009976366	-0.1312123873	0.16363293	-0.0831902469	-0.0515044407	0.1778517336	0.0113488349	0.089524903	0.1664287657	0.3925519239	-0.1219777438	-0.0047657024	-0.0397510547	0.0571291142	-0.1326938686	-0.2271406163	-0.0093058007	-0.0039231881	-0.077956027	0.1480887527	-0.0820861917	0.0802950403	0.1209698153	0.1034436428	-0.0421521703	0.0117237979	0.1309213146	-0.2083203743	0.2529091916	0.0211372873	0.1193616287	0.007101724	0.0540885706	0.0509097198	-0.0284274661	0.1265357344	0.0457860403	0.1458060786	0.03357649	0.1915624975	-0.0761347887	-0.3257168457	-0.1988620363	0.0542918446	0.0270687198	0.1480780626	0.2308903569	0.0115361129	0.1351229913	-0.3294973437	-0.0541948105	-0.0516098665	0.1141273813	0.4520850297	-0.1904868672	-0.1128645384	0.1046195584	-0.1150289671	0.0009129365	0.1211083225	0.000666306	0.1139742041	0.0340815117	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0153045117572077	-0.0188906951910183	0.0002342280801265	0.0003568583647999	0.0635002908768598	0.0876779915964647	0.0040322869414458	0.0076874302103897	-0.1089468026170052	0.0648441734417772	0.0042047668293472	0.0118694058004686	0.0019791328236465	-0.0009681710347533	3.916966733634968e-06	9.373551525354688e-07	0.0026639269440376	0.0013151683004515	1.7296676585127496e-06	7.0965067631695055e-06	-0.0015961402792409	-0.0004121501103488	1.6986771346052804e-07	2.547663791015218e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.9638891961046	-0.1397980899718049	765561.8073971731	0.0195435059597648	983.2168760238156	2.8316484020604094	8.01823267289127	966715.4252980312	778.9567986871779	0.2149856095461473	0.0462188123119285	606773.6942209766	800.158732944751	665.6325310923118	1.88359	30.516987	0.1632650770708976	0.0799818296862751	0.1070873812	-0.1355620402	-0.150388023	-0.0184623684	-0.0594359538	0.1170263595	0.1003976545	0.0914794942	-0.1259216175	-0.2056816454	0.190524735	-0.0835523074	0.0843248369	0.1101425559	-0.0472533625	0.1933206336	-0.0255339208	0.1389853753	0.0888733892	0.0038211841	-0.0167609819	-0.0734718069	-0.1257739604	-0.0794936712	-0.0207912364	-0.0871644621	-0.1474989086	0.1095818742	-0.0689518691	-0.0230606033	-0.0926463305	0.1331291518	0.0882329284	-0.0538894721	-0.1011356608	-0.0024287747	-0.2175670429	-0.0485661419	0.2098724101	0.0738395638	0.1241954498	0.0003473866	-0.1119465505	0.0528755987	-0.1150136731	-0.0801063633	-0.1240073256	0.0697879277	-0.0065072155	0.2055278302	-0.0626097365	0.1072676016	0.1855935282	0.0352058544	-8.57371e-05	-0.1806261351	-0.1785135001	0.1432371869	-0.0576884434	0.1777687169	-0.0115211735	0.2465173682	0.1692673713	0.0992604125	-0.0775462541	0.0852930169	-0.12784876	0.0341323181	-0.0275127673	0.138837968	0.2508626334	-0.0321671374	-0.0245865392	-0.2016535274	-0.0375331253	0.0572914024	-0.2359569007	0.0636069466	-0.0600892584	-0.127151819	0.1632049764	0.2365753269	-0.0170007476	0.0850147701	0.0345265274	-0.0106429555	0.0962205328	0.2250527077	0.0744931701	-0.07435635	-0.1301832686	0.0244512758	0.0334755766	-0.1760175986	-0.0762649487	-0.007379126	0.0293386328	-0.0167232496	0.0877758428	0.2286998296	0.1335374517	-0.0524925554	-0.1076325524	-0.1684445744	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.036252161181892	-0.0209476494246843	0.0013142191903578	0.0004388040164194	0.0078691624861875	-0.0556311283906722	6.192371823402065e-05	0.0030948224460194	-0.0667782710578492	0.042168531559156	0.0017781850538555	0.0044593374854755	0.0016860761721387	-0.0002930566515078	2.842852858253892e-06	8.588220099296416e-08	0.0022813410783852	-0.0003825858656524	1.4637194459699625e-07	5.204517115927747e-06	-0.0013814274424734	0.0002147128367675	4.6101602272747134e-08	1.908341778818598e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
873.3649392305341	-1.5989499655704549	762766.3170771545	2.556640992397759	983.5547531620148	0.3378771381991328	0.1141609605176358	967379.952467592	778.1385260198534	-0.818272667324436	0.6695701580902472	605499.5656763501	799.6431546477654	670.1268471512346	1.270741	20.587906	0.1502095601249405	0.084151923845855	0.0945925515	-0.132651697	0.0198805546	0.0969018479	-0.1016629499	-0.014368	0.0643087213	-0.0785141122	-0.0711789406	-0.0216174335	0.0252339669	-0.1857682785	0.0544685678	0.1169594658	0.0594517372	0.0324572712	0.0180334037	0.0803240137	0.1053638725	-0.1316292896	0.080334451	0.075240986	0.0661541173	-0.0701801366	0.0816728501	-0.0839252776	-0.0739688394	0.1161391989	0.0391025509	0.0040040669	0.0217545693	0.0199352444	0.006864052	0.1136758581	-0.0869430685	0.0864679096	0.0673645553	0.0037003302	-0.1275695797	-0.0401477234	0.0789407221	-0.0310832014	0.0817991122	0.1961417769	-0.0638951451	-0.0519549491	0.0565098466	-0.0635508063	0.0549028656	-0.0001784965	-0.0804236944	0.0619015807	0.0963862792	-0.1373015434	0.0250509641	0.0296716491	0.051685031	0.0530767449	-0.151943401	-0.083729646	0.0255268334	0.0733097871	0.1712323262	0.101338467	0.0612275434	0.0760217678	-0.0939756619	-0.0576026541	-0.0029609042	0.05150346	0.0598213106	-0.011951445	-0.1345604811	0.0067908988	-0.0009508271	0.0726795907	0.1738170576	0.0364196373	-0.1039781784	0.0532378297	0.1021262505	0.0248130736	0.002209473	0.1484729701	-0.1544962602	-0.1725910571	-0.0095583896	0.1764690036	0.0648239357	-0.05659368	-0.0624952196	0.0338495225	0.0032558463	-0.0419516333	0.0920880916	-0.0284824048	0.1158814529	-0.1275579094	0.0636143176	-0.1349704497	0.0737864242	-0.072793176	0.0477795449	0.0124151555	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0409117469093587	-0.0046595857274666	0.0016737710351754	2.1711739151611363e-05	-0.0419053841930008	-0.0497745466791883	0.001756061224363	0.0024775054971186	-0.1330439880644647	-0.0662657170066155	0.0043911452504008	0.0177007027600974	0.0015586215412254	-0.0001274546309133	2.4293011087718414e-06	1.6244682941245542e-08	0.0020312600788439	-0.0002500809995412	6.254050633157556e-08	4.126017507904928e-06	-0.0015940860262522	-0.0002126585837788	4.5223673254804974e-08	2.5411102590925296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.5248138193987	-0.8401254111354319	761299.5507305763	0.7058107064354785	977.5405763687626	-6.014176793252204	36.17032250049337	955585.5784473724	777.9182694582595	-0.220256561593942	0.0485129529251859	605156.8339569332	798.9215940405966	662.050885948687	1.108287	17.955917	0.0422493121083412	0.0228169758576532	0.0799422504	0.0520268189	0.1411183717	0.0123129326	-0.1257866175	-0.0693370214	-0.0734087731	-0.2009047389	-0.0339965219	0.0645022944	0.082515723	-0.0686872109	0.0043536576	-0.1119045602	0.0638580264	-0.0545497627	-0.108463933	0.0989015571	0.0989862918	-0.0069305957	0.0484654429	0.0036601858	0.1255803331	-0.0183722813	-0.1871062362	0.0903465285	0.1009601222	-0.0450000722	0.0096583727	-0.1025873507	-0.0363224638	0.0185574945	0.2341336209	0.0068789056	0.0299163894	0.010282392	0.0445932414	0.0119897155	-0.0236220382	-0.0099335097	0.0376295356	-0.0348017506	0.1094331728	0.12713827	-0.0479983397	0.2788349512	-0.0817710802	-0.0610819266	0.0876194277	-0.0488956534	0.0922276279	0.0798177255	0.071774289	-0.0555943027	0.0249486429	0.041072899	0.1648142833	-0.088093111	0.0622035125	0.122710023	-0.089847153	-0.0783073478	-0.0704202684	-0.031037629	0.0888839755	0.0138020431	0.0339917149	0.1364992209	0.0271469018	-0.0247325324	0.1540181216	0.0507257206	-0.124092277	-0.014849244	0.1884595492	-0.1660039648	0.0755618443	0.0436165873	-0.0314396249	0.0428190214	0.0976950921	-0.0550392351	-0.0602653547	0.0125163637	-0.0347027978	-0.0954387689	-0.1620622202	0.2272022768	0.0532837905	-0.0184019857	0.0165544018	0.0116776777	-0.0122818634	-0.1459131218	-0.0346176164	0.1266988897	0.0012271085	0.0654154458	0.0462673223	0.0094040411	-0.0271573518	-0.0680181624	-0.0272956255	-0.0008603149	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0421609678441541	-0.0012492209347954	0.0017775472095557	1.5605529439311008e-06	-0.0320510884983349	0.0098542956946659	0.001027272273928	9.71071436379109e-05	-0.1227607346878798	0.0102832533765849	0.000105745300007	0.015070197981108	0.0012690179007401	-0.0002896036404853	1.6104064323988103e-06	8.387026858233891e-08	0.0019039892764134	-0.0001272708024305	1.6197857151303406e-08	3.625175164697223e-06	-0.0015937096271221	3.763991301001298e-07	1.4167630514013445e-13	2.5399103755816627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.1540857739001	0.6292719545014052	762398.0575036552	0.3959831927220185	985.8269946682838	8.286418299521188	68.66472823463961	971854.8634167004	778.2921884123812	0.3739189541216774	0.1398153842514491	605738.7305437335	799.9543538823301	661.1753404996672	1.111154	18.002367	0.0675509140855846	0.0284909465617403	0.1234597004	0.0840210183	0.0289606771	-0.0079419098	0.0539388869	0.1144140981	-0.1183485258	-0.0026372008	-0.0731363701	-0.0370687527	0.0644028995	0.0376101809	0.1532527113	0.0529649443	0.0016526577	0.1344745571	-0.0535850785	-0.1036884974	0.0977829847	0.0810229391	0.0217892692	0.0296078523	-0.1719667565	0.1064965592	-0.0170887963	0.1018091444	-0.0321686158	0.1671723454	0.0532297775	-0.0299869612	-0.014238132	-0.0490455689	0.1152697644	-0.0805277372	0.0311507597	0.0476736901	0.0814643811	0.0640624065	0.0766548092	0.0159748144	0.0308838085	-0.1319096008	0.1629550371	0.051221322	-0.0291568715	0.0252383957	-0.042148163	0.0373839324	0.0284610472	0.1355910062	0.0192515989	-0.1307437825	0.0870937788	-0.0193442724	0.0050974966	0.0133470632	-0.0207594278	0.0136269022	-0.155691911	0.070929727	0.1309595793	-0.0392769629	-0.1334620411	0.0264995252	0.030714125	0.103361731	0.079658735	0.0548869545	0.012479063	-0.1179427791	0.1275045295	-0.0617675635	-0.0386154887	0.1354057868	0.128280668	-0.1504131162	0.0074448076	-0.124958856	0.0189739866	0.04286509	0.1057828462	-0.0560354653	-0.098904093	-0.0026019149	-0.0186692595	0.0608457195	0.1064748395	0.2145986749	0.0499413455	-0.0988363317	0.0920007531	0.0736881524	0.1384055476	-0.0707669763	-0.0388639044	-0.0032683714	0.0675968704	-0.0584385509	0.0195772855	-0.0882365304	0.1182701171	0.0510355712	-0.0672786743	-0.0065932257	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0345567832792994	0.0076041845648547	0.0011941712706124	5.782362289637453e-05	-0.0224128985576896	0.0096381899406453	0.0005023380217572	9.289470533195623e-05	-0.1335745077388495	-0.0108137730509696	0.0001169376875978	0.0178421491176759	0.0009241496280339	-0.0003448682727062	8.540525349951958e-07	1.1893412551935794e-07	0.0017098811484625	-0.0001941081279509	3.7677965336602966e-08	2.923693541867438e-06	-0.0013427906971969	0.0002509189299251	6.296030939480739e-08	1.8030868564785369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.0418485862533	-0.1122371876467696	762202.0693829025	0.0125971862908561	981.123324584961	-4.703670083322777	22.1245122527457	962602.9780446468	778.4083386136084	0.1161502012272421	0.0134908692451288	605919.5416231981	800.3829750586135	658.1359042146588	1.178713	19.09692	0.0699441798831585	0.0349355225191414	0.0256575979	-0.1305916452	0.014630422	0.0913328082	-0.1066509155	0.1475260953	0.1597002151	-0.0463904423	-0.0716894101	-0.0449899456	0.1695397161	-0.0153971662	-0.0072815117	-0.0214621783	-0.0044485089	0.0559897002	0.0263706602	0.0425724214	0.1191650248	0.0519076322	-0.0757740934	0.0534100986	0.0407670009	-0.0173559099	0.0171002288	0.1442792807	0.1874041062	-0.0393522753	0.0058522224	0.0346047712	-0.111202961	0.0556073896	0.1497101783	-0.0720728342	0.0218968954	-0.1357660892	0.213197762	0.0511839271	-0.1020477859	0.0920571956	0.0043384667	-0.0367350439	-0.0142533015	0.0186417037	-0.0984550025	-0.2966612636	0.0480882688	0.0219677398	0.0004224835	0.0166944062	-0.0722507465	0.0301047559	0.1547635481	0.0199188021	-0.0269702776	0.0107784846	0.0067146916	-0.136696729	-0.0351951764	-0.0374028764	-0.0127073884	-0.0937055449	-0.0345328339	-0.1337994852	0.0939500678	-0.1468875747	-0.0892475537	0.0583779878	-0.2476715269	-0.1446270978	0.095519435	-0.0589104654	0.1066004707	-0.0559890453	0.0044993332	-0.0268560476	0.0938983665	0.0396603383	-0.0610164582	-0.1314569463	0.0568055812	0.1027422389	0.0371323267	0.1246323965	0.0705729944	-0.1519102868	0.0842776577	0.0476274106	0.0516440873	-0.0083661728	-0.0001059212	-0.0149603014	-0.0729732461	-0.0748414276	-0.0024728523	0.104874765	-0.0582006885	-0.0624142232	-0.0355574389	-0.0986185756	0.031555857	0.0697355724	-0.1446183625	0.0935236517	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0374400583091016	-0.0028832750298022	0.0014017579661889	8.313274897480877e-06	-0.036564073639866	-0.0141511750821764	0.0013369314811415	0.0002002557562064	-0.1379687303922594	-0.0043942226534099	1.930919272774085e-05	0.0190353705660519	0.0014228348164372	0.0004986851884032	2.0244589148658804e-06	2.486869171328348e-07	0.0013221051222485	-0.000387776026214	1.503702465063208e-07	1.7479619542757212e-06	-0.0012589417694588	8.384892773809997e-05	7.030642682829111e-09	1.5849343788880544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.3879897311572	0.3461411449038678	762806.5806066319	0.1198136921953604	978.4892559420678	-2.634068642893226	6.938317615473361	957441.2239940614	777.6098085698393	-0.7985300437691194	0.6376502308019117	604677.0143840221	798.9318351961823	663.2395721983514	1.051367	17.033718	0.1309450360031898	0.0646176877276558	0.0232969082	-0.0375440357	0.0847285979	-0.0464459857	-0.1124897788	-0.0151827498	0.051272609	-0.1664868542	0.0039853817	-0.0144463343	0.0379904451	-0.0535588635	-0.0718324044	0.0400279517	0.0557832932	0.0407059685	-0.0250510437	0.0454477615	0.1048979414	-0.0353488846	-0.2222774704	0.0123651114	0.078741943	0.0435892107	-0.0318846359	-0.0960032173	-0.0178552707	0.1422079293	-0.0766894304	-0.0034937512	0.0684402418	-0.056376835	0.0231912369	0.0615466749	0.0483487415	-0.0991100396	0.1049550377	0.1025349671	-0.0941154578	0.0468877868	0.1140602111	0.1254801539	0.1156584765	-0.0751770547	-0.0944013765	0.1982466697	0.0274350572	0.0317553087	0.0650802422	-0.0198059492	-0.0467509338	0.0640084698	0.0876774006	-0.053130319	-0.2041231836	8.1791e-06	-0.0326659076	-0.1094954821	0.1366759798	0.0174189972	0.1609879756	-0.0627479201	0.1237785238	0.0411918828	-0.0518679325	-0.0520267357	0.0102813063	0.0139744592	-0.0450824684	-0.1649857199	-0.0347513971	0.0074429881	-0.067639358	-0.0602344986	-0.0171282807	-0.0902016593	-0.057258695	0.0235146428	-0.0524510999	0.0584832092	0.0316959878	-0.0084475982	0.0133277335	0.0984492172	0.0358869818	0.0021621892	-0.1307230278	0.0625253814	0.0538261934	0.0766237658	0.0429693993	-0.0601363829	-0.0312913733	-0.1002801427	0.0765247466	0.0733016812	-0.0435175855	0.1193164111	0.1706957694	-0.0409421434	0.0243201772	0.0233024671	-0.0155284028	0.1194912965	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0282604081360204	0.0091796501730811	0.0007986506680144	8.426597730014964e-05	-0.0731261045407052	-0.0365620309008392	0.0053474271652981	0.0013367821035939	-0.1826065652424588	-0.0446378348501994	0.0019925363001136	0.0333451576696483	0.0015206969619489	9.786214551170012e-05	2.3125192500806143e-06	9.576999524153168e-09	0.0016308534440243	0.0003087483217758	9.532552619937292e-08	2.6596829558859205e-06	-0.0008542418351649	0.0004046999342939	1.6378203681748706e-07	7.297291129458961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
