global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
932.4653885198207	-1.3184369662176323	1.738276033889154	869491.7007874203	1099.585464402741	-0.8913773929371018	1209088.193525792	0.7945536566393444	862.5531387829938	-0.7776369057285137	0.6047191571510173	743997.9172243945	882.7929101692165	772.9158395734968	1.084532	24.016754	0.1078890066821297	0.074075271872208	-0.0896195664	0.1030159774	-0.0449875286	0.0588015697	-0.1475098275	0.0103171131	0.1059338052	0.0814698349	0.0890220675	0.0238161697	-0.0254998649	0.0689365004	0.0060109817	0.0436617087	-0.0032269946	0.123970944	-0.0835442263	0.0325814423	0.0648089674	0.0083026984	0.0604579165	0.0927661528	-0.0208364413	-0.1057096876	0.0284516771	0.0398878539	-0.0893550291	-0.0510719487	0.0523999025	0.0449553186	-0.0869054108	0.0487950966	0.0709901443	0.063678708	-0.0718721927	0.0547665029	0.0019966046	0.0237756755	0.0810948242	-0.0760741566	-0.0676139476	0.0138494681	0.0246954455	0.1514680723	-0.1334952086	0.0666345715	0.0935828406	-0.0069769927	-0.1741726649	0.0812582761	0.0644444252	-0.1080801769	0.0694732221	-0.0850455241	0.0355826124	0.02280432	-0.0329529233	0.0515368279	-0.0828533429	-0.0606535886	0.0300225693	0.0611097425	0.0660775683	0.0460016384	-0.0025397327	-0.0183371541	-0.0682906208	0.0934798079	0.0484139146	0.0222559011	-0.0441412437	-0.0560924247	0.013929874	-0.0900394184	-0.058521926	-0.0165281561	-0.0453318091	-0.0215054309	0.0308507	-0.0282284958	-0.0056896954	0.0966374612	-0.1035425197	-0.0044043015	0.1061765364	-0.0469196674	0.0800982704	-0.016007371	0.0056181198	0.0005910697	0.0975855398	0.0714890323	0.1308815593	0.0510529468	-0.0755531654	0.0226641724	-0.0031288276	-0.0015554482	-0.0170649002	0.0069776602	0.0524033942	0.0358793803	0.1074116001	0.1134419916	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0222570993200719	0.0140865341192722	0.0004953784701435	0.0001984304434934	0.0665608314251215	-0.022702337766674	0.0005153961400721	0.0044303442800034	0.1568212375680602	-6.77650259603979e-05	0.0245929005523779	4.592098743413402e-09	-6.836256562537139e-06	0.0013694549382193	1.875406827813399e-06	4.67344037888321e-11	0.0024030154512053	-4.80118769286002e-05	2.3051403262070516e-09	5.774483258731411e-06	-0.0022169976919455	-3.180580256500164e-06	4.915078766091674e-06	1.0116090768038647e-11	0.0	0.0	0.0	0.0	0.0	0.0
933.4004665407394	0.9350780209186952	0.8743709052052235	871236.4309384701	1093.1685073702945	-6.416957032446589	1195017.3855061976	41.17733755626574	864.3447923388992	1.791653555905441	3.210022464388611	747091.9200433748	885.8544810733592	780.4438456521698	1.108972	24.557983	0.0991404513592933	0.0641005409202376	-0.0846499614	-0.12998615	-0.0553808979	-0.0776771768	-0.0936210327	-0.0110214458	-0.1661640442	-0.0270944848	0.130159161	0.0768354416	-0.0385602309	0.0568329468	-0.0792050469	-0.057199304	-0.0423802713	-0.0264489731	-0.0876437884	0.2252221357	-0.0173557573	-0.0303730501	0.0852566283	0.0626339241	0.1050221155	-0.0072322694	0.0973316836	-0.0836950039	-0.0402647053	-0.0096935232	0.0048941532	-0.0711401212	0.1264974244	0.1206941036	0.0337687135	0.0070510446	-0.1133434698	-0.0422525404	-0.062597327	-0.0588123446	0.151642235	-0.0226788158	0.0436195542	0.1753110157	-0.0705622035	0.2065908121	-0.0178912805	-0.0792327038	0.1563124494	-0.0382610132	0.0160234697	-0.1306497563	-0.1255294976	-0.1574014722	0.0433350777	0.0194607241	0.0729122568	0.0832098247	0.0237877263	-0.0815022165	0.0131494476	-0.0128776871	-0.0788529596	0.0916627523	-0.0532450074	-0.0654612622	0.0552526877	0.1152041356	-0.0798718036	0.0773784587	0.0314815164	-0.1382383846	-0.0453030159	0.0090550333	0.0643875574	-0.0575442764	0.0352245154	0.0269104146	-0.034366164	-0.0129746696	-0.2170192893	0.0118710387	-0.052966094	-0.0510976192	0.0745557142	-0.1596763506	0.0260187011	0.0241280336	-0.0052530203	-0.0846771492	0.145514893	0.0035550989	0.0119043399	0.007066973	0.0126381342	-0.0469259751	0.0289077278	-0.0411790953	-0.0062721716	-0.0329183095	-0.0576687884	0.0027099901	-0.0180843524	0.0134657128	-0.0264901169	-0.052315054	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0232736337692216	0.0010165344491497	0.0005416620288238	1.0333422863080902e-06	0.0917495223724813	0.0251886909473598	0.0006344701516416	0.0084179748555784	0.1783882519200759	0.0215670143520156	0.0318223684231004	0.00046513610806	-0.0010298403047689	-0.0010230040482063	1.0465372826466063e-06	1.060571053326501e-06	0.0024051415192638	2.126068058500106e-06	4.52016538937441e-12	5.78470572768658e-06	-0.002214763575995	2.2341159504998998e-06	4.905177697554161e-06	4.991274080278069e-12	0.0	0.0	0.0	0.0	0.0	0.0
931.2167866072404	-2.183679933499093	4.768458051966602	867164.7036591147	1096.1872857785693	3.018778408274784	1201626.5655025868	9.113023078266036	861.610973733781	-2.7338186051182447	7.473764165690665	742373.4700584742	880.6633751135495	756.7750336903745	1.204681	26.677441	0.0903536518381356	0.0485746686084338	0.0680711191	0.0424320047	-0.182821338	-0.1168410831	-0.0093207394	-0.0639982622	0.1013733232	-0.1833288871	-0.0298268043	-0.0216804269	-0.1686179143	0.0587178101	-0.0156967749	0.0331617426	0.071979614	0.1606471721	-0.0136965953	-0.0091359036	-0.0108521939	0.0588915059	-0.0866612769	0.0461873984	-0.0641751782	-0.0663327673	0.0863960816	-0.20829952	-0.0131519131	-0.1220489594	0.0411274172	0.0409653399	-0.0048648669	0.0246222248	-0.059192186	-0.0402917496	0.1743761205	0.0590544084	-0.2018617596	0.0166087804	-0.1182529561	0.0212567014	0.0308139216	-0.0592584745	0.0655130588	0.0122272759	-0.0626471158	-0.0389039346	-0.0893532944	-0.0604377795	-2.37382e-05	0.1463888511	0.0486434745	-0.0679559424	-0.087555772	-0.0479433289	-0.0756093223	-0.1247441732	-0.0481850397	-0.0464866629	-0.100253752	-0.2074368971	0.0128769877	-0.0516048189	0.0534780894	0.0294714465	0.0822129949	0.0799107617	0.0225304004	0.0676319389	-0.036944292	-0.2242695753	0.0583533518	-0.1006004015	-0.0835584526	-0.0023127364	-0.0243490436	0.0406548501	0.0997539484	0.0672006828	-0.0620888288	-0.0058940787	-0.0789878657	0.0485069564	-0.1090383418	0.1010968616	-0.0484053894	-0.0417075463	-0.0914785655	-0.0453610725	0.054659312	-0.0397672862	0.043714139	0.0637444925	-0.0001270394	0.0649794245	-0.0078220792	0.0433771398	-0.0286717462	0.0719416119	0.0644628324	0.0319762146	0.0673068814	0.0890759169	0.1463391507	-0.0138616802	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.02698292667813	0.0037092929089083	0.0007280783321173	1.3758853884078136e-05	0.112575989557385	0.0208264671849037	0.0004337417354038	0.0126733534248244	0.2110297055900645	0.0326414536699886	0.0445335366414293	0.00106546449769	-0.0003688376391362	0.0006610026656326	4.369245239735349e-07	1.360412040435657e-07	0.0024039133039115	-1.228215352300048e-06	1.5085129516255314e-12	5.778799172722703e-06	-0.0022160614564967	-1.2978805016996937e-06	4.910928378970275e-06	1.684493796692248e-12	0.0	0.0	0.0	0.0	0.0	0.0
935.0465180172592	3.829731410018894	14.666842672885307	874311.9908562007	1097.8801558999455	1.6928701213762452	1205340.8367188887	2.865809247848423	864.342144588412	2.7311708546310456	7.459294237186076	747087.3429116954	884.0930646279875	771.6226319162992	1.163885	25.774004	0.1181061070358434	0.0594824302366471	-0.0755010875	0.0836136947	0.0179874568	0.0532093007	-0.1387013559	0.0334501688	0.0693945911	0.0961977806	-0.0006833748	0.0610836363	0.0841059606	-0.0574747276	0.0960750806	0.0281788455	-0.17895581	-0.0302479064	-0.0723748727	-0.1226607344	0.1862601549	0.0467827383	0.0862118302	0.002957771	-0.0055707188	0.0541189031	-0.1920943252	-0.1496902351	-0.1311685925	-0.1556559399	-0.016233378	-0.0484534686	-0.0019821356	0.0109645714	0.0100776835	-0.0441543438	-0.0642917543	0.0632371361	-0.059653071	-0.1200160623	-0.0435628469	-0.0618468191	-0.0299580572	-0.0212263674	-0.1210044274	-0.0226718751	0.0477639506	0.1505875894	0.0797161643	0.0787108458	0.0321952844	0.0172419139	0.112314222	0.0601628133	0.093545262	-0.1715917323	0.0489437687	0.0751146703	0.0857523597	-0.0856834606	-0.0751445228	0.0643409196	0.0715301939	-0.0150409964	-0.0059191424	0.1032600618	0.269239596	-0.0117497998	0.0607949573	-0.0316311755	0.0934625007	-0.1037203181	0.0004199207	-0.0036645177	0.0477409736	0.0297451082	-0.0895997119	-0.0248594258	0.1835107118	-0.0444371891	0.0131956712	0.0524867278	-0.0024871014	0.0073114269	-0.1130602735	-0.1081743174	0.0580755611	0.0051925981	0.1145839925	0.0359904659	0.0028788447	0.0024146383	-0.0355873207	0.0275307221	0.1453696957	0.1237172381	-0.075724402	0.1132656144	-0.0112120855	0.0021151583	-0.0086260802	0.0112454832	-0.0068198228	-0.0558552696	-0.0242432464	0.0589418685	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0082261578383366	-0.0187567688397934	6.766967278122668e-05	0.0003518163773094	0.0757591083348501	-0.0368168812225349	0.0013554827429542	0.0057394424956915	0.1687991624107994	-0.0422305431792651	0.0284931572305874	0.0017834187772157	-0.0004776946884188	-0.0001088570492825	1.1849857178514405e-08	2.2819221534353446e-07	0.0024039624219958	4.9118084299946275e-08	2.4125862052966278e-15	5.779035326367912e-06	-0.0019189293479786	0.000297132108518	3.6822898425335754e-06	8.828748991241194e-08	0.0	0.0	0.0	0.0	0.0	0.0
935.4836573133094	0.4371392960501907	0.1910907641512563	875129.6731002853	1096.1428880878525	-1.7372678120930232	1201529.2311055784	3.01809945093448	863.2083918531823	-1.1337527352296777	1.2853952646407751	745128.7277657571	883.8476786403627	781.7039925831967	1.157743	25.637991	0.1756476395522012	0.1113178269869754	-0.0811107021	-0.138106652	-0.085463446	0.0329952445	0.0473313498	-0.0256281973	-0.0931697974	-0.061217834	0.0987426009	0.0280161274	-0.0318357012	0.0485996545	0.0389029606	-0.0240908276	0.0452351857	0.0786219277	0.062897727	0.0958400364	-0.0846833035	-0.0504883383	0.0660370533	-0.0895835909	0.0839166507	0.077043114	-0.0683116189	-0.0678356986	0.1881213748	0.0820141387	0.050079831	-0.1089117806	-0.1298452406	-0.0104195555	-0.0063600039	-0.1849970196	0.0344223549	0.0440967997	0.0274377944	0.113579272	0.1488963072	-0.1742443222	0.0271494349	-0.0300079083	-0.0119882316	-0.0641616364	0.0706312452	-0.0428142937	0.018601453	-0.0309727753	0.0407227886	0.030901519	-0.0869031014	-0.1007635967	-0.0196605866	0.1055764248	0.064658346	0.023880346	0.0543051196	-0.073808682	0.1069178226	0.0344305891	0.0482226193	-0.0943044056	-0.1369537754	0.0730370751	-0.1050021015	0.0766130861	0.0058018671	-0.0056972496	0.0644415792	0.020030224	0.0762588242	-0.010031477	-0.0261496942	0.1554171952	-0.0640554238	-0.0389376262	-0.1121726525	-0.0659047763	-0.0934076802	-0.0660256589	-0.1086643891	-0.0136877486	0.1288494073	-0.0556573653	0.0429132616	0.0111137947	-0.0614251238	-0.0111079613	0.1054278506	-0.0173613144	-0.0448385695	-0.0496046965	0.0216993042	-0.0727368064	-0.0381056937	0.0786770163	0.0934952267	-0.0187247075	0.0300057434	0.0831387674	0.0212785255	0.0700697508	0.0526160554	-0.0835199051	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0084436924860966	0.00021753464776	7.129594279976418e-05	4.732132297606739e-08	0.1811810147835757	0.1054219064487256	0.0111137783592838	0.0328265601180062	0.182061921593565	0.0132627591827655	0.0331465432943414	0.00017590078114	-0.0011696834316711	-0.0006919887432523	4.788484207878976e-07	1.368159330325881e-06	0.0025517995320607	0.0001478371100649	2.1855811112341477e-08	6.511680851825208e-06	-0.0022140122801204	-0.0002950829321418	4.901850376523932e-06	8.707393684140217e-08	0.0	0.0	0.0	0.0	0.0	0.0
938.8219451815288	3.338287868219368	11.144165891100611	881386.6447544295	1100.678135740991	4.535247653138413	1211492.3584982632	20.56847127529748	865.4604612388026	2.2520693856203025	5.071816517648206	749021.809967681	884.1816656086622	777.1333658791333	1.009724	22.36014	0.0645838005020663	0.0362120993518125	0.0567065059	-0.0041969531	-0.1031825067	0.0631352908	0.159818864	-0.0182628014	0.1065090972	-0.1710965011	-0.0244759574	0.0887465899	0.1171548201	-0.0629797784	-0.0080709144	-0.09458554	0.101985966	-0.0004194847	0.1660371901	-0.0439419517	-0.0808493838	0.0538196121	-0.0084348201	-0.0833947974	-0.1236875578	0.1028572431	0.1143782363	0.074776002	-0.0271329086	0.1106040819	-0.0619208563	0.115534916	-0.0153817605	0.0910356919	-0.0813028312	-0.0026482932	-0.0024715651	0.039730839	0.1079852257	-0.010261541	0.222350517	-0.0082536104	-0.0709410939	-0.0885572978	0.0308376723	0.1731198379	0.113279927	-0.0800324889	0.0536164035	-0.0564058938	-0.0444000227	0.1195965286	-0.08068036	0.1099666911	-0.15715338	0.0330689414	0.0217888244	-0.0553263182	-0.1177791987	-0.0135148647	0.0543766121	0.1362159625	-0.2071246124	-0.0097036598	0.005492654	-0.0378559498	-0.0301101222	-0.0316549207	-0.1063962883	-0.0359166217	-0.0776201387	0.1409128807	-0.0244454861	-0.0058952028	0.0734303298	-0.0871613432	-0.0355788466	5.63801e-05	-0.1224880074	-0.0712149729	-0.0327702171	-0.0133972011	-0.1191126792	0.0470613238	0.0759907527	0.0493638628	-0.1219276913	-0.1047908114	-0.0932174616	0.123879743	0.0025570356	0.0423775907	-0.1723081354	-0.0541574398	0.0216024084	-0.0293948155	0.0900296316	0.1751803054	0.0111371572	-0.0623347614	0.1520049424	0.1059896464	-0.1522355351	0.0028837476	-0.036848417	-0.1485319079	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0082755770835376	-0.0001681154025589	6.848517606557269e-05	2.8262788577574613e-08	0.1736955310449133	-0.0074854837386623	5.6032466801779165e-05	0.0301701375049744	0.2084736746819899	0.0264117530884249	0.0434612730354121	0.0006975807012039	-0.0014850175578506	-0.0003153341261795	9.943561113338885e-08	2.2052771471245605e-06	0.0023945486699983	-0.0001572508620624	2.472783361936796e-08	5.733863332990628e-06	-0.0020762283029139	0.0001377839772065	4.310723965820733e-06	1.8984424374841318e-08	0.0	0.0	0.0	0.0	0.0	0.0
938.1130924988728	-0.7088526826560155	0.5024721257086299	880056.1743177987	1097.5927502501245	-3.085385490866429	1204709.845401632	9.519603627249074	865.9002980038165	0.4398367650138652	0.1934563798578621	749783.3260830982	886.0630250968412	766.7180285906451	1.058568	23.441797	0.2052745452866848	0.1113690401704447	0.1053506796	-0.0224038489	0.0260804868	0.0257663253	0.0291752048	0.0267107794	-0.0828222541	-0.0281801861	-0.1008990566	0.01694038	0.0395509472	0.1070655037	0.1153217576	-0.1877912655	0.1293296448	-0.0988687114	0.0521484248	-0.0369595271	-0.0369234522	0.1598891949	-0.0939009053	-0.0304246405	0.0176512205	-0.0382807427	0.0926134041	0.0187806901	-0.0214691329	0.1097139849	-0.0095907217	-0.1015971586	0.0743433179	0.0830904435	-0.0906762406	-0.0573300929	0.0093952312	0.1564961072	0.1250830591	-0.0169592886	0.0682207396	0.0143986237	-0.0733731035	-0.0291145323	0.1289333866	-0.0424903536	-0.1385137084	0.2232161044	-0.1166133014	0.0553301263	0.162733732	-0.0649534121	-0.0090079425	0.09038302	-0.0919575964	0.0047897124	-0.118805185	0.111816934	-0.0827182866	-0.0244314183	0.1970251763	0.039023825	-0.181223134	0.0032980388	0.0016622611	-0.077021033	-0.0463248766	0.0996507425	0.1375243183	0.0833912742	0.1165213017	0.02382966	0.0505076142	-0.0669925382	0.075347494	-0.152287594	-0.0218352738	-0.0188740856	-0.0545931762	-0.0773120514	0.0206548919	-0.1335026651	0.003912315	-0.043135023	-0.0590833834	0.0474770803	-0.0404912687	0.071128872	-0.0876995091	0.0569855621	-0.0380573037	0.011731751	0.0615554777	0.120119914	0.0281000581	0.0429700163	-0.0091486293	0.1062494806	-0.0776814304	0.0041043903	0.063789976	-0.0122232285	0.0649485244	-0.0076054474	-0.1475333203	-0.0047146563	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.015709105058292	0.0074335279747544	0.0002467759817324	5.525733815145627e-05	0.083701948857211	-0.0899935821877023	0.0080988448349747	0.0070060162424951	0.1663214421678418	-0.0421522325141481	0.0276628221247907	0.0017768107059268	-0.0005799449651397	0.0009050725927109	8.191563980764308e-07	3.3633616259088786e-07	0.0021460624773039	-0.0002484861926943	6.174538795975846e-08	4.605584156491753e-06	-0.0019158830361176	0.0001603452667963	3.670607808083193e-06	2.5710604583976632e-08	0.0	0.0	0.0	0.0	0.0	0.0
939.9992466137302	1.8861541148573904	3.5575773449934665	883598.5836343804	1108.050785812677	10.458035562552595	1227776.5439400913	109.37050782761476	866.8083326477451	0.9080346439286586	0.8245269145746459	751356.6855475641	886.3571412429462	772.3356020596309	1.12744	24.966938	0.16248678563532	0.0854750738019679	-0.0212507672	0.0838283048	0.0683925776	0.0567278745	0.2382427034	0.0045488085	0.1498686434	0.0207317749	0.034034607	-0.1238750096	0.1836130922	0.048971175	0.1637642254	0.1026862661	-0.0112479882	-0.0662141695	0.2366813612	-0.0604523333	0.083003095	-0.0731580943	0.0192646975	0.211289473	0.1569969683	-0.1469428102	0.1620965314	-0.0798972006	0.1203371484	0.1771572629	0.1368999371	0.0444700292	-0.0157676806	-0.0697809667	-0.0859757183	-0.0237475157	-0.0114019724	-0.0418097234	-0.0552405155	-0.0755860406	-0.1724085636	0.0792980177	0.0579222037	-0.0761269086	0.0639859663	0.021328626	0.0053632478	0.1129646736	-0.0066913257	0.0987020734	-0.0728667212	0.097495726	-0.0345226535	0.2216144226	0.1537788686	0.0793618943	-0.0074552682	0.1483577873	-0.0944048007	0.0442343025	0.0652322279	-0.2324180709	-0.0175693265	0.0227435736	-0.1857773557	-0.0069111312	-0.1050165583	-0.0083129503	-0.1465964433	0.1429255047	-0.0715259387	-0.0777661878	0.0269472842	-0.042244857	-0.1097315711	0.0827700376	-0.0507435565	0.1522670125	0.0942213086	-0.0993588715	0.1267175448	0.079733824	-0.0597961628	-0.0163671897	0.1018749439	0.0545482455	-0.0042967913	0.1949166867	0.1228542635	0.148112164	0.0009691086	-0.0452030237	-0.0326533409	-0.1435634415	-0.0564247489	-0.1864076941	-0.0565546347	0.088992377	-0.1731931934	0.0088843518	0.1550028237	-0.0139385524	0.2160259849	-0.0060877028	-0.0473991754	0.0650035182	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0085311619032211	-0.0071779431550709	7.278072341897105e-05	5.152286793742921e-05	0.1449069504336364	0.0612050015764254	0.0037460522179702	0.0209980242839763	0.1773518250021055	0.0110303828342636	0.0314536698315774	0.0001216693454704	-0.0015839277367849	-0.0010039827716452	1.007981405760378e-06	2.5088270753565357e-06	0.0027569877828717	0.0006109253055677	3.732297289831096e-07	7.600981634903812e-06	-0.0018693219519394	4.656108417819987e-05	3.494364560002529e-06	2.1679345598494143e-09	0.0	0.0	0.0	0.0	0.0	0.0
939.06065933607	-0.93858727766019	0.8809460777855667	881834.9219126945	1095.1368773217296	-12.913908490947506	1199324.780069989	166.7690325125661	864.7753892226606	-2.032943425084568	4.132858969594574	747836.4738052042	885.2694099900935	803.0577482265676	1.217893	26.970011	0.1722958943523923	0.1049609933144658	-0.082124978	-0.1092650416	0.0838660617	0.1229262133	0.0928124758	0.060524763	-0.1481281066	0.0857604392	0.1647494241	-0.0071049248	0.0739959812	0.0952217113	-0.1154285564	-0.1878347843	0.0575216164	-0.0063952669	0.0493407962	0.1798128846	-0.0369015093	-0.010489675	0.0936514328	0.0524497516	-0.0750310468	0.0185883012	-0.1328590929	0.2115791283	0.0332000185	-0.1321229841	-0.0226622315	0.1151416861	0.0552800986	0.1253426604	-0.1337116809	0.0014163702	-0.0859199128	0.000236536	0.0059492239	0.2136040644	-0.0980546029	0.0719098253	0.0863344738	0.0069594418	0.0561990483	-0.0302434772	0.0374908064	-0.1289437929	0.0276077751	0.1167571662	-0.0045275109	-0.0263642563	-0.1555303109	-0.067103055	0.0171062863	0.0186048202	0.1501881929	-0.0492919502	-0.1706604308	0.0304005814	0.1369475336	0.0158890999	0.1214228097	-0.0917527774	0.1232032551	0.0107447769	0.1064368689	0.0530839232	-0.0022445123	-0.030077416	-0.0969350097	0.1985045496	-0.102657346	0.114413262	-0.0351971359	0.085358542	-0.0134446482	-0.1912282288	0.1195149964	-0.0103382055	0.0280777437	0.1527548392	-0.0541709233	0.0112341933	0.1567931714	-0.1056102457	0.0429448255	-0.0482255176	-0.0347497272	0.0726084361	-0.0736429495	0.0631602136	0.1901741735	-0.0538126702	-0.0792722134	-0.0012930175	0.114571016	0.0176784167	-0.0126899966	-0.1270906228	0.0850363619	-0.18559235	0.0574070103	0.0598458169	-0.1852951814	-0.0062374699	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0263661673860724	0.0178350054828513	0.0006951747826303	0.0003180874205733	0.0450812642468463	-0.0998256861867901	0.0099651676226634	0.0020323203860939	0.1686941567703996	-0.0086576682317059	0.0284577185284761	7.495521921028976e-05	-0.0013629739968912	0.0002209537398937	4.882055517301284e-08	1.8576981162015728e-06	0.0023459742754727	-0.000411013507399	1.6893210326442785e-07	5.50359530117966e-06	-0.0021569053936676	-0.0002875834417281	4.652240877232384e-06	8.270423595623696e-08	0.0	0.0	0.0	0.0	0.0	0.0
935.3691037343544	-3.6915556017155495	13.627582760557454	874915.3602208095	1096.233710943484	1.096833621754513	1201728.3490089222	1.203043993811122	862.9050731032892	-1.8703161193714093	3.4980823863805286	744605.1651873928	883.4935472225021	780.8874689506462	1.062644	23.532047	0.0735021344230943	0.04057652419476	0.0828432722	-0.0735230498	-0.0089726726	-0.0325414799	-0.024634223	0.0605377958	-0.07396499	-0.0766994173	-0.0557275299	-0.0628587332	-0.0799444504	0.1001856678	0.0183170414	0.0842800693	-0.0858381446	0.0587897462	-0.0882981291	0.0860609062	-0.1177660397	0.0001588357	-0.017124665	0.0132986673	0.0285484596	-0.021140787	0.0027087011	-0.0299657737	0.0336253177	-0.0873943319	0.0388135116	0.123728324	-0.0422286165	-0.049993004	-0.0872317386	0.1176898648	-0.0756948888	-0.0377734601	-0.0894179237	0.0480340886	-0.113678808	0.0451564204	0.0741453751	-0.0594421988	-0.0454367839	-0.0791127488	0.0770016875	0.0344585832	0.0709500191	0.1502838132	-0.0447483378	-0.036960926	-0.005206622	-0.1206799071	-0.079587827	0.0120369539	-0.0209501984	-0.0175045031	0.0231069671	0.0109929929	-0.0718754395	-0.1709739827	0.0910906341	0.0582457829	0.0466264472	0.0313676226	0.0367003667	-0.0382210622	-0.0356462412	0.0479209347	-0.1584822311	0.0451295396	-0.0341491182	0.0980975971	-0.0422551644	0.0501368099	-0.1074959915	-0.0085156747	0.1242303675	0.0068761356	-0.0257403657	0.0652091434	-0.0155313798	-0.0466100598	-0.019099242	0.0325485739	-0.0241552921	0.0052757138	-0.1149764968	-0.0399719726	-0.0272616887	0.0008239756	0.1852397318	0.0365979918	-0.0269096493	-0.047966867	-0.0481274958	-0.0467471148	-0.1157317325	-0.0361883249	0.0061168482	-0.1121518077	0.0799032751	0.1032538627	0.0308908423	0.0631184058	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0187153748005073	-0.0076507925855651	0.0003502652539234	5.853462718733791e-05	0.0728884140482648	0.0278071498014184	0.0007732375800785	0.0053127209024712	0.1688440714541954	0.0001499146837957	0.0285083204652294	2.247441241759433e-08	-0.0008789988511253	0.0004839751457659	2.3423194171912414e-07	7.726389802795973e-07	0.0024808950182999	0.0001349207428272	1.8203606845043468e-08	6.154840091825261e-06	-0.0020179157352144	0.0001389896584531	4.071983914425873e-06	1.9318125156937164e-08	0.0	0.0	0.0	0.0	0.0	0.0
