global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
868.4012807396774	0.8014149793056049	754120.784390312	0.6422659690554031	907.3075455075218	-3.4276644388834256	11.74888350558603	823206.9821348838	769.560502397896	0.5196793055770286	592223.3668509021	0.2700665806450226	794.8647498483908	701.394109001845	0.807006	21.949577	0.1422514814874083	0.0845045708271955	0.0486447282	0.0806699407	0.0081149801	-0.0202079189	0.0812756593	-0.0330094326	0.1080263865	-0.0272829685	0.0684929894	0.0699025292	0.1046532913	-0.0509870757	-0.0503135662	0.0819768518	0.0321600958	-0.0639431802	-0.0227383408	-0.0063624035	0.0231348944	-0.016010006	-0.0279587459	-0.0052156747	-0.0764218913	0.025128725	-0.0545365915	-0.0637553225	-0.1572303422	0.0121214741	0.0461966065	-0.1115957067	-0.0374149651	-0.074708516	0.045681806	-0.00891333	0.0563618413	0.0333276633	0.0708000944	-0.0349041559	0.0277789121	-0.0108773051	0.0866774635	-0.0403402362	0.0110866864	-0.0257192069	0.009366933	0.0566587237	-0.092061112	-0.0426894052	-0.0123405731	-0.0383293992	0.0292024914	-0.0098876798	0.0129344132	-0.0081899069	0.0010183669	0.0180592296	-0.0551201782	-0.009770127	-0.004099295	-0.0494986129	0.0946052611	-0.1211742954	-0.0481719219	-0.0231803128	0.0554228152	0.0537276787	0.0936057837	-0.0180884361	-0.024364085	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0708113402995849	0.0002937239730868	0.0050142459150236	8.627377236595307e-08	-0.0626942931661318	-0.0724275417520487	0.0039305743956008	0.0052457488042447	0.298169414086658	-0.0362177965581977	0.0013117287875309	0.0889049994967809	0.0082979313966164	0.0001972112081814	6.885566546295219e-05	3.8892260632406556e-08	0.0019860756384062	-0.0002036594875267	3.944496441470596e-06	4.147718685967875e-08	-0.0008332549928255	-0.0002653776883732	6.943138830686241e-07	7.042531748630329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.5461254652222	-3.855155274455228	747440.0030569277	14.862222190159963	911.7058255876814	4.398280080159566	19.34486766352844	831207.5124105157	768.093178384611	-1.4673240132850651	589967.1306809738	2.15303975996299	794.2099252773096	692.934204270597	0.746271	20.297655	0.0784199257424676	0.03991622910765	0.0334912708	0.0952641109	-0.0254384568	0.0732308326	0.0708791213	-0.0726875127	-0.0083544627	-0.0650408835	0.1061075265	0.0535828741	0.0322032479	-0.0347554407	-0.0922343077	0.0952537311	-0.0224231489	-0.0185909233	0.0163830904	-0.0002689478	0.0382838757	-0.0061446762	-0.0103279289	-0.0033417541	-0.0569779222	0.0224191084	-0.0951796493	-0.0841680538	-0.0594813903	0.224687652	-0.063206687	-0.0269399817	-0.0308874202	-0.0836632448	0.1052019981	-0.0296020874	0.0062563583	-0.018159105	0.0319574425	0.0079306201	0.0280660406	0.0303050297	0.0030540974	-0.0373105566	0.0025032425	-0.1235629444	0.0657268013	0.0581865755	-0.0998069309	-0.0357461689	-0.008452785	-0.0416398701	0.0637835224	-0.0109072199	-0.0252257553	0.011050151	-0.0280292481	0.0117582509	-0.0227073392	0.0059302169	-0.0176271604	-0.0514953459	0.1358027855	-0.0216768048	-0.0324436412	-0.0335883748	-0.0068317881	0.0260441358	0.1389156595	0.059461104	-0.0188969396	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.075145502849935	0.0043341625503501	0.0056468465985695	1.878496501285729e-05	-0.049559454706511	0.0131348384596208	0.0024561395508067	0.0001725239813603	0.3016401971412747	0.0034707830546167	1.2046335012214658e-05	0.090986808531427	0.0088223430041195	0.0005244116075031	7.783373608233628e-05	2.75007534083986e-07	0.0024536797111474	0.0004676040727411	6.020544124896388e-06	2.186535688441572e-07	-0.0009908421461388	-0.0001575871533133	9.817681585649432e-07	2.483371088938953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.5784684848156	0.0323430195934406	747495.9281675493	0.0010460709164216	908.0259129842124	-3.679912603469006	13.54175676917004	824511.0586508124	767.4363245595799	-0.6568538250310212	588958.5122535169	0.4314569474578834	793.7920304100993	683.4993287411993	0.736225	20.024433	0.0642995610518594	0.0348506953038596	0.045587234	0.0707926283	-0.0415955446	0.0778022981	0.0863736376	-0.0513914537	-0.0479259892	0.03094489	0.0548152358	0.0521099	0.0336072872	-0.0146522116	-0.1227404915	-0.0214930124	-0.066063284	-0.01659806	0.0500654439	-0.0049314457	0.0189016395	0.0390746174	0.0357317916	-0.0583170306	-0.0736265957	-0.0689719917	-0.0500156303	0.0947166675	-0.1073335189	0.0830721453	-0.05195198	0.0683781076	-0.0274654175	-0.1028537069	0.0384935414	0.0195526116	-0.0603897014	-0.0232064047	-0.0452460553	0.0264627885	0.0061238533	0.0029618826	0.0446631773	-0.0521886812	-0.0143031735	-0.1205395671	-0.0669762703	0.0556329216	-0.0856357442	-0.061809809	-0.0136130789	-0.04479884	0.0377920873	-0.0225573123	0.0184309544	-0.0010709769	-0.0222338746	0.0063574771	0.0115768507	-0.0455351413	-0.043736954	-0.0801682471	0.0990940171	-0.0656458082	-0.0020309288	-0.0009978869	0.0009340256	0.0445401875	-0.0237200875	-0.0470240058	-0.0379630405	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0735164037595836	-0.0016290990903514	0.0054046616217421	2.653963846183765e-06	-0.0196731432795189	0.029886311426992	0.0003870325664964	0.0008931916107111	0.2936732016254737	-0.0079669955158009	6.347301754879307e-05	0.0862439493529561	0.008432267034038	-0.0003900759700814	7.1103127333324e-05	1.52159262435023e-07	0.0024951424760706	4.1462764923200224e-05	6.225735975891725e-06	1.7191608750765626e-09	-0.0009260377807692	6.480436536960004e-05	8.57545971411945e-07	4.199605770956616e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.4607863923765	1.8823179075608325	750754.2943556955	3.5431207051241898	909.1423093523298	1.116396368117421	1.246340850745768	826539.7386544873	768.6218181950031	1.1854936354231995	590779.4994053924	1.4053951596289138	793.9542731015397	684.5969189398303	0.7312619999999999	19.889427	0.0475056438702939	0.0335700376554772	0.0428954982	0.0833229991	-0.041671979	0.0276864464	0.0803307967	-0.0603820379	-0.0600994716	0.0552709873	0.0152367291	0.0217635392	0.1487100407	-0.0418685975	-0.1287285139	-0.0086232852	-0.0663926297	0.0055325819	-0.0296424146	-0.004570371	0.0127362675	0.0653223074	0.0298298662	0.0022993051	0.0006802791	0.0767686678	0.0466884867	0.0210104549	-0.1831525859	0.0379553994	-0.0032379119	0.0415683507	-0.0418763213	-0.1169247326	0.0325002662	0.0034050277	-0.071588276	-0.0159114692	0.0145047174	0.0444026841	0.0325227419	0.0431459671	-0.0174084801	0.0180591563	-0.007955418	0.0255669322	-0.0479641797	0.0585997492	-0.0891594888	-0.0578130567	-0.0140096561	-0.0389642209	0.0480255884	-0.0153296174	-0.0111349344	-0.0051053931	-0.0325556303	-0.0473855068	-0.0715248991	-0.0505306785	-0.0151750118	-0.0277882009	0.01559602	0.0327420928	0.0469607423	0.0608006825	-0.0769982814	0.0938112155	0.0182347909	0.0189170446	-0.0787546538	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0735449435013748	2.853974179120589e-05	0.0054088587146204	8.145168615087037e-10	-0.0152113773730064	0.0044617659065125	0.000231386001584	1.9907355004517327e-05	0.2594520113015335	-0.0342211903239402	0.0011710898671873	0.067315346168411	0.0083163179423218	-0.0001159490917161	6.916114411778351e-05	1.3444191869811641e-08	0.0024810045305765	-1.4137945494100116e-05	6.155383480741119e-06	1.9988150279414582e-10	-0.0009718337015199	-4.579592075069992e-05	9.4446074340987e-07	2.0972663574043875e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.5034285445582	1.04264215218177	752562.1985365634	1.0871026575062337	908.8520388648624	-0.29027048746741	0.0842569558945678	826012.0285488173	769.5815781395034	0.9597599445003198	592255.8054116886	0.9211391510672567	795.3994058058491	689.3727414799307	0.84651	23.024036	0.093793708743141	0.0441875638309788	0.0666036045	0.0120996875	-0.0157699648	0.0372377042	0.1120139725	-0.0435652314	0.0232936888	0.0246915894	0.0949340602	0.0313052923	0.0138704893	-0.0510649562	-0.0693287102	-0.0139918221	0.0366460188	-0.0353464995	-0.0106107452	-0.0168340785	0.0298889065	0.0196643497	-0.0051907919	-0.0056292737	-0.0881678491	0.0158361103	0.0129987405	-0.0555000117	0.048782438	0.1022680944	0.05412686	0.0188320865	-0.053714433	-0.0739758523	-0.0080318525	0.0134196926	0.0053743146	0.0355885281	0.0039964126	-0.0095018091	0.0455027884	-0.0206875914	0.0725712138	-0.0318279942	0.0108102634	-0.0785596895	-0.0607784719	0.0588851046	-0.0663721816	-0.0943551847	-0.0184439251	-0.0387595808	0.0278839302	-0.0210106962	0.0018460144	0.0009258499	-0.0556319742	0.0373650658	-0.0009399454	-0.0969550137	-0.0992791518	-0.1299118746	0.0470205647	-0.0713534595	-0.0260288528	-0.0796555824	-0.0162327093	0.0555626825	0.0657010802	-0.0351572539	-0.0959068521	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0631510205954413	-0.0103939229059335	0.0039880514022458	0.0001080336333744	-0.0423348427996046	-0.0271234654265982	0.0017922389148672	0.0007356823767478	0.2342887143521892	-0.0251632969493443	0.0006331915133608	0.0548912016728017	0.0080740450712444	-0.0002422728710774	6.519020381248598e-05	5.8696144060087046e-08	0.0028149429050561	0.0003339383744795	7.923903558725675e-06	1.1151483795007749e-07	-0.0010178829251882	-4.604922366830008e-05	1.0360856493896869e-06	2.1205310004531277e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.9904917552473	1.4870632106890298	755144.4747610264	2.211356992584766	910.6805051894416	1.8284663245792672	3.343289100120414	829338.9825320967	769.8616341468131	0.2800560073096676	592686.9357312015	0.0784313672302326	795.7566751641365	687.0341868980203	0.852367	23.183344	0.3726228405276613	0.226710196355922	0.0893777809	-0.041069319	0.0131183262	0.0147854374	0.118595487	-0.0775481442	0.034205232	-0.0096892191	0.0602317398	0.0290765052	-0.0067177702	-0.0536311645	-0.037973532	-0.0377503762	0.0616733807	-0.0614716747	-0.0259729703	-0.0132988518	0.0167893506	0.036733439	-0.0207388401	-0.0588589423	-0.0226538586	0.1438171756	0.0420378034	0.0759115975	0.0103179562	0.0084950165	0.1904105717	0.0462317008	-0.0650335137	-0.0635977501	-0.0526197474	0.0364061226	0.0362021529	0.0454966287	-0.0060449931	-0.0063776968	0.0423673841	-0.0101984354	-0.0091349665	-0.0322502116	0.0431180964	0.0410671409	-0.1519879735	0.0671255545	0.000252435	-0.1043413836	-0.0261143266	0.004464728	-0.0314154259	-0.0044321933	0.0053488385	0.0634374338	-0.081236845	-0.0437343402	0.0165736851	-0.0736899899	-0.040363832	-0.0472777435	-0.1080028103	0.0253804692	-0.0315223449	-0.0405999033	-0.0561708843	0.0776807675	-0.0293366568	-0.0812483083	-0.1073158057	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0558887892195798	-0.0072622313758614	0.0031235567604306	5.274000455654715e-05	0.0071672940483438	0.0495021368479484	5.137010397542445e-05	0.002450461552513	0.2153183921602277	-0.0189703221919615	0.0003598731240668	0.0463620100024656	0.0039017877190685	-0.0041722573521759	1.5223947404673769e-05	1.740773141278585e-05	0.002266399656057	-0.000548543248999	5.1365674009752885e-06	3.008996960224885e-07	0.0001990794758746	0.0012169624010628	3.9632637714505446e-08	1.480997485600535e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.5146704394307	2.524178684183425	759537.8207911495	6.371478029685969	917.8573639642624	7.176858774820744	51.50730187372151	842462.1405834245	770.7452723134862	0.8836381666731086	594048.2747935901	0.7808164096014124	796.5863965448763	701.7825202485045	1.061438	28.869818	0.2429011180133744	0.136130609809805	0.1091237269	-0.01790429	-0.0327698224	-0.0387355412	0.1209758861	-0.0747720438	0.1324552424	0.0438568071	0.0814185748	0.0403340873	0.0700149363	-0.0768928134	-0.0603425312	0.0110925943	0.0208438332	-0.0710928099	-0.0762799314	-0.0458298438	0.02505619	0.0856978589	-0.0227023151	0.0129218775	-0.0470782448	0.1267158478	0.1020111426	0.0411541254	0.0095448654	0.1279109131	0.0310657747	-0.0872749667	-0.0724138998	-0.0804646149	0.0056107211	0.0465530246	0.0123617633	0.0810803414	0.0428213589	0.034935458	0.0701817819	-0.012139518	0.0792515722	0.0274654734	0.0370526465	0.0390120664	-0.1272166847	0.0707116667	-0.0507503621	-0.1214042152	-0.065932102	-0.0456169492	0.0212266328	0.0163321176	-0.0180985215	-0.0306394638	0.0059178846	0.0012509794	-0.0114769311	-0.0827934102	-0.1059500969	-0.113560443	0.0716657248	-0.1773195562	-0.0357329184	-0.0957466368	-0.0173276941	-0.0185835717	0.043763524	-0.0971874537	-0.0530513943	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0557795300454131	-0.0001092591741667	0.0031113559720871	1.1937567139589794e-08	-0.0511930952315395	-0.0583603892798832	0.0026207329993854	0.0034059350368995	0.1859193400802183	-0.0293990520800093	0.0008643042632031	0.0345660010158638	0.0060410218488939	0.0021392341298254	3.649394497881348e-05	4.576322662209837e-06	0.0019850644999672	-0.0002813351560898	3.9404810690300295e-06	7.91494700520722e-08	-0.0004809995877965	-0.0006800790636711	2.313606034604029e-07	4.6250753284376004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.3365394543965	-3.1781309850341586	754008.3457516368	10.100516558034192	913.1496448335192	-4.707719130743158	22.16261941396511	833842.2738595824	768.8355131545869	-1.9097591588993053	591108.046287677	3.647180044999783	794.437611927444	691.9705184845153	1.356934	36.906956	0.561671230626824	0.2678995244021867	0.0025111851	0.0488969483	-0.0201838013	-0.0796209716	0.0388332816	-0.0193124195	-0.048617242	-0.1887596338	0.0774541079	-0.0432649458	-0.0395262771	-0.0041185911	-0.0339310856	0.0014173131	0.0348444004	0.0461412681	-0.0538804521	0.0126178452	-0.0261331174	0.0682076498	0.133503276	0.0230788609	0.0623814885	0.0010775535	0.1773992974	0.007237954	0.0210200158	-0.1168347007	0.0463140232	0.1604436568	-0.0135947123	-0.0439490078	-0.0597131008	-0.0837561775	0.0264260927	0.0248692142	0.0033131387	0.1044726548	-0.013372945	0.0787643089	-0.0689403655	0.0343548396	-0.1028561715	0.02154474	-0.1284756363	0.0170995566	-0.0513940207	0.0134475696	0.0497088053	-0.0207486727	-0.0074868886	0.0148971946	0.0147645302	0.0530909257	-0.0968729922	-0.0874254858	-0.1217511841	-0.0191772142	-0.0119841678	0.043413229	-0.1382878754	0.1700525146	-0.0833835988	0.0011916054	0.0670077654	-0.0107056207	-0.1728412626	0.040916521	-0.0953070828	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.1293261032312926	0.0735465731858795	0.0167252409769909	0.0054090984273859	0.0742002781635591	0.1253933733950986	0.0055056812795495	0.0157234980914026	0.3925826053508743	0.206663265270656	0.0427097052123295	0.1541211020240803	0.0085953301344189	0.0025543082855249	7.387970011964962e-05	6.524490817501662e-06	0.0017490463462646	-0.0002360181537025	3.0591631213815475e-06	5.570456887718405e-08	-0.0008120335240727	-0.0003310339362762	6.593984442179283e-07	1.0958346696651525e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.8425880220137	3.5060485676171997	760109.4982889227	12.292376558490616	905.0045179094589	-8.145126924060378	66.34309260905327	819033.177436532	769.5788635858215	0.7433504312346031	592251.6272780445	0.5525698636166704	794.390639306783	699.2729018708189	1.472233	40.042942	0.6316220332159587	0.3141063268000355	-0.1147674066	0.0655241964	-0.0130116516	-0.2495475191	-0.1104008495	0.0743911906	0.0440914252	-0.1789758523	-0.0788669649	-0.2649145328	-0.0031813134	0.0154943724	0.0831373111	0.0795102389	0.1023259362	0.1638940975	-0.1698624767	0.2177964368	0.0589720938	-0.0645414511	-0.0028542738	0.0114757311	-0.118048139	0.0243465447	0.0498789165	-0.0835185835	0.1191228653	-0.2419923889	0.0313354551	0.1253989126	0.0285099143	0.1173059724	-0.1121224993	-0.2354022764	0.0679213965	-0.0701569568	0.2320811737	-0.0296987856	-0.0456675627	0.0640912262	0.1291656359	-0.0171174618	0.1076138274	-0.1179266604	-0.0956636977	-0.0966358813	-0.0864284226	0.193101729	0.0409418197	-0.0515061658	-0.059208342	0.0647825562	0.044073343	0.0175727753	-0.0567246309	0.0792029427	-0.1430304604	-0.0186311616	-0.0288919099	0.0434436177	-0.3312252508	-0.0194601583	0.1098609334	-0.1106148856	-0.0215185661	-0.3225826237	-0.1009681532	0.4269719101	0.1414505358	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.1907718582113347	0.061445754980042	0.0363939018854055	0.0037755808050673	0.0720447764612686	-0.0021555017022905	0.0051904498153541	4.646187588577277e-06	0.6616425767205953	0.269059971369721	0.0723932681934751	0.4377708993294689	0.0119141081558894	0.0033187780214705	0.0001419459731502	1.1014287555795647e-05	-0.0002433253997102	-0.0019923717459748	5.9207250144128594e-08	3.969545174158673e-06	-0.0014800998599055	-0.0006680663358328	2.190695595292281e-06	4.4631262907306346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.6853923415738	-1.1571956804399406	758093.0524370003	1.339101842828857	908.2959066481816	3.2913887387227305	10.833239829390807	825001.4540338422	770.7311700499884	1.152306464166827	594026.536486624	1.327810187360655	796.4822113481972	712.3960474710979	1.462884	39.788666	0.8605832930337265	0.4023843806144245	0.0413920718	0.0269572751	0.0107731896	-0.1078781473	-0.060201813	0.0342494915	0.0303909584	0.179253719	-0.1898957784	-0.0914498553	0.0379481988	-0.0649636098	0.0006663434	0.087967141	-0.0225174065	0.0361002751	-0.1260087141	-0.0225480492	0.0409178216	-0.0264699574	0.0384078424	0.007889983	-0.0361621919	0.15686288	-0.1232607945	0.1787126397	0.1413852657	-0.036948594	-0.0367398538	0.075632995	-0.0495746795	0.0276282351	0.0748099346	-0.0053107381	-0.0538150261	0.051884929	0.1525088983	-0.0649624454	0.0269320012	0.032362812	-0.0253633794	-0.0343550066	0.1236092323	0.1183054109	-0.0540755856	0.0339079529	-0.0661571678	0.0140474614	-0.0067232103	-0.0527336049	0.0375941361	0.0275515693	-0.0366079936	0.0604342643	0.084178417	0.0416662637	0.009385166	0.0052063795	-0.0836433133	1.17358e-05	-0.1533099012	-0.087877716	0.1012386872	-0.0872167578	-0.1007047132	-0.2023767416	0.0273140158	-0.0893998727	0.0470048523	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0550350084319148	-0.1357368497794198	0.0030288521531009	0.0184244923880407	-0.005687434410305	-0.0777322108715736	3.234691017152138e-05	0.0060422966069827	0.2983216208441774	-0.3633209558764179	0.132002116978954	0.0889957894630971	0.0080219386960903	-0.0038921694597991	6.435150044383093e-05	1.5148983103792824e-05	-0.0008858746159061	-0.0006425492161959	7.847738351067803e-07	4.1286949523396557e-07	-0.0003389530057742	0.0011411468541313	1.1488914012336485e-07	1.3022161426937624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7130589882352	-3.9723333533386262	751191.526620744	15.7794322700465	914.3317964099704	6.035889761788781	36.43196521646662	836002.6339262835	769.2207323735303	-1.510437676458082	591700.5351132703	2.28142197446409	795.2511792419256	703.7422690522885	1.099398	29.902306	0.0802755146426753	0.0417012431214094	0.0016646612	0.0671115566	-0.0749235172	-0.0054944491	-0.1440507995	-0.0268227207	-0.0369720995	0.1211471992	-0.0577766439	-0.0034651048	0.1624783904	-0.0144449125	-0.0430025381	0.0526134968	-0.0606297875	-0.0613976145	-0.0679605867	0.0705665514	0.0712668453	-0.0322790196	-0.0148290256	0.075226164	-0.0193710797	0.1304497508	-0.0498079463	0.1136937802	0.0402903794	-0.088577852	-0.0541676187	-0.0594244408	-0.0117367727	-0.026485681	0.0806299763	0.059239982	0.0074837591	-0.085289916	0.1514304627	-0.0316886613	0.034824703	0.0521538307	-0.0013660375	0.0216830659	0.1838577413	0.0965481979	-0.0418266006	0.0205908065	-0.0762473464	0.0195905827	0.0333252712	-0.0621046235	0.0230005458	0.0315086127	0.0784795651	0.0779516932	0.0445614001	-0.018524487	0.0171388844	0.0503635672	-0.1165009299	0.0349521648	-0.138428333	-0.045338692	0.1446274815	0.0429785119	-0.001400452	-0.0439151741	-0.0848437389	-0.0309678791	-0.0360485523	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0567662608297325	0.0017312523978176	0.0032224083685892	2.9972348649495287e-06	-0.0195630946322182	-0.0138756602219132	0.0003827146715891	0.0001925339465939	0.3160225516671318	0.0177009308229543	0.000313322951999	0.0998702531622049	0.0082190681627241	0.0001971294666338	6.75530814635049e-05	3.8860026615326496e-08	-0.0001700056003834	0.0007158690155227	2.8901904161720294e-08	5.124684473854398e-07	-0.0003653079476175	-2.635494184329999e-05	1.334498965925101e-07	6.945829595637246e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9284420063633	-2.784616981871864	746372.3529075423	7.754091735729166	908.5457262311664	-5.786070178803925	33.478608114044086	825455.3366529177	768.0642340631769	-1.1564983103534132	589922.6676470545	1.3374883418502996	793.9455227954742	689.4822741754041	0.97066	26.400774	0.1075513507522396	0.0470916649519561	0.0016888637	0.0681498993	-0.1182851533	0.0210806294	-0.0954981005	-0.0088771216	-0.1234780688	0.0798893512	-0.0086250618	-0.0002205607	0.0443664837	-0.004851637	-0.0870955921	0.0076234345	-0.126169057	-0.0050886526	-0.0199464779	-0.0111055964	-0.0417050927	0.0468504808	0.0551782482	0.0863754476	-0.0439656489	0.0072609707	-0.068753824	0.0498056223	0.0602713169	-0.0933745792	-0.2143356571	-0.1424818038	-0.0051602717	-0.0641254029	0.1074276208	0.046057269	-0.0992930636	-0.0303004912	0.0167834828	0.0834227259	-0.0267714738	0.0605316468	-0.000178378	0.0282063981	0.0335700483	0.1464928846	0.1212691492	0.0252775205	-0.0737121259	0.0309698646	-0.0367806394	-0.0671480839	0.0655567858	0.0557081874	-0.02428055	0.0328832563	0.1314374645	-0.0382066078	0.0070627689	-0.0052275551	-0.0292467687	0.0614527846	0.0194464315	0.0394932784	0.0873553263	0.0434087717	-0.0218533883	0.0069388759	0.0146376754	-0.0295199923	-0.0126821585	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0665413565643291	0.0097750957345965	0.0044277521334211	9.555249662052858e-05	0.008664129138225	0.0282272237704432	7.506713372383949e-05	0.0007967761617866	0.3367494963837316	0.0207269447165998	0.0004296062372849	0.1134002233146968	0.0085931465959144	0.0003740784331903	7.384216841887526e-05	1.399346741781107e-07	0.0003184243869593	0.0004884299873427	1.0139409021040601e-07	2.3856385253559003e-07	-0.0002513746375385	0.000113933310079	6.318920839761226e-08	1.2980799145557564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
