global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
911.0935184537328	1.2759583262608205	830091.3993684024	1.628069650354314	928.3499084278276	2.11216269329077	4.46123124292932	861833.5524779558	842.1354383544154	1.0773404814925698	1.160662513062642	709192.0965323835	850.9909128484073	679.6414652319644	1.119816	21.614603	0.10789190801936	0.0815604491453561	0.0089405584	0.0573600033	-0.0047273462	0.146281566	-0.0345053868	0.1612342369	-0.0891577087	-0.0344122465	-0.0282280218	0.1352519197	0.0356254203	-0.0633221748	-0.0479343012	0.1445301514	-0.1627554615	-0.0200661392	0.0237921844	0.0178795073	-0.0354728896	0.1024334648	-0.1808388479	0.0286681094	0.0380883598	0.0180561154	-0.0300449641	-0.1103375933	-0.0369294152	-0.0809360808	-0.116553859	0.1682444435	-0.1654494453	-0.0200789355	0.1279347805	-0.0090411229	-0.2296609619	-0.1828648077	-0.1308695846	-0.0851864695	-0.0498484646	-0.0988266963	0.0758498216	0.0055730614	0.0914498465	0.037029719	-0.0279778402	0.0083356986	-0.0112446575	0.1123259624	-0.1588855758	0.1388596713	0.0339149078	-0.0008191506	-0.0816379651	-0.0047368128	0.0341170906	-0.1207751665	0.0617984589	0.0452021806	-0.1067063361	0.0244573859	-0.0595380543	0.0761424466	-0.0979827501	-0.0548605758	0.0980688621	-0.0469941102	0.0114381962	0.2324811217	-0.01418796	0.0080142555	-0.0864911988	-0.004387228	-0.2510947811	0.0508319016	0.2521789688	0.0220075394	-0.0795208162	0.1248099363	-0.1049914857	0.0501540028	-0.0491400105	0.0551763273	0.0110906798	0.1569555323	-0.0009321994	-0.1179717937	0.04737826	-0.0352571059	0.0672227319	0.1069230584	-0.0814038585	0.1531845441	-0.1283665029	-0.048443596	0.1213007955	-0.0498368718	-0.1008028606	0.0760225936	0.0516865417	-0.1789201929	0.1458986481	-0.0543682137	-0.116035565	0.0101733978	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0977319710346478	0.0118220108823123	0.0095515381623172	0.0001397599413015	0.1741388571983293	-0.0092604494817578	0.0303243415863401	8.575592460418993e-05	0.1668844629194339	-0.0067799178378535	4.596728588804528e-05	0.0278504239639079	0.0080470959849859	-0.0015460547977128	2.3902854375310734e-06	6.475575379157621e-05	0.0002041468113171	-1.9478977659998607e-07	4.1675920570939636e-08	3.7943057067872474e-14	-8.832348437069499e-05	-5.434100885922527e-05	7.801037891380403e-09	2.9529452438383994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.1450484087538	4.05152995502101	837490.4596270605	16.41489497643255	936.3948474082218	8.04493898039425	64.72104319826687	876835.310252667	842.1525938368533	0.017155482437829	0.0002943105776746	709220.99130614	851.3313085478126	692.484833072439	1.133708	21.882748	0.0953165588817656	0.0523621256199738	-0.0377179232	0.0070168437	0.0688564711	0.0309836654	-0.1185583095	0.1542657657	0.0036583448	0.0464159735	0.0365314661	0.141683799	0.0037257767	-0.0532897378	-0.0755206899	0.1439361575	-0.128057196	-0.0202435176	-0.0207927398	0.0316427558	0.0713065037	-0.1460215494	0.0604027934	-0.1210267545	0.266672028	0.130416032	0.0188927306	0.1252193953	0.018273491	0.0581182216	-0.1390427679	-0.1057672613	0.0501304971	0.0524437993	-0.1175929439	0.2373942104	0.0659270123	-0.0455322281	0.1036375571	-0.0549924965	0.0468604249	-0.0327399566	0.0906006778	0.0538066425	-0.1884945152	-0.0146204627	0.1108860584	0.056665604	-0.0260894344	0.1260189454	-0.1273760454	0.1024883342	0.0207706978	0.0386889662	0.1146195822	0.077704725	0.0084868665	0.1282480531	0.0096910549	0.0846176808	-0.1418181887	-0.096585496	-0.217125868	0.0249596275	-0.1116454875	0.1174232798	-0.0936837406	0.0406971753	-0.053225411	-0.2149855722	0.0102060215	-0.0706082058	0.1653448157	-0.0090465443	0.0753034012	-0.1853623402	-0.1192245377	-0.1214772673	-0.1082675214	-0.1010227695	-0.0738676269	0.0326657399	-0.0674896734	0.0586417521	-0.0279575811	0.1069718365	-0.0157399146	-0.051645642	0.1052357348	0.2738127497	0.082757636	0.0309808849	-0.0652848166	0.1903853468	0.0309648962	-0.0070514751	0.09154559	-0.081306496	-0.1754531876	-0.0329977246	0.3944005018	0.0120884835	-0.0620862554	0.1317986893	-0.1351021585	-0.1439907766	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.1024613884095373	-0.0047294173748894	0.01049833611481	2.2367388705906632e-05	0.2038852048139006	0.0297463476155712	0.0415691767420062	0.0008848451964664	0.1717108556143145	0.0048263926948806	2.329406644519692e-05	0.0294846179357999	0.007205062291156	-0.0008420336938299	7.090207415448266e-07	5.191292261943815e-05	3.708236057664571e-05	-0.0001670644507404	1.375101465936368e-09	2.791053070120968e-08	2.2866394987435413e-05	0.0001111898793581	5.228720197214112e-10	1.2363189271675593e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.1893722953268	0.0443238865730108	837571.5871623143	0.0019646069209371	936.3910868456408	-0.0037605625810783	1.414183092620685e-05	876828.2675239603	842.3207536717767	0.1681598349234718	0.0282777300814893	709504.25206619	851.783720313217	705.7630318292383	1.094695	21.129715	0.2407831552233448	0.1492352020112569	-0.0536361758	-0.0575698997	0.0596659386	-0.0714230041	-0.0695785482	-0.0190865221	0.078099586	-0.0614456298	0.1183675831	0.0537610156	-0.0782746478	-0.0301893637	-0.0858265134	0.1006268997	-0.0964551216	-0.0336403097	-0.058016042	-0.0279405958	0.1217995108	0.0024025327	0.0654166615	-0.281996728	-0.0719523141	-0.0432004034	-0.0458750675	0.1406897484	-0.1230827361	0.050852665	0.0390954925	-0.0002694664	0.2064038593	-0.0961934802	-0.1620589747	0.1789598282	0.1307518082	0.0246261134	0.089383425	-0.0707096557	0.0003328874	-0.1102242159	-0.0628613593	0.003922208	0.1217498737	0.0570555598	-0.084355647	0.1666132389	-0.0494817753	0.107554102	-0.1009261014	0.0794339741	0.0276022747	0.1199250719	0.1283423879	-0.0311413001	0.1002603099	0.0604553469	0.2079544311	-0.077792105	0.180392309	-0.0835042246	-0.0588801527	-0.1422574323	-0.0232967399	0.1693704773	-0.0419834981	0.2078186565	-0.153810267	-0.3286111067	0.0576747859	0.0706632965	0.0439459191	-0.1159102082	0.0221808555	0.0894408925	0.131916934	0.0189626555	-0.0054384443	0.1104330387	0.0738238554	-0.0102671256	-0.0416886842	0.037567214	-0.0298412404	0.1779952247	0.006671813	0.0308224349	0.1608319705	0.1150644508	0.1657989946	0.0745777102	0.1149479747	-0.0918370548	-0.0150077264	-0.1595946639	-0.0035334788	0.3215257988	-0.0425711672	-0.1215585137	0.1857380597	0.361308708	0.022648728	0.1945286926	0.0112888474	-0.235704085	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1038482930178901	-0.0013869046083528	0.0107844679627295	1.9235043926702527e-06	0.2837797272169524	0.0798945224030517	0.0805309335793279	0.0063831347100117	0.1107147967565467	-0.0609960588577678	0.0037205191961802	0.0122577662208434	0.0089511223262293	0.0017460600350732	3.0487256460801706e-06	8.012259089912063e-05	0.0002043525332613	0.0001672701726846	4.1759957850310734e-08	2.7979310669954074e-08	-3.39167843380608e-05	-5.678317932549621e-05	1.1503482598345262e-09	3.2243294543114606e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.9382684113052	0.7488961159783685	838942.9115403002	0.5608453925274859	942.3985648185584	6.007477972917627	36.08979159509048	888115.0549720785	842.8369272209278	0.5161735491510626	0.2664351328432044	710374.0858872156	852.0212388898649	707.303910473321	1.144847	22.097746	0.0777661126481434	0.0532473265126873	-0.0672279535	-0.0631459534	0.0799000299	-0.0566952684	-0.0949109608	-0.0851255142	-0.0131728387	-0.0270744121	0.0509353088	0.1012940585	-0.0966161899	-0.0369504261	-0.0936792395	0.0465746553	-0.0257664616	-0.0648249979	0.017183085	0.0874713645	0.1072510167	-0.0849668335	-0.0188646313	-0.0117597502	-0.0224100875	-0.1924697657	0.1549208303	0.0651612229	0.0455350964	-0.0201720919	0.0689723857	0.2000839285	-0.1806629522	0.1194854334	-0.0294375563	-0.1624749984	-0.0812248409	0.0616196977	0.0222132375	0.1551682066	-0.0711033649	0.052079986	0.1014774555	-0.0305987646	0.0281471664	-0.0015223091	0.0774368509	0.0323309283	-0.0248424572	0.1019478757	-0.0041159323	0.0183404608	0.0236871545	0.0835989073	-0.0003499396	0.1055004039	0.0374707261	0.0517618996	0.0147143243	0.0932430128	0.2177574769	0.1313708282	-0.0279823435	-0.0460336413	0.0196594642	0.0700511387	-0.1008656668	-0.1417566053	-0.0546152403	0.2288708854	-0.0264035417	0.0528024368	-0.0490036173	-0.0029103356	-0.0417738471	0.0678598436	-0.1991293963	0.0643638798	-0.0645500666	0.1251893923	0.0013772721	-0.1071225086	-0.0489297649	0.0326628366	-0.1078055926	0.1438116964	-0.0541448005	0.0665541623	0.1052249222	0.0050227411	0.0254802596	-0.0792292432	0.1982052883	-0.1504465915	-0.0377760316	0.037787166	-0.0265027759	-0.0793829057	0.0203134668	0.0104346126	-0.1366386019	-0.0761377351	0.1028949564	0.0080229109	0.1184085461	0.1535903675	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0925409645543311	0.011307328463559	0.0085638301206459	0.0001278556769828	0.238535679737069	-0.0452440474798833	0.0568992705076255	0.0020470238323619	0.1104783099104196	-0.0002364868461271	5.592602839114595e-08	0.0122054569606627	0.0085321073532803	-0.0004190149729489	1.7557354755545097e-07	7.279685588789976e-05	0.0002048597045438	5.071712824999974e-07	4.196749854577304e-08	2.5722270979269217e-13	-3.387393139808216e-05	4.2852939978639544e-08	1.1474432283619762e-09	1.836374464812883e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.4060097804768	-3.532258630828437	832484.7266835315	12.476851035061983	937.9925145434726	-4.406050275085818	19.413279026583808	879829.9573395866	841.9857432079496	-0.8511840129782513	0.7245142239497598	708939.9917654431	850.7686991383035	701.073052407406	0.997239	19.248625	0.0924431800164052	0.0438925504682072	-0.0517763515	-0.0207818713	0.0676238697	-0.0248918535	-0.0611380439	-0.0648532366	-0.0885267546	0.0059177954	0.0454013444	0.0287088358	0.0940253646	-0.0443960629	-0.0717039568	0.0457513297	-0.0092740376	-0.2134549501	0.0008920643	-0.0083674987	0.0768286255	-0.0221767801	-0.0525586816	0.0620213705	-0.0259863934	-0.152421963	-0.0108056522	-0.0609588525	0.0204568473	-0.043270504	-0.135445427	-0.0536892761	0.0242054943	-0.0771162758	-0.0441241131	-0.2044830463	0.1286107707	0.087740776	0.1193098377	0.047159169	-0.0644103019	0.043378589	0.117452588	-0.0415505668	0.0978900305	0.0348142619	0.0808818184	-0.0868179296	0.0023103247	0.0891534884	-0.0266868823	0.0476571667	-0.0879026695	0.1746846158	-0.1048489215	0.0100614519	0.0362096462	-0.0440258508	-0.0363769081	0.1469115431	0.1387249632	0.1202354257	0.0541753447	0.1017453852	-0.037655238	-0.0002478728	0.0789042337	0.0322969876	0.0493447548	-0.0902181632	0.0569366259	0.0380673976	-0.0067515715	0.025716637	0.0814357439	0.1220661604	-0.0286310424	-0.0589479368	0.1490413111	0.1645942472	0.1564802995	-0.1295356429	-0.0570522027	0.0155909113	-0.0490965667	0.2057954742	-0.0769317915	0.0243953234	0.0076441106	0.0235183243	-0.0417510113	-0.0670260067	0.1937406916	0.0049094005	-0.0786529036	-0.0330649927	-0.0476751333	0.0605289291	-0.049163613	-0.0538358356	-0.084139707	0.0933612016	-0.0138796868	0.0750276949	0.0842272981	-0.0203909047	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.1020316715267739	-0.0094907069724428	0.0104104619945474	9.007351883677452e-05	0.2621635205392465	0.0236278408021775	0.0687297115015319	0.000558274860973	0.132365001854545	0.0218866919441254	0.000479027284257	0.0175204937159537	0.0080840864065407	-0.0004480209467396	2.0072276871744773e-07	6.535245302841611e-05	-9.312778612269312e-05	-0.0002979874906664	8.672784548114074e-09	8.879654459371333e-08	-3.112356285098466e-05	2.7503685470975023e-06	9.686761645391923e-10	7.564527144863226e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.9336847146758	2.527674934199013	837103.6474255738	6.389140572977983	945.6981241991564	7.705609655683816	59.37642016576765	894344.942113803	841.7382377849893	-0.2475054229602165	0.0612589343947156	708523.2609493793	850.8049149182807	695.5830834133617	1.304568	25.180683	0.1904064089234642	0.121118873026092	-0.0310137064	0.018502651	0.0916470216	0.1592310867	-0.124625024	0.0132290547	-0.1332699831	0.0645606428	-0.1308457413	-0.0012105545	-0.1974138694	-0.0671977456	-0.0292693366	0.1227987322	-0.0356190928	0.1424645581	0.0736706973	0.0685947903	-0.0100940548	-0.1183431038	0.0029903796	0.0117961844	-0.0770699384	-0.2194658514	-0.0358110469	-0.2596931188	0.0953836571	0.0976184166	-0.0029127423	0.0454947433	0.0432162931	-0.0233003017	0.0486704015	0.0650873506	0.0303940729	-0.1001579507	0.0779488096	-0.0059274715	-0.0175041056	-0.0705523827	-0.0221722261	-0.0789432386	0.0467167476	0.1294765945	0.0136157089	-0.0123205874	0.0305044372	0.0649655487	-0.1243681833	-0.0595207103	0.0840361787	-0.141590505	-0.049996879	0.014576908	-0.0318219438	0.1240641988	-0.0678531129	0.1203426759	0.1474811399	0.133610981	0.0966637602	0.0444147104	0.0542003602	-0.046535098	0.0046366328	0.1656801228	0.0573299949	-0.0284157488	0.1964212064	0.0996131628	-0.131323259	-0.0082514661	-0.0973716908	-0.0235621704	0.0911037412	-0.0887588681	-0.1676930053	0.0781083857	0.0028275214	-0.1518651429	-0.0551313606	0.0437647793	-0.1428249068	0.0853840858	0.0722985314	0.1304583814	0.1922620111	-0.0068695556	-0.1190067318	-0.063522194	-0.0021403996	0.0612949769	0.1843754498	-0.1032850896	0.072603341	-0.2922772765	0.0167200856	0.2685210634	-0.0357415181	0.0872598154	-0.1120009688	-0.1472725841	0.2123974389	0.0441295955	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.1035471582419234	-0.0015154867151494	0.0107220139799779	2.2966999837945965e-06	0.2204608821089095	-0.041702638430337	0.0486030005402384	0.0017391100520514	0.1934009945472965	0.0610359926927515	0.0037253924039896	0.0374039446918834	0.0065450414499431	-0.0015390449565975	2.3686593784285077e-06	4.283756758147327e-05	-0.0002761013655265	-0.0001829735794038	7.623196404559797e-08	3.3479330759841226e-08	-3.009627714786657e-05	1.0272857031180872e-06	9.057858981611956e-10	1.055315915830823e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.9472252811508	-0.986459433524942	835299.5305991147	0.9731022139903498	948.5119175030168	2.8137933038603933	7.917432756849587	899674.8576452497	841.9450078229347	0.2067700379453754	0.0427538485919319	708871.3961979616	850.6403491233345	712.6584213510857	1.212133	23.396507	0.2113472751401074	0.1391332580853479	-0.0563078862	-0.044547721	0.1117702379	0.0976999272	-0.1358676473	-0.0277967236	-0.0252946304	0.0761103573	-0.0750473167	-0.0830720701	-0.0204351778	-0.0562434135	-0.021176901	0.0081873496	-0.0003739868	-0.0612716834	0.0779003082	-0.1155940354	-0.0948494507	-0.0022064418	0.0197429655	0.020295442	-0.1341234038	-0.2504263405	0.1818495994	0.1074067095	0.1122576445	-0.1286770532	-0.0379281315	-0.0427946974	0.0297488662	-0.1436326647	0.1686955825	0.0910930776	-0.1753772503	-0.1047888036	-0.0169749439	0.049657141	0.0041859905	-0.0055082767	-0.0127122738	0.1200665575	0.0139076137	-0.0998399544	-0.0154943444	-0.010148471	0.0452162994	0.0383173606	-0.0192978514	0.0296136545	-0.1033910308	-0.0301939325	-0.0409579257	-0.1166359392	-0.0394641769	-0.0816492493	0.0255760651	0.1200025163	0.2321139971	0.112255399	0.018886524	-0.1613550744	0.0557152628	-0.0778570267	0.0799892786	0.0647882238	0.0987631368	-0.0089947818	0.0216246454	-0.2298175703	-0.0509489773	-0.0209181535	0.0313258078	-0.0372449523	0.0221784	0.1286485804	-0.0284189551	-0.1172585342	-0.2336095144	0.170424314	-0.0399720171	0.0125235349	-0.0638639598	0.1549357543	-0.0953895083	0.0338614123	0.0384193385	-0.1325488346	-0.0436469401	-0.0980621457	0.0249401216	-0.1602227969	-0.0638994971	-0.1442947128	0.0653666083	0.0793706282	-0.0359089076	-0.0131904134	-0.1484612343	0.0444587567	-0.0067868415	0.0736732024	-0.0188366591	-0.008095305	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0940580040521865	0.0094891541897368	0.0088469081262811	9.004404723660122e-05	0.208190221822889	-0.0122706602860205	0.0433431684626637	0.0001505691038549	0.1243798804569422	-0.0690211140903543	0.0047639141902737	0.0154703546624832	0.0085861080307941	0.002041066580851	4.1659527874667935e-06	7.372125111646694e-05	9.136092551575992e-05	0.0003674622910422	8.346818711096231e-09	1.3502853533802654e-07	-3.28943367345208e-05	-2.7980595866542306e-06	1.0820373892040447e-09	7.829137450467643e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.913697413806	-3.033527867344901	829763.7641360909	9.202291321958104	943.5847040650192	-4.92721343799758	24.27743226358393	890352.0937454698	841.2665359621749	-0.6784718607598279	0.4603240658429033	707729.3845297972	850.4805287207524	697.6018533673818	0.964597	18.618584	0.142952414105797	0.0776507261682448	-0.0021626461	0.0400098943	0.1110969954	0.1062714575	-0.0827887996	0.0349330968	0.0138538646	0.1371338156	-0.0649254192	-0.0911492287	-0.003312803	-0.0532798394	0.0113736823	0.0857649244	0.0352550689	-0.0901595025	0.0944363245	-0.0452933966	-0.0728644865	-0.0489601433	-0.0361821043	0.02429633	0.0471941603	-0.1408636756	0.0967508721	-0.032498621	0.141887046	0.0602141031	0.0309935873	-0.0878560079	-0.0802880848	0.1420231653	-0.0473183873	0.1343385869	-0.0365693293	0.0634811169	0.1158037455	0.0968631541	0.0670256355	0.0040516131	-0.0839622515	0.1266511677	0.0996981089	-0.080788803	-0.0220229974	0.0357445451	0.0583336299	0.0149325632	-0.0704770835	-0.0003566792	-0.1421231316	-0.0531224445	-0.0499569405	-0.0439334289	-0.0367095693	0.0558989676	-0.0411538681	0.1087625237	0.0791713859	0.1699578946	0.0032438619	0.0705911504	-0.0572749313	-0.0168595982	-0.0612704574	0.0685281515	-0.0603934742	0.022141807	-0.0811603936	-0.1567618431	0.080424218	-0.0713315919	0.0116782056	-0.0310007926	0.0251289732	0.1131886324	-0.0352338319	-0.0315370639	-0.1303803198	0.0573678635	-0.0383636101	0.0349310709	-0.115129911	0.1195622907	-0.0688645419	0.0415520461	0.0308406882	-0.092931636	-0.135678771	-0.1262749976	0.0042142014	-0.0326319303	0.0305360789	-0.0662152512	-0.0571869223	-0.0473973509	-0.0935399318	0.0429361451	-0.0887100125	0.0236082347	0.0207433706	0.0436918523	0.0889496292	0.0656865246	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.1069967535420062	-0.0129387494898196	0.0114483052685288	0.0001674112383603	0.2676711884489862	0.0594809666260972	0.0716478651256926	0.0035379853907748	0.151841749484241	0.0274618690272988	0.0007541542504725	0.023055916886435	0.0078320826818707	-0.0007540253489234	5.685542268190563e-07	6.134151913565893e-05	0.0001978716168955	0.0001065106913797	3.915317677283952e-08	1.1344527378190242e-08	-3.377487568300601e-05	-8.805389484852107e-07	1.1407422274025107e-09	7.753488397994405e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.0470878093216	0.1333903955156756	830006.7962058458	0.0177929976158283	943.2364003369764	-0.3483037280427652	0.1213154869684885	889694.9069206569	841.8520642465799	0.5855282844049725	0.3428433718382304	708714.8980762276	851.0920101199034	687.474905272439	0.940441	18.152317	0.0523551108988945	0.032455107286737	-0.0036828351	0.0707655559	0.0312264174	0.1419672099	-0.0749878008	0.0473087915	-0.0371988632	0.1010776867	-0.0608879545	-0.1472342697	-0.1246674017	-0.0614725529	-0.0041719091	0.0834375864	0.0236767462	0.1131177468	0.0540248177	-0.0916826156	-0.0888737456	0.0565753356	0.1099609839	-0.1087220662	-0.0341653963	0.0340886621	0.0823102337	0.0679980963	0.0603583624	-0.076645008	0.0718440866	-0.1328401195	0.0240283432	0.0270502043	0.158838705	-0.0236836177	-0.0418819663	0.2004559315	-0.1319846145	-0.0751959462	-0.0064699109	0.0252990245	-0.1114249643	0.1419012592	0.0699361407	0.0674254751	0.0305011014	-0.084779453	0.0436153591	0.0391522569	-0.0747951726	-0.0383274	-0.0504961512	-0.1544033472	0.0300503774	-0.1323761133	-0.0698403273	0.0183741351	0.0631179179	-0.0334996557	0.113654059	0.0273053693	-0.0207921397	-0.1052752878	0.0325873735	-0.0453809859	-0.0314961904	-0.0825839746	0.1167918772	0.0204285916	-0.0763033201	-0.1879358396	0.23716012	0.1500959413	0.1136706326	0.1587518787	0.0943026395	0.0783912685	-0.0132255993	0.0230430546	0.0530145538	-0.0763783051	-0.0434775031	0.0151420332	-0.0805047744	0.1076321261	0.0417915326	0.0701535754	0.050944425	-0.1497047519	-0.1036370164	-0.0278095295	-0.032452457	-0.1059367132	0.0461096848	-0.0771123372	-0.005709903	0.0213001979	-0.0567199533	-0.0037364193	-0.0720840537	0.0378977044	-0.1055780553	0.0154547251	-0.1035443767	-0.0607862698	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.1054266268902637	0.0015701266517424	0.0111147736574588	2.4652977025121088e-06	0.2406480689335524	-0.0270231195154337	0.0579114930814477	0.0007302489883454	0.1681119761664646	0.0162702266822235	0.0002647202762909	0.0282616365305939	0.0077710834381148	-6.0999243755899095e-05	3.720907738791594e-09	6.038973780214214e-05	0.0001970306886964	-8.409281991000178e-07	3.8821092288177685e-08	7.071602360415992e-13	-0.0001217674647179	-8.799258903489399e-05	1.4827315463825022e-08	7.742695725063745e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.7009665939022	0.65387878458057	831198.6524882555	0.4275574649245635	936.67559863048	-6.560801706496477	43.044119031967085	877361.177069768	842.0344650297327	0.1824007831528433	0.0332700456947705	709022.0402979081	851.1512553410663	690.9569297773008	0.863453	16.666298	0.074494568573085	0.0486162452374235	-0.012134352	0.0557790787	0.0156847546	0.1108356	-0.0360673009	0.0793633042	-0.0046170869	0.0786035746	0.0154098435	-0.0356769151	-0.019970787	-0.0319719548	-0.0332250676	0.0848880289	0.0269637878	0.000364793	0.1211302753	-0.064166774	-0.0074093036	0.1383774712	-0.0239608904	0.0370563443	0.035054927	-0.1468301531	0.0431740693	0.0286949534	0.0163944381	-0.0790283548	0.0066645787	0.0008531466	0.0272846385	-0.0880326711	-0.0024856823	0.1149970368	-0.03584053	0.0896037018	0.0335181085	0.1711592813	0.0384109292	0.1210425721	-0.0499418977	-0.152442458	0.0969527217	0.019100258	0.054571625	0.129923513	0.0109082976	0.0497880329	-0.0794617129	0.0083087618	-0.1191291771	-0.0739452562	-0.0054829978	-0.0307087685	-0.0423524126	-0.0829407495	0.0306690864	0.0231131697	0.0161653542	0.126801821	0.0549873187	-0.0532608556	0.0090431347	-0.0205143038	-0.075262588	0.0176162254	-0.0893661648	-0.0553455383	-0.0598000619	-0.0928642141	-0.1378325497	0.0352519247	0.0682304563	0.0206347365	-0.1072159709	0.163687728	-0.0291244622	0.0493072626	0.126648069	-0.0288317941	-0.0498426504	0.0043564842	-0.1001300065	0.1055783623	-0.0476850015	0.0417915183	0.0252058863	-0.0956047408	-0.0864267313	-0.0410372718	-0.0668491747	-0.1031819883	0.0679515788	-0.0167369223	-0.0862604913	-0.0816577154	0.0094914715	0.0373542858	-0.0722612281	-0.0727642805	-0.1021872119	0.0802054562	-0.0202495744	0.054573541	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0992151596859258	0.0062114672043379	0.0098436479115037	3.858232483056536e-05	0.2143197160162486	-0.0263283529173037	0.0459329406732854	0.000693182167338	0.1676946171669513	-0.0004173589995132	1.741885344747296e-07	0.0281214846267703	0.0070440812583238	-0.000727002179791	5.285321694208665e-07	4.9619080773868605e-05	0.0001962125066339	-8.18182062499982e-07	3.8499347759558254e-08	6.694218873967245e-13	-0.000224694891903	-0.0001029274271851	5.048779444730086e-08	1.0594055266944061e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
