global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
985.4054771129772	1.4896990493717794	2.219203257699183	971023.9543242544	1026.322930905726	0.976514630503516	1053338.7585029197	0.9535808235874182	930.4044411728248	0.1520158760912409	865652.4241541164	0.0231088265837875	965.6170157475188	752.9586909511896	1.170638	18.982183	0.0703858754170507	0.0354482209419943	0.144164228	-0.040282362	0.1014914134	0.0356192269	0.1520605633	0.0377394857	0.0258149689	-0.0341663648	0.0270761141	-0.0004146779	-0.0768169277	0.2057057976	0.1262429912	-0.0865571131	0.0084774484	0.011479089	-0.0325207984	-0.0067529563	-0.1406979293	-0.1404553693	0.1534369139	-0.0685730578	-0.0637483071	0.0428455872	-0.0593874983	-0.0689583694	-0.1200940209	0.0308454876	0.0432750485	-0.1079653607	0.0469676044	0.0741526828	0.0836981001	0.0644155658	0.0975923839	0.0806704467	-0.05599792	-0.0180782879	0.0948989514	-0.104235541	-0.013006158	-0.0639613593	0.0104963656	-0.1227531667	-0.004546087	-0.0050241077	-0.0595704571	-0.0643430043	-0.0845744083	0.0794758657	0.0014213722	-0.0578662116	0.0387987763	0.0508043521	0.2369070148	0.1451939506	0.007531587	-0.0438921145	-0.0022828486	-0.0603583587	0.0294362794	0.041183473	0.1149565044	0.0101075352	0.0793265238	-0.0421737714	0.1570815219	0.072850469	0.0920790017	-0.0010475388	-0.0522515545	0.0331910145	0.0086990255	0.0495733901	0.0767480859	0.0180591888	-0.0102990009	0.060140932	0.0811417412	-0.0789367585	0.1517077656	-0.0060919479	0.0411816916	0.152572416	0.0440195871	-0.0136836436	-0.0290922799	0.0612653556	0.0572674001	-0.1021076557	0.005734147	-0.1411464077	-0.0783092322	-0.0678271521	-0.1078355853	-0.0617838929	-0.0988824209	-0.0734734275	-0.0940510507	0.0537931487	-0.0201369841	-0.2363692643	-0.1435531549	0.0247214901	-0.0734497569	0.0731191677	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0088520478589799	-0.0204104787622157	0.0004165876433028	7.835875129767063e-05	0.0118198738192631	-0.0059948820256181	3.593861050108016e-05	0.0001397094171033	-0.0223536649005211	-0.0203926284480218	0.0004996863344847	0.000415859295019	0.0010410993567748	-0.0001279320578417	1.6366611423612088e-08	1.0838878706769023e-06	0.0004062425206405	1.834089894980001e-05	3.3638857428677497e-10	1.650329855763471e-07	-0.0004942117075928	-0.0003254847668324	2.442452119217913e-07	1.059403334399418e-07	0.0	0.0	0.0
985.5682931278352	0.1628160148579809	0.0265090546942342	971344.8604189144	1020.1854974821016	-6.1374334236244295	1040778.4492728031	37.66808902942228	930.0782715060956	-0.3261696667292426	865045.5911277664	0.1063866514942652	963.765882353073	763.0712181752123	1.224053	19.848322	0.0893385366683982	0.0546833027804061	-0.0196867598	-0.1329245894	-0.0210011562	0.0915428345	-0.1199042913	-0.0636455316	0.087965676	-0.0936027695	-0.1135368528	-0.1221065905	0.0143235114	-0.0638650375	0.0119928381	-0.0704393627	-0.0443695449	0.0644710552	-0.1331370876	-0.0729761238	-0.1459927501	-0.0043675741	-0.0953264747	-0.072347514	-0.0412408583	0.0409753938	0.0433571767	-0.1009468056	0.1103092507	-0.1291851703	-0.0770930296	0.0465502261	0.0272903394	0.0023326955	0.1321865296	-0.0272937268	0.1395640759	-0.0691132617	-0.0205450508	0.1486197769	0.0669460436	0.0169543424	0.1417062282	-0.0544644335	0.0178870961	0.1234233989	-0.0195548229	0.0891526522	-0.1995942212	0.0407703736	-0.0557893303	0.0619399645	0.0903983067	-0.0635283011	-0.1038158199	-0.0942135491	0.1031730982	-0.1199134924	0.0311520738	0.0121758745	-0.0480073758	0.0943223935	-0.0536864182	-0.2436533741	-0.0140697711	0.0291594396	0.1187776937	-0.1091250901	-0.0084981986	0.1007658215	0.0353880834	0.0151732318	0.0678749557	-0.0916940118	0.0513258803	-0.0374504472	0.0341801753	0.0703715754	0.0229334291	-0.0561429664	0.0488174378	-0.0363627033	0.0290642263	-0.1746807113	-0.0403001712	-0.0658492631	0.0963616476	-0.1225863337	-0.0406422009	0.1096696243	-0.08131907	-0.0478321622	-0.0159074824	-0.0137880788	-0.0280775331	0.1006298779	0.090703052	-0.2307205136	-0.0255629729	-0.1504753931	0.0323765351	0.0336876866	-0.0120311468	-0.1409227651	-0.1812505628	-0.0110133805	0.1111870434	-0.0069941223	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0086619670673968	-0.000190080791583	3.613070732885785e-08	7.502967347666672e-05	0.0212432416250578	0.0094233678057947	8.879986080328803e-05	0.0004512753147405	0.0015807620475243	0.0239344269480454	2.498808650893217e-06	0.0005728567933313	0.0001671601623056	-0.0008739391944692	7.637697156294742e-07	2.794251986203453e-08	0.0006479587763774	0.0002417162557368	5.8426748287466435e-08	4.198505758844975e-07	-0.0004940539353394	1.577722534000948e-07	2.44089291024348e-07	2.4892083942943722e-14	0.0	0.0	0.0
987.6472367343064	2.078943606471171	4.322006518887358	975447.0642289112	1026.9816205986651	6.796123116563535	1054691.2490474605	46.18728941548926	931.3264014989596	1.248129992864051	867368.8661290014	1.557828479086816	966.3577402071652	768.0362877295086	1.226543	19.888699	0.0905293735212268	0.0467504814799439	-0.0670856245	0.0854847614	0.0167896819	0.0541174728	-0.0218140957	-0.0832066201	-0.123668706	-0.0511447011	-0.0687627862	0.0790186149	0.1119284753	-0.0231579907	-0.028375435	-0.1597979096	0.0578908845	-0.0758544424	-0.0395843738	-0.105386151	-0.1113658782	0.1032472161	0.1203923832	0.0785802492	-0.1197731889	0.000374718	-0.031756372	0.0155809399	0.186589651	-0.0464853505	0.1960163646	-0.0818252247	-0.0805872087	0.1506629247	-0.1133528452	0.0342873584	-0.0987692295	-0.1596670848	-0.0126950507	-0.005508705	0.0021849836	-0.011031983	-0.1932682978	-0.0453944563	0.0901099841	0.0735372808	-0.202639646	0.0781276029	0.0290211259	-0.0025872436	-0.0588609084	0.1192257056	0.0554157608	0.1447790326	-0.0570430711	0.0782182761	0.0983315393	-0.0826056296	-0.0995537883	0.0577102865	0.0006729521	-0.1554464807	-0.0535803459	-0.0142994264	-0.0443441727	-0.146071717	-0.0573234646	0.042120243	-0.0880924776	-0.0273288649	0.135715116	0.194405259	0.1902634033	-0.1352484957	-0.0649229789	0.061921646	0.0582168159	0.0823797212	0.211858382	0.0118724389	-0.1943196358	-0.0581576288	0.0715164124	0.0134271647	0.0435794033	-0.0788562426	0.1513603985	0.064510465	-0.0413725344	0.0082622891	-0.0554838513	0.0082792875	-0.0219545837	-0.0414817406	-0.1199561341	-0.1275454069	0.1098511649	0.0743164012	-0.02069672	-0.1231973475	-0.0946024415	0.0526478015	-0.161826065	-0.0747729434	-0.163743762	-0.0404536006	0.0593404969	-0.1172700223	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0088203270122448	0.000158359944848	2.5077872132261753e-08	7.779816860293529e-05	0.0048584200054619	-0.0163848216195959	0.0002684623795059	2.3604244949472404e-05	-0.0363352477960887	-0.037916009843613	0.0013202502324031	0.0014376238024609	0.0003140398448005	0.0001468796824949	2.157364112980264e-08	9.862102412232213e-08	0.0002474499897298	-0.0004005087866476	1.6040728818193278e-07	6.123149741727813e-08	-0.0003200387622185	0.0001740151731208	1.0242480932234957e-07	3.0281280476296786e-08	0.0	0.0	0.0
989.7663670425912	2.1191303082848663	4.490713263491513	979637.4613286896	1032.4705937125466	5.488973113881457	1065995.5268811386	30.128825844913496	933.8192630645644	2.4928615656048123	872018.4160704463	6.214358785269676	968.7676576893532	775.0304809217378	1.169932	18.970732	0.0477745186320447	0.0289797725299171	-0.0120941388	0.0264693633	-0.1048092734	0.0338459568	0.1286987998	-0.0223147524	0.0721289088	0.0154506116	0.1283176766	-0.0084262993	0.0391904586	-0.0194538956	0.091680039	0.0387015728	0.0532491801	-0.0497404547	0.1246860397	-0.2123075768	0.0052418182	-0.0349444189	0.0541588464	-0.0403773548	0.0169110847	0.0140360927	-0.1145596395	-0.108705345	-0.0183570568	0.1329985102	-0.1275764708	-0.1762689655	-0.0114664099	0.0914816536	0.0037753406	0.049206407	-0.0080835312	0.1702933745	0.0798626829	0.0319592613	0.0741361412	0.0828853489	0.0959383629	-0.0227590463	-0.1018734479	-0.0003380244	0.0155435813	-0.0507050752	0.0504056526	-0.0766604215	-0.0080975826	-0.1544173113	-0.0751525186	0.1551623777	0.0852422609	-0.0966202614	0.1239454451	0.0463812252	0.0218116106	-0.0876404246	-0.02257674	-0.0810292665	-0.0241671571	0.0361804047	0.0243300002	-0.0633112768	0.1068583062	0.0070797411	-0.0077988298	-0.0626185142	0.0501454521	-0.0433308344	0.026559911	-0.1110526705	-0.2289767072	-0.0141442029	0.0513230297	-0.0323158593	0.0204348715	0.1236123065	0.166259203	-0.0059202407	-0.1164548381	-0.0331158975	0.0650186171	-0.0321582226	0.1365748831	-0.0214265255	-0.1027113644	-0.0685188844	-0.0840997684	0.0457157212	-0.0468424758	0.139659402	-0.0593599101	-0.004481556	0.0456138412	-0.0973083959	-0.0483686908	-0.1020998668	0.0422774507	-0.1390944901	-0.0399160307	-0.0204206811	-0.0808116636	-0.0195439978	0.0147450318	0.039134308	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.008858431501153	3.810448890819926e-05	1.4519520749550803e-09	7.847180866061978e-05	0.000287580394584	-0.0045708396108779	2.089257474837043e-05	8.270248334908913e-08	-0.0604969788498124	-0.0241617310537236	0.0036598844499546	0.0005837892475124	0.0003141122612393	7.241643879999728e-08	5.2441406084737505e-15	9.866651266086627e-08	0.0004534218877167	0.0002059718979868	4.242442276032592e-08	2.0559140826057569e-07	-0.0004940713173635	-0.0001740325551449	2.441064666413043e-07	3.028733025029746e-08	0.0	0.0	0.0
986.9276042968268	-2.838762745764484	8.058573926740312	974026.0961230738	1027.7921718911175	-4.678421821429083	1056356.7486006604	21.88763073922382	932.1093086432732	-1.709954421291286	868827.7632594407	2.923944122893617	967.5321099677848	773.6575130658356	1.154288	18.71706	0.0870322181970762	0.0421610320894199	0.0124062241	0.0709068094	-0.0269972767	-0.0794508033	-0.1323550968	0.1108998943	0.1536331124	0.115960595	0.035805759	-0.0531169124	-0.0283679635	0.0679559725	-0.0459481706	0.171147953	0.0707335237	-0.0266261452	0.1731759338	-0.0483748417	0.0725593999	0.0388983854	-0.0674054979	-0.1199536008	0.1245490139	0.0448182775	-0.0251832525	-0.0511090698	0.0515356261	0.073182591	0.0599343487	0.0024987907	0.0743523044	0.0179484481	-0.0446145162	-0.0840648316	0.1094171811	0.108986628	0.0110516566	-0.1286672639	-0.040163183	0.1112266444	0.0063531052	-0.0940414945	0.0596661434	0.0319946772	-0.0757533189	0.0938330075	0.0088910137	0.02947849	-0.313156475	-0.0102924514	-0.1539591876	0.0746816699	0.0190149767	-0.0801424507	-0.0554832093	0.0741405801	0.1696945811	0.0025412779	-0.0796183727	-0.0512732903	0.1082695697	0.021086539	0.0175111529	0.1002206758	0.0903369232	-0.0122048217	0.0709838146	0.0291633642	-0.0646756614	-0.0392273693	0.1127656637	0.0207724674	-0.0395414362	-0.1756714781	0.0917650861	-0.2229450577	-0.0129208862	-0.0612281605	-0.0485109204	0.0535534811	0.0032978873	0.0145149109	0.0347125587	6.2033e-06	0.0027306859	0.0826737722	-0.1133835196	0.0121890622	-0.1228189889	0.0501554316	0.1661332442	-0.0254885311	0.0748846808	0.2020898787	0.0773541568	-0.0992807972	-0.004104716	-0.159007302	-0.0097489283	0.0063766443	-0.0728758284	-0.0394028794	0.0062531901	-0.0324245991	-0.0878628736	0.0175643418	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0088696136124752	1.1182111322199928e-05	1.250396136220718e-10	7.867004563460535e-05	-0.0082672217986186	-0.0085548021932026	7.318464056482401e-05	6.834695626755456e-05	-0.036344791668057	0.0241521871817554	0.0013209438813944	0.0005833281456625	0.0008640210988158	0.0005499088375765	3.023997296447375e-07	7.465324591988625e-07	0.0005689684106433	0.0001155465229265	1.3350998960427297e-08	3.237250523099628e-07	-7.324574365067895e-05	0.0004208255737128	5.364938962940976e-09	1.7709416349072498e-07	0.0	0.0	0.0
986.0878245293978	-0.8397797674289222	0.7052300577829748	972369.1976851204	1029.5119644759538	1.7197925848363411	1059894.8849991376	2.9576865348580634	931.7150028903006	-0.3943057529725138	868092.8466108729	0.1554770268272211	967.3133581363564	765.5423507039628	1.133979	18.387747	0.025164500217274	0.0169970074727698	0.0047207628	-0.0507467225	0.0785066396	-0.0875121294	0.0106941183	-0.155361414	-0.1091579619	0.0333731566	-0.0378783906	-0.0257088798	-0.0633724911	-0.0465439397	-0.1029191416	-0.05680009	-0.0474299795	-0.0905092214	0.0371211648	-0.038963975	-0.1184136656	-0.0643144372	0.0578814412	0.1013882307	0.0329064772	0.0810510629	0.0171845164	-0.0102220414	0.0691970689	-0.0172826399	0.1318022777	0.0808547393	-0.066350652	0.1218546223	-0.1214922473	0.0489017539	0.0516905257	0.0483126342	0.0174203507	0.0357404773	0.0852948931	-0.0190825892	-0.0433249718	0.0016304027	-0.1121473941	-0.0621991815	0.1254913519	0.1369004781	-0.053313159	0.0484730413	-0.1168070321	-0.1756678453	-0.0502016412	-0.0134655175	-0.0264465179	-0.004509969	0.1127414229	-0.1139772698	-0.1191590438	0.0260552145	-0.0942734873	-0.1145435097	0.1322881126	0.0588148424	-0.0836665221	-0.0177898575	-0.0345336939	0.014309007	0.0414416881	0.0423335908	0.0084351133	-0.0708695082	0.0645777779	0.0024308709	-0.0496734111	-0.0224085204	0.1393865361	-0.0307697876	0.0482131565	-0.0426267855	0.0725066244	-0.0537703454	0.1409477705	-0.0442097871	-0.0222314908	0.0024739556	0.0776597508	-0.0355821757	-0.1768870775	0.1135053529	0.0509832139	0.0654535665	0.1363144479	-0.0696149174	-0.0651097672	0.0210525792	0.0675031441	-0.0304238533	-0.1882429375	-0.0125471968	-0.0770955354	0.131700312	-0.0706586966	-0.1251528834	0.0252449998	-0.0480840604	0.015614182	0.0593800905	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0088259957530425	-4.361785943269962e-05	1.9025176614907433e-09	7.789820103272425e-05	-0.0081997267227222	6.749507589639929e-05	4.5555852702607e-09	6.723551832732456e-05	-0.0364534862803509	-0.0001086946122939	0.0013288566619917	1.1814518741721788e-08	0.0005670529494952	-0.0002969681493206	8.81900817109022e-08	3.215490475312058e-07	0.0005049399047456	-6.402850589769997e-05	4.0996495674918e-09	2.549643074044956e-07	-0.0002111429418254	-0.0001378971981747	4.4581341882684247e-08	1.9015637264438293e-08	0.0	0.0	0.0
986.8359107610916	0.7480862316937191	0.5596330100497088	973845.1147676732	1028.5871644701276	-0.9248000058262278	1057991.5549126973	0.8552550507761909	930.0207548130168	-1.6942480772838735	864938.6043829734	2.870476547380102	965.5727978044688	761.6907073825676	1.150528	18.656097	0.069187491230012	0.0316696856512814	0.0061321606	0.0287972063	0.0580463935	0.1378234089	0.2784048601	-0.0269448434	0.0298573437	0.0260924094	-0.023379622	0.016986148	-0.0255297093	0.0706528697	0.2270330281	-0.1416754377	-0.0118017429	-0.0260826122	-0.0958893795	0.0230425391	0.018158046	0.054728572	0.0821100166	0.0420205523	-0.0982656619	-0.0470978651	-0.1793104888	-0.2202855458	-0.1973506573	-0.0879977229	-0.109961827	0.0277471962	0.0044531113	0.1230147607	-0.1594930455	0.0602998147	0.022017923	-0.1130372025	-0.037635779	0.0411360745	-0.1274459572	0.1559648378	0.0407267192	-0.0348524697	0.030366534	-0.0755468929	0.0170169686	-0.0350293518	-0.1544456051	-0.031999425	-0.0945281043	0.0009418504	0.0356206826	-0.0299769446	0.0060781749	0.0957975978	0.0752530715	0.1541958648	-0.0486257231	-0.11332387	-0.010818228	-0.0907129245	-0.2364337361	-0.117466498	0.0426765255	0.0889651039	-0.1182263165	0.10982291	-0.0089254242	0.0518451153	0.0485551962	-0.1248189541	-0.0256570291	-0.1438324964	-0.0801672269	0.1104019215	-0.0513451101	-0.0065007672	-0.0115233774	-0.1061893035	-0.0728672374	0.0480126339	0.1641270575	0.1609462968	-0.0178229375	-0.0172514238	0.2309007343	0.0432634988	-0.1436180551	0.0208255308	-0.0187339496	0.0013877615	-0.1553641707	-0.004982934	-0.0009874875	-0.0940989399	-0.1680926784	-0.0112175694	-0.1682426619	-0.0959331544	-0.0628110612	-0.031378175	0.0336794808	-0.0269261867	-0.0661240821	0.1866042198	0.0314113686	0.0569442495	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0192357689307272	0.0104097731776847	0.0001083633776108	0.0003700148063563	0.0144852933456149	0.0226850200683371	0.0005146101355008	0.0002098237233085	-0.0364213312383157	3.21550420352007e-05	0.0013265133691711	1.0339467282855239e-09	0.0008700912659509	0.0003030383164557	9.183222124030501e-08	7.570588110840398e-07	0.0003697851488821	-0.0001351547558635	1.8266808032522292e-08	1.3674105633375685e-07	-0.0004941607283453	-0.0002830177865199	2.4419482543875735e-07	8.009906748662368e-08	0.0	0.0	0.0
989.3110821755472	2.4751714144556445	6.126473530938356	978736.4173153524	1025.742599668957	-2.8445648011706908	1052147.88077563	8.091548908059252	930.9804744697832	0.959719656766424	866724.6438439826	0.9210618195838628	965.7938288953212	775.395328201334	1.138264	18.457232	0.1019210971709069	0.0575804555881278	0.0283755015	0.0131612932	-0.0484806652	-0.0057581051	-0.0235475562	-0.1161866578	-0.1130698905	-0.0921292126	-0.0431821499	-0.0467980296	0.1023781154	-0.0053794582	-0.0396677835	1.68835e-05	0.0533309061	-0.0738850124	-0.0647790011	-0.0434925037	0.2138210824	0.0493393265	-0.0140184894	0.0751738554	-0.0375575323	-0.0512888833	0.0787479317	-0.2042364233	-0.062397128	-0.0286167641	0.0258702448	0.0078423219	0.0256801491	-0.2535232958	-0.0884882166	-0.1006455607	0.0112005226	-0.1805518323	-0.1569326819	0.0078533501	0.0542185383	0.0389804223	0.1903469269	0.0262121771	0.0629574326	-0.1474083627	-0.0957927143	-0.0855830749	0.2028050387	0.0519508323	-0.0134569516	0.0193435594	0.0882735527	0.0420145176	0.0571683918	-0.0587984768	-0.1107019511	-0.0141235459	-0.0069281186	-0.0176939411	-0.2290510987	0.0192095916	-0.1555691254	0.0143812946	-0.0055922807	0.0953427343	-0.1517030855	-0.0436622037	-0.1883022727	0.2034521859	-0.0816853139	-0.148306364	-0.1430933594	-0.0333143327	0.0580961288	-0.0841898212	0.1382256671	0.0591642047	-0.1000115422	-0.0922222066	-0.1605723933	0.0197588112	-0.0154629662	0.1549113578	0.0352414401	-0.0231984856	0.2602085099	-0.0167176881	0.0107874262	-0.0551665087	0.0052644663	0.1891029712	-0.0861949811	-0.0322595647	0.176938133	0.0811310731	-0.0684120548	0.1457725181	-0.063506997	0.1410908087	0.00785697	0.1130476462	0.0609524804	0.0806485626	-0.1290714468	0.1461711288	-0.1574297003	0.1436560469	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0302866590110113	0.0110508900802841	0.0001221221715665	0.0009172817140492	0.0004689033940366	-0.0140163899515783	0.0001964591872747	2.1987039293904298e-07	-0.0838969185644202	-0.0474755873261045	0.0070386929446049	0.0022539313919585	0.0007402044212336	-0.0001298868447172	1.6870592430615994e-08	5.479025852137688e-07	0.0008273169888945	0.0004575318400124	2.0933538462513242e-07	6.844534001134622e-07	-0.0004943066398744	-1.4591152910003668e-07	2.4433905422391976e-07	2.1290174324310844e-14	0.0	0.0	0.0
988.6883447966698	-0.6227373788774457	0.3878018430511514	977504.6431367784	1040.073153987075	14.330554318118176	1081752.165644622	205.36478706453548	933.994272071413	3.01379760162979	872345.3002622086	9.082975983589474	969.5567929138818	777.7247322988635	1.121386	18.183556	0.0911912899582907	0.0501188382897572	-0.0111960013	0.0441239012	-0.0355907024	-0.1958538903	0.1026560319	-0.0006783398	-0.1128198658	0.0862640769	0.1179092595	-0.0806980303	0.1222245907	-0.023546643	-0.0123216764	-0.0764314925	-0.0645167731	-0.0918981022	0.0823566207	-0.1561286885	-0.1718845438	-0.0189201481	0.0871247809	0.1909023905	0.0043946546	0.0074956246	-0.0110016681	0.0582217518	0.1291243433	0.0436030673	-0.0119891811	-0.0659095011	0.0425409197	-0.1760351553	-0.0772245097	0.1315088505	-0.1332016853	0.0016002669	-0.0907892916	-0.0118945551	-0.0659164417	0.016696229	0.2468961688	0.0561965878	0.0942080553	-0.0004799181	0.0459387714	-0.1770801416	0.0030925537	-0.1108688641	-0.0669416892	-0.0551981055	-0.0804631189	0.0935399382	-0.0169130927	-0.0667383426	0.1463689496	-0.069768325	-0.167573682	-0.0469941341	-0.0583439208	-0.2155538191	0.1439332048	0.0206946651	0.0528892656	-0.004405042	-0.1933742974	-0.1739795633	-0.1136984322	-0.0847332699	-0.1099386688	0.2460024573	-0.0333467334	-0.0406409407	-0.0518323649	0.0074932248	-0.0024802487	0.0400462895	-0.1518093679	-0.1038552421	-0.1062274377	-0.1128333388	-0.29278136	0.0724462192	-0.0056139187	-0.0101774194	0.1283501928	0.0425553158	-0.0928190339	0.0418202837	-0.0151955344	0.3141403416	0.1216058787	0.0651462728	0.1271262935	-0.0497700878	-0.0833628779	0.0632213389	0.1353945173	0.0734851883	-0.1785640001	0.0417094906	-0.0954482136	0.0186683119	0.014152772	-0.0983173261	0.0287600794	-0.0148674719	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0275678442931308	-0.0027188147178805	7.391953470163631e-06	0.0007599860389703	0.0270545710825302	0.0265856676884936	0.000706797726443	0.0007319498164596	-0.0436406030397336	0.0402563155246866	0.0019045022336716	0.0016205709396231	0.0011207221441197	0.000380517722886	1.447937374304227e-07	1.2560181243202577e-06	0.000878722796092	5.140580719750006e-05	2.642557013626548e-09	7.721537523717426e-07	-0.0004949929503354	-6.863104609999664e-07	2.4501802088174375e-07	4.710220488779865e-13	0.0	0.0	0.0
985.7125671165109	-2.975777680158899	8.855252801731877	971629.264971422	1033.0734962116587	-6.999657775416381	1067240.8485749802	48.995208972947	931.2795776874004	-2.714694384012546	867281.651817623	7.369565598589256	967.5222417080396	756.2993172879607	1.252483	20.309322	0.113079214245877	0.0563494018121419	0.0004939169	0.0219505697	0.138722911	0.1109805024	0.1438819151	-0.0722073169	0.079578289	0.0700095342	0.01831439	0.0180456154	-0.163207651	-0.0498768213	0.2337289143	-0.0276050032	0.0017834509	-0.0443210457	0.0404410107	0.0071684909	0.0342460792	-0.0330696942	0.133344003	-0.0021555954	-0.0278607625	-0.1903024503	-0.1157544722	-0.2574294812	0.0890685287	-0.042240173	-0.0538594619	0.1282441805	0.0134405591	-0.077582837	-0.0945392082	0.0124505148	-0.0318811054	0.0705645441	0.0572095676	0.1517847543	0.0034044188	-0.0095550759	-0.0248490663	-0.0691215612	-0.0704035546	-0.0613998373	0.039304305	0.1505641748	0.0071119716	0.166078175	0.0670041169	0.1106851769	-0.0692694856	-0.0557102308	0.0708381243	0.0591666275	0.0578684093	0.0013334587	0.0658007146	-0.2029197313	-0.0235222387	-0.0516001083	-0.145120773	-0.0223488949	-0.1151250381	0.0384433938	-0.0967271541	-0.0217336399	-0.2070978391	-0.0016975692	0.0082227613	-0.1768550393	0.1304127576	-0.1200556769	-0.0599192384	0.0111399967	-0.0461638447	-0.1180375057	-0.022711083	0.183940419	-0.0862407058	-0.1473289489	0.015239537	0.0018877673	-0.0538461686	-0.0035516753	0.0736717488	0.0759327405	-0.2710106015	0.0432109252	0.1440212964	0.0587176884	-0.0720246115	0.0759302889	0.1321063835	0.1023717542	-0.1446023743	-0.0425053148	0.0470391127	-0.0251156766	0.0343428705	-0.0019127246	0.1269037395	0.0294289092	0.0833831006	0.1119003911	0.0609125832	-0.0767592088	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	0.0184749343919605	-0.0090929099011702	8.268101047080084e-05	0.0003413232007872	-0.0207941316090796	-0.0478487026916098	0.00228949834927	0.0004323959093757	-0.0598761783640355	-0.0162355753243019	0.0035851567354817	0.000263593906111	0.0006091057316041	-0.0005116164125155	2.617513535553325e-07	3.7100979227296587e-07	0.0009039292307964	2.520643470440003e-05	6.353643505071822e-10	8.170880542881715e-07	-0.0002337752709795	0.0002612176793559	5.465087732153865e-08	6.823467600808178e-08	0.0	0.0	0.0
