global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
987.5607722090716	-1.053253413348557	975276.2788061778	1.109342752730386	1014.4251128824	7.451210307565134	55.5205350475649	1029058.30964647	929.2261126944268	0.4721236340675432	863461.1685131955	0.2229007258451434	932.2940207735596	775.3193862450304	1.365732	20.343727	0.0544242594743943	0.0313092777124578	0.0415742989	0.0930823086	0.0216640219	0.1938972357	-0.0297719034	-0.1015371892	0.0716312598	-0.0346110211	0.045456104	-0.0524881237	-0.0117637725	0.094129058	-0.079954337	-0.0293338712	-0.0425320736	0.0887561606	0.0907074575	0.055841964	0.2061857426	-0.1275318302	0.0377265077	-0.0455764068	-0.1506822002	-0.0577164744	0.097740974	-0.0404207367	-0.0087862989	0.0507776321	0.1249942353	-0.0620712471	-0.0972747264	-0.1420361223	-0.0583016021	-0.069980201	-0.0259124072	0.0380485405	-0.0691325362	-0.045239264	-0.0653327764	0.129422777	0.0374702188	-0.012545365	0.0629885266	-0.0610465668	-0.1083092921	-0.0799453333	-0.0145378314	0.0336745898	0.0497035168	-0.0846410138	-0.0349917248	-0.1179920634	0.0390957256	0.0372314037	0.0983802515	-0.086006169	-0.0871445459	0.1667976777	-0.0006845251	0.0545766649	0.0563569766	-0.1093312699	0.2030916274	-0.0321858188	-0.0584692616	0.1028766857	-0.0570837403	-0.0415068859	-0.0593603884	0.1260007085	0.0106966926	-0.1050555733	-0.0920419658	0.1118988956	-0.0371145445	0.0162643287	-0.0783077803	-0.0154938694	0.1073102631	-0.0079563472	0.0408802381	-0.0094912476	0.0600765127	0.0552857231	0.006621731	0.0989673403	-0.0938806355	-0.0737632891	-0.0436324259	0.1172179195	0.0272592266	-0.0342226641	-0.2121468591	-0.0684007198	-0.0637997952	0.0225459227	0.1026384387	-0.0444884093	0.0555064999	-0.1783668639	0.0172334748	0.085407039	0.0276246176	-0.0848115053	-0.0403971625	-0.0258524806	0.1009696602	-0.029989379	0.1416545886	0.0331563497	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0867890623710252	-0.0046475221588763	2.1599462217247147e-05	0.0075323413472417	0.0392581380263692	0.0284615617875232	0.0015412014012974	0.000810060499385	0.0131805217011731	0.002365737657982	0.000173726152315	5.596714666394159e-06	-4.493427486745486e-05	-0.0001489607324757	2.2189299819713412e-08	2.019089057863985e-09	-0.0002180134810056	-0.0001080388809679	4.7529877900179116e-08	1.1672399800817672e-08	0.0006029944891909	0.0001219891439564	3.636023539945944e-07	1.4881351243239673e-08	0.0	0.0
985.7100169560798	-1.850755252991803	971624.2375275552	3.4252950064767527	1012.8493443045388	-1.5757685778611403	2.4830466109745206	1025863.7942581342	928.7386284999026	-0.4874841945241996	862555.4400678801	0.2376408399109077	931.614565414162	773.9940400837642	1.206771	17.975857	0.0499046173558776	0.0285214571767068	0.1328872362	0.1162839037	0.0840464527	0.04469141	0.1527901312	-0.0650732616	0.1046880334	0.1519793175	0.0588169186	-0.0024025209	-0.0412812223	0.053978029	-0.0451193262	-0.1115110048	-0.0369867203	0.1814488393	0.1162057261	0.0272330406	-0.0695351993	0.0004583076	-0.1117184874	0.0370936995	0.2222671765	-0.1278008391	0.0528730977	0.07291362	-0.0332466485	-0.0395895919	-0.0842799125	-0.0521480094	0.0301677637	0.1024710001	0.063116504	-0.0942178305	0.0262991494	0.0143106884	0.0094693844	0.1752667132	0.03286179	0.1612566939	-0.0099205532	0.0040115575	0.1229217548	0.1487142219	-0.1845316415	0.0890943407	0.001351778	-0.0821066585	-0.0413878426	-0.1058347171	-0.1186780938	-0.0819410146	0.1171859546	0.0743556819	0.1339787464	0.0047562674	0.0332838153	-0.0164544434	0.0564088946	-0.0198096053	-0.2063248268	0.037108736	-0.0285334077	-0.0128003748	-0.0388240467	0.2318102841	0.0100859112	-0.0155294956	-0.0780927259	0.0455932587	-0.042583756	-0.0382543023	0.1632601861	-0.0022395297	-0.0122492126	-0.0127631447	-0.0736515292	-0.0695412098	-0.0189569215	-0.015222685	-0.16366317	0.0553021977	-0.0122594751	-0.1298001943	-0.0021588696	0.0517254684	-0.0949354087	-0.0687074777	-0.1687288089	0.0343108922	0.0288727562	0.0870425925	-0.1073485234	-0.0141370238	0.0193800711	-0.1526469833	-0.0375644121	0.0191449839	-0.0386665103	-0.1784523866	0.0310073085	-0.0074362637	0.0672310982	0.0150317311	0.0620739202	-0.0420987011	-0.1365822567	0.2591976891	0.122959788	-0.0917749433	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0867583950358437	-3.0667335181491784e-05	9.404854471339634e-10	0.0075270191091955	0.0148494221918582	-0.024408715834511	0.000220505339432	0.0005957854086899	0.0108168886692538	-0.0023636330319192	0.000117005080483	5.586761109580019e-06	-0.0001820079020051	-0.0001370736271376	1.878917925667016e-08	3.3126876392298085e-08	2.293747250137201e-05	0.0002409509535069	5.261276447511972e-10	5.8057361995918987e-08	0.0006870019316316	8.400744244070005e-05	4.7197165406554963e-07	7.057250385427533e-09	0.0	0.0
985.9322487293666	0.2222317732868077	972062.3990845456	0.0493869610581991	1004.6898654794948	-8.159478825044062	66.57709469634241	1009401.7257972052	928.1391169749148	-0.5995115249877472	861442.2204589746	0.3594140685931342	931.1308761459212	766.1929153694114	1.258433	18.745413	0.0203388374439878	0.012292441817582	0.1157325923	-0.1202369833	0.1378962187	-0.0290321136	0.0313149823	0.1515595394	0.0808782033	0.1425686304	0.093581801	0.0382344714	0.015269159	-0.0107073449	0.007602252	-0.1202044607	0.0712494559	0.0914014836	0.0115394237	-0.0404990937	0.0001570084	-0.0046877598	-0.0312547047	-0.0144381704	0.1906218204	0.0168866463	-0.0275632996	-0.121646282	-0.0384824742	0.1789060832	0.0465238519	-0.0684745729	0.0495309285	0.191089601	0.0301351239	0.0115366189	0.0009956714	0.0314203048	0.1509837404	0.0442759133	0.0029934127	-0.0145432602	-0.1180380639	0.0608054558	0.0090229807	0.0265478143	-0.0093897851	-0.0612765845	-0.0632657514	0.1221984173	-0.0777088465	0.054383113	-0.1302558168	0.0537720311	0.0288148292	0.1096531104	0.0297231537	0.0074412032	-0.0451190657	0.0022065292	-0.0311240699	0.06662436	-0.145400175	0.029671358	-0.122914083	0.078747703	-0.1014487559	-0.1173925967	0.0860809448	0.0207241921	0.0365837385	0.0926075882	0.0544705737	0.1609629783	-0.0436002238	-0.1381083373	0.0423450888	0.0012623935	-0.1117131747	-0.0741314699	-0.1403106414	-0.0459218312	-0.1055548424	-0.0496649329	-0.0404557542	-0.0652918775	-0.0696877271	0.0365958509	-0.072011492	-0.1024072499	-0.0590661466	-0.1482872001	0.0037003792	0.0499883167	-0.0586094329	-0.0009518368	-0.004579997	0.0554301617	-0.0889009847	-0.0384431834	-0.0965856993	-0.0376122986	-0.0522400976	-0.121176341	0.0692088197	-0.0180818709	0.0353181637	-0.035504349	-0.1429290698	0.1564505352	0.0647959355	0.0066373137	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0857642630717379	-0.0009941319641058	9.882983620568644e-07	0.0073555088202382	0.0246365026945056	0.0097870805026474	0.0006069572650163	9.578694476530088e-05	0.0108223658521779	5.477182924099738e-06	0.0001171236026383	2.9999532784049756e-11	-0.000331997973421	-0.0001499900714159	2.2497021523346787e-08	1.1022265435565105e-07	-6.112044722339505e-06	-2.9049517223711515e-05	3.735709068787819e-11	8.438744509307121e-10	0.000674998564385	-1.2003367246600006e-05	4.55623061921811e-07	1.4408082525674982e-10	0.0	0.0
988.1650909916702	2.2328422623036204	976470.247054576	4.985584568329149	1008.2249800738166	3.53511459432184	12.497035194987266	1016517.6104448478	929.2806409401868	1.141523965271972	863562.5096262044	1.3030769632902464	932.3358742977238	758.5925318601772	1.345624	20.044195	0.0546623573898136	0.0280859025545562	-0.1018827975	-0.0894023722	0.00616793	-0.0674324564	0.0196450979	0.0975389319	-0.1078673574	0.0009663661	0.0735361218	0.1112375575	0.0478824374	-0.0068144599	0.0286725669	0.0957420194	0.1250974255	-0.0152087594	0.0295603309	0.0375491353	-0.1174151236	0.0463721855	-0.0538988714	-0.1606018632	-0.0912263414	-0.0556274126	-0.1396579896	-0.0863479958	-0.1677277947	0.0405411163	0.0921368418	-0.0214728346	0.0722372241	0.0860060945	-0.0216165663	-0.088707867	0.0097075205	0.0128376387	-0.1053338562	0.0131561082	0.008745029	0.0296995788	-0.0281255523	-0.1786253333	-0.0073665626	-0.0963786871	-0.0017767003	-0.040150114	0.0378590673	0.0172966156	0.0964591126	-0.0122068577	0.0873587787	0.0685030614	-0.0741869241	0.0467987862	0.0244571586	0.0069905906	0.0608670355	-0.1574009287	0.0398911216	0.13095496	0.0842179887	0.0894739666	-0.0016586728	0.2033261132	-0.1095100307	0.0649949427	0.0502103022	-0.1155556307	-0.0306046166	0.1185159271	-0.0942374674	0.0872946433	0.0583138046	0.0650639377	0.1609149107	0.0026809853	-0.1321955672	0.1299929549	-0.0302537451	0.247005693	-0.0249150155	-0.1077496224	0.0439445527	0.0443501389	-0.1118261258	0.1781264713	-0.0721151961	0.0267396215	0.0640749721	-0.0984736282	-0.1019092189	-0.0055756535	-0.0799238083	0.0402109985	0.026237689	-0.0170021839	-0.1647320594	0.0076568358	-0.1000665583	-0.128766722	-0.0602830802	-0.0805399755	0.1360918821	0.0008476259	0.0288324395	0.0272887037	-0.0830432829	-0.1124790366	-0.0997828418	-0.0282654347	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0826593822713306	-0.0031048808004073	9.640284784737878e-06	0.0068325734774779	0.0127521186304022	-0.0118843840641034	0.0001626165295638	0.0001412385845831	0.010804464832816	-1.790101936189996e-05	0.0001167364603235	3.204464941951172e-10	5.096751912980941e-05	0.0003829654925508	1.466625684846841e-07	2.5976880062474877e-09	6.402583437137288e-05	7.013787909371239e-05	4.099307466950473e-09	4.9193220837642166e-09	0.0010149990228593	0.0003400004584742	1.0302230164053336e-06	1.1560031176273413e-07	0.0	0.0
987.7142960281928	-0.4507949634773922	975579.5305784686	0.2032160990965834	1014.5567417246772	6.331761650860585	40.091205603308765	1029325.3821789932	929.6293893642528	0.3487484240660023	864210.8015697536	0.1216254632885202	932.4394981655169	779.2715993581085	1.244504	18.537935	0.0663353588819123	0.0330649159047091	-0.0409205695	0.0957881943	-0.0300285498	0.089888489	-0.0324675169	-0.0767095131	0.0450901488	-0.0233780534	0.0730767934	-0.0207799984	0.0878852298	0.0060483858	-0.0960148356	0.0655052095	-0.0651227407	0.048559287	-0.0096051678	0.0960166736	-0.0345027573	0.0855676064	-0.1034635944	-0.0409220761	0.0202298203	-0.0822320601	0.0115646164	-0.083772401	-0.2321591329	0.0209178869	-0.082464139	-0.0340101215	-0.0312879255	-0.0044589787	0.0018495213	0.062257866	0.0107912542	0.1231267069	-0.0166190262	-0.0444835018	-0.0421760176	0.0629545654	0.1843200227	0.0865640378	-0.1564976219	-0.0974316034	-0.0221872825	-0.0713329628	-0.3259705236	-0.0871117908	0.1630767382	-0.0909418658	0.0328185437	-0.1328683166	0.0125740084	-0.0062963083	0.0337792474	-0.0751766894	0.0337763254	-0.1021184657	0.0165325203	0.1018208729	-0.0744030265	-0.0489300272	0.0350010359	-0.0184969364	-0.1484216289	-0.0780805885	0.1618951744	-0.0077404601	-0.1128900259	-0.0385232499	0.0352948742	0.1509419614	0.0115963862	-0.0185856261	0.0229738853	-0.1266875346	0.1267909554	0.1757233133	0.0157864664	-0.2473264116	0.0403981725	0.0205245517	0.1126031267	0.0082458132	-0.0523703105	0.2227112342	0.0159805435	-0.0330769861	0.0451712303	0.1122022507	-0.0917396012	-0.0727926032	-0.1163971931	0.1467801305	-0.0688620948	0.0595698927	-0.0462626883	-0.0959323144	0.0499711993	0.0250499413	0.0551978738	-0.0258218983	-0.0762467583	-0.1530288415	0.0274412698	-0.119696326	-0.3886617959	0.0880428862	0.0971450511	0.0244682743	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0908678316892803	0.0082084494179496	6.73786418470387e-05	0.0082569628359113	0.0374797008454237	0.0247275822150215	0.0014047279754624	0.0006114533222006	0.0153019294296825	0.0044974645968665	0.0002341490442709	2.022718780006755e-05	-0.0001040159816471	-0.0001549835007769	2.401988551306628e-08	1.0819324438009846e-08	5.29685180092887e-05	-1.105731636208418e-05	2.805663900100341e-09	1.2226424513121449e-10	0.0006030025869568	-0.0004119964359024	3.636121198765931e-07	1.6974106319636278e-07	0.0	0.0
984.1982017870902	-3.516094241102678	968646.100400942	12.362918712315418	1014.0836641036252	-0.4730776210519707	0.223802435540192	1028365.6778018342	929.6390424225244	0.0096530582716241	864228.7491962682	9.318153399537052e-05	932.3690667650216	769.1670232569505	1.174454	17.494476	0.0251507964116718	0.0158694794013981	0.0168858906	0.1087667206	0.1295112128	0.0509577191	-0.0837419702	-0.0601042634	0.0701416352	0.1026343108	-0.055555913	-0.0719116663	0.0761962526	-0.118553359	-0.0715859077	0.025803459	-0.1819742965	0.0465385719	-0.1026235463	-0.0293137271	0.0547072245	0.0691813577	0.0872656621	-0.0217666571	-0.03292887	0.0370682385	-0.1032501345	-0.0366481462	0.0281456096	0.2653657735	0.0248532115	0.1206770667	0.0407823079	-0.0912687419	0.1674264776	0.0607902935	-0.1379934349	0.0028509491	-0.1640111455	0.050575928	-0.1037746966	0.0145650092	-0.0117977948	0.075400591	0.1175281787	0.0689468617	0.0894087861	0.1763717099	-0.0359736171	-0.0147670235	0.1053033105	-0.0107846473	-0.0048273246	-0.1650703592	0.1005039721	-0.0572500313	-0.0734647876	-0.0256963255	-0.1152926489	-0.058444487	-0.0208354652	0.0098602403	0.0330619537	0.1207581833	-0.055093691	0.0954350574	-0.0444680418	-0.172185766	-0.1015965467	0.1102037181	0.0134449951	0.1727106607	-0.0602775683	0.0353711494	0.0293727179	0.0897617602	-0.1181978375	-0.1225710483	-0.0088671425	0.0228462558	0.2038795786	0.0024789756	0.1006094894	-0.1259358446	0.0561729079	-0.0902849461	0.2147733906	0.1089273546	0.0969168913	-0.0417097185	-0.0159129695	0.148918723	-0.1163511477	0.0835812367	-0.0139169976	0.0175459069	-0.1294073433	0.0252991793	0.0502896182	-0.0349857805	-0.171243077	0.0985210742	0.002785127	-0.1561517136	0.0869849613	-0.1032112589	-0.0252522474	-0.0427496897	-0.0763589137	0.1867320168	0.1029629757	-0.113931983	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0848460605730707	-0.0060217711162095	3.6261727376016126e-05	0.0071988539947691	0.037402405936163	-7.729490926070004e-05	0.0013989399698135	5.9745029976198524e-09	0.0288045106794925	0.0135025812498099	0.0008296998354849	0.0001823197004077	-0.000122988239046	-1.8972257398899985e-05	3.5994655081011517e-10	1.5126106943636036e-08	-3.9036938602743376e-05	-9.200545661203208e-05	1.523882575474356e-09	8.465004046388517e-09	0.0006029973182399	-5.2687168999388315e-09	3.636057658045113e-07	2.7759377771701046e-17	0.0	0.0
985.3230016891936	1.1247999021034047	970861.4176578026	1.2651748197718289	1010.3373683174664	-3.7462957861588393	14.034732117391476	1020781.5978186636	928.728795196464	-0.9102472260603918	862537.1750270757	0.828550012550638	931.3281953828828	760.5773922102101	1.253694	18.674824	0.0506609496070293	0.0269577283812468	0.1353314226	0.0021734895	0.0568704446	-0.0499543193	-0.0204648441	0.0347009449	0.0965911125	0.0876175582	-0.1838800319	0.0221657146	0.03116629	0.017954984	-0.0439331236	-0.1043061763	-0.0834764705	-0.0286658907	-0.1216464126	-0.0658658007	-0.0686035417	-0.0797083492	-0.0210182254	0.156480985	-0.1066455811	-0.1354044295	-0.0979831743	0.0799827169	0.039924475	0.0717374186	0.0085247948	0.2756931496	-0.0028439724	-0.1186361751	0.1654481468	-0.0567078031	0.1111013093	0.073217555	0.0570200505	0.0078033099	0.1726117323	-0.0191722751	0.0100984033	0.0558820859	0.1918614597	-0.0542202509	-0.0085235269	-0.0550412817	0.0906503569	0.0061952905	-0.1007206871	0.0730416133	-0.122796631	-0.0550155527	0.0537613148	-0.0506040352	-0.102524588	0.097528094	0.0429964124	-0.0187337934	0.0757951445	-0.1299209662	-0.0335312101	-0.0519760714	0.0122726558	0.1941124707	0.1309010044	0.0272017575	-0.1038792342	-0.0117239544	0.1244820347	0.0720154812	-0.2049595861	0.0394652406	-0.0181614877	0.0049066787	-0.2172490718	0.0493382391	-0.0791784001	-0.1149982329	0.0065706455	-0.0734495824	0.0240908414	-0.0969267146	-0.1550310845	-0.0391491804	0.1183616158	-0.1195197702	0.126493102	-0.016168373	-0.0898826358	-0.0320660478	0.0399026836	0.152608612	0.0172032439	0.0099383271	-0.018115457	-0.020683565	0.0662277743	0.029363025	-0.0440996878	-0.1247764701	-0.1164777101	-0.0964616265	0.0121387299	0.0549475157	0.0592909546	-0.1305400967	0.0357104365	-0.0197894348	-0.1370097504	-0.1840833507	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0827769517266006	-0.0020691088464701	4.281211418540838e-06	0.0068520237371479	0.0257661937032764	-0.0116362122328866	0.0006638967379547	0.0001354014351287	0.0111965885945721	-0.0176079220849204	0.0001253635961561	0.0003100389201486	-1.007086781889822e-05	0.0001129173712271	1.275033272483911e-08	1.0142237862571978e-10	0.0002349966650401	0.0002740336036428	5.522343257996896e-08	7.509441592548299e-08	0.000603000472225	3.153985100000367e-09	3.63609569503573e-07	9.947622011024326e-18	0.0	0.0
986.5793453079078	1.2563436187142545	973338.80458818	1.5783992882840274	1004.0859388055648	-6.25142951190162	39.08037094227452	1008188.5725070524	928.472995057398	-0.255800139066082	862062.1025508549	0.0654337111462269	931.367003424179	770.7098303809383	1.245061	18.546221	0.0720593909928231	0.038678076821566	0.006374057	-0.1388974688	0.0406894264	0.0900596914	0.0160859492	0.1065378803	-0.031905715	-0.069613388	-0.102431457	-0.0687186547	-0.0890245223	0.0619111438	0.0052016105	-0.0671580067	0.1113775246	-0.0284900292	-0.0798852647	-0.0037510158	0.072154618	-0.0266681552	-0.0694454325	0.0558921003	-0.0718976258	-0.051754348	-0.0810370626	-0.0688085012	-0.0193032304	-0.0877833437	0.0609370975	0.0369388583	0.0194754215	-0.1071256062	0.0419462868	-0.0214880777	-0.0554356738	-0.0711413193	0.2931916769	0.0422373456	-0.0764443512	-0.0103679149	0.1087015945	-0.0523497461	-0.0686346328	-0.1717174679	-0.006062195	0.0097937499	-0.1101802162	-0.0042409312	0.035429986	0.0969771561	-0.063029221	0.0645727963	-0.0602425936	0.0717554459	-0.0946721313	0.0186110965	0.0032190533	0.0959625034	0.0835635982	0.0008034122	0.0124305251	0.0235146949	0.154621507	-0.0489121967	0.1467517504	0.0152650028	-0.0613927286	-0.01420227	-0.0642327835	0.0523132819	-0.0338190111	0.2003689286	-0.0506327382	-0.0001306418	0.0186862293	0.0415461201	0.0386973026	0.0107959807	-0.1348040624	-0.056834187	0.0159186215	-0.1618589682	0.0327076415	0.1198933559	-0.1060673621	0.131901793	0.0638214973	-0.045305556	0.0867903775	-0.1029574754	0.0745819385	0.1243682021	-0.0346828484	0.0161504722	-0.0945362587	0.0099478491	0.1679901613	0.0264000836	0.0725015674	-0.0737570357	0.0105373816	-0.0200886176	0.0987509759	0.0557383911	0.0666935622	-0.2421375162	0.0171299658	-0.1690085492	-0.0330411806	-0.1123633091	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0876210252039868	0.0048440734773862	2.3465047854316477e-05	0.0076774440577976	0.0460298708520525	0.0202636771487761	0.0021187490106566	0.0004106166115898	0.0210025725592828	0.0098059839647107	0.0004411080541079	9.61573215161634e-05	-0.0001858994129085	-0.0001758285450896	3.091567726832613e-08	3.4558591719724984e-08	-0.0003320560342516	-0.0005670526992917	1.1026120988289976e-07	3.215487637740032e-07	0.0006029685885673	-3.188365770001849e-08	3.635711187988419e-07	1.0165676283319484e-15	0.0	0.0
985.1399477099726	-1.4393975979352265	970500.7165740076	2.0718654449416998	1008.834292121112	4.748353315547206	22.546859209268145	1017746.628959505	928.9150223620264	0.4420273046284819	862883.1187698441	0.1953881380371207	932.2034624723384	760.5802965745103	1.276724	19.017879	0.0709764064344543	0.031433455634396	-0.1017305261	0.0839204457	0.0207708674	-0.0817580993	0.0126584816	-0.0736530019	-0.0966038604	0.0406532421	-0.0372196286	0.0060136144	-0.0316734975	-0.1494422958	0.0415688021	0.1173929788	-0.0069058907	0.0307437941	0.0473297392	0.0685716901	-0.0263201771	-0.190636811	-0.218341934	-0.068948256	0.059516112	0.0507024825	0.0517395893	0.1050510762	0.0857364011	-0.0321285357	-0.0381242017	0.0959411963	0.0498226922	-0.1942561206	-0.1199364113	-0.0293525792	0.0655843685	-0.1749518011	-0.0690395259	-0.0024199989	-0.0600431776	0.0875559079	-0.2105982864	-0.1890816135	0.0331746893	0.0076857088	0.0341303779	0.0863872854	-0.1441522547	0.1556607739	-0.014003688	-0.0122945193	0.1179681145	-0.0270129972	0.0040966507	-0.0070369568	0.0484133186	-0.0010389897	0.178645234	0.132951171	0.0894344453	0.1142015736	-0.1408952265	0.2121083653	0.1488665614	-0.0605719044	0.011814359	0.047149255	-0.227795114	0.0515607965	0.0127945222	-0.0233590772	-0.0895200859	-0.0879219189	0.0291425328	0.0213754438	0.0867951379	-0.052076576	-0.0467554935	-0.0488031139	0.0171390391	0.1063302695	0.210475773	0.0101467031	-0.0593980429	0.1046121834	0.0525111847	-0.0164518696	-0.092699354	0.0509714561	0.0543232333	0.1038026133	0.0431824306	0.1383128605	-0.0018476503	0.1135244354	0.0093650856	0.0261484162	0.0774586987	0.0560968872	-0.1228335907	-0.0065889355	0.0325231232	-0.012298547	0.1620459499	0.0710852965	0.021324111	-0.1651240942	-0.0515687545	-0.1634768037	-0.0597558136	-0.0108479725	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0771947177612304	-0.0104263074427564	0.0001087078868908	0.005959024450236	0.0302722458202993	-0.0157576250317531	0.0009164088670046	0.0002483027466413	0.0319505207985599	0.0109479482392771	0.0010208357792992	0.0001198575706498	-6.50167139322425e-05	0.0001208826989762	1.4612626911784492e-08	4.227173090547055e-09	7.398527813129441e-05	0.0004060413123828	5.4738213801649915e-09	1.6486954736162326e-07	0.0004530020855131	-0.0001499665030542	2.0521088947921801e-07	2.2489952038305374e-08	0.0	0.0
984.3452148094116	-0.79473290056103	968935.5019181868	0.6316003832341479	1003.9953762605228	-4.838915860589168	23.415106705861408	1008006.7155525088	928.6289799258462	-0.2860424361801961	862351.7823581178	0.0818202752959015	931.7243593313988	752.6495572346721	0.944198	14.064614	0.0468210348119695	0.0230853169787948	-0.0875052303	0.0614207497	0.0845592465	-0.151054967	-0.0282338117	-0.0238222515	-0.0895689356	0.070871129	0.0384474696	0.089414412	-0.0830198004	-0.0244820525	0.0562020873	0.0859225907	-0.0099838536	0.0500989342	0.0694742039	0.0523658018	-0.0763052123	-0.0333675926	-0.0401501483	-0.082490516	-0.0524427804	-0.0184142678	-0.0074733242	-0.015536367	-0.0547290578	-0.121288164	-0.0099333793	0.0345331684	-0.0113240768	-0.063462877	-0.0629421552	-0.1578795827	-0.1295101686	0.0217453989	0.0623028783	0.0095902811	0.0935617432	-0.0795315482	0.0052055773	-0.0079457015	-0.0019893067	0.1892022248	-0.0098560417	-0.0496429856	-0.1226437848	0.0658219718	-0.0839597256	0.1749989907	0.0854156834	0.0032610397	0.0680496065	0.0116799242	0.1089983977	-0.0017191745	0.115024389	-0.0390434353	0.0417726457	0.0396164725	0.0657881376	0.0145901024	0.0821606965	0.0747627992	0.0014365042	0.0644705273	-0.0610272864	-0.1019199688	-0.0119403332	-0.0596343931	-0.0287549933	-0.0180830243	-0.1054583827	-0.0692607671	-0.0247443131	0.0621932975	0.0754116438	0.0379904625	-0.1349424423	0.1125574795	0.0615351053	-0.0374584441	0.0795087469	0.0038762056	-0.0763540608	0.0631189294	-0.1470681625	0.0549096071	0.0170911272	0.0616835371	-0.000318479	0.1293968052	0.0150407753	0.1207194407	0.0383077733	0.1594453119	0.0223165949	0.0181316918	-0.0509057598	0.0401594789	0.0674729038	0.0174372781	0.1239009361	0.0216013555	0.0059595577	-0.1273108932	-0.0802985444	-0.1406782297	-0.1284802978	0.0317484732	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0750329693214268	-0.0021617484398035	4.673156316993244e-06	0.0056299464851901	0.0192572766422642	-0.0110149691780351	0.0003708427036766	0.000121329545993	0.0139548175558843	-0.0179957032426756	0.000194736933018	0.0003238453351984	5.699004987745013e-05	0.0001220067638096	1.4885650415314124e-08	3.247865785034254e-09	3.3016831493482e-05	-4.0968446637812406e-05	1.0901111618689847e-09	1.6784136199152824e-09	0.0006029991540947	0.0001499970685816	3.636079798389238e-07	2.2499120583073212e-08	0.0	0.0
