global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
966.3225845038196	4.593523069427647	21.10045418936399	933779.3373221416	1047.5345466809397	7.495578120305254	56.18369135759884	1097328.6264900418	895.3308885751352	3.7035322616942494	801617.4000367412	13.716151213410122	920.1766681823068	871.7730949112394	1.304537	24.778919	0.0405008041291532	0.0177482535620481	0.0080433331	0.1131934568	-0.0388172268	0.0097444631	0.0537982884	-0.0080498278	-0.0450466106	-0.166404923	0.0039383665	0.0202459135	0.1006205964	-0.1949575786	0.0403030982	-0.0860901946	0.0573252879	0.1023114796	0.0794264018	-0.0548111456	-0.0410132422	-0.0406076255	-0.0931947219	0.1003839255	0.1394412008	-0.0600195583	0.0736049371	-0.0042545847	-0.0047453691	-0.1210937925	0.1173928243	-0.0919318841	0.0038199189	-0.0977603139	-0.0862043945	0.0877631991	0.0684900815	0.0549497642	-0.102404772	0.070906326	-0.0642926663	0.1083605245	-0.0639061725	0.0163430785	0.0223966404	0.1102024054	-0.0708135626	0.1356034256	0.1086225355	0.0403326172	-0.0551900641	0.0835765148	0.0133524948	-0.1181293901	-0.0047624388	0.0501995486	-0.2004874608	-0.0590769889	0.0474376121	-0.0803630774	-0.0215904783	0.1040919354	0.0703003349	-0.0599763776	0.1209360082	0.0825972288	0.0168170447	0.1147572334	0.0884708456	-0.0390201734	0.0254741815	-0.0077429858	-0.0665385391	0.1272394484	0.0441481984	-0.110795014	-0.0090794549	-0.1064702722	-0.0351962085	-0.0262897639	-0.0873073582	0.0933579768	-0.0639918058	-0.0876581803	0.0310418777	0.0410761656	0.1051661553	-0.0089199696	0.0105055148	-0.0077245208	-0.0426518763	-0.0758568631	0.1158946521	-0.1032300335	-0.0179437319	-0.0554316967	-0.0802800258	0.0918685392	-0.0041695633	-0.1239305082	-0.0237770197	-0.0637567928	-0.0141648728	-0.1223043536	-0.1392185603	-0.0811090589	-0.0098461828	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	-0.0285849610612416	-0.0055218048625392	0.0008170999988726	3.049032893996157e-05	0.0777794792164598	0.0053854339655429	2.900289899722407e-05	0.0060496473871837	0.0478561814924916	-0.007346472754591	0.0022902141070422	5.397066193394931e-05	-0.0011251917230973	9.887799370310008e-05	1.2660564137266708e-06	9.7768576387503e-09	-0.0003308506163224	-0.0001929629109938	1.0946213032091194e-07	3.723468501920118e-08	-0.0011541853992118	-0.0001531009462327	2.3439899737348104e-08	1.332143935753702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.4859713045736	-2.836613199246017	8.046374442136722	928305.2169007176	1052.5057481423405	4.971201461400824	24.71284396983369	1107768.3498726678	895.1262213395709	-0.2046672355643295	801250.9521296584	0.0418886773135447	922.400334584031	868.897683802659	1.171617	22.254173	0.0524507763634367	0.0300115904051273	0.024170534	0.1306950972	0.0676194049	-0.0136844496	0.1250790643	-0.1880941572	0.021465421	0.01782472	0.1116393415	-0.0918571297	-0.074571968	0.0215988268	0.0761254775	-0.0247161588	0.0791251728	-0.0220187669	0.1082243246	0.1833562805	-0.0853095461	0.0091098362	-0.0900971068	-0.0703118807	-0.0560194205	-0.0984381064	0.1508718584	0.0287182676	0.0967793202	0.1038645536	-0.0883013896	-0.0509945769	-0.0750538515	0.0378791584	0.1754916705	-0.0359952207	-0.078860305	-0.015730388	-0.0401702658	-0.0257583572	0.0391105183	0.0412122816	0.0136885647	0.0795087203	-0.0866313588	0.007801235	0.0710052234	0.0642447807	0.0886082212	0.0449701321	-0.015571206	-0.0713654103	0.1435076782	0.0835472477	0.0801289576	0.0335627621	-0.0120325177	-0.0624896461	-0.0039063689	-0.0336746935	0.0486879088	0.0530491806	0.239365093	0.2141100365	0.0511263541	-0.0104463776	0.0552584522	0.0299308395	-0.0912818337	-0.0158823475	-0.016899572	-0.0639971872	-0.1029750018	-0.1146519992	-0.0775506747	0.103890496	-0.0262196902	0.0155270437	-0.0092227934	0.1016533745	0.0017035966	-0.1172820042	-0.0672681125	-0.0835284358	0.0931744629	0.0372596592	0.126445369	-0.0393195008	-0.0463041355	0.0375815477	0.0034630127	-0.1428976927	0.0335217396	0.0321654832	-0.0006976105	-0.0159562487	-0.0070890187	-0.0340609897	-0.0319305766	0.1769067489	-0.1115598318	-0.0238651209	-0.0531980661	-0.0606090893	-0.051452436	-0.0610538474	-0.0351154191	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	-0.029816209618886	-0.0012312485576444	0.0008890063560373	1.5159730107014158e-06	0.0798893908331592	0.0021099116166994	4.4517270302831005e-06	0.0063823147676932	0.0321570229219787	-0.0156991585705129	0.0010340741232046	0.0002464635798221	-0.001141048342089	-1.5856618991699984e-05	1.3019913189840554e-06	2.514323658479406e-10	-0.0001386038932917	0.0001922467230307	1.9211039235616963e-08	3.6958802516042683e-08	-0.0006940795888626	0.0004601058103492	2.11697356717094e-07	4.817464756756758e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.5376925996944	-3.948278704879158	15.58890473140224	920712.5835195456	1047.6627066979042	-4.843041444436267	23.45505043252732	1097597.147005579	891.9730235428955	-3.1531977966753857	795615.8747282547	9.942656344958507	920.0674767739354	873.2356566659157	1.369043	26.004181	0.1212850157130971	0.0726994105470555	0.036507101	-0.1412751597	-0.1421423406	0.0488106368	0.263858094	-0.0166830071	-0.0610873749	0.0308185954	0.0471362132	-0.1400185779	0.0809380936	0.0288243046	0.1238832937	-0.0552382008	-0.0436347084	-0.036932808	-0.0545017352	0.1984980638	0.1865307476	-0.03116589	-0.1148185636	-0.0190538328	-0.0747504908	-0.0472447766	0.0898530074	0.055125729	-0.1035186542	-0.0246486775	0.0452657923	-0.0725539872	0.0646956207	-0.1283571187	0.1541338432	0.1654261318	-0.1366674725	-0.0045098905	-0.0731361689	-0.1387498642	0.0599029593	-0.0740096855	-0.0866117985	-0.0175322723	0.0421519551	-0.0400390064	0.0436917534	0.1674578637	-0.072659116	-0.0288714869	0.0464874938	-0.0550181259	0.0220106847	0.1305804858	0.0895376341	-0.2330854488	0.0345940349	-0.1413199229	-0.0503552764	0.0703244823	0.0525700579	0.0878406429	0.0768579911	0.0108172194	-0.0592900489	0.0476591107	0.1536057746	-0.0286677794	0.0080020607	0.0918960923	0.1004895753	-0.0732707351	-0.0314840712	0.0038090026	-0.1389404567	0.030876947	-0.0719613995	-0.0298882504	0.0447062599	0.1793497549	-0.0971709559	-0.0816796902	0.1890947497	-0.0968959491	-0.024638596	0.0852501916	0.1314308213	0.056807527	-0.0462380353	-0.0897462101	-0.0246585987	-0.0754929278	-0.0611083348	0.0501537956	-0.0237460619	-0.0538696924	-0.1054433525	-0.0868580892	-0.1369033058	-0.005053649	0.0438250424	0.0920586214	0.0245006937	-0.0662740547	0.0789256837	-0.0291996853	0.0692417651	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.0239213750484168	0.0058948345704692	0.000572232184207	3.4749074613198814e-05	0.0801492760318183	0.0002598851986591	6.754031648208217e-08	0.0064239064484246	0.0987556321761076	0.0665986092541288	0.0097526748865026	0.0044353747545841	-0.0004881516102404	0.0006528967318485	2.3829199458029545e-07	4.2627414245858253e-07	-0.000411319730373	-0.0002727158370813	1.691839205941174e-07	7.437392779495416e-08	-0.0007391007537295	-4.502116486689999e-05	2.0269052859725902e-09	5.46269924163515e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.3197150653892	0.7820224656948085	0.611559136851388	922213.9551432704	1026.971649248172	-20.69105744973217	428.1198583881172	1054670.7683595105	891.4924591350854	-0.4805644078101068	794758.8046947218	0.2309421500538786	917.7618093083164	839.9412447094594	1.341202	25.475355	0.1184579728337757	0.0651654824938352	0.1714729848	-0.0104094164	-0.1784551135	0.0527692428	0.0197996678	-0.1515573806	-0.0674610859	0.0481365239	-0.1029153383	-0.2093366483	-0.0990775016	-0.1055458658	0.0352119946	-0.0210648505	-0.0544098123	0.1670515181	-0.1490588654	0.0140218337	-0.0305963403	-0.0138444881	-0.1568248817	0.0889047413	-0.0899158222	0.0566154795	0.0141717395	0.0687874848	0.0474504849	0.2059100152	0.088947368	0.0422416409	0.0932790621	-0.0697021656	0.1000765393	0.0412251192	-0.1174940692	0.0932022746	-0.078522505	0.0218706385	-0.0134641538	-0.1430926905	0.0054196766	0.1101091934	0.0234550488	-0.0572767966	0.1075095451	-0.0539404374	0.0957245543	0.0077583968	-0.1393798835	0.0626823405	-0.1248696393	0.1184115213	0.0337691788	0.0355839034	-0.0460137776	-0.1705414476	-0.054388081	0.1165254409	0.0573168794	-0.0922640047	-0.0535592527	0.0105922522	-0.0581548212	-0.2011950036	-0.179866831	0.0160259049	0.0083847719	0.145985942	-0.0670037848	-0.1694017584	-0.0526727629	-0.0309354225	-0.0441326835	0.0359441625	0.0058727787	-0.107828232	0.0347532127	0.0215596503	-0.0431093112	-0.0340085941	-0.0395230724	-0.1263328264	0.0624229683	0.0603101585	0.1574932019	0.0020971436	-0.0326751503	0.0155784563	0.0981198724	0.0781710395	0.0351541601	0.1623170462	0.0106767326	0.0482089975	-0.0021180956	0.0906480846	-0.0040265925	0.0044501021	-0.0206554429	0.0450829948	0.0689153941	-0.0740487342	0.0528919184	-0.0666638289	-0.0204590546	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0262360543645314	-0.0023146793161146	0.0006883305486186	5.357740336448752e-06	0.1152137950275147	0.0350645189956964	0.0012295204923995	0.0132742185646421	0.0783789198535629	-0.0203767123225446	0.0061432550774112	0.0004152104050757	-0.0015481224321576	-0.0010599708219172	2.3966830649495627e-06	1.1235381433158246e-06	-0.0003088882261848	0.0001024315041881	9.541193627559216e-08	1.0492213050257228e-08	-0.0007907396716125	-5.1638917883000085e-05	2.6665778401272253e-09	6.252692282618444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.1919439355672	3.872228870177992	14.994156423039923	929666.104750248	1035.2044907789964	8.232841530824317	67.77967967166568	1071648.3377290012	892.4647282987243	0.9722691636388844	796493.2912573157	0.945307326563056	917.8291940212596	875.5135397458787	1.242078	23.592556	0.0974268280936036	0.0500427316552864	-0.0067496435	0.0489629104	-0.0954379834	0.03264554	0.1575664322	-0.0385811622	-0.008740968	-0.0125731551	0.0085889566	-0.1180750028	0.0484494894	-0.1763953349	0.0179107062	-0.1417822214	0.052856294	0.031727692	-0.0776172525	-0.0126353247	0.1067052587	-0.0581899849	-0.162703602	0.0323215972	0.0270729084	-0.0019227646	-0.101025405	0.0569831396	0.0408537354	-0.0540005136	0.2034366301	-0.2504014137	0.0522059155	0.1772446778	-0.0149474551	-0.0922476813	0.0897726216	0.1826670722	0.0852541845	0.0426003776	-0.0228607246	-0.0231503067	0.0009379119	-0.0121561571	-0.0779631772	-0.0851863084	0.0555665631	-0.1564265089	-0.1270126615	-0.0402476079	0.0891893367	0.1155763841	-0.0914874186	-0.0002069713	0.0495896429	-0.0378265169	-0.148672261	-0.1798472799	-0.0801604144	0.0594395357	0.1067487419	0.0407734175	-0.0189306348	-0.1547199012	0.1774306034	-0.0443563043	-0.0473852073	-0.0180548832	-0.2180248483	0.0030046136	0.0760495135	0.0591103658	0.0904652328	0.0902530105	0.0219041677	-0.1557889124	-0.0506666616	0.0795603538	-0.1112430181	0.025870996	-0.0155863222	0.0175575569	0.0596250824	-0.1269326429	-0.0408263899	0.0709254869	0.0805577948	-0.009287432	0.0098888684	-0.084510415	-0.008195256	-0.0326208219	-0.0054507363	0.0360990768	-0.0053865555	-0.0022038587	-0.0274685152	-0.013003536	-0.1976407746	-0.019770544	0.0570477323	-0.0041239419	0.1192120723	-0.088337129	-0.0855119606	-0.1195321387	0.0499057589	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0261373618129425	9.869255158890047e-05	0.0006831616825406	9.74021973912778e-09	0.0759335653052062	-0.0392802297223085	0.0015429364470373	0.00576590633996	0.1002341196177241	0.0218551997641612	0.0100468787355402	0.0004776497567313	-0.0012362485058373	0.0003118739263203	1.5283103681849566e-06	9.726534591843995e-08	-0.0006700431759094	-0.0003611549497246	4.489578575827552e-07	1.304328977105784e-07	-0.0007399144265465	5.082524506600005e-05	2.5832055360189623e-09	5.474733586116359e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.604891238259	-5.587052697308195	31.21515784249878	918923.3375059144	1049.4411583142405	14.236667535244123	202.682702509074	1101326.7447639348	891.6956319958127	-0.769096302911521	795121.1001204118	0.5915091231521701	920.2025544693468	843.5588327836861	1.353299	25.70512	0.0730894409078848	0.0452380451532862	0.1423702503	-0.0001986007	-0.1165065807	-0.1042530083	0.1273156637	-0.0029395369	-0.0706605848	0.004771206	0.0037478941	-0.1519436668	0.0151243873	-0.0092269908	0.1304134123	0.1221437206	0.0158541582	0.0910059677	-0.0951588891	0.2160218335	-0.126709801	0.0056904937	-0.1318580799	0.0955118348	0.0006959119	-0.0239427588	-0.0933232792	-0.1141845384	0.0817392502	0.1109042724	-0.01035389	-0.050821773	-0.1190518841	0.0439221105	-0.0621379776	-0.0105464991	-0.1186904559	0.043486452	-0.0545670332	-0.0201566546	-0.0815938136	0.0765682238	-0.0113960377	-0.0053312203	0.0183236556	-0.1874266605	-0.0239455332	-0.1176026595	0.1278559419	-0.0377487052	-0.059631031	-0.0623030664	-0.0196765995	0.2184611891	0.1486480133	-0.0235760728	-0.0825060286	-0.0906395505	0.0960532502	-0.0342590289	-0.104866756	-0.0817207356	0.0711776798	-0.0199904889	0.0015001612	-0.0410371156	-0.0752732218	0.067662805	-0.0473793841	0.052626376	-0.0527797006	0.1345376837	-0.1574301171	-0.0804755682	0.1203993946	-0.0522055607	0.0186187642	0.0252605816	-0.0361257138	0.0668084694	-0.0328580665	0.0482537405	0.0796870859	-0.0838895964	0.0112000923	0.0951038328	0.1252915546	0.0221848692	-0.0443202687	-0.0780935503	0.091102815	0.1746745813	0.0936224448	-0.0219151319	-0.0288981502	-0.0713701399	-0.0522465478	-0.0246913236	-0.0792727415	0.0997346435	-0.0871337973	0.0406938296	0.0803945664	-0.0137350063	0.0411413522	0.0452977573	-0.076178086	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0196747480851229	0.0064626137278195	0.000387095712213	4.176537619500233e-05	0.1113150497028385	0.0353814843976322	0.0012518494381798	0.0123910402903454	0.1000921750624712	-0.0001419445552529	0.0100184435087363	2.0148256765944764e-08	-0.0007282056530018	0.0005080428528354	5.302834730637779e-07	2.581075403172334e-07	-0.0005562306395556	0.0001138125363538	3.093925243804318e-07	1.295329343128506e-08	-0.0007397018511922	2.1257535429998738e-07	4.518828125576515e-14	5.471588286571676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.4772331752232	-0.1276580630358239	0.0162965810580584	918678.6065152312	1031.044901921199	-18.39625639304154	338.42224927852175	1063053.5897776948	891.8430511824655	0.1474191866527689	795384.0279424498	0.0217324165933639	917.42297076005	858.1608710844665	1.404761	26.682611	0.1017826244525176	0.0437383532399361	0.257452572	-0.0129329168	0.0382728895	-0.1004883603	0.0666200405	-0.0958576736	0.011082927	0.1582927737	-0.2065521067	-0.1305538469	-0.0492561848	0.1068684106	-0.0229233616	-0.0887779931	0.0362393286	0.0750711912	-0.1297168485	0.0752295738	0.050319764	0.0920048126	0.0329092426	-0.172636847	0.0061415182	-0.1299091461	0.0123833133	-0.0209421888	0.0447031466	0.0387735063	-0.0387657028	0.0046786972	0.0141660148	-0.0663765959	-0.0878923459	-0.0832565632	0.1887382253	0.0918343403	-0.0271099774	0.0425790342	-0.0217877767	0.0617334884	0.0539162087	-0.1394597114	-0.0327970991	-0.0544923465	0.1711576021	0.0497509143	-0.2394536154	-0.0502232209	0.0250598915	-0.026903027	-0.1341994561	0.0117134583	0.1601523469	0.0106668841	0.0515535214	0.1250739057	-0.1663160827	0.0186131586	-0.0175841535	-0.0054054834	0.0961910564	0.1004251264	0.075178451	0.1237761778	-0.0285379594	0.0469500072	-0.0680119768	-0.0164104384	-0.0940810753	-0.0904864257	0.1066470813	0.0565845749	0.1104772439	-0.2143436231	0.0086195203	0.0961500823	-0.0425101438	0.0094596686	0.0035860882	-0.0347236639	0.1051943001	-0.0624022091	-0.1750369951	-0.0038146477	0.1519450341	0.0126618673	-0.1362428466	0.1583284464	0.0331574748	-0.0541223712	0.0861554372	0.0344503082	-0.0710706309	0.0020380095	-0.0119234511	-0.049210499	-0.053085753	0.0610422527	-0.0583162499	0.1047194459	0.0561032359	-0.1128209427	-0.0229658882	-0.0684115658	0.015014161	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0243590734473713	-0.0046843253622484	0.0005933644592144	2.1942904099403613e-05	0.0881715417035877	-0.0231435079992508	0.0005356219625113	0.0077742207663875	0.1224025314078147	0.0223103563453434	0.014982379695041	0.0004977520002562	-0.0003930790802715	0.0003351265727302	1.5451116334708838e-07	1.1230981974995705e-07	-0.0001527971102706	0.0004034335292849	2.3346956907045896e-08	1.6275861255135093e-07	-0.0010340304440904	-0.0002943285928982	8.662932059743442e-08	1.06921895930579e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.5592568408922	3.0820236656689985	9.498869875743772	924596.2044164088	1037.4554286467724	6.410526725573391	41.0948528992907	1076313.7664286585	894.2390337835636	2.395982601098126	799663.4495421614	5.7407326247649415	920.9230983991022	843.4005817449513	1.49443	28.385834	0.2477607849112104	0.1167572953237768	0.1092914654	-0.1534712355	0.0039227524	0.0135544353	-0.0777912368	0.000926068	0.0262555899	-0.0950592917	-0.1642779994	0.0378071677	0.0239774885	-0.0967901202	0.052908842	0.0140726252	-0.1612247736	-0.1563096872	-0.0408290277	-0.1188925042	0.0839820349	0.0519394061	0.0118065674	0.0988091709	-0.0222404395	0.1073785736	0.2262330317	-0.0588591455	-0.0269400584	0.1458400998	-0.2091680134	0.0041180446	0.062133261	-0.1283191208	-0.1390631935	-0.1289159649	-0.0120289438	0.1168374412	0.0696580951	0.1158286334	-0.1235496781	0.0291405474	0.0246352669	0.0925536625	0.0524372696	0.0466482492	0.0200939483	0.062257883	-0.0725318845	-0.2318458198	0.0171217044	-0.0585310943	-0.0740150082	0.0192887974	-0.2662523721	-0.0989903403	0.0372435354	-0.0176574935	0.0695906849	-0.0202515162	-0.082547546	0.0991817717	0.124624046	0.1854853248	-0.0854310328	0.1734506598	-0.0900208324	0.0270291607	-0.02819319	0.1358707091	0.1035201394	-0.0277140348	-0.0022292674	-0.0423786349	0.216563422	-0.0127053294	-0.0541316488	-0.0384656631	-0.0134797444	-0.1334945125	-0.1380536927	0.0259428235	-0.1012223788	0.0226152219	0.0466742567	-0.2166251376	0.0653732564	0.0006715427	-0.2413816105	0.0361276834	-0.0634474318	0.2054833892	-0.0501211329	0.1031370953	0.3647461415	0.0213455442	-0.1974333516	-0.0834595298	0.0051754053	0.1296113111	0.2293300829	-0.115469609	0.1464720943	0.0750359327	-0.0897636306	0.1129705637	-0.1153914421	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-1.7543870669101125e-05	0.0243415295767022	3.0778739805414677e-10	0.0005925100621334	0.0795829381291639	-0.0085886035744238	7.376411135860529e-05	0.0063334440412703	0.0299259230137352	-0.0924766083940795	0.000895560868224	0.0085519231000719	-0.001347066577296	-0.0009539874970244	1.81458836366796e-06	9.1009214447907e-07	-0.0007808861894067	-0.0006280890791361	6.097832408061165e-07	3.944958913300341e-07	-0.0001690261529309	0.0008650042911595	7.482324237243492e-07	2.856984037462e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.47939040291	5.9201335620177815	35.047981392129344	936016.3708543864	1032.240679266514	-5.214749380258354	27.19361109890489	1065520.8199325942	895.5356121361566	1.2965783525929735	801984.0326040807	1.6811154244127098	920.9083141020292	867.6962099721438	1.702582	32.339561	0.4846622933409322	0.3167253925513455	-0.0602140627	0.0817612913	-0.0258704028	-0.1507884555	-0.2421473027	-0.1033558033	0.2230460364	-0.131754324	-0.0212926245	0.0500475807	-0.1537942116	-0.2952635707	-0.1647503743	0.0623041564	-0.0991128174	-0.1284987789	0.1152553529	0.0450557338	-0.1570104309	-0.2173547435	0.1179784166	0.1885734023	0.0288181171	0.2235314572	-0.015014558	0.0686895267	-0.0867790235	-0.0211700741	0.0492122017	0.2090839513	0.1107477362	0.0782968004	-0.0462810177	-0.098965048	-0.028024579	-0.0504935373	0.1216613987	0.1803149777	0.175754901	0.0728239023	0.0966940249	-0.1302873757	-0.0481190131	0.0494208514	0.1714976231	0.068688148	0.1902860884	-0.1882801164	-0.1167404882	-0.1309836452	0.1042261033	-0.0104824116	-0.103696002	0.071524068	-0.0302187138	-0.0641588605	0.3910534406	-0.0978443357	0.240384241	-0.0114592693	-0.0603399471	-0.1268958249	-0.0768224605	0.0985614586	-0.1249534587	-0.4044257153	-0.0537310009	0.0195226932	-0.0788318151	-0.0070382964	0.0289854719	-0.1113836202	0.1073311465	0.051341881	0.1764912131	-0.0449277231	-0.0640470921	-0.1189211297	-0.0433410361	-0.0566277544	0.0471301488	0.2618889461	0.2132131764	-0.0048974959	-0.1858232724	-0.1530513059	-0.1829424997	-0.0773687159	0.0349475981	0.1996917979	-0.0433236166	0.0683978748	0.1846705002	-0.2834309313	0.0287695464	-0.0184135062	0.0870462034	0.2458801485	0.0774408098	-0.2488439098	-0.0909764583	-0.0133654316	-0.0697199965	0.0986583648	0.2839689591	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0181468854653559	-0.0181293415946868	0.0003293094520927	0.0003286730266568	0.0244378768907864	-0.0551450612383774	0.0030409777789844	0.0005972098269292	-0.0594797860012477	-0.0894057090149829	0.0035378449427542	0.0079933808044717	0.0042428904472991	0.0055899570245951	1.8002119347781954e-05	3.12476195368201e-05	-0.0003938411825936	0.0003870450068131	1.551108771067254e-07	1.4980383729895268e-07	-0.0006316677513804	-0.0004626415984495	2.140372486159084e-07	3.9900414813397083e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.6125020558516	-1.8668883470584203	3.4852721003825216	932407.504126562	1058.040057764298	25.79937849778389	665.6079308719138	1119448.7638338788	896.6339183882951	1.0983062521385136	803952.3836043478	1.2062766234865483	923.988009265676	889.610352337845	1.754233	33.320629	0.3255768326490545	0.1904701444120531	-0.1550714858	-0.0217579714	0.0592269205	-0.2504591024	0.1075675458	0.1669233658	0.1078617496	0.04036321	0.163209776	0.042656878	0.0658083631	0.1456363377	-0.2787135015	0.0541022841	0.1207149991	0.0372087527	0.2055107867	0.1412160488	0.1621121629	0.0274987371	0.19716171	-0.1101680229	0.1129429148	0.0056619725	-0.1432615559	-0.0188057571	-0.1808763693	-0.02879185	0.1573814741	-0.0521807622	0.1396090249	0.1086678174	0.0723614588	-0.0490960575	-0.0687592489	0.1518972887	-0.1058747148	-0.0808391798	0.0157476609	-0.0559480145	-0.0136172539	-0.017910296	-0.1581920655	0.0621668437	-0.0427562726	-0.0348602062	-0.0734046481	0.1005507239	-0.1261066365	0.0195827145	0.2150987858	-0.2046159787	0.2773468292	-0.0813087498	0.0077039865	0.1961241866	-0.0852316548	0.0124354729	0.0981434072	0.0057240973	-0.2505826485	-0.2495226859	0.0475324942	-0.1216890752	-0.021367584	-0.0316537655	-0.0577857343	0.070045977	0.0360629231	-0.0416690754	-0.0583362518	0.0737249854	0.043744712	0.0095270053	-0.1030107967	0.0181997352	-0.161173696	0.0238319785	-0.0613665586	-0.1516319424	-0.106976474	0.1798789419	-0.1696581243	0.1577176321	-0.1413305298	0.1021658329	0.1001324859	-0.0366096121	0.0026547645	-0.1273281668	-0.0948709724	-0.0082474929	0.0109834539	-0.1608910807	0.1398177721	-0.0948487112	-0.1066941946	-0.0397095766	-0.139044496	-0.1639192805	0.074473489	-0.0110834191	-0.0502668469	0.0851601131	-0.1342256643	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0181827938088474	-3.5908343491500294e-05	0.000330613990695	1.2894091323035715e-09	0.1515946080385504	0.127156731147764	0.0161688342761847	0.0229809251863617	0.0547038502031114	0.1141836362043591	0.0029925112270444	0.0130379027768494	0.0028858448380169	-0.0013570456092821	8.328100429108788e-06	1.8415727856720964e-06	-0.0006122565250596	-0.000218415342466	3.748580524780566e-07	4.7705261824540077e-08	-0.0005231175640598	0.0001085501873206	1.1783143167337352e-08	2.7365198582785895e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
