global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
918.996594336654	0.5092102707440063	0.2592950998311841	844554.7404023686	1074.5120744133874	-4.509825394450218	1154576.198060161	20.33852508842806	849.6897460540846	0.7837105448123793	721972.6645494548	0.6142022180501164	866.4512185380138	811.1504578619937	0.997595	15.650482	0.0504246333603558	0.0293797600230219	-0.0606037122	0.0510032883	-0.0744001381	-0.014753957	-0.1131189294	-0.0667699676	0.0624684529	-0.032096867	-0.0681306407	0.0082668419	-0.0055851897	-0.1073563318	-0.0777656241	-0.0633540678	-0.0968625152	0.006539789	-0.0968044219	-0.0373419878	0.0736402074	0.0442454259	0.1098457713	0.0201880772	-0.0345253084	-0.0476918824	0.0226155408	0.0025537095	-0.0114976424	0.0414344298	-0.1164331318	-0.0458574996	0.0439217353	-0.0585041685	-0.2349541551	-0.1154139447	-0.0154664189	-0.0955522155	0.0515745161	-0.0107208315	-0.0692633235	-0.002508734	-0.0755176054	-0.0955804049	0.1488988552	-0.0650731466	0.104965974	0.0194738308	0.1336677975	-0.029511943	-0.1923517667	-0.0279808633	0.0132561282	-0.0507492689	-0.0674252904	0.0946259956	0.0476010695	0.0127860642	0.0776560348	0.0972629129	0.0899068161	0.0404779354	-0.0322606021	0.0488614222	0.0120788649	0.0545632967	-0.0691087136	-0.0616789592	0.0733993685	-0.0116028209	0.139086489	0.0402533943	0.0167972214	-0.0062878372	0.0824666575	-0.0466339573	-0.1082251247	0.1281512057	0.0590495938	0.0174321245	0.1019084682	0.1213949921	0.0466293643	0.1001249492	0.1056864687	-0.0993965932	-0.1281305046	-0.0846788354	-0.0909103014	0.1062352026	-0.0147239013	-0.0645770656	0.0454686599	-0.05333158	0.0045227916	0.0114144672	-0.0948361227	0.0155785258	-0.0537031661	0.0177609314	0.0648663829	-0.0324321165	-0.0356737827	-0.1626305857	0.0164133522	0.0225390422	-0.0729973927	-0.0027405051	-0.029850546	0.0763892597	-0.088452499	0.0657474179	0.0045609481	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	-0.0183862354931676	-0.0067426116580407	0.0003380536556102	4.546281197114637e-05	-0.0011834007177355	-9.70941466959998e-06	9.427273322624328e-11	1.4004372587368964e-06	-0.1004827711632998	-0.0190596842048905	0.010096787300656	0.0003632715619901	0.001027956902632	-0.0001094311518615	1.056695393668775e-06	1.1975176997734686e-08	-0.0002511753087521	0.0003535357712176	6.308903572671279e-08	1.2498754153049386e-07	-0.0003408710235825	2.928563857589999e-05	1.1619305471818129e-07	8.576486267982415e-10	0.0	0.0
919.7735394510096	0.7769451143556125	0.6036437107210558	845983.3638742379	1075.0413119408393	0.529237527451869	1155713.8223794808	0.2800923604633678	849.4320921165782	-0.2576539375063476	721534.8791175471	0.0663855515125248	866.2182506227317	812.0397319013745	0.874515	13.719582	0.0405530733267747	0.0228386033115847	-0.07335741	0.0292686975	-0.0762301303	-0.0364684937	-0.1087073129	-0.0752994357	0.0343589736	-0.0270931579	-0.0618577096	-0.0302840478	0.0332522869	-0.1329680476	-0.0301380504	0.0201912577	-0.0691740988	-0.0021699995	-0.0729931871	0.0394123685	0.0416286589	-0.0087371631	0.0669046034	0.0614013648	0.071939623	-0.0187923672	0.012526563	-0.0601769725	-0.0603746761	-0.0981623034	0.0519972892	-0.1344596999	0.0536637001	-0.0841320493	-0.0190174593	0.0948901704	-0.1314510971	-0.0345338488	0.088203103	-0.0577668916	0.0119913343	-0.0452970042	0.0908953408	0.0596061114	-0.1327864379	0.1184910522	0.1483677031	-0.0487279337	0.0891111293	0.1178338824	0.0515263381	-0.0150733942	0.0185234338	0.0402692649	-0.0622760624	0.078541861	0.036899985	-0.0411629635	0.048771631	0.0372807127	-0.0292489004	0.1136856646	-0.0152591826	0.0500133076	0.0456880047	0.1038238744	-0.0673454047	0.0835113761	0.1000397881	-0.0971507636	0.2013562526	-0.0607581554	-0.1001911117	0.0260066729	0.0578819525	-0.0224818442	0.022238392	-0.0168045989	0.0245817356	0.0420887819	0.0420692799	-0.0169017962	-0.0158274625	-0.0758603355	-0.0139764413	0.1199416092	-0.0572830184	-0.1530487844	-0.0077309687	0.0829983723	0.0089764223	-0.0661572165	0.0488514161	-0.0281473536	0.0194661105	0.0025931949	-0.131990178	0.0060123497	-0.0481022377	0.0778067041	0.0260738659	0.0693381109	0.0633501879	-0.0850056357	0.0083808699	-0.0487441339	-0.0726705208	0.0872623219	-0.0882580318	0.0563374908	0.0414803743	0.1026278744	-0.0356617989	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	-0.0183003934791372	8.584201403040101e-05	0.0003349044014912	7.368851372795563e-09	-0.0202435236354858	-0.0190601229177502	0.0003632882856397	0.0004098002491804	-0.1005111832931788	-2.841212987900188e-05	0.0101024979669949	8.072491242612714e-10	0.0012579568222509	0.0002299999196188	1.5824553666475825e-06	5.289996302470044e-08	-0.0003546557571081	-0.0001034804483559	1.2578070604991962e-07	1.0708203191958781e-08	-0.0002467774662551	9.40935573274e-05	6.089911785128702e-08	8.853597530524712e-09	0.0	0.0
920.2773463267642	0.5038068757546625	0.2538213680576739	846910.3941622311	1074.3057761477985	-0.7355357930407536	1154132.9006645237	0.5410129028440902	849.2724628216072	-0.1596292949710687	721263.7161070781	0.0254815118129604	866.2994171241356	818.7140798840529	0.928578	14.567723	0.0342887255967665	0.0174533538258207	-0.0597368509	-0.0473002051	-0.1157854137	-0.0149889762	-0.0927097812	-0.0484586027	-0.0258256089	-0.028566777	-0.0378344563	0.0029443859	0.004372299	-0.0722837502	-0.0560301789	0.0227044515	-0.058999076	-0.0937484838	-0.0467793767	0.0397672197	0.0788911095	0.090488104	0.092941123	0.0903389987	-0.0231468237	-0.0316610192	-0.0131922083	-0.0767077729	0.0620888597	0.0851340953	0.0330803673	-0.0330105808	-0.0607821501	-0.1124160093	-0.0270227166	-0.0305025735	0.0045310123	0.175576554	-0.0473401779	0.0263259494	-0.0375704633	-0.1643853341	-0.0057125076	0.1525217604	0.0691228584	0.011424925	0.0662722965	0.0178316415	-0.0856395522	0.0244694962	-0.0418857017	-0.0208458776	-0.0948344984	-0.0468279356	-0.0983639784	0.0288988307	0.0152881718	-0.074208655	0.1152631104	0.0397257818	0.0879589036	0.0809910945	-0.1330359302	-0.0063040043	0.0553579514	-0.0746798499	0.0409702272	0.0068967762	0.0215788056	-0.0049735404	-0.0080873444	0.0325089497	-0.0937128299	0.0512515405	-0.0071283929	-0.0061196835	-0.0337302457	0.0064838595	-0.1314976924	-0.0794826231	0.0048263193	-0.0770053884	0.0673242751	0.111995304	-0.0897179751	0.0378652634	0.1922158869	0.0017794971	-0.1601769335	0.0791274602	0.0042317399	-0.0678485423	0.037483544	-0.0682558008	0.0478638983	0.0150316793	-0.0844865126	0.0531781768	0.0007834342	-0.019346615	0.0067901904	0.0821477329	-0.0197202751	-0.0939825887	-0.0548268598	-0.0646583592	0.0113115144	0.0004405699	-0.1144634519	0.0972376894	-0.0547983348	0.0703331797	0.0118233838	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.0182842251803379	1.6168298799301706e-05	0.0003343128904453	2.6141388606350096e-10	-0.0119027494357624	0.0083407741997233	6.956851425077149e-05	0.0001416754441305	-0.1103331214088427	-0.0098219381156638	0.0121733976798184	9.647046834793128e-05	0.0011869117397556	-7.104508249529992e-05	1.4087594779696651e-06	5.047403746763971e-09	-0.0003547953722182	-1.396151100999739e-07	1.258797561474511e-07	1.9492378968227837e-14	-0.0004977896683013	-0.0002510122020462	2.477945538675183e-07	6.300712557608236e-08	0.0	0.0
918.953295314094	-1.3240510126702247	1.7531110841530475	844475.1589686325	1071.9869114748344	-2.3188646729640823	1149155.9383733545	5.37713337152082	849.8705904454744	0.5981276238671853	722280.0205041392	0.3577566544330051	867.4935803301678	813.2069595270735	1.061859	16.658665	0.036856347358657	0.0194152044161294	-0.0528668122	-0.071752726	-0.0490717576	0.1203003105	0.0303369218	-0.0218091023	-0.1175469446	-0.0689436525	0.0991388114	-0.0888470405	-0.1167314853	0.0109844584	-0.0511838948	0.128027108	-0.0105736456	-0.0764277966	-0.1071649137	-0.0784152223	0.0838113688	0.0662533561	-0.063153331	0.0515840087	0.0366656913	-0.0024140886	0.0185430207	-0.0390038793	0.0148058165	-0.0436873126	-0.0239867081	0.0395845419	-0.0295228497	0.1531715748	0.1008280867	0.0316278465	0.0919628289	-0.007793171	0.063606754	0.0633303409	-0.0416148918	-0.0774235647	0.0220681872	-0.059006475	0.0139670533	0.2407437731	0.0873136858	-0.0164255967	-0.1811861083	0.0751304703	0.1937249151	-0.0157858001	0.2095901488	0.0847297646	-0.0829474793	-0.0291632869	0.0377545125	0.0334126729	0.1047585398	0.0953380861	-0.010895495	-0.004442177	-0.03167069	-0.0547099708	0.0780261557	-0.0715211932	0.0861589812	0.0254621194	-0.0673846855	0.0447957976	-0.0318857906	0.0024709295	-0.0424271357	-0.0913471982	0.0300177084	0.0959485695	-0.0144492352	-0.0835749468	0.1172888251	0.0350050078	-0.0130870076	-0.0853478716	0.048518484	-0.0937591569	-0.0079226416	-0.0151818929	0.0430542111	-0.1089947013	-0.0817821936	0.0621785761	0.0505774314	-0.0760263662	0.0320893087	-0.0176475171	0.0804461958	0.020995035	-0.0308936168	0.1489328098	0.073293047	-0.0499825727	0.0080679437	0.063628079	-0.0097610109	0.0584978305	-0.1424931417	-0.0730731873	0.0074682229	-0.1100273818	-0.0576714825	0.0135333848	-0.1070113023	0.0499743892	0.06472767	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.012594353686552	0.0056898714937858	0.0001586177447819	3.237463761579737e-05	0.0015547389090926	0.013457488344855	0.0001811039925519	2.417213075446448e-06	-0.1121619784965588	-0.0018288570877161	0.0125803094202625	3.34471824728942e-06	0.0012809513854339	9.403964567830008e-05	1.640836451845028e-06	8.843454959300222e-09	-0.000297212398828	5.758297339019997e-05	8.833521001709414e-08	3.315798824456477e-09	-0.0003318096787238	0.0001659799895775	1.100976628947914e-07	2.7549356940147026e-08	0.0	0.0
917.6372869508068	-1.3160083632872102	1.7318780122418818	842058.1904024374	1073.6604401900472	1.673528715212797	1152746.740829086	2.800698360641794	849.229943084097	-0.6406473613773187	721191.4962306187	0.4104290416397207	867.0467807626312	813.1594614905791	0.988868	15.513563	0.0402309312185185	0.0221313732591688	-0.1077066248	-0.0256003996	-0.0673988039	0.1307817076	0.0356374338	-0.1215764691	-0.1013447488	-0.096482614	-0.0070852431	-0.0831937895	-0.0716885414	0.000403421	0.0372074058	0.0628438228	-0.0319098582	-0.05932933	-0.1317593994	0.0060276918	0.0707274287	0.032225716	0.0546627749	0.1070736514	0.0557647577	0.0616489248	0.039774694	-0.0614183507	0.0553672917	0.0770321833	-0.0172359403	-0.0535474443	-0.03395972	0.1134391344	0.0568092709	0.102682433	0.0502459597	-0.2076316523	0.0477402383	0.0827997992	-0.1418314425	0.040993038	-0.1363623925	-0.1032758206	0.0220178542	0.0293217313	0.023052485	-0.0198421668	-0.1404761423	-0.1249515922	-0.0837767582	-0.0750398731	0.1338612606	-0.0993024594	-0.1214729183	0.0087743944	0.0772143781	0.0369475967	0.0982975526	0.0581926456	0.003281398	0.1301678678	0.0119165514	-0.0016556347	-0.0529071677	-0.0797692554	0.1558025092	-0.0118314089	0.0149298799	0.0035806003	0.0081367181	0.0298856919	-0.1084017263	0.0404201742	0.0504591481	0.1642918232	-0.0001531325	-0.0012688288	0.117116883	-0.037925387	-0.0536174653	0.1023250241	-0.1707315085	-0.0529229217	0.0040318817	-0.0891963401	-0.0823012092	0.0270168125	-0.1000608516	0.0735820215	0.0471605973	-0.0854641277	0.0329000253	0.0167105508	0.0322778179	-0.0184405451	-0.0404408844	0.0992421536	0.1070446793	-0.0145481991	0.0204666005	0.0498312763	0.0814720674	0.0164171363	-0.0400869359	-0.0482135429	0.1061241182	-0.0249393506	-0.0623423641	0.1386772936	-0.0604377531	-0.1009799816	0.1190029306	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0104633740275232	0.0021309796590288	0.0001094821960398	4.541074307194501e-06	-0.0014016914531964	-0.002956430362289	8.740480487064267e-06	1.9647389299638355e-06	-0.1072488939052931	0.0049130845912657	0.0115023252439088	2.4138400200932464e-05	0.0009379055772011	-0.0003430458082328	8.796668717449285e-07	1.1768042654609505e-07	-0.0003547511365298	-5.753873770179997e-05	1.258483688691848e-07	3.3107063363165373e-09	-0.0005358338649079	-0.000204024186184	2.871179307821376e-07	4.162586854808429e-08	0.0	0.0
919.1850551349388	1.5477681841319963	2.395586351811257	844901.1655834205	1070.7095988049484	-2.950841385098784	1146419.0449730535	8.707464880011708	849.1858438202078	-0.0440992638892794	721116.5973446383	0.0019447450755763	866.2002032805606	810.7876504333193	1.00542	15.773232	0.0387686470522802	0.0186628623390385	-0.0680545497	-0.0213986982	-0.068152811	0.0776770595	0.0545349585	-0.0481635615	-0.029832154	0.0056212112	0.1405744554	0.0934852869	-0.0480992173	-0.088060374	0.0257389694	0.0154545974	-0.0209850766	-0.0351605991	0.0095754415	0.0881617179	0.0474094439	0.0173375345	0.1114395495	0.034864618	0.0740772167	0.1768388247	0.0412736602	0.1521771027	0.1784944774	-0.095171148	0.0521462454	0.0189910345	0.0349165423	-0.076457514	0.1522624936	0.016129128	-0.0536478194	-0.0744811933	-0.0051751592	-0.0650128236	0.0266454651	0.1269484876	-0.0493029256	0.0304598607	0.0054160548	-0.066617624	0.0722667813	0.0059501897	-0.0978373689	-0.0111096381	0.0801521347	0.1250114064	-0.1396299822	0.0192250137	-0.0478697599	0.0043841765	0.0279068213	-0.1031861874	0.0164233414	0.0340027949	0.0203870083	0.088212402	0.0863133685	-0.0843708766	-0.0926799695	-0.0905340807	0.0849669322	0.161869313	0.1050118325	-0.0721625099	-0.0139006299	-0.0695445036	0.2160434095	0.0948130572	0.0181645976	-0.0565172057	0.0576446457	-0.0493241793	0.0353110712	0.0004882316	0.0788861184	0.1950770226	-0.0935566416	0.0214868754	-0.054515237	0.0003993457	0.11521553	0.0423987992	0.0504479308	0.0738935869	0.0509596469	-0.0471612332	0.0392153742	-0.0098725041	0.0475965956	-0.0105443808	0.0136664378	0.1338362163	0.0976171355	-0.0154596459	-0.0089238779	-0.0349665645	0.0627170667	0.0606464213	-0.0007121605	-0.0020921024	-0.0946525057	-0.0852958794	-0.0104337932	0.0539378541	-0.0333552632	0.0008211123	-0.0355080566	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0182482292389067	-0.0077848552113835	0.0003329978703556	6.060397066220486e-05	-0.0096117476184787	-0.0082100561652822	6.740502223708988e-05	9.238569228133094e-05	-0.1103437095749626	-0.0030948156696695	0.0121757342427636	9.577884029231884e-06	0.0011989283896179	0.0002610228124167	1.4374292834317708e-06	6.813290860197593e-08	-0.0003547417127216	9.423808199993198e-09	1.2584168274465417e-07	8.880816099025904e-17	-0.000403287701014	0.0001325461638938	1.6264096978915746e-07	1.7568485562988592e-08	0.0	0.0
919.7432580797912	0.5582029448523826	0.3115905276418721	845927.6607832294	1075.931415751233	5.221816946284662	1157628.4114004527	27.26737222050567	850.1774523539043	0.9916085336965352	722801.7004909752	0.9832874840997926	867.0788972504189	813.7391076117495	0.969422	15.208489	0.0341957050231827	0.017293443434418	-0.0604706265	-0.0588150994	-0.0594895711	0.1194464968	0.0424751596	-0.0646585103	-0.127956482	-0.0211081648	0.1260668388	0.0019468385	0.0629717063	-0.1615157953	-0.0139270484	0.0778747442	0.0206605712	-0.1032545335	0.0798039773	0.0126905668	0.1992241677	0.0576046874	0.0695901695	0.1145304912	0.0556943769	0.050017719	0.0311384193	0.0882426603	-0.0107971451	-0.1284145421	-0.0950501445	0.0193782987	-0.0432992802	-0.028076765	0.0028011449	-0.0313085914	-0.0520136934	0.0116925171	0.0032390229	0.0012370132	0.1277319385	0.014734569	-0.2058910262	-0.1061539017	-0.075049161	-0.0799743257	-0.0689325801	-0.2090927774	-0.0848772299	-0.061179474	0.1015853805	-0.0246294929	0.0467404023	0.0941823103	-0.070735342	-0.0668889106	-0.0331300134	-0.1034106254	0.0514931538	0.1625101046	0.072249432	0.0119740104	-0.1139710046	-0.0867831729	-0.1250870323	-0.1576377746	0.1162987316	0.0386459497	-0.0217788926	0.1436995958	0.1147875935	-0.0449009707	-0.0081467835	-0.0223480508	0.0369025365	-0.0472782563	-0.0179203337	0.0581660808	0.0481479472	0.1894177308	0.0361043542	0.0378887596	-0.1316762966	-0.0257671068	-0.1137566511	-0.0345722167	0.1097166802	0.0460672943	0.1565785823	0.0572264503	0.0587101532	-0.0757452951	0.0189619681	-0.0247540092	0.0679590432	0.022992635	0.0286180211	0.1526470666	0.1878315049	-0.07649057	0.0154293211	-0.0126650057	-0.0036958827	0.0744110272	-0.1058995481	-0.0392706176	-0.081669625	-0.0568167283	-0.0616009496	-0.0474378829	-0.0213224287	0.052613409	0.0619639056	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0097604513559446	0.0084877778829621	9.526641067176078e-05	7.20423733905006e-05	-0.0055666217526919	0.0040451258657867	1.63630432700574e-05	3.098727773754264e-05	-0.1004576062506288	0.0098861033243338	0.0100917306536063	9.773503893940388e-05	0.00104994343335	-0.0001489849562678	1.1023812132347858e-06	2.2196517194148063e-08	-0.0003546661966598	7.551606179999814e-08	1.2578811105312794e-07	5.702675589781139e-15	-0.0003168142143417	8.64734866723e-05	1.0037124640894864e-07	7.477663897264447e-09	0.0	0.0
918.212755418262	-1.5305026615292263	2.3424383969480456	843114.664212797	1077.3581189977408	1.4267032465077136	1160700.5165703502	2.03548215359565	849.6709997826335	-0.5064525712707564	721940.80787162	0.2564942069467605	867.592480331402	811.7622807206127	1.074115	16.850941	0.0407419297304351	0.0220092848962899	-0.1185608512	0.0277707374	0.0173584953	0.0476986782	-0.0066079572	-0.1012716281	-0.0472174862	0.020092934	-0.0254646211	-0.1164731341	-0.0291712821	-0.0230498793	0.0369692554	0.0770163642	-0.0586814495	-0.0015987178	-0.1198564769	-0.0858558568	0.0643991496	-0.0651825727	0.1448370975	0.1767083445	0.0773515952	0.0214664705	0.0111984664	0.1115102011	-0.0736880069	-0.017068881	-0.0550793432	0.0262673999	0.0790361897	0.0326480303	-0.0439088838	-0.0547635952	0.1067832002	-0.0137210581	-0.0807540595	-0.0052299997	-0.0776495256	0.0360446807	-0.1148498236	0.0268263166	0.0065798592	0.0689938582	-0.0182740802	0.1875352798	-0.103696432	0.0158071054	-0.182791728	-0.1847081609	0.0250140763	-0.0878160017	-0.0752284744	0.0363408492	0.072811847	0.1132203401	0.0425363175	0.074614239	0.0438410772	0.1107794628	-0.095716793	-0.0031211933	-0.1206321777	-0.026941395	0.0205608817	-0.0082285314	0.0828160669	0.2245202352	0.0997973247	-0.0293885722	-0.0072547525	-0.0009561707	-0.0747466965	0.0890108239	0.0515802706	0.1280416761	-0.0158035149	-0.0802075258	-0.026909677	-0.067817872	0.0004699167	0.0003556897	0.0627139896	-0.0878425855	-0.0448839484	-0.0093709432	-0.0756872164	0.083068751	0.0330348468	-0.0681355304	0.0380240664	0.0774836311	0.0019131408	-0.039732266	-0.0503423593	0.0601523692	-0.0026771011	-0.041970118	0.0580506794	0.0734749848	0.0616348366	0.0085291682	-0.061864251	-0.0714495924	-0.0160140426	0.0396254304	-0.0925382023	0.0416063246	0.0884997028	-0.0273158217	-0.041316869	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0110302329410245	-0.0012697815850799	0.0001216660387332	1.6123452738080248e-06	-0.0201145772085595	-0.0145479554558676	0.0002116430079459	0.0004045962162791	-0.0959059887258462	0.0045516175247826	0.0091979586734821	2.0717222091908085e-05	0.0013529547956746	0.0003030113623245	1.8304866791388983e-06	9.181588569781e-08	-0.0002712287248192	8.343747184060002e-05	7.35650211670493e-08	6.961811707150921e-09	-0.0003378168834706	-2.100266912890002e-05	1.1412024675778894e-07	4.4111211053805e-10	0.0	0.0
917.7915028634186	-0.4212525548433632	0.1774537149620607	842341.2427282925	1073.2482142294607	-4.109904768280103	1151861.7293467263	16.891317204331525	848.7129438262369	-0.9580559563966062	720313.6610181972	0.917871215587016	866.2372396212764	812.0979549178699	1.013851	15.905509	0.0394284512319914	0.0222269749697085	-0.1024775968	0.1384071569	-0.0535448373	0.0039839345	0.0086250234	-0.1200353636	0.1195547185	-0.0260753874	-0.0109033186	-0.0574699825	-0.006842959	-0.0384546556	0.1123709986	-0.0468341965	-0.122501396	0.0346736008	-0.0773323113	0.0145705062	-0.0122600043	-0.0337556159	0.1111219667	-0.0941372617	-0.0290071499	-0.0516391397	-0.0597982312	0.0373409024	-0.0488387205	0.0109296081	0.1381450739	0.0353002058	0.066333807	0.0758120328	0.1131308761	-0.0195705405	0.0168157276	-0.0393555337	-0.0417386943	-0.0636852274	0.1047088893	-0.068823487	-0.0562825322	-0.0548240052	-0.049252506	0.0461070186	-0.0423506866	0.0062843565	-0.0063376187	0.0540063947	-0.0118218395	0.0008540036	0.2255481727	-0.053212682	-0.0371701635	0.1351124051	0.0768689977	0.0489274897	-0.0026856754	-0.0429737344	0.1261144379	-0.0364371462	0.0170993146	-0.0611324757	0.0404148471	0.0225114878	-0.0154344789	0.0305297501	0.0655693798	-0.0293435159	-0.1011995177	-0.0381976683	-0.0454671083	-0.0395835504	-0.1260797406	0.067891675	-0.0050970934	0.0168104043	0.0926031986	0.061890021	0.051187592	-0.0309540037	-0.020512926	0.0028897369	0.0067174933	0.0163727971	-0.1237744255	0.0991892527	0.0064806052	0.1041427465	-0.0071516411	-0.0295164127	0.0449943402	0.0561806935	-0.0918539353	-0.0948087071	0.093816302	-0.0301753617	-0.0721604238	0.0116660294	0.0385293788	-0.0160033271	0.0526210192	-0.1781047187	0.0239008441	0.1178386512	-0.0634867393	0.1086019426	-0.0994174165	0.0048074804	0.1186218647	-0.1099876403	0.04311163	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0183183880130428	-0.0072881550720183	0.0003355633393963	5.311720435378608e-05	-0.0201509404221269	-3.636321356739747e-05	1.322283300948159e-09	0.0004060603998961	-0.1005904163044419	-0.0046844275785957	0.0101184318523009	2.194386173910801e-05	0.0009519515925813	-0.0004010032030932	9.062118346180734e-07	1.6080356889108637e-07	-0.0003546301824071	-8.340145758790001e-05	1.25762566274093e-07	6.9558031277862835e-09	-0.0002738314367956	6.398544667500001e-05	7.498365577754269e-08	4.09413738619927e-09	0.0	0.0
919.1750360272752	1.383533163856555	1.9141640154909287	844882.7468557425	1070.625791628789	-2.622422600671598	1146239.5857007713	6.877100296513188	849.9721081731379	1.2591643469010023	722452.5846722885	1.5854948525066277	866.3382405540946	803.7964508229177	0.991739	15.558606	0.0278508719729246	0.0142253202384638	-0.086419603	0.1559944092	-0.078865778	0.0445201705	0.0634253254	-0.1271746445	0.1629193595	-0.075409575	0.0769495039	-0.111275906	0.0046675172	-0.0810332377	-0.0339705485	-0.0348250675	-0.1126836353	0.0716665065	-0.0239258393	-0.0201818	0.1037477972	-0.0425514772	0.1010950895	-0.2189537175	-0.1657253325	-0.0065022444	-0.1222666561	-0.0597724576	-0.0750869108	-0.1009057321	0.1407662374	-0.0278393677	0.1436220126	-0.1001586809	0.0841727001	-0.0067269055	-0.1042491635	-0.0210144154	0.0517613794	0.1415323222	0.0879166653	-0.0708196829	-0.0057061589	0.0698570175	-0.0163156534	0.0061335993	-0.1295621707	-0.1285804395	0.0176755559	-0.0765551572	-0.1255016962	-0.0817752747	-0.1367646785	0.0553611753	0.0114062514	0.1692538378	0.0652969555	-0.025258918	-0.0522450945	0.0791659378	0.1693741934	-0.1412029136	0.0765366841	-0.0733132075	0.0697392169	0.1600328888	-0.1527679312	0.0947780069	0.0166573591	-0.1460393228	0.0673090824	-0.0833050707	-0.0103148892	0.0093240066	-0.1396788774	0.055914109	-0.0248629273	-0.0761788127	-0.0465048522	0.1337452912	1.03133e-05	-0.0347864092	-0.1521318049	0.0427560158	0.0490137491	0.14046486	0.0252345012	-0.0396361233	-0.0441219788	0.1280830849	-0.0225064876	-0.0171533177	0.03298104	0.0388508568	-0.0765920526	-0.1210954456	0.0669509815	-0.0350359141	-0.0586307828	-0.0314842751	0.1270143307	-0.0603857384	0.0765180338	-0.0702207645	-0.0244840975	0.1625887543	-0.1305991357	-0.0133673862	-0.0290405471	-0.0132206245	0.0039490815	-0.0051435362	0.0382855015	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.015296780536488	0.0030216074765548	0.0002339914947814	9.130111742371877e-06	-0.0082045825808307	0.0119463578412961	0.0001427154656722	6.731517532567054e-05	-0.1006209883613706	-3.057205692869047e-05	0.010124583298819	9.346506648510912e-10	0.0010674263417417	0.0001154747491604	1.1393989950440687e-06	1.3334417693657304e-08	-0.0003547224280504	-9.224564330001084e-08	1.258280009619712e-07	8.509258707832833e-15	-0.0004153111339548	-0.0001414796971592	1.7248333798682187e-07	2.001650470825895e-08	0.0	0.0
