global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
947.5356096257862	-2.078843533491863	4.321590436740936	897823.7315089102	1070.1550565300502	12.823449447016174	1145231.8450168348	164.4408557201794	901.5599862251798	-0.1271692272312066	812810.4087623465	0.0161720123545822	925.0556559448244	806.5414504397893	1.127051	23.541441	0.0884072558987763	0.0544849112607901	-0.0013940095	-0.0198785705	-0.1848707169	0.0470337134	-0.0657170095	0.0040568953	-0.0803895171	0.0777644997	-0.1689248479	-0.0336620528	0.1269452752	0.0046671444	-0.0292967266	0.1016293689	-0.0126915749	-0.1818958668	-0.07862699	0.0934699698	-0.000261894	0.082930367	-0.0274222269	-0.2256824672	-0.0173512646	-0.1048742647	-0.0099958888	-0.0621710252	0.1123599604	0.0460366487	0.072645262	-0.0876630453	0.1002795658	0.0099341135	-0.1109628562	0.046988497	-0.0664422421	0.0304689863	0.0051229695	-0.1237998472	0.1078300136	0.020961743	0.1391785749	0.1629051274	0.0331315841	0.0225181777	0.1751345418	0.0228711201	-0.0200666578	0.163658602	0.0821345397	-0.1448651568	-0.0594999192	0.1125872455	0.0962673098	0.1146190013	-0.0012222761	0.152395353	-0.0308949831	0.0989919028	0.1618933154	0.0470478389	-0.0296204992	0.1131924907	-0.0806030892	-0.0223465325	-0.0239324767	-0.0196301618	0.1755290297	-0.0136854792	-0.1257693297	-0.0109580004	0.072492786	0.0093773744	-0.07910396	0.0420215967	-0.0433730321	0.1034282136	-0.0203321067	0.0023374145	-0.0160688501	0.0023618768	0.0292201453	-0.1019884426	-0.0352348051	0.0552773019	-0.1624504365	-0.0674360127	-0.0982289026	0.1380704675	-0.0037168058	-0.0192820009	0.0443721355	0.0994336012	-0.0363532851	-0.0350478784	0.0135945132	-0.0101636965	0.0013699526	-0.0117719533	-0.0029353757	-0.0182065043	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0604592230387623	0.0106390520245725	0.0001131894279815	0.0036553176504508	-0.058278421481333	-0.0463035313319011	0.0021440170138043	0.0033963744103558	-0.5333884799660922	0.0002209760687321	0.2845032705605383	4.883042295232492e-08	0.0047779838044201	0.0005719762599073	3.271568418975439e-07	2.2829129235300776e-05	6.82500456792301e-05	5.22690479574095e-05	4.658068735216995e-09	2.732053374373974e-09	0.0009413419982688	-6.286216066999457e-07	3.9516512441002134e-13	8.861247577046975e-07	0.0	0.0	0.0
950.0060935158588	2.4704838900726145	6.103290651108318	902511.5777172626	1067.1242931006734	-3.030763429376748	1138754.256925612	9.185526964847504	902.1134905639884	0.5535043388085796	813808.7498575433	0.3063670530799229	923.962150756836	798.9443181515323	1.122721	23.450991	0.0708580411666649	0.0406767598917738	0.0013094489	-0.0225368758	0.0289301962	-0.1406954998	0.0665302894	0.0953861951	0.1072638786	0.0053713207	0.124263018	-0.0209515843	-0.0010223251	0.0069264015	0.0393436275	0.0483544008	0.1890402587	-0.0526321631	0.0133963407	0.0283366321	-0.0007574735	-0.1705800275	0.220013682	-0.0200197018	-0.1264744183	-0.0502331736	-0.0067140759	0.0665609821	-0.0518222927	0.0362520741	0.0534498758	-0.0669516619	-0.13333888	0.1687433738	0.0671819039	0.0385613189	0.2112429051	0.0168401716	0.0436860935	0.0182942935	-0.0479738206	-0.0299941931	-0.0305595453	0.1206106244	0.0620558839	0.1211764617	0.0283091689	-0.100872513	-0.0320935828	0.0808179967	-0.0050371428	0.1403771949	-3.57321e-05	0.0072238704	0.2204773306	-0.158551595	0.0638173761	0.0606596246	-0.0729136378	-0.0179210213	0.0553061445	-0.1027967074	-0.0606723839	-0.1808911309	0.0704005653	-0.0591765543	-0.0835650974	-0.0039617085	0.035230352	-0.0767369124	-0.0586318354	-0.1316054748	0.0039595152	-0.020569456	0.0676708335	0.0221658935	-0.0936341184	0.1194642614	-0.0139180115	0.0186564218	-0.025431426	-0.0617966762	0.0736697074	0.0002897295	0.0437444257	-0.0501451191	-0.1019188714	0.0887486247	-0.1044936717	-0.0625447649	-0.0339753088	0.089574195	-0.0440302747	0.0082032177	0.0244904188	0.0617603122	0.021180421	0.1233900037	0.0041713512	-0.0410305148	0.0671846492	-0.0217398365	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0603894261863331	6.979685242920058e-05	4.871600609023604e-09	0.0036468827951145	-0.046268631833044	0.0120097896482889	0.0001442350473961	0.0021407862917017	-0.5651250994118016	-0.0317366194457093	0.3193663779851985	0.0010072130138417	0.0042900045949016	-0.0004879792095185	2.3812370892230026e-07	1.8404139424276844e-05	1.6020519622683693e-05	-5.2229526056546405e-05	2.5665704898079325e-10	2.7279233920914602e-09	0.0009419699670985	6.279688296999568e-07	3.9434485107473333e-13	8.873074189155492e-07	0.0	0.0	0.0
947.4003038448892	-2.605789670969557	6.790139809331632	897567.3357253884	1065.1865234375	-1.9377696631734125	1134622.3297128675	3.7549512675152	901.6372092152932	-0.4762813486952382	812949.6570415423	0.226843923114955	925.482254333496	805.9213130185187	1.125313	23.50514	0.0379652524302615	0.0262332356117278	-0.0189886686	0.0919679499	0.0809446195	-0.0754684889	-0.0877272911	-0.0247685383	-0.0693865386	0.1067314093	-0.0074748745	-0.0072196982	-0.1324979254	-0.2384969653	0.0701701437	0.0246797092	-0.0470794768	-0.0116492669	-0.0792079571	0.0772395519	0.0104088684	0.0804477855	0.1170708655	0.0140539211	0.0643134686	0.0744773102	0.0482537015	0.1321614803	0.0669428182	0.0680449486	-0.1077787983	-0.1096655212	0.1346902109	-0.061209961	0.1316817894	-0.0949395224	0.1758856055	-0.0763484397	-0.0329662629	0.0616215612	-0.0411446171	-0.0592835997	-0.0350663947	-0.1121046187	-0.0615897526	0.1289440755	-0.0594504069	0.0609556389	-0.0803678331	0.0582749468	0.0677186604	0.0055432185	-0.0445730048	-0.1789665389	0.0279357654	0.0714719745	0.056577935	-0.0365389756	-0.1541899439	-0.0980242272	-0.0218500043	0.0915268484	-0.0029987515	-0.0271628785	-0.1425443578	-0.0262014196	0.0856921064	0.035409052	-0.0562608583	-0.0686183461	0.078393037	-0.1612092553	0.0130280634	-0.0757687988	0.0024626244	-0.0373043202	0.0961203093	-0.0753239611	-0.0172462462	0.0148656162	-0.0233314577	0.0231039727	0.0649203467	0.1665366465	0.0210462144	0.033831396	-0.118350236	-0.0242587383	-0.0915286793	0.031665872	0.0140724201	0.0682172226	0.0963575512	0.0243942277	-0.0631516037	-0.1172318303	0.003346071	0.0474281794	-0.0032329861	0.0823935386	0.114699121	-0.0031526626	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0604445457943398	-5.511960800669985e-05	3.0381711868122504e-09	0.003653543116284	-0.0325310434166254	0.0137375884164185	0.0001887213354989	0.0010582687857743	-0.5683121229002381	-0.0031870234884365	0.3229786690353753	1.0157118715846469e-05	0.0047090142350144	0.0004190096401128	1.755690785074583e-07	2.217481506556826e-05	1.6717863617676798e-05	6.973439949931048e-07	2.794869639392416e-10	4.862886473529436e-13	0.0009419665328583	-3.4342401999433443e-09	1.1794005750906904e-17	8.873009490250869e-07	0.0	0.0	0.0
949.5920893039596	2.191785459070388	4.803923498592392	901725.1360686593	1066.459132173136	1.272608735635913	1137335.0805954782	1.6195329940168373	902.2678654742656	0.6306562589724081	814087.3010674875	0.397727316981073	925.0099973246256	806.0680831485454	1.145317	23.922964	0.0668996373928476	0.0359248945172404	-0.0083671356	-0.022307185	-0.1302369238	0.0162647766	-0.1179710923	0.1398747333	0.0411056628	0.0155843312	-0.147099981	-0.045796577	0.1774152501	-0.1678899911	0.0201673636	0.0206858031	0.0183273019	-0.0719326248	0.0117476177	0.0359980164	-0.024614567	0.0702818844	-0.0163598973	-0.1901292114	-0.0543294215	-0.0025907926	0.0037373935	0.0322766759	0.0700453824	0.014767881	0.0448260186	-0.0530142693	-0.006365745	-0.0327581501	0.0565977203	-0.0427900306	-0.1680382101	-0.1397210749	-0.0257751566	0.0020729075	0.0843332473	-0.0428216464	0.1741654005	-0.1443279833	-0.0255591366	0.2093413251	0.0286715216	0.0533412683	0.0011835494	-0.1618963195	0.0392942244	-0.1412544682	-0.0093170758	0.0661787706	0.103631388	0.0762535576	0.0525735576	0.0717968592	-0.0273361919	0.0239275928	-0.0282938415	0.0578500509	-0.11711958	0.1068407652	-0.0158178916	0.0691059272	0.0188247764	0.0060009221	0.0631446811	-0.1211967753	0.156419874	0.0163397044	-0.1020307817	0.001756322	0.0154549961	-0.0650349121	0.0678967267	-0.0582066788	-0.01915007	0.0187326911	-0.0112215008	0.0734609764	-0.0061956047	-0.1211813478	-0.0543094764	0.0942105813	-0.109966652	-0.0443628648	-0.1304177503	0.0091867289	-0.0974237687	0.04310275	-0.0084381747	-0.0346874382	0.0696287341	0.0022099553	0.0725747667	0.0188245217	0.0401291899	-0.0543028916	-0.0728567473	0.0137781395	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0602973635469226	0.0001471822474172	2.1662613954778022e-08	0.0036357720507097	-0.0586003151790492	-0.0260692717624237	0.0006796069302231	0.0034339969390839	-0.5798792910587949	-0.0115671681585567	0.3362599921988505	0.0001337993792083	0.0043450012072817	-0.0003640130277327	1.325054843591278e-07	1.887903549127943e-05	1.702013001847469e-05	3.022664007978904e-07	2.896848258457832e-10	9.136497705131089e-14	0.0011599715432138	0.0002180050103554	4.752618454010164e-08	1.3455339810658047e-06	0.0	0.0	0.0
953.0387132107252	3.4466239067655806	11.879216354688031	908282.7888783548	1062.723493909622	-3.73563826351392	1129381.2245074743	13.954993235829294	904.057824553558	1.78995907929243	817320.5501365119	3.203953505541404	924.6629548339844	803.7364613078945	1.248865	26.085833	0.1228634908373983	0.0812270281513736	-0.0228335775	-0.1148409467	0.1255819629	-0.0207423267	0.0812123413	0.0109074767	0.060960365	-0.149793582	0.1231622533	-0.0375984987	-0.0481928557	0.0510086788	-0.0475327298	-0.069476031	0.1694036344	0.0059885144	0.0521015087	-0.0362301589	-0.0891253296	-0.0489704933	0.0884785556	0.0810360166	0.0725920226	0.0700858804	-0.051140457	0.0785287005	-0.1386752654	-0.0026577176	-0.039329566	0.0014161639	0.0089365392	0.0146626533	0.0057028395	0.064037336	-0.0022144386	-0.0577047943	0.1434608497	-0.016315982	-0.0041665129	-0.0796980571	0.1096696202	-0.0890920258	0.1417091551	0.1540561486	0.1391519957	-0.0564326501	-0.132229474	-0.0186736278	-0.0216447935	0.1093925783	0.1070851384	-0.069506518	0.0480113117	-0.0040027098	-0.0323923204	-0.0427189118	0.0956534528	-0.1113038412	0.0521998288	-0.033131888	-0.0073626316	-0.0700666642	0.0397796097	-0.0321658646	0.0130171263	-0.0187289019	0.0813046229	-0.1538453758	-0.0406265708	-0.1752409656	0.0186525846	-0.0820721528	0.077531059	-0.1326320671	0.0002502722	0.2796873913	-0.0245480296	0.0461283918	0.028619377	-0.0774720719	0.0543290244	0.0568260261	-0.0066963459	-0.0079234335	-0.0390295406	-0.0194066906	-0.0222236065	-0.1213232867	-0.091962891	-0.0145560707	-0.0169910416	-0.0457893115	-0.2068960799	-0.1807844785	0.0413284158	0.1029295765	0.0653051829	-0.0297186948	0.0961897318	-0.0428752597	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0603056908314556	-8.327284533003743e-06	6.934366769360336e-11	0.0036367763466591	-0.0771977427906023	-0.0185974276115531	0.0003458643137669	0.0059594914919639	-0.6559633090287633	-0.0760840179699684	0.4302878627919648	0.0057887777904544	0.0042372496036125	-0.0001077516036692	1.1610408093284409e-08	1.7954284203314285e-05	-0.000409605844307	-0.0004266259743254	1.6777694769045038e-07	1.820097219691606e-07	0.0011308747617816	-2.909678143219992e-05	8.46622689713214e-10	1.2788777268345907e-06	0.0	0.0	0.0
955.1960240174592	2.157310806734017	4.653989916851376	912399.4442987624	1080.8774429800264	18.15394907040445	1168296.0467430402	329.56586685083863	905.9109773322276	1.853152778669596	820674.6988510318	3.434175221090845	929.7557374267578	826.9673792157354	1.163109	24.2946	0.2213280202909478	0.1013252862694906	-0.0343792871	0.0381426669	0.0528764598	0.110673702	-0.0200433865	-0.0709409588	0.1011408927	-0.1659431847	-0.0648482024	0.0245487669	-0.0613234518	0.0637781152	0.007881142	-0.0553445421	-0.0064370579	0.1807369323	-0.079735458	-0.0893795591	-0.1400758914	0.1060849774	-0.0424601966	0.0583820406	0.0763950552	0.1194014974	-0.2228435884	0.0794377358	-0.163743618	-0.0445324609	0.0454046805	-0.058535822	-0.0387517474	-0.0514320562	-0.1365503249	0.0400323386	-0.0012305457	0.0384221428	0.0657504852	0.0344092494	-0.1030414891	-0.114334005	-0.0447178553	0.0333095542	0.063993608	0.1005911479	-0.0222700106	0.0084514729	0.0605237062	0.0116845967	-0.0261014695	-0.0625867137	0.159225865	-0.1181192964	-0.1114261449	0.0688292633	0.0681798359	-0.0240309194	0.1378831942	-0.1517857598	-0.0469763243	-0.1649902538	-0.0649776208	0.0387927764	-0.0202234767	-0.0318210475	-0.0435808914	-0.0564002542	-0.0897020053	0.0921940937	-0.1486904888	-0.0267259066	0.0428758623	-0.0500396002	0.0434752214	0.145170823	0.0820707502	0.0897873206	-0.0094490279	0.0838529778	0.0232503941	0.1274934125	0.1471229861	-0.0014458249	0.1408738853	-0.0290436819	0.0282685296	-0.1339563485	0.044432064	-0.0603298273	-0.1674164548	-0.1392586716	-0.0691872102	-0.0552572764	0.0355354779	0.0939162042	0.000903446	0.0336223775	0.0233672075	-0.0839271493	0.0341426122	0.0793009819	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0392111964343655	0.0210944943970901	0.0004449776938688	0.0015375179258143	0.0014050849588329	0.0786028277494352	0.0061784045302073	1.9742637415384525e-06	-0.6371024226735358	0.0188608863552275	0.4058994969764886	0.0003557330341048	0.003562914461167	-0.0006743351424454	4.547278843369924e-07	1.2694359457592934e-05	0.0003639336529945	0.0007735394973015	1.3244770378192113e-07	5.983633538854574e-07	0.0005233531657447	-0.0006075215960369	3.690824896512224e-07	2.738985360949995e-07	0.0	0.0	0.0
950.229165688363	-4.966858329096226	24.66968166131256	902935.4673248024	1066.5310934434558	-14.346349536570642	1137488.5732816935	205.81774502546068	902.0806707090752	-3.83030662315241	813749.536466935	14.671248827365217	924.4153500366212	812.252700684412	1.142495	23.864023	0.2971966867087169	0.1563746574654557	-0.013567896	-0.0983991869	-0.0105921475	0.0522183523	0.0169594814	-0.0329490609	-0.0347755237	-0.0669611372	-0.0191305495	-0.0210367727	0.0725681287	0.1091051733	-0.0644659636	-0.0213227106	-0.2582235295	0.0208165914	0.0903816668	0.0377861071	0.0048379247	-0.0561538727	-0.0700173285	-0.0767217517	0.0702535513	0.0981452261	-0.1685334077	0.0207001173	0.0796584551	-0.1264521461	-0.0282797527	0.0439867337	-0.083591761	0.1212646394	0.0403257807	-0.0022169148	0.0068886381	0.1118505277	-0.156724911	0.1561480063	0.1052038447	-0.1558882801	0.0239014932	0.1302486445	-0.0380904115	-0.0387793217	0.0357348075	-0.0598489541	-0.0158499157	-0.0885677172	0.0423531473	0.0270665836	-0.0134316213	0.0519313541	-0.1069842515	0.1679790942	0.1625328032	0.095259139	0.0414982473	-0.0485082898	-0.0033953027	-0.0649840341	0.1254520316	0.0822263272	0.088494034	0.0435601269	-0.1409595318	0.1038511126	-0.0725486818	-0.1465174603	-0.050773108	0.0853418793	-0.1573339486	-0.0636933344	-0.0652989591	-0.0559252298	-0.0161408483	-0.0513444964	-0.0203477528	0.0104534226	0.0431516357	-0.0504623515	0.0901396672	-0.0219918982	0.0387785939	0.1341318713	-0.1357343701	-0.1461920434	0.10744693	0.0082427339	0.0218432218	0.0328844783	0.1053317096	-0.046590481	-0.1054800579	-0.0771354838	-0.2110510482	-0.0091068894	0.0494979842	0.1397873586	0.0737797555	0.0416641699	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0599428742970076	-0.0207316778626421	0.0004298024670003	0.0035931481789868	-0.123362348794842	-0.1247674337536749	0.0155669125254776	0.0152182691001802	-0.7140008681673606	-0.0768984454938248	0.5097972397437447	0.0059133709193667	0.0044699822164881	0.0009070677553211	8.227719127432591e-07	1.9980741015719863e-05	0.0005487698772252	0.0001848362242307	3.0114837814976105e-07	3.416442978786161e-08	0.000119274553325	-0.0004040786124197	1.6327952501503016e-07	1.4226419070878272e-08	0.0	0.0	0.0
949.0148499299364	-1.214315758426551	1.4745627611630496	900629.1853875398	1065.6242478032818	-0.9068456401739696	1135555.0375063105	0.8223690151025366	901.1616248125264	-0.9190458965488232	812092.2740347525	0.8446453599632304	923.9088344116212	818.9326579470091	1.056267	22.062929	0.1285220021880358	0.0964367483170295	-0.0203985341	0.0052693047	0.0084213306	0.0412557886	-0.177086065	0.0555909191	0.0228238346	0.0453539732	-0.0316801541	-0.1313881745	0.0765056699	-0.1584165578	-0.1134682447	0.0180803809	-0.0790678295	-0.0039959776	-0.0512405195	0.0655809232	0.0057640089	0.0469680596	0.0281400081	-0.059095063	-0.058027374	0.0549426089	-0.0739597854	-0.0636945616	0.1141315321	-0.1059082355	0.0819557451	0.0752215195	0.0257368507	-0.0151937428	-0.1611961261	-0.0388330155	0.1267598623	0.1894380247	-0.068591483	0.0716887828	-0.2506832099	-0.0222833172	0.220677179	0.0378348645	-0.1826470835	-0.1453649602	0.0819786819	-0.1831772662	0.1146768385	-0.217869635	0.0596362218	-0.026475671	-0.0618246949	0.0426879882	0.0442760508	0.0792222323	0.1428680062	0.0309663227	0.0559172135	0.0974073222	0.0261601987	0.0046751744	0.0594921365	-0.0111944739	0.2546405843	-0.1421793109	0.0331457938	-0.1662952336	-0.0611814322	0.0622355087	-0.2530472567	-0.0569049285	-0.1089547821	0.138150109	0.1091856432	-0.0056569298	0.0140379765	-0.2217137866	-0.0263347225	0.0084286322	0.0035905989	0.0969911819	0.0885241256	-0.0013924029	0.0719892497	0.1636949624	-0.0105143831	-0.1803132614	0.1116414767	0.0340331833	-0.0859735868	0.096839034	0.0541080389	-0.0597720175	0.1566727618	0.2589647888	0.0343123563	-0.0685798372	0.0535273798	0.0598290728	-0.0015237619	0.0811878935	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0493118806686823	0.0106309936283253	0.0001130180255254	0.0024316615750823	-0.0300638539728765	0.0932984948219654	0.0087046091360443	0.0009038353157024	-0.7135984376921556	0.000402430475205	0.5092227302766853	1.619502873737633e-07	0.0047719919705529	0.0003020097540647	9.120989155028097e-08	2.277190736702135e-05	0.0003758078025493	-0.0001729620746759	1.4123150445693365e-07	2.99158792761916e-08	0.0001281043898351	8.829836510099992e-06	7.79660127950948e-11	1.641073469502327e-08	0.0	0.0	0.0
951.3520610433084	2.33721111337195	5.46255578846935	905070.7440513507	1059.6461840573982	-5.978063745883674	1122850.0353874054	35.73724614984874	903.0521442110812	1.8905193985548292	815503.1751642314	3.574063596312114	922.9390596618651	802.7113246369099	1.028641	21.48588	0.2285155603958064	0.1215295873883732	-0.0412090441	-0.0989220269	0.0151511326	0.0221732537	0.018577887	0.0192451023	-0.0938075937	-0.104501703	0.0107774617	-0.092372257	0.0198561255	0.0208320401	-0.0965607372	-0.1613303748	0.0256652396	-0.1305354968	0.1611435214	-0.0108044169	0.0034285732	-0.0661049514	-0.070676296	-0.0232309614	0.0532765092	-0.008369124	-0.072267842	-0.0900378198	0.0043195759	-0.0060824261	0.049414995	0.1202344271	-0.0030512943	-0.0138225157	-0.010130455	-0.1555331022	0.1160317779	0.0562908912	-0.079149554	-0.0555176107	-0.0214854527	-0.0161985417	0.0110505793	0.0533646823	0.1622346719	0.0466590571	-0.1054318844	0.0612778468	0.0571996723	0.1293056901	0.0062485002	0.0500229672	0.013191859	0.0777998498	-0.0550208975	0.0371693033	-0.004635409	0.0479256495	0.0641626682	-0.0343428218	0.0655087493	0.0271757867	0.0581139299	-0.1168906976	0.1761886781	-0.0747496471	0.0967050013	0.0003853931	-0.0383976069	0.0523942252	0.0786085444	-0.1399564862	0.1136677719	0.0351437271	-0.0352326882	0.0396542472	0.021576898	0.0715885058	-0.0397478977	-0.0531003175	0.004749018	-0.0734226004	0.0499444686	-0.0232878854	0.0036066154	0.1387797768	-0.0403119739	-0.1411584763	0.1916953325	0.0238565282	-0.0238847302	0.0556928896	0.0405745611	-0.0567018864	-0.0324457979	0.1036543301	-0.0794555465	-0.0519755044	0.1225815064	-0.0222536275	0.1112401445	-0.0807742386	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	-0.0548505425833809	-0.0055386619146986	3.067677580533278e-05	0.0030085820216912	-0.0748903999719203	-0.0448265459990438	0.0020094192262043	0.0056085720079542	-0.8026058505916396	-0.089007412899484	0.6441761514039293	0.0079223195510592	0.0060520232179754	0.0012800312474225	1.6384799943780015e-06	3.6626985030913314e-05	0.0001005764264732	-0.000275231376076	1.0115617562119006e-08	7.575231037674358e-08	0.0003557005579881	0.0002275961681529	5.1800015757928643e-08	1.265228869530457e-07	0.0	0.0	0.0
949.6716667432984	-1.6803943000099937	2.823725003506076	901876.2746149944	1073.6175408470256	13.971356789627407	1152654.6240144146	195.19881054306785	901.6381499476774	-1.4139942634037652	812951.3534410705	1.9993797769387565	926.0002232666016	829.1089539720496	0.983586	20.544783	0.0955443676117348	0.0578867739556406	-0.0263094881	-0.0146295763	0.0419313645	0.1031917313	-0.1293623654	-0.017903094	-0.0238582575	0.0358532282	-0.0062375791	-0.0745504528	0.0290192665	-0.0808296793	-0.0567786595	0.028361356	-0.1523731674	-0.0239600242	-0.1422652456	0.032017366	0.0271596069	0.0332651252	-0.0775767047	-0.0774429564	-0.0786924253	0.1496063205	-0.0345416382	-0.1658305815	0.1618231803	-0.0817755439	0.1156078347	-0.0453050571	-0.015930212	-0.1040484771	-0.0058372909	0.0142088304	0.0059227599	0.1152051765	0.1088616799	0.0840319632	0.0099219718	0.1056075728	-0.0138819134	-0.0434804518	-0.0787867503	-0.0700768082	-0.2967914866	0.0001271994	-0.0683694243	-0.0805852006	0.0402545471	-0.0045379518	-0.0200424203	0.025074432	-0.0863370833	0.1240584903	0.1438655131	0.0278066848	0.0712924781	0.1299665807	-0.0764317083	-0.0242867866	-0.0631187364	0.0176888151	-0.0178983894	-0.0964002011	0.235995274	-0.1290021633	-0.0188686234	0.0729789482	8.18666e-05	0.1744182049	-0.015310076	0.103590585	0.0895816221	0.0124476927	-0.0286006256	0.0230051619	-0.0329564869	-0.0333252416	0.0004472189	0.0783858269	0.0312961983	-0.0212152126	0.0577807754	0.1682968283	-0.0092069188	-0.1158315652	0.139042318	0.0874965553	-0.0486625299	0.1040721814	0.0799050912	-0.0006418552	0.1207295865	0.2222312085	-0.0087510956	-0.1207320928	0.0532080314	0.0685764358	0.018324698	-0.0449185415	-0.0540487397	-0.0838433825	0.1242524367	-0.0201956026	-0.0562270234975699	-0.001376480914189	1.8946997071265896e-06	0.0031614781713962	-0.034332269832916	0.0405581301390043	0.0016449619203724	0.0011787047518801	-0.7626823290740745	0.039923521517565	0.5816843350818549	0.0015938875703634	0.006062031938617	1.0008720641599932e-05	1.0017448888158854e-10	3.674823122481258e-05	1.511844782386973e-05	-8.545797864933027e-05	2.2856746460307136e-10	7.3030661148293885e-09	0.0005339585595167	0.0001782580015286	3.1775915108970354e-08	2.851117432811492e-07	0.0	0.0	0.0
