global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
933.3360343537612	-5.120720607177645	26.221779536773795	871116.1530232053	1190.6696407979705	-5.134835894257321	1417694.193517968	26.366539660953386	850.5516835575021	-2.278921388850904	723438.1664025012	5.193482696562133	904.490155710313	742.756882993967	0.923767	25.734819	0.2561697314075168	0.1536642573804108	-0.0485990127	-0.0886660317	-0.0447069444	-0.0563701063	-0.0707742163	0.0124855051	-0.0028817897	-0.0959927054	0.0717901349	0.0394941711	-0.0114059029	-0.0127620665	-0.0233594706	0.0486526649	0.0542958531	0.0589828596	-0.0538560982	0.0084422458	0.0259653924	0.0151171013	-0.0501586707	-0.0223934245	0.0432446458	-0.0390831616	0.1027597351	0.0880408587	-0.0277462595	-0.0006073617	0.0055666928	0.039730099	0.0602171117	-0.054382713	-0.0826454622	0.0431569779	-0.0062625002	-0.0289992982	0.0182373969	0.0029162044	-0.0302090352	0.1223857275	0.0811997958	0.0350304977	0.0071512431	-0.0247629712	0.0423250496	0.0146344549	-0.1045142661	0.0350798376	-0.0197465963	0.0362089845	-0.0516146837	0.0230516293	-0.0218792165	0.0354773022	-0.043705062	0.0456569641	-0.0158362477	0.1279233161	0.0367991756	-0.0151719388	0.0749938889	0.0895816224	0.0187209177	-0.1698758996	0.0173118755	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0601085439929818	0.0283855895694528	0.0036130370609562	0.0008057416952054	0.0892141191546187	0.1391795298703044	0.0079591590565345	0.0193709415349189	-0.0630756530676563	-0.0044705238406095	1.9985583409458e-05	0.0039785380099113	0.000352098808644	0.0006089027282491	1.239735710485241e-07	3.707625324691974e-07	0.0035531568134186	0.0004193023353684	1.7581444844547787e-07	1.262492334074302e-05	-0.0020246338919205	0.0006544766989254	4.283397494362886e-07	4.099142396313152e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.6305755401776	-1.7054588135836184	2.9085897648300434	867935.5292813225	1188.79913431428	-1.8705064836904055	1413243.3817463818	3.498794505527846	850.2714219272397	-0.2802616302624301	722961.4909461701	0.078546581397355	903.8662377387805	726.4517993436297	0.82694	23.037369	0.1985448971942398	0.10319993058883	-0.0095986322	-0.0172375336	-0.0489233612	-0.0138309893	-0.0573584173	-0.0053169412	-0.0185572038	-0.067353069	-0.0591729451	0.0451991634	0.0009876288	-0.0284825184	0.0178911115	0.017049994	-0.0002167876	0.0036374938	-0.0578532924	-0.0045889325	-0.0338756586	-0.0253761961	-0.0383259702	-0.0897826894	0.1137575518	0.0299331332	-0.0065449098	0.0441681597	-0.0437768172	0.0221771254	0.0246452465	0.021352209	-0.0038540063	-0.0157143285	-0.0080229794	0.050410252	-0.0178070682	0.0556147126	0.0230181906	0.0724156362	-0.0792366896	0.0946339662	0.0066626529	0.0129931984	0.011747693	-0.0340190764	0.0429486991	0.0068079705	-0.0433764731	0.0565593694	-0.0173261954	0.0750987539	-0.0214380567	0.0279995856	-0.0875613107	-0.0170339815	-0.0166989375	-0.0464649422	-0.0005934372	0.0315344657	0.0877123905	-0.0334661804	0.0790894112	0.0751917726	-0.0268687452	-0.0171460306	-0.0160337052	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.1066188339413116	-0.0465102899483297	0.0113675757510049	0.0021632070710777	0.0166656226838313	-0.0725484964707874	0.0002777429794398	0.0052632843401718	-0.0757859461369889	-0.0127102930693325	0.0001615515499083	0.0057435096318785	0.0003215945741673	-3.0504234476699983e-05	1.0342307013384701e-07	9.305083210094919e-10	0.0042531012268576	0.000699944413439	4.89922181904466e-07	1.8088870045897626e-05	-0.0026297015981206	-0.0006050677062	3.661069290862501e-07	6.915330495158037e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.8108407684018	-0.8197347717757566	0.6719650960582517	866408.821291979	1186.8829333315916	-1.9162009826884516	1408691.0974338034	3.671826206056187	848.4262917064683	-1.8451302207713525	719827.1724587892	3.40450553160374	902.642974615526	728.1200597110211	0.836534	23.304649	0.1246652213556312	0.0570769957816205	-0.0373772085	0.0041759564	0.0001310667	0.0239323991	-0.0011574493	0.0261975288	-0.0049277422	-0.024272269	-0.0393922255	-0.0138130986	-0.014243377	-0.0169473673	-0.0321181206	0.01084558	-0.0694581918	-0.0232999061	-0.0015427525	-0.0455063918	-0.0342944514	-0.033526709	-0.0005409658	-0.0298496677	-0.0275779471	-0.0156647669	-0.1236534837	-0.0878750617	0.0140792071	0.0059224417	0.0028973272	0.026085614	0.0224082244	0.0084029855	0.0666424858	-0.0334476356	-0.0561400209	0.0367211497	0.059669252	0.0726292689	0.0028124076	0.0125997782	0.0388927292	-0.0182930365	0.0173601286	-0.0306833239	0.0143201342	0.0002117021	-0.0248834728	0.017429193	-0.0450068718	0.0721267398	-0.0069925737	0.0748897708	-0.0325972441	-0.0269543805	-0.0164934916	0.0032849406	0.0420412776	0.0003841956	-0.0316625591	0.0081936769	-0.0292290403	-0.0473961854	-0.0329937666	-0.0403344833	0.0573544994	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.1223207447050782	-0.0157019107637666	0.0149623645852049	0.0002465500016332	-0.0069837868346809	-0.0236494095185121	4.877327855226227e-05	0.0005592945705742	-0.0938101424229813	-0.0180241962859924	0.0003248716517559	0.00880034282142	0.0005266830210241	0.0002050884468568	2.7739500463507255e-07	4.2061271034134494e-08	0.0048692014379241	0.0006161002110664	3.795794700761857e-07	2.370912264308212e-05	-0.0031543070359445	-0.0005246054378239	2.752108653944058e-07	9.949652877008977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.7634566696704	3.952615901268586	15.623172462961282	873782.7199250308	1195.9936815099963	9.11074817840472	1430400.8862118346	83.00573237030491	851.613517128224	3.18722542175567	725245.5825555038	10.158405889085609	906.6347715564308	736.3833396322775	0.794149	22.123865	0.0894188478350319	0.0390337768176324	-0.0180197091	-0.048823212	-0.0303376552	0.013318923	-0.0018678592	-0.0164644673	-0.0511537607	-0.0411961971	-0.0117892128	0.0664590466	-0.0012574022	-0.0363128027	0.0104661402	-0.0248738675	-0.0419730463	0.0095067809	0.0138734502	-0.0324853144	0.0098970962	-0.0476967217	0.0926284813	-0.0786504996	-0.025372932	0.0252249227	0.0116055695	0.0702403781	-0.0658111103	0.0273542028	0.02084478	0.0210562738	-0.0182033314	0.0360789985	0.0696670993	0.0117198405	-0.032120103	-0.0359295077	0.0342383335	0.0232154348	0.0926971703	-0.0073735728	-0.0272910136	0.006735927	0.0148775109	-0.0407532243	0.0625081697	-0.0011369946	-0.0220560075	0.0328466476	-0.0057205505	0.0773508605	-0.0235321295	0.06559379	-0.0197379365	-0.0138576063	0.0476005105	-0.0269171713	0.0403192055	0.0662934809	0.0432877198	-0.0117305229	0.0657890547	-0.0235439261	0.0571068217	0.0773439909	-0.0093365327	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.1073311714931293	0.0149895732119488	0.0115199803740875	0.0002246873050763	0.0065548170041012	0.0135386038387821	4.296562595725424e-05	0.0001832937939034	-0.1176310427532172	-0.0238209003302359	0.000567435292543	0.0138370622192092	0.0001131611447638	-0.0004135218762603	1.28054446842537e-08	1.7100034214583888e-07	0.0045433505469008	-0.0003258508910233	1.0617880318067869e-07	2.0642034192023795e-05	-0.0031522843941468	2.022641797700016e-06	4.091079841803152e-12	9.936896901581456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.7934278669152	-2.9700288027552237	8.821071089195625	868238.9922159761	1189.542086893342	-6.451594616654347	1415010.376490567	41.62307309764336	850.0577204142074	-1.5557967140165374	722598.1280357989	2.420503415344656	905.3998907554916	721.2140269375487	0.7772759999999999	21.653803	0.2545993529926904	0.1286068689782525	-0.0684434196	0.004109644	-0.0205408355	0.0132009155	0.0251097064	0.0341427534	-0.0217886473	-0.0685197975	0.0023111281	0.0195490811	-0.0222995485	-0.0658656397	0.0392769426	-0.0452639124	0.0272207233	0.0149743996	0.0646551888	0.0432878039	0.0298945781	0.0488501815	0.0022681075	-0.0043741601	0.0829269293	-0.0528874862	0.016787042	0.0211866685	-0.020994826	0.0204379269	0.0333361226	0.0705164911	-0.0530609957	-0.0132725169	-0.0015800493	0.0086382907	0.0219435291	-0.0544679314	-0.0537628695	0.0397565534	-0.0150100353	0.0278423743	-0.0433268879	-0.0547715351	0.0459628731	-0.0279188753	0.030852341	-0.0384501487	-0.0160774389	0.0469574024	0.0023872233	0.0398385	-0.0047374082	0.1208704041	0.0236943214	0.0467115531	-0.014187147	-0.0176778823	-0.0127238036	0.0425688294	0.0275727412	0.00347287	0.0143366516	0.036103821	-0.0642282285	0.027156379	-0.0284362257	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.1443346898312967	-0.0370035183381673	0.0208325026886966	0.001369260369403	-0.0117246504067907	-0.0182794674108919	0.0001374674271614	0.0003341389288258	-0.1555702741089533	-0.0379392313557361	0.001439385275864	0.0242021101863348	-0.0001189761381788	-0.0002321372829426	1.4155321455940913e-08	5.388771813197273e-08	0.0060668400018315	0.0015234894549307	2.321020119285042e-06	3.680654760782283e-05	-0.0046242003740314	-0.0014719159798846	2.166536651839642e-06	2.1383229099192137e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.255146176342	2.4617183094268285	6.060057034967282	872832.6781569782	1196.6596527662664	7.117565872924388	1431994.324558681	50.6597439554179	851.6732115633102	1.6154911491028088	725347.259294563	2.6098116528295137	906.57689021888	727.0971764910141	0.7393539999999998	20.597347	0.0682839197522163	0.0343929105653951	-0.0428573879	0.0047491791	-0.022824293	0.0188256004	0.0049665961	-0.0170216511	-0.034607526	-0.0481205306	-0.0124365467	0.0566408969	-0.0369507238	-0.0238222527	-0.0093574614	-0.008203115	-0.0056803272	0.0259963163	0.0068227133	0.0315558696	-0.0545802152	-0.0289918232	-0.0910493929	-0.0397035466	0.0580234246	0.0058209604	-0.1126824852	-0.0819406641	-0.0552950202	0.0021277767	0.0001071706	0.051100045	-0.0074103979	0.0127646552	-0.0070829321	0.0516223101	-0.0165146809	0.0339694247	-0.0282845359	0.0919254002	-0.0726891247	0.0672850152	0.0365304711	-0.0338266633	0.0345934303	-0.0390362953	0.0650768481	-0.0048172219	0.0096196483	0.030788288	0.0147298223	0.0600760621	-0.0078534119	0.0707191904	0.0165040629	0.0666727939	0.0363285255	-0.0336069235	0.0653304992	-0.0401237775	-0.0234481294	-0.0045741048	0.0608053643	-0.0580456289	-0.0981851465	-0.0232468881	0.0531532772	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1262457030897223	0.0180889867415743	0.0159379775486183	0.0003272114413368	0.0014489961310886	0.0131736465378792	2.0995897879097317e-06	0.0001735449631049	-0.1676970467249248	-0.0121267726159715	0.0001470586140794	0.0281222994802616	-4.896219778797702e-05	7.001394039082299e-05	2.3972968122289813e-09	4.901951849049713e-09	0.0056391771721755	-0.0004276628296559	1.8289549586937674e-07	3.1800319179185266e-05	-0.0046244138811204	-2.135070889999064e-07	4.5585277053213934e-14	2.138520374389904e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.540826431492	-2.7143197448500587	7.367531677282887	867768.3113086671	1191.6276363358727	-5.032016430393696	1419976.4236794189	25.32118935575212	849.5487302288739	-2.124481334436382	721733.0450334919	4.51342094036859	904.0904123069428	722.1123788436787	0.932083	25.966511	0.1456289217170421	0.0679252322931211	-0.0599291501	0.0368962523	-0.0130705212	0.0137199905	-0.0212992226	0.0315336449	-0.0127984493	-0.0644794066	0.0286142146	-0.00408144	-0.0105469234	-0.0574660572	-0.0318573436	-0.0017244026	0.0546578985	0.0702012748	-0.0582058973	-0.0192950342	0.0875238138	0.0358086484	0.0603015014	0.1204169449	-0.0506936022	-0.0191628859	-0.002019728	-0.0359933928	0.0051574307	0.019740985	0.0057641128	0.0682858713	0.0055756708	-0.0585549792	-0.071698025	-0.0103134721	-0.0118059341	0.0059925759	0.040519334	-0.1159388912	0.0559664578	-0.0546330655	0.0207125794	-0.0271687993	0.0419975848	-0.0009009714	-0.0095573752	-0.0424852886	-0.041768689	0.0918020054	-0.0051671496	0.0363757573	-0.0310165926	0.0693196782	0.059632229	0.0574881094	-0.0061244806	0.0398681044	0.0272880542	0.0779574875	-0.0817312724	0.0096056284	-0.2799753987	-0.0788300851	0.0106090303	0.0096847798	-0.0096666179	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.1094988460921229	0.0167468569975993	0.0119899972955064	0.000280457219298	-0.0133440944922114	-0.0147930906232999	0.000178064857817	0.0002188355301891	-0.1305628013195559	0.0371342454053689	0.0013789521818261	0.0170466450884098	0.0006381868297998	0.0006871490275877	4.072824297299189e-07	4.721737861148275e-07	0.0055878256491315	-5.13515230440003e-05	2.636978918938494e-09	3.122379548509186e-05	-0.0038238198579367	0.0008005940231836	6.409507899574623e-07	1.4621598305951044e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.2812514426544	4.740425011162415	22.471629286454185	876622.581803023	1200.3347957371786	8.707159401305944	1440803.6218574145	75.81462483975048	852.7772808491403	3.2285506202664465	727229.0907324535	10.423539107622856	907.1595900180316	747.1240102268705	1.43109	39.868114	0.8955411266297781	0.470562105934476	0.1137854571	-0.12038933	0.0828316554	-0.0662905396	0.0324224177	-0.0510027216	-0.0634439503	0.1160606271	-0.0162727582	0.0637398773	-0.0203261224	0.1742849482	-0.0243385535	0.0281518194	0.0608167036	0.1390923682	0.14041982	0.1152558421	-0.1309327266	0.0599113249	0.0106597326	0.0779042536	-0.1286829891	0.1161106461	0.1981734474	0.2139749479	-0.0655641073	-0.1024941519	-0.0447287007	-0.1273979614	0.0350884776	0.089756373	-0.0991194516	0.125454952	-0.0230380662	-0.1352157913	0.0131256893	0.078652165	0.0516374444	-0.1603370464	-0.1363828005	0.0680442314	-0.1933895009	0.1103815425	0.0856177423	0.0638043308	-0.0477974598	-0.1236993082	0.0734123077	0.0956330075	0.1392283243	-0.0171186331	-0.0709416452	-0.0136968275	0.008875485	0.1514666148	-0.0921609639	0.0278547756	0.1164265638	-0.0610461808	0.0998754894	-0.0518996314	0.0171225489	1.97273e-05	0.0580148636	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0730362745711374	0.0364625715209855	0.0053342974032305	0.0013295191219229	0.2352582107661476	0.248602305258359	0.0553464257328891	0.0618031061797703	0.2200211336991628	0.3505839350187186	0.1229090954932091	0.0484092992742648	-0.0003042165549715	-0.0009424033847713	9.254771231872769e-08	8.881241396284029e-07	0.0036162462962321	-0.0019715793528993	3.887125144779216e-06	1.3077237275012382e-05	-0.0015399562989731	0.0022838635589636	5.2160327559618805e-06	2.371465402746928e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.9760403482026	-0.3052110944518063	0.0931538121764694	876051.1481059002	1192.3584681437023	-7.976327593476299	1421718.7165539963	63.6218018784514	851.7709608053016	-1.0063200438387412	725513.7696711866	1.012680030631606	906.1841497850332	740.1045724454875	1.173696	32.697483	0.8250315182615678	0.4477876190839636	-0.0149653033	-0.0629837004	-0.0035370319	-0.0390635976	-0.0016808327	0.0066932615	-0.0040786498	-0.0145462227	0.0471584338	0.0438531406	-0.0053488719	0.0068987551	0.02699166	0.0500531332	-0.0636892796	0.0153803171	0.093102847	0.090283455	0.061974973	-0.014585301	-0.0578566178	-0.0401789681	-0.0359362471	0.044072787	0.0167393636	-0.0683919164	-0.0352572336	-0.0123596067	0.0279464235	-0.0092310109	0.0333031584	-0.0270559859	0.041526116	0.045757223	0.0073713724	-0.0265791053	-0.1462503894	0.0194993843	0.0480008768	0.0529081128	0.0125784181	0.0097604432	0.0232088506	0.0491656919	0.0797147102	0.0530459414	0.000757799	-0.1014931296	0.0836069268	-0.1050819552	-0.0777313976	-0.0192782727	0.0326893908	0.020341032	0.0151485752	0.068531621	0.0056315647	-0.0623041655	-0.0307754992	0.0446204534	-0.0456700165	0.0308328488	-0.0359763926	-0.0274469705	-0.0351760698	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.035574216874167	0.0374620576969704	0.0012655249062102	0.0014034057668911	-0.0442991572302844	-0.279557367996432	0.0019624153313134	0.0781523220010925	-0.1017889193220327	-0.3218100530211955	0.1035617102255046	0.0103609840967472	0.0007209095158937	0.0010251260708652	5.197105301060889e-07	1.0508834611675228e-06	0.0047128989877036	0.0010966526914715	1.2026471257116856e-06	2.221141686829762e-05	-0.0031422183275758	-0.0016022620286026	2.5672436083020388e-06	9.873536018153256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.7033014567298	-0.2727388914727271	0.074386502921772	875540.6683570239	1197.1485742097411	4.790106066038788	1433164.7087324162	22.9451161239016	851.8162330860654	0.045272280763811	725590.8949489341	0.0020495794055573	907.4034098880908	748.0906608291388	1.084329	30.207851	0.2720061986524908	0.1514499009889478	-0.1354840516	-0.0056912959	-0.070792422	-0.0259768217	-0.0955331389	0.0015434512	-0.0248745184	-0.0853088772	0.0788927595	0.0541198264	0.0255977707	-0.1457799145	0.0046927683	-0.0726448079	-0.0097338657	0.0671175178	-0.0031959722	0.0739732006	0.0691315299	0.1094320593	0.0056443849	0.0491669241	-0.0939438509	-0.0238869053	0.0961474262	-0.1783987907	-0.0518223659	0.0857013245	0.0379345294	0.0983923953	-0.0534480803	0.0448421737	0.0394632958	0.0621691887	0.017685465	-0.0688277258	-0.02588572	-0.1236497603	0.0692892525	0.0849073197	7.61449e-05	-0.0210888455	0.1054110764	-0.0059915349	0.0808430116	0.0018399559	0.0211335392	0.0177434746	0.078816873	-0.0985605475	0.0398220826	0.0389365924	-0.0398078056	0.1458991454	-0.0241425259	-0.0830879818	-0.039629281	0.1410527108	0.0567214801	0.0501905204	-0.0153484994	-0.0272190745	-0.0538710463	0.0180266568	-0.0624283448	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0283215043824753	0.0072527124916917	0.0008021076104865	5.260183848714087e-05	-0.0370149308416216	0.0072842263886628	0.00137010510521	5.305995408129151e-05	-0.2419167116128591	-0.1401277922908264	0.0196357981723009	0.0585236953575792	-0.0003121043437125	-0.0010330138596062	9.740912136421033e-08	1.067117634138498e-06	0.0050496840699933	0.0003367850822896	1.134241916528796e-07	2.5499309206744096e-05	-0.0041192487353061	-0.0009770304077302	9.54588417629636e-07	1.69682101433209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.2477755380272	-12.45552591870262	155.14012591147272	852386.4550359155	1181.5977920588532	-15.550782150887926	1396173.342198357	241.8268255043745	847.8393336133665	-3.976899472698847	718831.5356219574	15.815729415952363	903.610833289885	733.5420305712911	1.246432	34.723827	0.1193730110721399	0.0592534564797399	-0.0410931737	0.1544938447	-0.0877412593	-0.0467341393	-0.1507911468	0.0286175009	0.0344825839	-0.0867921284	-0.2151795804	-0.0345640794	0.1160277497	-0.1314276601	0.0813048244	-0.1373339999	0.0570064529	0.0459955289	0.0823356261	0.0409959829	-0.1145089622	0.0227832415	-0.168903993	-0.1336647377	0.036044734	-0.0579572598	0.0122934765	-0.0896449064	0.0246946736	0.1734075881	0.0303920206	0.0278781624	-0.1640517867	-0.0061237767	-0.0470014392	0.0871029297	0.0501187949	-0.0887859365	0.0312391557	0.165523121	-0.0848163181	0.1053500515	0.0171150863	-0.0083918882	0.0773186505	0.0280436857	0.0614412245	-0.0561752724	0.0590285684	0.0719661208	0.0724968132	-0.1375793098	0.098517198	-0.0351156981	-0.0561171644	0.1436246583	-0.0814622265	-0.1627142626	-0.0336882043	0.0236699792	0.0145456205	0.0337287204	0.1136465057	-0.0947429647	-0.0982937393	-0.0490898956	-0.0806778909	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0290000575249109	-0.0006785531424355	0.0008410033364481	4.6043436710922766e-07	-0.0029166308503647	0.0340982999912569	8.506735517299113e-06	0.0011626940622937	-0.1975036037010085	0.0444131079118506	0.0019725241543896	0.039007673474885	9.485799464043626e-05	0.0004069623383529	8.998039147205035e-09	1.6561834483768978e-07	0.0051843397814281	0.0001346557114347	1.813216062201212e-08	2.687737896929796e-05	-0.0043812916860503	-0.0002620429507442	6.866650803472724e-08	1.919571683825348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.463457563694	-3.784317974333249	14.3210625308617	845413.0497949829	1187.949155913068	6.351363854214696	1411223.1970345704	40.339822808624966	847.857888167602	0.018554554235493	718862.9985280259	0.0003442714828778	905.4422580144616	683.2921743702302	1.130795	31.502319	0.1259047257857323	0.0676033242852335	0.0314017681	0.2598703792	-0.0765951545	0.0282351352	-0.081220062	0.0004654857	0.0217171566	-0.0263614619	-0.2393529195	-0.0308239217	0.1116427876	-0.1150741041	0.056298889	-0.1830673614	0.0526780989	0.0480023203	0.0231474837	-0.0034959596	-0.1069126077	-0.0215127363	-0.0041703439	-0.0300731851	0.1123509407	0.0619173032	-0.0864526291	-0.1597115734	0.0149655093	0.1889902514	-0.0052847369	0.0251799191	-0.1965916393	0.0239604273	-0.0407475305	0.024186125	-0.0118191578	-0.0073786592	-0.0399983794	0.0821837193	-0.1057847695	-0.0297390085	-0.070241328	-0.0087917966	0.0723094964	0.0417355531	0.0679563345	-0.0435499591	0.0931196913	0.076889772	0.0672897143	-0.1704839287	0.1530257925	-0.1052830847	-0.0927683462	0.0259030658	-0.0693288603	-0.0569892752	-0.0045714075	-0.1105647106	-0.0561989603	0.1324498714	0.0429042378	-0.0547839736	-0.0254263549	0.0826539926	-0.1161050173	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0048363273114659	0.024163730213445	2.3390061863630976e-05	0.0005838858578281	-0.0034387700242461	-0.0005221391738814	1.1825139279653524e-05	2.7262931690155104e-07	-0.1378029857683458	0.0597006179326627	0.0035641637815417	0.0189896628866709	0.0005118882082976	0.0004170302136571	2.620295377941272e-07	1.739141991029397e-07	0.0049929830856492	-0.0001913566957788	3.6617385019418465e-08	2.492988009357901e-05	-0.0041593138261715	0.0002219778598788	4.9274170276372196e-08	1.72998915045814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
